method,charge_fractional_bias,charge_fractional_sigma68,energy_proxy_bias,energy_proxy_sigma68,pileup_merge_rate,pileup_false_split_rate,saturation_onset_accuracy,saturation_onset_calibration_abs,pid_proxy_energy_bias_span,charge_fractional_bias_ci_low,charge_fractional_bias_ci_high,charge_fractional_sigma68_ci_low,charge_fractional_sigma68_ci_high,energy_proxy_bias_ci_low,energy_proxy_bias_ci_high,energy_proxy_sigma68_ci_low,energy_proxy_sigma68_ci_high,pileup_merge_rate_ci_low,pileup_merge_rate_ci_high,pileup_false_split_rate_ci_low,pileup_false_split_rate_ci_high,saturation_onset_accuracy_ci_low,saturation_onset_accuracy_ci_high,saturation_onset_calibration_abs_ci_low,saturation_onset_calibration_abs_ci_high,pid_proxy_energy_bias_span_ci_low,pid_proxy_energy_bias_span_ci_high
gradient_boosted_trees,0.001295183218662177,0.07272560573618478,0.001295183218662177,0.07272560573618478,0.3611111111111111,0.14166666666666666,0.9826086956521739,0.0,0.05414806962629376,-0.015642681007607993,0.008862655396575651,0.06411986364306207,0.08588028065419842,-0.015642681007607993,0.008862655396575651,0.06411986364306207,0.08588028065419842,0.29444444444444445,0.41951388888888885,0.10833333333333334,0.18333333333333332,0.9610894941634242,1.0,0.0,0.012396694214876033,0.0376496849527094,0.07155743326304898
ridge,0.005843982332395428,0.07385654785011231,0.005843982332395428,0.07385654785011231,0.31666666666666665,0.17777777777777778,0.983739837398374,0.016260162601626018,0.06515349195797378,-0.0009977575048735834,0.012028830798555771,0.06421544667450116,0.08723919448183937,-0.0009977575048735834,0.012028830798555771,0.06421544667450116,0.08723919448183937,0.25555555555555554,0.3638888888888889,0.14159722222222224,0.2195833333333332,0.9727491353220925,0.9958333333333333,0.004166666666666666,0.027250864677907466,0.05203615445885563,0.10285477091215071
template_residual_boosted_stack_new,-0.006288203729140827,0.07531761216187838,-0.006288203729140827,0.07531761216187838,0.35555555555555557,0.15555555555555556,0.9913793103448276,0.00862068965517241,0.04570725265618872,-0.011763284252868274,-0.002683226150458239,0.062108197311509634,0.08259305475742187,-0.011763284252868274,-0.002683226150458239,0.062108197311509634,0.08259305475742187,0.31937499999999996,0.39166666666666666,0.1,0.21666666666666667,0.9753086419753086,1.0,0.0,0.024691358024691357,0.024169666406381643,0.05396397033836628
two_pulse_template_cfd_baseline,0.006959505794067459,0.08492436563533501,0.006959505794067459,0.08492436563533501,0.6194444444444445,0.17777777777777778,1.0,0.0,0.09688097212869157,-0.008710626809774233,0.022877043179029728,0.0724879816700914,0.10405923107074425,-0.008710626809774233,0.022877043179029728,0.0724879816700914,0.10405923107074425,0.575,0.666736111111111,0.13333333333333333,0.22777777777777777,1.0,1.0,0.0,0.0,0.0860474157176721,0.1429762142569326
1d_cnn,0.007490237271092823,0.08537687518686676,0.007490237271092823,0.08537687518686676,0.3416666666666667,0.2111111111111111,0.9831223628691983,0.008438818565400845,0.06482088013772541,-0.0032325546354157603,0.029552590810387615,0.07702917072693592,0.10229967927929311,-0.0032325546354157603,0.029552590810387615,0.07702917072693592,0.10229967927929311,0.2972222222222222,0.38055555555555554,0.15833333333333333,0.2611805555555555,0.9717741935483871,0.9957081545064378,0.0,0.025,0.02696566145647156,0.11026812366453526
masked_token_waveform_transformer,-0.031996421001850565,0.10744862774598894,-0.031996421001850565,0.10744862774598894,0.19166666666666668,0.49166666666666664,0.979381443298969,0.013745704467353948,0.03926867415262833,-0.044507616785291186,-0.019696296147427413,0.0944173264333,0.12240893844447706,-0.044507616785291186,-0.019696296147427413,0.0944173264333,0.12240893844447706,0.15,0.23333333333333334,0.4527777777777778,0.525,0.9672131147540983,0.9928825622775801,0.0,0.026845637583892617,0.022945883958357016,0.09352493776085946
mlp,-0.018721047560318255,0.16082766600162202,-0.018721047560318255,0.16082766600162202,0.38333333333333336,0.19722222222222222,0.9819819819819819,0.01801801801801802,0.12753536693715528,-0.025426765213318967,-0.003983955170159834,0.14315556833398177,0.1770256779139846,-0.025426765213318967,-0.003983955170159834,0.14315556833398177,0.1770256779139846,0.35,0.41388888888888886,0.17777777777777778,0.21944444444444444,0.9671361502347418,0.9954337899543378,0.0045662100456621,0.03286384976525822,0.11698546736373079,0.17016561836050442
