run,method,family,coverage,threshold,accepted_support,rejected_support,accepted_harm_rate,accepted_harm_count_mean,rejected_harm_capture,harmful_pulse_rejection,policy_loss
63,traditional_atom_action_rule,traditional,0.6,0.9213333333333332,0.7859382473295424,0.21406175267045757,0.8513084048955305,1.4677124890121036,0.48319047619047617,0.2423877722951017,1.3681179287050544
65,traditional_atom_action_rule,traditional,0.6,0.6733333333333333,0.6316152784169351,0.3683847215830649,0.7170613236187007,0.8734669095324833,0.6992767256156194,0.4485431453119163,1.0177845980030813
58,traditional_atom_action_rule,traditional,0.7,0.9213333333333332,0.9579286097372028,0.04207139026279721,0.8799377916018662,1.4389424572317262,0.13057695921819207,0.04753888627028483,1.7493608323836742
59,traditional_atom_action_rule,traditional,0.7,0.9213333333333332,0.7059924217617065,0.2940075782382935,0.8631062814736284,1.5736814206201961,0.5731718275434466,0.3254621718191704,1.2899344539301818
60,traditional_atom_action_rule,traditional,0.7,0.9266666666666667,0.8689881966057901,0.13101180339420987,0.913231517772672,2.4103257196918504,0.23820507891757972,0.14169577643696413,1.6750264388550922
61,traditional_atom_action_rule,traditional,0.7,0.9213333333333332,0.7253361455312418,0.27466385446875824,0.8963361442279733,1.7094358825239895,0.5311534243844084,0.2969952676891499,1.3651827198435649
62,traditional_atom_action_rule,traditional,0.7,0.9213333333333332,0.7001938289067002,0.2998061710932998,0.866377375430196,1.5955409247344008,0.5756104356132217,0.3307518927353638,1.2907669398169743
63,traditional_atom_action_rule,traditional,0.7,0.9213333333333332,0.7859382473295424,0.21406175267045757,0.8513084048955305,1.4677124890121036,0.48319047619047617,0.2423877722951017,1.3681179287050544
65,traditional_atom_action_rule,traditional,0.7,0.9213333333333332,0.8642429820524621,0.13575701794753797,0.7932197373091942,1.3280972665956692,0.37434675362682385,0.1652969742248786,1.4188729836823701
58,traditional_atom_action_rule,traditional,0.8,0.9213333333333332,0.9579286097372028,0.04207139026279721,0.8799377916018662,1.4389424572317262,0.13057695921819207,0.04753888627028483,1.7493608323836742
59,traditional_atom_action_rule,traditional,0.8,0.9266666666666667,0.8737895869392338,0.12621041306076625,0.8893945072005996,2.2519942181058945,0.24401991265747713,0.1397131168763917,1.6453745945431226
60,traditional_atom_action_rule,traditional,0.8,0.9266666666666667,0.8689881966057901,0.13101180339420987,0.913231517772672,2.4103257196918504,0.23820507891757972,0.14169577643696413,1.6750264388550922
61,traditional_atom_action_rule,traditional,0.8,0.9266666666666667,0.8824677036646454,0.1175322963353546,0.9147944550669216,2.3271988527724665,0.2234473133286811,0.12708820343235075,1.6913471417382406
62,traditional_atom_action_rule,traditional,0.8,0.9266666666666667,0.8656294200848657,0.13437057991513437,0.891914790607601,2.2727547809247155,0.2526516885236115,0.14824018956250362,1.6392631020839896
63,traditional_atom_action_rule,traditional,0.8,0.9266666666666667,0.9123133336876229,0.0876866663123771,0.8719053998951477,1.960039610881342,0.19885714285714284,0.09928992658563005,1.6730482570380047
65,traditional_atom_action_rule,traditional,0.8,0.9213333333333332,0.8642429820524621,0.13575701794753797,0.7932197373091942,1.3280972665956692,0.37434675362682385,0.1652969742248786,1.4188729836823701
58,traditional_atom_action_rule,traditional,0.9,0.9213333333333332,0.9579286097372028,0.04207139026279721,0.8799377916018662,1.4389424572317262,0.13057695921819207,0.04753888627028483,1.7493608323836742
59,traditional_atom_action_rule,traditional,0.9,0.932,0.9294101136735744,0.0705898863264256,0.8960136903563519,2.454147372659553,0.12371726901856478,0.07814199161099891,1.7722964213377872
60,traditional_atom_action_rule,traditional,0.9,0.932,0.9253626167126666,0.07463738328733337,0.9185175783728899,2.6095951262850616,0.12171888682428825,0.08072403937758019,1.7967986915486018
61,traditional_atom_action_rule,traditional,0.9,0.932,0.9349327708937516,0.06506722910624835,0.9195758840448931,2.513451017991089,0.11143455288605324,0.07035748902445978,1.80814133115884
62,traditional_atom_action_rule,traditional,0.9,0.932,0.918067997275918,0.08193200272408194,0.8980884450784593,2.4659058487874463,0.14001711408728185,0.09038894989308212,1.7580713309911773
63,traditional_atom_action_rule,traditional,0.9,0.9266666666666667,0.9123133336876229,0.0876866663123771,0.8719053998951477,1.960039610881342,0.19885714285714284,0.09928992658563005,1.6730482570380047
65,traditional_atom_action_rule,traditional,0.9,0.9266666666666667,0.9584292069335788,0.04157079306642123,0.81354033290653,1.6914212548015366,0.11635101801914796,0.05061636159880463,1.6971893148873822
58,traditional_atom_action_rule,traditional,0.95,0.9213333333333332,0.9579286097372028,0.04207139026279721,0.8799377916018662,1.4389424572317262,0.13057695921819207,0.04753888627028483,1.7493608323836742
59,traditional_atom_action_rule,traditional,0.95,0.9486666666666668,0.9910651634934743,0.008934836506525705,0.9024827716416501,2.5850089681865382,0.015761191883974623,0.00989073585003366,1.8867215797576755
60,traditional_atom_action_rule,traditional,0.95,0.9486666666666668,0.9886663926243467,0.011333607375653297,0.9237348538845331,2.7295081967213113,0.018517331966425323,0.01225785963798031,1.9052175219181078
61,traditional_atom_action_rule,traditional,0.95,0.9486666666666668,0.9902979172159241,0.00970208278407593,0.9240722006282945,2.6265907033704274,0.0164490080749676,0.010490905980956726,1.907623192553327
62,traditional_atom_action_rule,traditional,0.95,0.9486666666666668,0.9880559484519881,0.011944051548011944,0.9053072477599279,2.6108901967021896,0.020039402200951226,0.01317690573888921,1.8852678455589766
63,traditional_atom_action_rule,traditional,0.95,0.932,0.9545623638199501,0.04543763618004996,0.8775748803028616,2.1213116579445495,0.09278571428571429,0.051450234685281024,1.7847891660171473
65,traditional_atom_action_rule,traditional,0.95,0.9266666666666667,0.9584292069335788,0.04157079306642123,0.81354033290653,1.6914212548015366,0.11635101801914796,0.05061636159880463,1.6971893148873822
58,ridge,ml,0.5,0.9995380206535912,0.5000297956021691,0.49997020439783085,0.7699916577285186,1.0664998212370398,0.6636346551400113,0.564945121540637,1.1063570025885072
59,ridge,ml,0.5,0.9997081183867724,0.5000233896243627,0.49997661037563734,0.8067171858920386,1.4544859201047806,0.7205937853818091,0.5534669359432448,1.0861234005102296
60,ridge,ml,0.5,0.9997742955661848,0.500029361677139,0.499970638322861,0.84920728126835,1.6460364063417499,0.7006471455116294,0.5407430930454112,1.1485601357567206
61,ridge,ml,0.5,0.9997429744199796,0.5000263643553915,0.4999736356446085,0.84962564589265,1.6012865127069493,0.697238560462566,0.5406237527795199,1.152387085430084
62,ridge,ml,0.5,0.9997399674107326,0.5000261930955,0.4999738069045,0.8128863279203772,1.5241487689889994,0.71049332351595,0.5515806507542045,1.1023930044044272
63,ridge,ml,0.5,0.9995643847656552,0.5000265717170643,0.4999734282829356,0.7662875969816133,1.1754702943989797,0.7366666666666667,0.5661331086773378,1.0296209303149466
65,ridge,ml,0.5,0.9990835354679056,0.5,0.5,0.6425832182850131,0.8331032366927443,0.7729420126259459,0.6087971610011207,0.8696412056590672
58,ridge,ml,0.6,0.9997012631055696,0.6000238364817353,0.3999761635182647,0.8083225742377594,1.1968417916376999,0.5470400300695358,0.45195609723250957,1.2612825441682236
59,ridge,ml,0.6,0.9998473209288713,0.5999906441502549,0.40000935584974506,0.8389209418368938,1.6107126150007796,0.6287223909566343,0.4428046191289938,1.2101985508802595
60,ridge,ml,0.6,0.9998820504002627,0.5999765106582888,0.4000234893417112,0.8743271018890085,1.7523734951551335,0.6176074838213622,0.4326452842172118,1.2567196180676463
61,ridge,ml,0.6,0.9998666792471492,0.6,0.4,0.8746814307056859,1.7259864662975657,0.608413916857741,0.43252180854096584,1.266267513847945
62,ridge,ml,0.6,0.9998614722507659,0.5999790455235999,0.4000209544764,0.844058325329608,1.6600890596350302,0.6216393703607889,0.44131075536034214,1.2224189549688191
63,ridge,ml,0.6,0.9997575063337413,0.5999893713131742,0.40001062868682574,0.8052258635961027,1.3406554472984942,0.6396190476190476,0.45294259236971957,1.1656068159770552
65,ridge,ml,0.6,0.9996557349352013,0.6000153397760393,0.39998466022396073,0.7021602965614214,1.0561165793173974,0.6545842217484008,0.4870190511766903,1.0475760748130205
58,ridge,ml,0.7,0.9997784435524116,0.7000178773613015,0.2999821226386985,0.835702732612582,1.2613433216991572,0.4430746100357076,0.3389670729243822,1.3926281225768744
59,ridge,ml,0.7,0.99992713044009,0.7000046779248725,0.29999532207512747,0.8619353114140604,1.7582197273456295,0.5271642434807613,0.3320905183574129,1.3347710679332991
60,ridge,ml,0.7,0.9999435753761263,0.6999823829937166,0.3000176170062834,0.8922818791946309,1.8953859060402685,0.5174601140513871,0.32448396316290884,1.3748217651432437
61,ridge,ml,0.7,0.9999390220550024,0.6999736356446085,0.3000263643553915,0.8925800376647834,1.8512994350282486,0.5099990030904197,0.32441986430241176,1.3825810345743639
62,ridge,ml,0.7,0.9999311217337411,0.6999842841427,0.3000157158573,0.8663373746445143,1.792920221523724,0.5232532685916698,0.3309830665202566,1.3430841060528445
63,ridge,ml,0.7,0.9998709400301884,0.7000053143434128,0.2999946856565871,0.833054965077437,1.4573337382326146,0.542952380952381,0.33969190034901914,1.290102584125056
65,ridge,ml,0.7,0.9997926596813396,0.6999539806718822,0.3000460193281178,0.7446855139162831,1.1798159105851413,0.5498557632008028,0.365334329473291,1.1948297507154804
58,ridge,ml,0.8,0.9998481684041688,0.8000119182408677,0.19998808175913235,0.8562383612662943,1.3079329608938548,0.3400112760759256,0.22597804861625478,1.5162270851903688
59,ridge,ml,0.8,0.9999916562860327,0.7999719324507648,0.20002806754923516,0.8791883515583884,2.041927372668265,0.37244577035745735,0.22142820154316192,1.506742581200931
60,ridge,ml,0.8,0.9999947766109554,0.7999882553291444,0.2000117446708556,0.9057476326800264,2.216839169052338,0.3549902821383567,0.2163226421086059,1.5507573505416699
61,ridge,ml,0.8,0.9999929235340093,0.8,0.2,0.9060110730292644,2.109214342209333,0.3619579304157113,0.21626090427048292,1.5440531426135533
62,ridge,ml,0.8,0.9999901783613685,0.7999895227618,0.2000104772382,0.8830462969026259,2.0798245039617576,0.36795287655967046,0.22065537768017107,1.5150934203429554
63,ridge,ml,0.8,0.9999631077229059,0.7999681139395227,0.20003188606047723,0.853916162891118,1.633561416328971,0.4145238095238095,0.22650138404140088,1.4393923533673085
65,ridge,ml,0.8,0.9999023459265348,0.7999693204479215,0.20003067955207854,0.7766059443911792,1.2861936720997125,0.43914879384589656,0.24355621964886068,1.3374571505452826
58,ridge,ml,0.9,0.9999194065812788,0.9000059591204338,0.09999404087956618,0.8722108190425744,1.383963450970006,0.21435820334523586,0.11298902430812739,1.6578526156973385
59,ridge,ml,0.9,0.9999998489261518,0.8999859662253824,0.10001403377461758,0.8926139612245959,2.319819117417745,0.19790449831964488,0.11071410077158096,1.694709462904951
60,ridge,ml,0.9,0.9999999221919775,0.8999941276645722,0.1000058723354278,0.916220801252773,2.4836878507112097,0.18701010230452147,0.10816132105430296,1.7292106989482516
61,ridge,ml,0.9,0.9999998767335564,0.8999736356446085,0.10002636435539151,0.9164518397000234,2.365420670260136,0.1950353902901007,0.10815896003192885,1.7214164494099227
62,ridge,ml,0.9,0.9999998300293722,0.8999947613809,0.1000052386191,0.8960419091967404,2.3555878928987193,0.19466279278024318,0.11032768884008554,1.7013791164164973
63,ridge,ml,0.9,0.9999997805802192,0.8999840569697614,0.10001594303023861,0.8701505757307352,1.9396516090935931,0.2179047619047619,0.11325069202070044,1.6522458138259732
65,ridge,ml,0.9,0.9999990330028702,0.8999846602239607,0.10001533977603927,0.8014317368331345,1.525481506732572,0.25164095488941846,0.12177810982443034,1.549790781943716
58,ridge,ml,0.95,0.999996631593105,0.950002979560217,0.04999702043978309,0.878936143520261,1.4664408480742692,0.12129299003946627,0.056494512154063696,1.7576431534807946
59,ridge,ml,0.95,0.9999999988805455,0.9499929831126912,0.05000701688730879,0.898266692928895,2.472079968485326,0.09776611613320633,0.05535705038579048,1.8005005767956888
60,ridge,ml,0.95,0.9999999994962148,0.9499677021551471,0.0500322978448529,0.9206280521728379,2.635655560363479,0.0893616112428184,0.05411241664020324,1.8312664409300194
61,ridge,ml,0.95,0.9999999991909095,0.9499604534669127,0.050039546533087266,0.9208481349911191,2.5189276198934283,0.09518492672714585,0.054107987912651805,1.8256632082639732
62,ridge,ml,0.95,0.9999999984008909,0.9499711875949499,0.05002881240505003,0.9015109738612551,2.503970442263152,0.09639609162006726,0.05519274114315437,1.8051148822411878
63,ridge,ml,0.95,0.9999999985192021,0.9499920284848807,0.05000797151511931,0.8769859028865518,2.085925262922354,0.11219047619047619,0.05662534601035022,1.7647954266960757
65,ridge,ml,0.95,0.9999999970719984,0.9499923301119804,0.050007669888019635,0.8118843855966413,1.670595834006136,0.13491366695932105,0.06088905491221517,1.6769707186373202
58,gradient_boosted_trees,ml,0.5,0.8543187566665668,1.0,0.0,0.8849889756271975,1.5854239914188666,0.0,0.0,1.8849889756271976
59,gradient_boosted_trees,ml,0.5,0.8543187566665668,1.0,0.0,0.9033540721336015,2.6029377368199467,0.0,0.0,1.9033540721336015
60,gradient_boosted_trees,ml,0.5,0.8543187566665668,1.0,0.0,0.9245992131070526,2.7494861706500675,0.0,0.0,1.9245992131070526
61,gradient_boosted_trees,ml,0.5,0.8543187566665668,1.0,0.0,0.9248088584234115,2.644608489322436,0.0,0.0,1.9248088584234115
62,gradient_boosted_trees,ml,0.5,0.8543187566665668,1.0,0.0,0.9064382628739064,2.6324584839436325,0.0,0.0,1.9064382628739063
63,gradient_boosted_trees,ml,0.5,0.8543187566665668,1.0,0.0,0.8831375883509592,2.2320242334059626,0.0,0.0,1.8831375883509591
65,gradient_boosted_trees,ml,0.5,0.8543187566665668,1.0,0.0,0.8212916091425065,1.834560515416475,0.0,0.0,1.8212916091425067
58,gradient_boosted_trees,ml,0.6,0.8543187566665668,1.0,0.0,0.8849889756271975,1.5854239914188666,0.0,0.0,1.8849889756271976
59,gradient_boosted_trees,ml,0.6,0.8543187566665668,1.0,0.0,0.9033540721336015,2.6029377368199467,0.0,0.0,1.9033540721336015
60,gradient_boosted_trees,ml,0.6,0.8543187566665668,1.0,0.0,0.9245992131070526,2.7494861706500675,0.0,0.0,1.9245992131070526
61,gradient_boosted_trees,ml,0.6,0.8543187566665668,1.0,0.0,0.9248088584234115,2.644608489322436,0.0,0.0,1.9248088584234115
62,gradient_boosted_trees,ml,0.6,0.8543187566665668,1.0,0.0,0.9064382628739064,2.6324584839436325,0.0,0.0,1.9064382628739063
63,gradient_boosted_trees,ml,0.6,0.8543187566665668,1.0,0.0,0.8831375883509592,2.2320242334059626,0.0,0.0,1.8831375883509591
65,gradient_boosted_trees,ml,0.6,0.8543187566665668,1.0,0.0,0.8212916091425065,1.834560515416475,0.0,0.0,1.8212916091425067
58,gradient_boosted_trees,ml,0.7,0.8543187566665668,1.0,0.0,0.8849889756271975,1.5854239914188666,0.0,0.0,1.8849889756271976
59,gradient_boosted_trees,ml,0.7,0.8543187566665668,1.0,0.0,0.9033540721336015,2.6029377368199467,0.0,0.0,1.9033540721336015
60,gradient_boosted_trees,ml,0.7,0.8543187566665668,1.0,0.0,0.9245992131070526,2.7494861706500675,0.0,0.0,1.9245992131070526
61,gradient_boosted_trees,ml,0.7,0.8543187566665668,1.0,0.0,0.9248088584234115,2.644608489322436,0.0,0.0,1.9248088584234115
62,gradient_boosted_trees,ml,0.7,0.8543187566665668,1.0,0.0,0.9064382628739064,2.6324584839436325,0.0,0.0,1.9064382628739063
63,gradient_boosted_trees,ml,0.7,0.8543187566665668,1.0,0.0,0.8831375883509592,2.2320242334059626,0.0,0.0,1.8831375883509591
65,gradient_boosted_trees,ml,0.7,0.8543187566665668,1.0,0.0,0.8212916091425065,1.834560515416475,0.0,0.0,1.8212916091425067
58,gradient_boosted_trees,ml,0.8,0.8543187566665668,1.0,0.0,0.8849889756271975,1.5854239914188666,0.0,0.0,1.8849889756271976
59,gradient_boosted_trees,ml,0.8,0.8543187566665668,1.0,0.0,0.9033540721336015,2.6029377368199467,0.0,0.0,1.9033540721336015
60,gradient_boosted_trees,ml,0.8,0.8543187566665668,1.0,0.0,0.9245992131070526,2.7494861706500675,0.0,0.0,1.9245992131070526
61,gradient_boosted_trees,ml,0.8,0.8543187566665668,1.0,0.0,0.9248088584234115,2.644608489322436,0.0,0.0,1.9248088584234115
62,gradient_boosted_trees,ml,0.8,0.8543187566665668,1.0,0.0,0.9064382628739064,2.6324584839436325,0.0,0.0,1.9064382628739063
63,gradient_boosted_trees,ml,0.8,0.8543187566665668,1.0,0.0,0.8831375883509592,2.2320242334059626,0.0,0.0,1.8831375883509591
65,gradient_boosted_trees,ml,0.8,0.8543187566665668,1.0,0.0,0.8212916091425065,1.834560515416475,0.0,0.0,1.8212916091425067
58,gradient_boosted_trees,ml,0.9,0.8543187566665668,1.0,0.0,0.8849889756271975,1.5854239914188666,0.0,0.0,1.8849889756271976
59,gradient_boosted_trees,ml,0.9,0.8543187566665668,1.0,0.0,0.9033540721336015,2.6029377368199467,0.0,0.0,1.9033540721336015
60,gradient_boosted_trees,ml,0.9,0.8543187566665668,1.0,0.0,0.9245992131070526,2.7494861706500675,0.0,0.0,1.9245992131070526
61,gradient_boosted_trees,ml,0.9,0.8543187566665668,1.0,0.0,0.9248088584234115,2.644608489322436,0.0,0.0,1.9248088584234115
62,gradient_boosted_trees,ml,0.9,0.8543187566665668,1.0,0.0,0.9064382628739064,2.6324584839436325,0.0,0.0,1.9064382628739063
63,gradient_boosted_trees,ml,0.9,0.8543187566665668,1.0,0.0,0.8831375883509592,2.2320242334059626,0.0,0.0,1.8831375883509591
65,gradient_boosted_trees,ml,0.9,0.8543187566665668,1.0,0.0,0.8212916091425065,1.834560515416475,0.0,0.0,1.8212916091425067
58,gradient_boosted_trees,ml,0.95,0.8543187566665668,1.0,0.0,0.8849889756271975,1.5854239914188666,0.0,0.0,1.8849889756271976
59,gradient_boosted_trees,ml,0.95,0.8543187566665668,1.0,0.0,0.9033540721336015,2.6029377368199467,0.0,0.0,1.9033540721336015
60,gradient_boosted_trees,ml,0.95,0.8543187566665668,1.0,0.0,0.9245992131070526,2.7494861706500675,0.0,0.0,1.9245992131070526
61,gradient_boosted_trees,ml,0.95,0.8543187566665668,1.0,0.0,0.9248088584234115,2.644608489322436,0.0,0.0,1.9248088584234115
62,gradient_boosted_trees,ml,0.95,0.8543187566665668,1.0,0.0,0.9064382628739064,2.6324584839436325,0.0,0.0,1.9064382628739063
63,gradient_boosted_trees,ml,0.95,0.8543187566665668,1.0,0.0,0.8831375883509592,2.2320242334059626,0.0,0.0,1.8831375883509591
65,gradient_boosted_trees,ml,0.95,0.8543187566665668,1.0,0.0,0.8212916091425065,1.834560515416475,0.0,0.0,1.8212916091425067
58,mlp,nn,0.5,0.9891866997237992,0.5000297956021691,0.49997020439783085,0.7699916577285186,1.0887856036229293,0.656605901146401,0.564945121540637,1.1133857565821175
59,mlp,nn,0.5,0.98325091785784,0.5000233896243627,0.49997661037563734,0.8067171858920386,1.6808868930676397,0.6771022410725518,0.5534669359432448,1.1296149448194868
60,mlp,nn,0.5,0.9890740757186552,0.500029361677139,0.499970638322861,0.84920728126835,2.0064591896652963,0.6350996347792657,0.5407430930454112,1.2141076464890843
61,mlp,nn,0.5,0.9866071902852578,0.5000263643553915,0.4999736356446085,0.84962564589265,1.834335126014974,0.6531751570132589,0.5406237527795199,1.1964504888793912
62,mlp,nn,0.5,0.9851701613355714,0.5000261930955,0.4999738069045,0.8128863279203772,1.7745416448402305,0.6629320809536129,0.5515806507542045,1.1499542469667643
63,mlp,nn,0.5,0.9806528293555662,0.5000265717170643,0.4999734282829356,0.7662875969816133,1.3336167499202891,0.7012380952380952,0.5661331086773378,1.065049501743518
65,mlp,nn,0.5,0.9752048686005867,0.5,0.5,0.6425832182850131,0.9197729713146188,0.7493206237718968,0.6087971610011207,0.8932625945131163
58,mlp,nn,0.6,0.9930590260469332,0.6000238364817353,0.3999761635182647,0.8083225742377594,1.1829377296653094,0.5523021988348055,0.45195609723250957,1.256020375402954
59,mlp,nn,0.6,0.9922501316819531,0.5999906441502549,0.40000935584974506,0.8389209418368938,1.9400436613129581,0.5528098772532034,0.4428046191289938,1.2861110645836904
60,mlp,nn,0.6,0.9935437565353092,0.5999765106582888,0.4000234893417112,0.8743271018890085,2.206322795341098,0.5185493688729417,0.4326452842172118,1.3557777330160667
61,mlp,nn,0.6,0.9927909374154591,0.6,0.4,0.8746814307056859,2.058353106599877,0.5330076762037683,0.43252180854096584,1.3416737545019175
62,mlp,nn,0.6,0.9926290281626614,0.5999790455235999,0.4000209544764,0.844058325329608,2.0361477342181087,0.5359296332411295,0.44131075536034214,1.3081286920884785
63,mlp,nn,0.6,0.9919807902122193,0.5999893713131742,0.40001062868682574,0.8052258635961027,1.5657218777679363,0.5791190476190476,0.45294259236971957,1.226106815977055
65,mlp,nn,0.6,0.9904047629545597,0.6000153397760393,0.39998466022396073,0.7021602965614214,1.1348587498402147,0.6288306367323049,0.4870190511766903,1.0733296598291164
58,mlp,nn,0.7,0.9946017084166036,0.7000178773613015,0.2999821226386985,0.835702732612582,1.296160721886439,0.4277015598571697,0.3389670729243822,1.4080011727554123
59,mlp,nn,0.7,0.995139712471112,0.7000046779248725,0.29999532207512747,0.8619353114140604,2.069500133654103,0.44345200654170336,0.3320905183574129,1.418483304872357
60,mlp,nn,0.7,0.9955471073017081,0.6999823829937166,0.3000176170062834,0.8922818791946309,2.2833892617449663,0.4186796522927746,0.32448396316290884,1.4736022269018563
61,mlp,nn,0.7,0.9953744180986556,0.6999736356446085,0.3000263643553915,0.8925800376647834,2.15894538606403,0.42857142857142855,0.32441986430241176,1.4640086090933548
62,mlp,nn,0.7,0.9952138707896507,0.6999842841427,0.3000157158573,0.8663373746445143,2.1588834006885196,0.42594177230303876,0.3309830665202566,1.4403956023414755
63,mlp,nn,0.7,0.994784264291935,0.7000053143434128,0.2999946856565871,0.833054965077437,1.692150015183723,0.4693095238095238,0.33969190034901914,1.3637454412679133
65,mlp,nn,0.7,0.994337873581346,0.6999539806718822,0.3000460193281178,0.7446855139162831,1.2777777777777777,0.512479618713157,0.365334329473291,1.2322058952031263
58,mlp,nn,0.8,0.99551666796908,0.8000119182408677,0.19998808175913235,0.8562383612662943,1.3728119180633147,0.30727306897199774,0.22597804861625478,1.5489652922942965
59,mlp,nn,0.8,0.9966717446138716,0.7999719324507648,0.20002806754923516,0.8791883515583884,2.15309046254605,0.3382815448484086,0.22142820154316192,1.5409068067099798
60,mlp,nn,0.8,0.9969312070170753,0.7999882553291444,0.2000117446708556,0.9057476326800264,2.330984364677384,0.32177868904978535,0.2163226421086059,1.583968943630241
61,mlp,nn,0.8,0.9969470268929452,0.8,0.2,0.9060110730292644,2.233785921434221,0.324274748280331,0.21626090427048292,1.5817363247489333
62,mlp,nn,0.8,0.996630380906298,0.7999895227618,0.2000104772382,0.8830462969026259,2.2160958679850697,0.32654076535790333,0.22065537768017107,1.5565055315447225
63,mlp,nn,0.8,0.9961984302818812,0.7999681139395227,0.20003188606047723,0.853916162891118,1.7748621537235103,0.36388095238095236,0.22650138404140088,1.4900352105101657
65,mlp,nn,0.8,0.9957969171224649,0.7999693204479215,0.20003067955207854,0.7766059443911792,1.3833173537871524,0.3967975249801413,0.24355621964886068,1.379808419411038
58,mlp,nn,0.9,0.9963918353015896,0.9000059591204338,0.09999404087956618,0.8722108190425744,1.438588359928491,0.18334899454989664,0.11298902430812739,1.6888618244926779
59,mlp,nn,0.9,0.9988477471610536,0.8999859662253824,0.10001403377461758,0.8926139612245959,2.3233016269036852,0.19670039358050428,0.11071410077158096,1.6959135676440917
60,mlp,nn,0.9,0.9991726007775443,0.8999941276645722,0.1000058723354278,0.916220801252773,2.486558788986037,0.1860703530467098,0.10816132105430296,1.7301504482060632
61,mlp,nn,0.9,0.9990397691845941,0.8999736356446085,0.10002636435539151,0.9164518397000234,2.3736231544410593,0.1922440434652577,0.10815896003192885,1.7242077962347657
62,mlp,nn,0.9,0.9988020359860866,0.8999947613809,0.1000052386191,0.8960419091967404,2.358614668218859,0.19362798750273627,0.11032768884008554,1.7024139216940042
63,mlp,nn,0.9,0.9985161800743785,0.8999840569697614,0.10001594303023861,0.8701505757307352,1.9303808680248007,0.22164285714285714,0.11325069202070044,1.648507718587878
65,mlp,nn,0.9,0.9976563691011674,0.8999846602239607,0.10001533977603927,0.8014317368331345,1.5190898244417932,0.2547765374806639,0.12177810982443034,1.5466551993524706
58,mlp,nn,0.95,0.997138465318889,0.950002979560217,0.04999702043978309,0.878936143520261,1.475473591770167,0.11588047359518887,0.056494512154063696,1.7630556699250721
59,mlp,nn,0.95,0.9998004058906019,0.9499929831126912,0.05000701688730879,0.898266692928895,2.465678550324995,0.10010243876138958,0.05535705038579048,1.7981642541675056
60,mlp,nn,0.95,0.9998251571461736,0.9499677021551471,0.0500322978448529,0.9206280521728379,2.627495827409285,0.09218085901625339,0.05411241664020324,1.8284471931565847
61,mlp,nn,0.95,0.999800423974835,0.9499604534669127,0.050039546533087266,0.9208481349911191,2.5116007992895204,0.09781676801914066,0.054107987912651805,1.8230313669719784
62,mlp,nn,0.95,0.9997627890283349,0.9499711875949499,0.05002881240505003,0.9015109738612551,2.499834564905702,0.09788859923185608,0.05519274114315437,1.803622374629399
63,mlp,nn,0.95,0.9997673393780593,0.9499920284848807,0.05000797151511931,0.8769859028865518,2.0802192884314166,0.11461904761904762,0.05662534601035022,1.762366855267504
