C,cv_auc,cv_auc_std,cv_average_precision
10.0,0.6911158609567069,0.026728276718548095,0.47430314736029794
1.0,0.6869072147274263,0.03038355357150753,0.46837462009404246
0.1,0.6622067404765154,0.04441198097077537,0.4405182046065366
