path,sha256,bytes
/home/billy/ccb-data/extracted/root/root/hrda_run_0000.root,6fca844c2c753e659d872d92e71f21bc157eb78840f4c089732165814d54db66,5508
/home/billy/ccb-data/extracted/root/root/hrda_run_0001.root,5feb92ef0163475261341f8ac0d8eb685ea3a8d54ffff3304fdbbdce1f96f624,5508
/home/billy/ccb-data/extracted/root/root/hrda_run_0002.root,5fc5076330746bf9ce5cac841dee22617e77fdd1554347d77b6caa7733576ad4,5508
/home/billy/ccb-data/extracted/root/root/hrda_run_0003.root,971662d9b640fd1079f61164eb9d0030175fa6a6b2283d3f6c51833046a708e2,5508
/home/billy/ccb-data/extracted/root/root/hrda_run_0012.root,b76b311989d3f018926c69e7b54416cfe6d64d4e07401560dec289edafc7f3b6,3578244
/home/billy/ccb-data/extracted/root/root/hrda_run_0013.root,cbb407a2fb5beb7c90bf6ea51d240227a0738425a594802bca6a60e04e399470,12145402
/home/billy/ccb-data/extracted/root/root/hrda_run_0014.root,ab8be41bcaec9d42f265954bec7b4cc585c6ae06238e111d509ed5596c5b1e82,837346
/home/billy/ccb-data/extracted/root/root/hrda_run_0015.root,ee6288d430ec70031fe39191a59993885521803a0428da2d7f21756325071c3c,24746939
/home/billy/ccb-data/extracted/root/root/hrda_run_0016.root,0c25c045141c511785d37cd51ebb40f33b9273f7fcc8a105fbd33e018012769e,2874850
/home/billy/ccb-data/extracted/root/root/hrda_run_0017.root,38da2637211678d50ad432f725c0b8c22124e1086549ae8f7873349c6cb22508,1365754
/home/billy/ccb-data/extracted/root/root/hrda_run_0018.root,e490257706a631560bfa944774205af40c78da75a09d6df42144959e1e217528,18111007
/home/billy/ccb-data/extracted/root/root/hrda_run_0019.root,e4e8e7b6782d63a154f244744f4ea79f83d9ffa42f35a09c42d71f108b12df3d,17810450
/home/billy/ccb-data/extracted/root/root/hrda_run_0020.root,52c9831547f434171b29c49becde4556d089bb6e3f05c9a268c0b9159864b499,13971057
/home/billy/ccb-data/extracted/root/root/hrda_run_0021.root,af5a0159a5595fe7eb4d22da0449c618ba4825cb6f95b5237980839e317a1c8d,5508
/home/billy/ccb-data/extracted/root/root/hrda_run_0022.root,b096534ba15bc3aa2375d8a6e22b4c09e39469f847b7ff00d1ff40d72189848c,5508
/home/billy/ccb-data/extracted/root/root/hrda_run_0023.root,9142fddebec619f78fd19191f4b01614f96ce0ce799efacdcf69a211b50ec4f4,944893
/home/billy/ccb-data/extracted/root/root/hrda_run_0024.root,18df8b1021468e6f34314a1aeeb554ae065c67893b51740b539febee7de1ead8,6184513
/home/billy/ccb-data/extracted/root/root/hrda_run_0025.root,6e3b8fe55bd8e353acdd96c3b8bd918816fc948913746d23be8d34ddf56d339e,828833
/home/billy/ccb-data/extracted/root/root/hrda_run_0026.root,f632b71c9d406a647f34930cd9b64df6b46f168d1c27172d97fd0b8f919cf1ee,13404039
/home/billy/ccb-data/extracted/root/root/hrda_run_0027.root,c1a1b4c410cf7f47ca36079fba392ee12a27b001e2f710ffb67c55db43e05159,8618874
/home/billy/ccb-data/extracted/root/root/hrda_run_0028.root,66aaa1135131d58c5ebee53e4b4ebcd5da04c9cae34ff6378554ccc28c5d297d,1292921
/home/billy/ccb-data/extracted/root/root/hrda_run_0029.root,a80e4ebffd33cc41b3684a448b4f3772cf40345cb247de6357ff6764dd0a01ee,6393883
/home/billy/ccb-data/extracted/root/root/hrda_run_0030.root,fc3af114a79eaa4226bff472ece5212c06585314411aefd3f4565e0211b1d19e,1303672
/home/billy/ccb-data/extracted/root/root/hrda_run_0031.root,9dc9ae16d4e5cc1e09c9aa3c43523f424d8baa17b635e4a62e116252dfd1e89a,9888079
/home/billy/ccb-data/extracted/root/root/hrda_run_0032.root,75b51295806f2fe960d70047b5f9a7301469abf9bc61d3da97f39017b3c6658c,10365191
/home/billy/ccb-data/extracted/root/root/hrda_run_0033.root,980b6b0fddcc7321c7bba3eed2695c560b8dc0870851b5c842211531ef741c09,13980468
/home/billy/ccb-data/extracted/root/root/hrda_run_0034.root,bf862dc62e0a341f09561ea2682203208ae9431186960ac30a4e7636a454d80c,9685894
/home/billy/ccb-data/extracted/root/root/hrda_run_0035.root,6218ea5cc30f54aa9bb3ab7a2f66e78655ab5e5bbc220a42cf0b446ee8278e65,6906038
/home/billy/ccb-data/extracted/root/root/hrda_run_0036.root,f3856daa9d9a0dce258790ec130a553e3b10f8da41752896d0fb9727b8f303e5,5406671
/home/billy/ccb-data/extracted/root/root/hrda_run_0037.root,1a0ebd9202bacb568de7ba7cd994b769e8c37e3e03c64af5ab19dfa22ad4fa4a,12558688
/home/billy/ccb-data/extracted/root/root/hrda_run_0039.root,d6d168608e742109ba75fddbb5dd533ddf14de06298c36dfa7b32a144a7a2f78,7551093
/home/billy/ccb-data/extracted/root/root/hrda_run_0040.root,1494136cc886313efb6407b4e6593a91bbb5aab4fb9e41fee61e6fd9d9d0dd8c,8132296
/home/billy/ccb-data/extracted/root/root/hrda_run_0041.root,a73d5176faac86db5729413a872bfa8893dc99a8f04703f20820917fd96527ca,8476807
/home/billy/ccb-data/extracted/root/root/hrda_run_0042.root,4231c6f44238a88e523bb6478ccdaf50ea8df54b0860ac5d6c07b111fe65903b,8439631
/home/billy/ccb-data/extracted/root/root/hrda_run_0043.root,69e12d74b1dc64ae8e95a8bc1f949877b85dae689e3894cd1a6f93c485880c4b,9816
/home/billy/ccb-data/extracted/root/root/hrda_run_0044.root,8b9a0c63e5ebff7df6b49fe1c34fb2f058671bfd4fa4507e1e864b52e31813ad,1072439
/home/billy/ccb-data/extracted/root/root/hrda_run_0045.root,0667f58a0c2408419fe2838feca49c211d681153295fbff131ba357ab7b17dbb,11978439
/home/billy/ccb-data/extracted/root/root/hrda_run_0046.root,d723c69ee87a20b8966c6186726c37cd827538b71d6b80cae051f20a77d625b5,363504
