method,current_stratum,saturation_bin,amp_bin_label,peak_phase_bin,q_proxy_bin,n,n_runs,q_delta,tail_delta,live10_delta_ns,timing_delta_ns,secondary_error_delta,action_label,reason
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a2200_3200,very_late,q_mid,16,2,-0.028791505022546942,-0.05689057871673465,-4.375,0.6383230830589307,-0.002882147720530523,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a3200_4700,late,q_mid,14,2,0.005179519147066914,0.0077385303693384136,-2.142857142857143,0.19039425523067033,-0.005766223669128087,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a3200_4700,nominal,q_high,20,2,0.0033780491582172645,0.004554882637248981,-2.0,0.1673534983262004,0.007121887672248864,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a3200_4700,nominal,q_mid,1,1,-0.0004417931332306997,-0.0008479245007038004,-10.0,0.227763105291836,0.0063989006737673,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a3200_4700,very_late,q_high,6,2,-0.03751025972942893,-0.06398181362664877,-8.333333333333334,0.03809045109668175,-0.03803910815205322,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a3200_4700,very_late,q_low,6,2,-0.45187958302321257,-0.729632154816673,-6.666666666666667,0.3479492366332034,-0.089678460727656,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a3200_4700,very_late,q_mid,2,1,-0.09416276464859644,-0.16156571464879177,15.0,0.03640671617751938,-0.04202288361309895,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a4700_6800,late,q_low,10,2,-0.005736850245910509,-0.008305478879165929,-6.0,0.12669492139029215,-0.017084931964624357,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a4700_6800,late,q_mid,36,2,0.0014287688423704975,0.002008853179009881,-0.5555555555555556,0.20077642414975463,-0.005493702713267433,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a4700_6800,nominal,q_high,1,1,0.04544129967689517,0.05592223314138561,-10.0,1.6269256334957038,-0.0633505039348812,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a4700_6800,nominal,q_low,6,2,-0.003690673549677817,-0.00527801054219405,-10.0,0.16019247145905968,-0.009964374822724067,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a4700_6800,nominal,q_mid,18,2,-0.002441924311878061,-0.0033413981912694722,-6.666666666666667,0.17491367674593017,0.002480448847029217,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a4700_6800,very_late,q_high,1,1,-0.019094105809926903,-0.027703247287056705,-10.0,-1.3800182150347817,0.05497921464668791,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a4700_6800,very_late,q_low,2,1,-0.058026982678307415,-0.400799423456192,30.0,1.66086403070143,0.0934381343099687,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,boundary,a4700_6800,late,q_high,12,4,0.0033622646183871416,0.005250143372434217,-1.6666666666666667,0.03871624884086766,0.006036816017874337,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,boundary,a4700_6800,late,q_mid,21,7,-0.007556900661525658,-0.011147173134876138,-9.523809523809524,0.04568420998685174,-0.014199054916751306,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,boundary,a4700_6800,nominal,q_high,12,6,0.0076497698695782495,0.01056246860669211,10.0,0.44153365222005375,-0.0007783976533041517,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,boundary,a4700_6800,nominal,q_low,16,6,-0.0049266037599676755,-0.00670474270009435,-10.0,0.13466421056856942,-0.012450210745334232,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,boundary,a4700_6800,nominal,q_mid,15,5,0.007829994910999252,0.009990951184056013,8.666666666666666,0.03311431347294098,0.016641080077246746,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,boundary,a4700_6800,very_late,q_high,6,5,-0.01577551813150933,-0.023717234525091464,1.6666666666666667,-0.4480422555653855,0.029168026061944897,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,boundary,a4700_6800,very_late,q_low,21,6,-0.06208485217667021,-0.1305609816106674,1.4285714285714286,0.7714762303239634,-0.02280382018234246,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,boundary,a4700_6800,very_late,q_mid,1,1,-0.10136068784273589,-0.167198471724987,-10.0,-0.15799192155070862,-0.0775024319682141,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,boundary,a6800_10000,early,q_high,1,1,-0.014294315786922605,0.0325979888439178,10.0,0.1079201255959239,0.05074042194207211,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,boundary,a6800_10000,late,q_high,10,6,-0.024756816137655104,-0.03621754147268674,-4.0,0.6806288424539368,-0.0033644440527540384,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,boundary,a6800_10000,nominal,q_high,16,6,0.006628241278710506,0.008995169028192054,10.0,-0.3820118636313216,-0.030604462954412645,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,boundary,a6800_10000,nominal,q_low,11,5,-0.008344895345841164,-0.011801311325476875,-10.0,0.1420026362652022,-0.008252251049728463,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,boundary,a6800_10000,nominal,q_mid,9,4,0.007905426488434479,0.010076307031946863,5.555555555555555,0.040589413111067583,0.009521968921358944,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,boundary,a6800_10000,very_late,q_high,9,5,-0.007187716599578154,-0.011662670779308505,-10.0,-0.6763037747384808,0.02546706885252288,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,boundary,a6800_10000,very_late,q_low,25,7,-0.03868022406553768,-0.06320336951705159,-5.2,0.02126162289537505,-0.024612790898606733,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,boundary,a6800_10000,very_late,q_mid,4,3,-0.009079903488334151,-0.01324767927930812,-2.5,0.14431560386035325,-0.014155133841889673,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,saturated_proxy,a10000_15000,early,q_high,1,1,0.05001994967460632,0.1264793414335984,20.0,0.5998361918389055,0.103963436217712,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,saturated_proxy,a10000_15000,nominal,q_high,5,3,0.009235420253346938,-0.011122639612718041,-10.0,-0.36088116922630586,0.041705447159588446,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,saturated_proxy,a6800_10000,early,q_low,1,1,,,,,,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,saturated_proxy,a6800_10000,late,q_low,7,4,-0.007657745923502615,-0.011136377516537243,-10.0,-0.03908267712088077,0.0085454792590607,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,saturated_proxy,a6800_10000,nominal,q_high,11,5,0.01829147578421284,0.02553310454551715,4.545454545454546,-0.1452390884046941,-0.0024657422217272927,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,saturated_proxy,a6800_10000,nominal,q_mid,2,1,0.0018433891236782005,0.0020931465909458506,0.0,-0.04199394964969014,-0.007413983469267749,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,saturated_proxy,a6800_10000,very_late,q_high,15,6,-0.0010639064404226353,-0.06500784487033932,-10.0,-0.6572801590153162,-0.014952021228263631,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,saturated_proxy,a6800_10000,very_late,q_low,1,1,-0.04396963119506836,-0.25573325157165483,-10.0,-0.5880912172318722,-0.0812738209133625,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,saturated_proxy,a6800_10000,very_late,q_mid,6,3,-0.09764734309994512,-0.14640273009285784,-10.0,-1.8786954414828763,-0.1492022173762089,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a1000_1500,late,q_high,114,7,-0.09707916806150467,-0.1267744797784495,-0.43859649122807015,0.5699102030427377,0.01939896679797517,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a1000_1500,late,q_mid,3,2,-0.0603608631839355,-0.08777475334478146,-6.666666666666667,0.6173526512303237,0.023082648116510767,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a1000_1500,nominal,q_high,133,7,-0.0036168603510209323,-0.002032825936460431,16.917293233082706,0.8454324182202108,0.06463054047313059,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a1000_1500,very_late,q_high,224,7,-0.0017015531123648721,-0.0023816072465181787,10.0,0.5684049961183905,0.03425087473887441,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a1000_1500,very_late,q_low,55,7,-0.30131283926241326,-0.6117272732158502,4.181818181818182,-0.7875958980998367,0.017096627287024768,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a1000_1500,very_late,q_mid,112,7,-0.006980073835275394,-0.016397810682318024,7.5,0.7374345931509418,0.03328772679897041,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a1500_2200,early,q_high,95,7,-0.005076069595586308,-0.0040590941151867985,8.105263157894736,0.2569198901165005,0.001574210001536575,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a1500_2200,early,q_low,2,2,,,,,,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a1500_2200,late,q_high,167,7,-0.0027325661304421923,-0.0024253550585052663,9.341317365269461,0.6453231252180469,0.03249994653241563,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a1500_2200,late,q_mid,1,1,0.007542240666225499,0.010792982510545,0.0,0.5554392076627491,0.0236028207006211,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a1500_2200,very_late,q_low,50,7,-0.1533383175601691,-0.3781614581743876,3.8,-0.1710662707503353,0.035958227866415865,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a2200_3200,early,q_high,24,7,-0.008279805052249374,-0.009212946567015783,4.166666666666667,0.22687940796320472,-0.01668623459492762,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a2200_3200,late,q_mid,15,7,0.00960950907009344,0.014356238778793452,0.0,0.401418687870974,0.022459497746370696,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a2200_3200,very_late,q_mid,394,7,-0.022096249614088875,-0.03931000798591259,-1.5736040609137056,0.5584027545314751,0.0010607944477756827,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a3200_4700,early,q_high,16,7,-3.918555012206266e-05,0.002344449373105393,-1.875,0.07606881601218779,-0.00585775392619875,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a3200_4700,early,q_mid,1,1,-0.0003509921953081998,-0.0007892331251730996,10.0,-0.059860477416209194,-0.0295547807593177,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a3200_4700,nominal,q_mid,14,7,-0.0004291110848147285,-0.0005563012795051998,2.142857142857143,0.1757057122502426,0.02110389909860816,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a3200_4700,very_late,q_low,61,7,-0.32595940936718576,-0.94939264983858,18.852459016393443,0.5948618020327416,-0.006144868126544075,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a3200_4700,very_late,q_mid,114,7,-0.017283024201900355,-0.03408689775829622,3.8596491228070176,0.19874384756807495,-0.016834316926774756,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a4700_6800,early,q_high,2,2,-0.0012583308853208984,0.002183186893279749,10.0,0.4128591895309053,-0.03842171195177166,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a4700_6800,late,q_high,21,5,-0.003318769817808352,-0.00540564536203958,-4.285714285714286,0.19660865432402683,0.00045910825374314727,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a4700_6800,nominal,q_high,19,6,0.010332070175708285,0.013377714404451712,10.0,0.13733847958982265,0.016628581753989836,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a4700_6800,nominal,q_low,9,6,-0.004711472313680677,-0.006586983420506667,-10.0,0.12212324013585135,-0.013617740867784157,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a4700_6800,very_late,q_high,13,5,-0.005024359297056257,-0.010406916409750498,-3.076923076923077,-0.23446201148074158,0.050457450243729815,diagnostic_only,low_support
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a4700_6800,very_late,q_low,106,7,-0.12660329657669933,-0.347183030231708,12.452830188679245,0.8954706021797753,-0.004078927995931623,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a4700_6800,very_late,q_mid,60,6,-0.009501390860837308,-0.014497080699150471,6.166666666666667,0.13408622817840601,-0.02194161496963726,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_no_tail_phase_model,high_20nA,unsaturated,a1000_1500,early,q_high,180,12,0.025520844191519756,0.059369517907372917,-0.7777777777777778,-0.13996063523064747,0.0,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,high_20nA,unsaturated,a1000_1500,early,q_low,156,12,,,,,,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,high_20nA,unsaturated,a1000_1500,very_late,q_high,201,12,0.0034214534283136242,0.005481334858677592,6.467661691542289,0.5345280837702343,0.03227717142399128,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,high_20nA,unsaturated,a1000_1500,very_late,q_mid,205,12,0.017125886785560505,0.03742482056976042,17.414634146341463,0.8045367307852181,0.05720873666387171,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,high_20nA,unsaturated,a1500_2200,late,q_high,302,12,0.0029499388947951885,0.004467583547890055,8.543046357615895,0.6011273067995148,0.03367668713297444,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,high_20nA,unsaturated,a1500_2200,nominal,q_high,135,12,0.0301596785882845,0.037921476544398085,27.555555555555557,0.988917990452721,0.09447121438999902,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,high_20nA,unsaturated,a1500_2200,very_late,q_mid,274,12,0.011565550015385234,0.021471852409686614,11.861313868613138,0.7914745764125641,0.044207785279488855,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,high_20nA,unsaturated,a2200_3200,late,q_high,428,12,0.003712846932014544,0.006259828896403447,1.9626168224299065,0.4912581675073448,0.025724778021499965,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,high_20nA,unsaturated,a2200_3200,very_late,q_high,166,12,0.0048697975216519425,0.005126193324844591,-2.2289156626506026,0.44739762648489073,0.0084429927538996,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,high_20nA,unsaturated,a2200_3200,very_late,q_mid,419,12,0.00669518874236853,0.010073372618464407,1.694510739856802,0.7040306729614303,0.02966124364502112,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,high_20nA,unsaturated,a3200_4700,late,q_high,505,12,0.004734692153817582,0.007070951182025842,-5.326732673267327,0.12105519968550756,-0.006154787364183342,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,high_20nA,unsaturated,a3200_4700,late,q_mid,224,12,0.0024027616381615846,0.003734775800814172,-6.473214285714286,0.16959609906111978,-0.0068583362378557815,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,high_20nA,unsaturated,a3200_4700,nominal,q_high,160,12,0.00436102930980269,0.005753385221237879,1.625,0.15183562017144142,0.012778081213995495,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,high_20nA,unsaturated,a4700_6800,nominal,q_mid,95,12,0.0001128434742751842,-0.00010737156254765269,-4.315789473684211,0.1727113652808755,0.00922702153857345,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a1000_1500,late,q_high,51,2,0.006322269366139435,0.00894322314995954,9.803921568627452,0.5598002199208015,0.04292981885798099,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a1500_2200,late,q_high,58,2,0.007775283497819605,0.010855283219187965,9.482758620689655,0.5349179721764433,0.03752053341581251,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a2200_3200,late,q_high,67,2,0.007196307750820465,0.010098832452799614,0.44776119402985076,0.5076082335972678,0.02935112362851078,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,low_2nA,unsaturated,a3200_4700,late,q_high,53,2,0.005118181303372969,0.007385140311573578,-3.7735849056603774,0.09330914516652919,-0.005297614887770297,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a1000_1500,early,q_high,176,7,0.037900631587641946,0.042644765325724254,-0.3977272727272727,0.16236353069874487,0.0,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a1000_1500,early,q_low,48,7,,,,,,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a1500_2200,nominal,q_high,130,7,0.031282804720261785,0.040370610385400255,29.307692307692307,0.9808649687119426,0.09638055998199713,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a1500_2200,very_late,q_high,171,7,0.0009721467409339837,0.001437263605025035,4.795321637426901,0.5627770171722674,0.02406097096400947,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a1500_2200,very_late,q_mid,247,7,0.003101571665715968,0.0033579423687185353,5.060728744939271,0.6296966744410074,0.029378631716892655,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a2200_3200,late,q_high,165,7,0.00757722168990958,0.010723281983717314,1.3333333333333333,0.49107400883538305,0.024378253101819784,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a2200_3200,nominal,q_high,110,7,0.009587337631597763,0.0126886879137092,14.272727272727273,0.5368203521410161,0.03070271753920756,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a2200_3200,very_late,q_high,141,7,0.0043358146164407035,0.0063258091244200315,-3.1914893617021276,0.45065570962087687,0.0066292532876703,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a3200_4700,late,q_high,302,7,0.0034077521812288284,0.004962012151579867,-7.947019867549669,0.11792011264415207,-0.014342375171706735,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a3200_4700,late,q_mid,133,7,0.0030001371280188173,0.004581849041504597,-8.345864661654135,0.1838106455184784,-0.010901642873671697,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a3200_4700,nominal,q_high,102,7,0.004318503195402733,0.005986391409717475,1.3725490196078431,0.13688392945622266,0.012733725629421447,veto,no_tail_reconstruction_gain
gradient_boosted_trees_no_tail_phase_model,sample_ii,unsaturated,a4700_6800,nominal,q_mid,100,7,0.0030911541782209944,0.00386670696725233,1.6,0.1252534823060668,0.011487666600751322,veto,no_tail_reconstruction_gain
mlp_no_tail_phase_model,high_20nA,boundary,a4700_6800,late,q_low,247,12,-0.01080028276817767,-0.015827497926137284,-9.79757085020243,0.20024902557868662,-0.020836660939251704,accept,reconstruction_and_controls_pass
mlp_no_tail_phase_model,high_20nA,boundary,a4700_6800,nominal,q_low,84,12,-0.005141897491278534,-0.007486766238654365,-10.0,0.23638175395532027,-0.008809622600524168,accept,reconstruction_and_controls_pass
mlp_no_tail_phase_model,high_20nA,boundary,a6800_10000,nominal,q_low,85,12,-0.007516098736098944,-0.01086532115450074,-10.0,0.28552819212625286,-0.010190978348183877,accept,reconstruction_and_controls_pass
mlp_no_tail_phase_model,high_20nA,saturated_proxy,a6800_10000,nominal,q_mid,88,12,-0.015107789647113038,-0.02153206334288838,-10.0,0.0854755292272809,-0.023081491175955357,accept,reconstruction_and_controls_pass
mlp_no_tail_phase_model,high_20nA,unsaturated,a1000_1500,early,q_high,180,12,-0.2934741972200573,-0.34405360280448555,-5.388888888888889,0.4853889834636585,0.00021386842007926055,accept,reconstruction_and_controls_pass
mlp_no_tail_phase_model,high_20nA,unsaturated,a2200_3200,early,q_high,49,12,-0.023517486717406222,-0.031234651254241467,1.836734693877551,0.4552395586692021,0.0008555764822374639,accept,reconstruction_and_controls_pass
mlp_no_tail_phase_model,sample_ii,saturated_proxy,a6800_10000,late,q_high,54,7,-0.02665272407726092,-0.038929910042362494,-8.88888888888889,0.10011275416103559,0.009168533935255355,accept,reconstruction_and_controls_pass
mlp_no_tail_phase_model,sample_ii,unsaturated,a1000_1500,early,q_high,176,7,-0.10467507174189175,-0.12695440218191256,-4.7727272727272725,0.4853158945589237,-1.925833269092159e-05,accept,reconstruction_and_controls_pass
mlp_no_tail_phase_model,sample_ii,unsaturated,a1000_1500,nominal,q_high,133,7,-0.051337157072081724,-0.06265729403852051,-2.706766917293233,0.4485000465173797,-0.0029213943290456908,accept,reconstruction_and_controls_pass
mlp_no_tail_phase_model,sample_ii,unsaturated,a1500_2200,nominal,q_high,130,7,-0.011741995824684229,-0.011707857837101458,1.0,0.3388462879674352,-0.0022213666132543386,accept,reconstruction_and_controls_pass
mlp_no_tail_phase_model,sample_ii,unsaturated,a4700_6800,late,q_mid,335,7,-0.006451728767286119,-0.009865255404838916,-5.223880597014926,0.47765108715093674,-0.0069510489990552,accept,reconstruction_and_controls_pass
mlp_no_tail_phase_model,high_20nA,boundary,a4700_6800,late,q_high,4,2,-0.034818084377284134,-0.04650680818236791,10.0,0.3860941050510802,-0.0182349033673996,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,boundary,a4700_6800,late,q_mid,33,11,-0.010979951185683947,-0.016501281323523718,-10.0,0.21341092006630236,-0.01498262041605037,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,boundary,a4700_6800,nominal,q_high,5,4,0.0067626611877452366,0.006088507462006361,8.0,1.917307667979842,0.0045335029548414,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,boundary,a4700_6800,nominal,q_mid,15,10,0.004608731048053803,0.005862261453627515,6.0,0.4375681370079712,0.015429915435812043,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,boundary,a4700_6800,very_late,q_high,9,7,-0.05907144278190493,-0.09683745675362072,-4.444444444444445,2.027257982776619,-0.0338129110908744,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,boundary,a4700_6800,very_late,q_low,8,5,-0.2939859772932815,-1.0108290675968403,-5.0,1.3917683427849883,-0.03241071787114938,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,boundary,a6800_10000,early,q_high,1,1,0.010485312517951505,0.0148584475884071,10.0,0.35401739509869584,-0.018443175886805198,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,boundary,a6800_10000,late,q_high,25,9,-0.06968200636041516,-0.09885800139678942,-6.8,2.2987103681922996,-0.02325129510455697,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,boundary,a6800_10000,late,q_low,186,12,-0.008411599910350117,-0.01241041581139515,-9.301075268817204,0.5039823520287416,-0.009788789179192606,diagnostic_only,reconstruction_gain_control_failure
mlp_no_tail_phase_model,high_20nA,boundary,a6800_10000,late,q_mid,73,12,-0.0080282153548203,-0.011963271664632597,-10.0,0.8646639299035042,-0.008835096760750257,diagnostic_only,reconstruction_gain_control_failure
mlp_no_tail_phase_model,high_20nA,boundary,a6800_10000,nominal,q_high,16,6,0.009479872909758038,0.013362401753301344,1.25,0.8220738924193691,0.05265939233228502,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,boundary,a6800_10000,nominal,q_mid,21,8,-0.0011508548749657762,-0.0025055489274849476,-3.3333333333333335,0.5024601046038772,-0.0025759175348248043,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,boundary,a6800_10000,very_late,q_high,2,2,0.03555537080940079,0.050726331996195244,-5.0,-0.5270188304433132,0.01694863448739955,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,boundary,a6800_10000,very_late,q_low,18,8,-0.10803493847588191,-0.11175407845507221,-6.111111111111111,1.115459868763765,-0.057419265232852755,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,boundary,a6800_10000,very_late,q_mid,1,1,-0.0376558303833008,-0.06872617346899851,0.0,0.4631268969309676,-0.008028716371314193,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,saturated_proxy,a10000_15000,early,q_high,1,1,0.04787534475326538,0.1396619906792274,0.0,0.811646014325266,0.022045483032557198,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,saturated_proxy,a10000_15000,nominal,q_high,3,3,0.019922263482037697,-0.01732934100760353,-3.3333333333333335,1.1382211441372456,0.020602556551212365,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,saturated_proxy,a6800_10000,late,q_high,36,12,-0.055800580243074806,-0.07790988194713999,-9.444444444444445,0.45183196605818243,-0.01567948851470976,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,saturated_proxy,a6800_10000,late,q_low,7,4,-0.007082183547944086,-0.010059100200797085,-10.0,0.8681612684238812,-0.003854496735914029,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,saturated_proxy,a6800_10000,late,q_mid,224,12,-0.0074473198364014,-0.011144482013959693,-10.0,0.6829460310661081,-0.0062750973495712585,diagnostic_only,reconstruction_gain_control_failure
mlp_no_tail_phase_model,high_20nA,saturated_proxy,a6800_10000,nominal,q_high,24,8,0.036298262503217264,0.049788082151824974,-6.666666666666667,1.9094357270640858,0.11263557428401975,diagnostic_only,low_support
mlp_no_tail_phase_model,high_20nA,saturated_proxy,a6800_10000,nominal,q_low,1,1,-0.008152472512687,-0.011600692446033099,-10.0,0.9238834321827083,-0.006050122287199998,diagnostic_only,low_support
