method,heldout_run,n,q_template_mse,tail_mse,live10_abs_error_ns,tau_eff_abs_error_ns,timing_abs_error_ns,secondary_abs_error,too_good_trigger_rate,timing_sigma68_ns
cnn_tail_knockout_no_tail_phase_model,62,762,0.05921287618407987,0.08316666143693627,18.3841059602649,7.984115773267728,0.7597373361081406,0.0429022959899488,0.05249343832020997,0.811942640285473
cnn_tail_knockout_no_tail_phase_model,63,736,0.060044368565794266,0.0840505079765874,19.21917808219178,8.34678298781181,0.7225422934345124,0.0421450418218155,0.08695652173913043,0.6733683620187362
cnn_tail_knockout_no_tail_phase_model,65,660,0.10989339090960779,0.15967442304930782,26.95718654434251,11.707357363844539,0.8362460132684372,0.05801425851550111,0.07575757575757576,0.7900564226787841
gradient_boosted_trees_no_tail_phase_model,44,410,0.08614379475803928,0.12702067554794547,21.620253164556964,9.389556646718406,0.5847899826304094,0.050044967966654856,0.04878048780487805,0.28785189625298463
gradient_boosted_trees_no_tail_phase_model,45,704,0.11068434478669416,0.20307567889177347,30.306122448979593,13.161781747476102,0.6921269890446595,0.06064526041158081,0.03835227272727273,0.3928506931613689
gradient_boosted_trees_no_tail_phase_model,46,251,0.01846136473436355,0.02578944076033726,9.83673469387755,4.272039597497293,0.41755607204905176,0.030316433740720513,0.00398406374501992,0.2440914634005638
gradient_boosted_trees_no_tail_phase_model,47,415,0.09627287443635413,0.12819844994397467,16.650485436893202,7.231213946253171,0.5117735606718998,0.04120113317373931,0.033734939759036145,0.26118503150920624
gradient_boosted_trees_no_tail_phase_model,48,670,0.09708824226768333,0.17010176664788673,28.74617737003058,12.484306207616411,0.7006685038123812,0.06337541849069929,0.029850746268656716,0.4845394988073447
gradient_boosted_trees_no_tail_phase_model,49,662,0.1002986738008911,0.1804981873811668,27.57341576506955,11.974982313993836,0.6641731873936538,0.05529838507422045,0.0377643504531722,0.28478932471982144
gradient_boosted_trees_no_tail_phase_model,50,677,0.13420696857583625,0.22464032864449793,30.198776758409785,13.115162106405538,0.6565410005191475,0.06152307010353771,0.029542097488921712,0.311582678354132
gradient_boosted_trees_no_tail_phase_model,51,584,0.09806999034177755,0.18001045863265883,30.0,13.028834457097554,0.723053873530893,0.060812297018189,0.04794520547945205,0.44797747594062054
gradient_boosted_trees_no_tail_phase_model,52,491,0.08902541428443317,0.18246777676723075,25.1356993736952,10.916295536774845,0.6264416945878303,0.0555430570440964,0.038696537678207736,0.35691364258396696
gradient_boosted_trees_no_tail_phase_model,53,670,0.11700709242251389,0.22312288483410483,33.292682926829265,14.458828482876553,0.7202859449793895,0.06586344628149922,0.007462686567164179,0.5199948812280096
gradient_boosted_trees_no_tail_phase_model,54,671,0.11625227646766567,0.21415432949023008,31.61042944785276,13.728235079794509,0.7285704913410384,0.06268301099700259,0.037257824143070044,0.329353261948936
gradient_boosted_trees_no_tail_phase_model,55,623,0.10114566313068221,0.19522811030092924,31.200657894736842,13.55027355543534,0.6517276669519984,0.06497455059759422,0.038523274478330656,0.45138563577088514
gradient_boosted_trees_no_tail_phase_model,56,689,0.12089813771927299,0.2115469194136504,32.976190476190474,14.321377558000089,0.7490908029265866,0.06639155945659166,0.02177068214804064,0.5057432612105695
gradient_boosted_trees_no_tail_phase_model,57,676,0.11131776401885242,0.16696162682178636,28.404255319148938,12.33581134767747,0.685855275649273,0.0563089887251266,0.014792899408284023,0.26571558439476084
gradient_boosted_trees_no_tail_phase_model,58,673,0.08594240990569217,0.21376073990535374,30.10590015128593,13.074826308433751,0.6565677125762313,0.06049881893559838,0.08023774145616643,0.44268498370248643
gradient_boosted_trees_no_tail_phase_model,59,758,0.04186261465145994,0.06886190540611126,19.681697612732094,8.547652667697951,0.4896051724890711,0.04553624516137908,0.08443271767810026,0.2887270364331817
gradient_boosted_trees_no_tail_phase_model,60,802,0.05997370832508105,0.08830089873605285,21.545226130653266,9.356972819900463,0.5192318192873934,0.04307704182905053,0.059850374064837904,0.2371963017755991
gradient_boosted_trees_no_tail_phase_model,61,767,0.057894813601974016,0.08418250342409167,21.78335535006605,9.460391025871361,0.5605887342288663,0.04437148980457193,0.05736636245110821,0.275328302686456
gradient_boosted_trees_no_tail_phase_model,62,762,0.04623788265107617,0.06570448590553808,20.29139072847682,8.81243902352029,0.5298053559689452,0.04254589173601191,0.07086614173228346,0.2622024614947643
gradient_boosted_trees_no_tail_phase_model,63,736,0.05056185160019661,0.069635388438771,21.397260273972602,9.292712064833962,0.5035787438025757,0.046661645629843235,0.07336956521739131,0.2600267588486124
gradient_boosted_trees_no_tail_phase_model,65,660,0.08591712640414655,0.12288986073122812,27.599388379204893,11.986262076993416,0.6802442482166379,0.057307988203351715,0.07272727272727272,0.2850696565980653
mlp_no_tail_phase_model,44,410,0.08669941910673234,0.13271455389671716,21.29113924050633,9.24662428558569,0.9456022224575071,0.0491797858752878,0.12195121951219512,0.8257903110297989
mlp_no_tail_phase_model,45,704,0.11632730021673351,0.21696940011158605,29.387755102040817,12.762939876340461,1.1584774422945292,0.06370216083876427,0.06960227272727272,1.336423346561387
mlp_no_tail_phase_model,46,251,0.03015087651801714,0.03841875105157846,10.448979591836734,4.537934178254385,1.0593672035280255,0.0368120883998123,0.01195219123505976,0.8877640609491374
mlp_no_tail_phase_model,47,415,0.22590243070485005,0.26530181944559617,18.49514563106796,8.03233968956985,2.5072162345519344,0.057203462878555454,0.01927710843373494,1.7149017191163793
mlp_no_tail_phase_model,48,670,0.1032755742773462,0.19224401714256995,27.35474006116208,11.88001266246051,1.010182766904972,0.057083734206182714,0.06716417910447761,0.9772991745190227
mlp_no_tail_phase_model,49,662,0.1107484852041689,0.2141287009959418,25.81143740340031,11.20976483428795,1.016700619824244,0.050490291092520775,0.06797583081570997,0.9261918153550462
mlp_no_tail_phase_model,50,677,0.1333954690804839,0.25264416419786667,28.547400611620795,12.397978558308425,0.81781082303693,0.06007860920637112,0.08567208271787297,0.8216589228851237
mlp_no_tail_phase_model,51,584,0.11273078582208135,0.2251344377431389,28.829787234042552,12.520617510189494,1.2487611491671593,0.06520689417334605,0.10616438356164383,1.170808570017123
mlp_no_tail_phase_model,52,491,0.08427610877360928,0.19385674941284578,24.822546972860124,10.78029517709742,1.077149754074981,0.051261589626437606,0.07535641547861507,1.083006382684657
mlp_no_tail_phase_model,53,670,0.1447261838307491,0.298218107458227,32.39329268292683,14.068228262872104,1.0991302991139589,0.07023093972104547,0.056716417910447764,1.1277127134922607
mlp_no_tail_phase_model,54,671,0.13594218576600137,0.26271052957411656,30.84355828220859,13.395187164224529,1.2578949749794104,0.06517621510815232,0.07898658718330849,1.195090152948129
mlp_no_tail_phase_model,55,623,0.11381629961549058,0.24026077777313049,29.25986842105263,12.70739939647837,1.095449004128823,0.0641488503798846,0.06902086677367576,0.9464172525262552
mlp_no_tail_phase_model,56,689,0.13563948039872117,0.2577311971577005,31.830357142857142,13.823748464152613,1.3710787354226348,0.06973687401817778,0.07547169811320754,1.3770265082689104
mlp_no_tail_phase_model,57,676,0.1301654200881307,0.1995260367524666,28.17629179331307,12.236808046331745,1.4660449775626438,0.0589144727395078,0.06804733727810651,1.7160140587817883
mlp_no_tail_phase_model,58,673,0.10519906730545378,0.2770609203094765,29.062027231467475,12.621478059548362,1.1196348489336914,0.06603576777503678,0.06835066864784546,1.0952744924218174
mlp_no_tail_phase_model,59,758,0.03948010681802655,0.07434507125806955,17.347480106100797,7.533914885006012,0.8817197105651876,0.043875838197799166,0.10290237467018469,0.9592437022460207
mlp_no_tail_phase_model,60,802,0.06070261835218678,0.09063617422784237,19.472361809045225,8.456739283291963,0.9055098609118224,0.04050739998934416,0.06109725685785536,0.9689404164321388
mlp_no_tail_phase_model,61,767,0.05302169181889978,0.0810933614871454,20.11889035667107,8.73752306391879,1.087510493971207,0.043686693391525755,0.09647979139504563,1.0532424480500928
mlp_no_tail_phase_model,62,762,0.041170255880957865,0.06095548245147024,18.596026490066226,8.076151689962456,0.7377098269365676,0.04011819945379685,0.09186351706036745,0.7742162969860733
mlp_no_tail_phase_model,63,736,0.049811527553081304,0.07458652823552542,18.65753424657534,8.102864169208614,1.0517504034975924,0.04043150998913842,0.10461956521739131,1.1943498585841001
mlp_no_tail_phase_model,65,660,0.09183198047626039,0.13578764931999104,26.498470948012233,11.50813971159534,0.8499042746953666,0.05354588838833153,0.06212121212121212,0.8519842805956264
phase_stability_gated_cnn_gbt_ensemble,44,410,0.10696723091486038,0.15952102776586927,19.240506329113924,8.356045727758769,0.6820826002703223,0.043797840503456045,0.05121951219512195,0.4305770443632068
phase_stability_gated_cnn_gbt_ensemble,45,704,0.1271918053116755,0.22845510876143527,24.985422740524783,10.851031224229935,0.6146005276204625,0.0496765869678294,0.022727272727272728,0.4682172109912165
phase_stability_gated_cnn_gbt_ensemble,46,251,0.022170320480714958,0.032156934685242645,7.020408163265306,3.0489245260146656,0.7177769995266259,0.02424271281625173,0.05179282868525897,0.8784759022726533
phase_stability_gated_cnn_gbt_ensemble,47,415,0.11365531836093552,0.14873618112367157,14.199029126213592,6.166559997898113,1.4497677304206618,0.0322954230521935,0.06506024096385542,0.9799926654037716
phase_stability_gated_cnn_gbt_ensemble,48,670,0.11636505618588833,0.2044806626709619,22.920489296636084,9.954242024051597,0.5572202699096794,0.05059196980743838,0.011940298507462687,0.39272276849570237
phase_stability_gated_cnn_gbt_ensemble,49,662,0.11609634396494974,0.20833706078949732,21.97836166924266,9.545081194226027,0.6042044588850964,0.04426409835075505,0.022658610271903322,0.4077133504216841
phase_stability_gated_cnn_gbt_ensemble,50,677,0.15177895260121801,0.25904615667347264,24.89296636085627,10.810877928723148,0.541244481756016,0.05215124060054625,0.01772525849335303,0.40415427205304955
phase_stability_gated_cnn_gbt_ensemble,51,584,0.11860614296620843,0.21854439477131143,24.69858156028369,10.726457682468611,0.7156887948712249,0.05410723739044011,0.03595890410958904,0.5518644891832387
phase_stability_gated_cnn_gbt_ensemble,52,491,0.0976168616142627,0.2083355357842598,21.565762004175365,9.365891436452172,0.496036638390348,0.04708203265348392,0.014256619144602852,0.41515063710582306
phase_stability_gated_cnn_gbt_ensemble,53,670,0.14272665109175137,0.2704945627200826,27.01219512195122,11.73124728555735,0.5445403773735177,0.054985925339020726,0.014925373134328358,0.39190323498493684
phase_stability_gated_cnn_gbt_ensemble,54,671,0.13540204945978002,0.2503084816496615,26.303680981595093,11.42354350405026,0.6851507769423932,0.053594354612262265,0.038748137108792845,0.455392614895619
phase_stability_gated_cnn_gbt_ensemble,55,623,0.12016534490569397,0.22847839536982736,25.082236842105264,10.893077054316759,0.5598183903977288,0.053613783566931715,0.028892455858747994,0.42749730132292973
phase_stability_gated_cnn_gbt_ensemble,56,689,0.1423754315952364,0.25015230452126896,25.9375,11.264513124365592,0.578793976953172,0.05279572145424728,0.020319303338171262,0.4051619199586931
phase_stability_gated_cnn_gbt_ensemble,57,676,0.14008052668875198,0.20492915299685688,23.632218844984802,10.263342239506937,0.6947777633195317,0.04638161459351084,0.01775147928994083,0.43511446289084343
phase_stability_gated_cnn_gbt_ensemble,58,673,0.10453403205874197,0.2627920387019381,26.187594553706504,11.373127808994386,0.49323076960247286,0.05373082738323995,0.09212481426448738,0.4621241946427319
phase_stability_gated_cnn_gbt_ensemble,59,758,0.04700677796003435,0.07821950300695671,16.286472148541115,7.073124983782402,0.4037424527200974,0.036986975356909674,0.03430079155672823,0.4364558496836137
phase_stability_gated_cnn_gbt_ensemble,60,802,0.07498744302295386,0.10829400799236057,18.743718592964825,8.140293555272006,0.548450525000472,0.0395004183784665,0.05610972568578554,0.4650651616566961
phase_stability_gated_cnn_gbt_ensemble,61,767,0.06563259793456702,0.09555254219780826,18.243064729194188,7.922862344892875,0.510594736581412,0.03818862382426946,0.048239895697522815,0.3872282733598219
phase_stability_gated_cnn_gbt_ensemble,62,762,0.05337846672857779,0.07548346261123258,16.31788079470199,7.086765585494121,0.4852173858059363,0.03676695914716096,0.047244094488188976,0.4855397466848477
phase_stability_gated_cnn_gbt_ensemble,63,736,0.05950777955757462,0.08149361296350309,17.26027397260274,7.4960417424396875,0.4663369620856414,0.037702754880685765,0.06657608695652174,0.41313723718438256
phase_stability_gated_cnn_gbt_ensemble,65,660,0.09851863886909591,0.1406580874437918,23.89908256880734,10.37923968218322,0.5900122618406477,0.04978175777987932,0.05757575757575758,0.48212990172743087
ridge_no_tail_phase_model,44,410,0.08346828293770134,0.12589265208135952,20.734177215189874,9.004738751361094,0.6457405345650217,0.049768634790902884,0.06829268292682927,0.591211981007138
ridge_no_tail_phase_model,45,704,0.10371943039429327,0.19227844221334306,29.154518950437318,12.66164670271871,0.6461559302350167,0.059549203946408044,0.056818181818181816,0.598869425853313
ridge_no_tail_phase_model,46,251,0.020958858783066848,0.03020421404290028,9.591836734693878,4.1656817651944555,0.5438585711195358,0.03615955517143619,0.07569721115537849,0.6547877339126262
ridge_no_tail_phase_model,47,415,0.08965396443468561,0.126324798583712,16.16504854368932,7.020391382222469,0.825364650209004,0.04244889973892288,0.06506024096385542,0.84575417713186
ridge_no_tail_phase_model,48,670,0.09782261908979692,0.1766756966315175,27.140672782874617,11.787044424744218,0.6513703650068337,0.058098730949824595,0.020895522388059702,0.5831614554375574
ridge_no_tail_phase_model,49,662,0.09888902001548901,0.18291279523058412,26.213292117465222,11.384288119133153,0.7262445087815491,0.05009460761260455,0.04682779456193353,0.6969487024077392
ridge_no_tail_phase_model,50,677,0.1317724256514707,0.2340915342989799,29.128440366972477,12.650320917824079,0.6394547494948611,0.059844765270842974,0.051698670605613,0.5788896937584265
ridge_no_tail_phase_model,51,584,0.10043754953890449,0.19110899808094112,29.02482269503546,12.60532033467417,0.7718894088473822,0.06002283155109787,0.06678082191780822,0.6856614812823915
ridge_no_tail_phase_model,52,491,0.08556354684883587,0.17588043899394473,24.53027139874739,10.653361508065153,0.6983665920368308,0.053146646529464256,0.06109979633401222,0.6903452387011327
ridge_no_tail_phase_model,53,670,0.11665374540434455,0.22479984457623403,32.13414634146341,13.955682436769127,0.7109322562408368,0.0606382189491895,0.03731343283582089,0.7321264510225443
ridge_no_tail_phase_model,54,671,0.11367777602643078,0.21541239996916955,30.98159509202454,13.455135789027125,0.8109922849991439,0.061442292661843985,0.07004470938897168,0.7791179367352228
ridge_no_tail_phase_model,55,623,0.09729071279126132,0.19433557609020766,29.736842105263158,12.914546435544066,0.6852410324895516,0.06150617656080043,0.05778491171749599,0.6375221239074673
ridge_no_tail_phase_model,56,689,0.12158996164917875,0.2209195860242356,32.17261904761905,13.972390920756403,0.7895459572935146,0.0646201599249903,0.05224963715529753,0.704118615367536
ridge_no_tail_phase_model,57,676,0.11464919032979518,0.17248548708297695,27.43161094224924,11.913397261935707,0.6747251026845179,0.05285680893290495,0.029585798816568046,0.5542064669706981
ridge_no_tail_phase_model,58,673,0.08417294862895922,0.21145619242351205,29.152798789712556,12.66089964640796,0.6628694792216916,0.05649593597814045,0.03566121842496285,0.6567286481347208
ridge_no_tail_phase_model,59,758,0.04457995636111855,0.0714333752864729,18.02387267904509,7.827668447036063,0.43543750605589426,0.03871224810813822,0.026385224274406333,0.47688393899189224
ridge_no_tail_phase_model,60,802,0.06468510566992641,0.09064549205687887,20.037688442211056,8.702257520548825,0.5298160712688486,0.03777062584032775,0.017456359102244388,0.45189154856637825
ridge_no_tail_phase_model,61,767,0.05957873083914561,0.08542663213867396,20.34346103038309,8.835052868309218,0.6004172269924115,0.040129899007226556,0.02346805736636245,0.56486484553929
ridge_no_tail_phase_model,62,762,0.053088989560749866,0.07401371325535232,18.62251655629139,8.087656179549297,0.5173494265016604,0.040451590282618716,0.026246719160104987,0.5445597839389766
ridge_no_tail_phase_model,63,736,0.04786978665651039,0.06769689075440216,19.19178082191781,8.334884508855557,0.453918998192708,0.03793643346102211,0.035326086956521736,0.4733018024431438
ridge_no_tail_phase_model,65,660,0.08003427884536524,0.12059774713998211,26.95718654434251,11.707357363844539,0.6650204809843361,0.05284228168566066,0.04242424242424243,0.6305265084861039
sentinel_amplitude_only_ridge,44,410,0.0806516923241535,0.11873059833686885,20.810126582278482,9.03772314239172,0.6662814725101479,0.05222798612095361,0.05121951219512195,0.4697514603870469
sentinel_amplitude_only_ridge,45,704,0.09927701950577938,0.1803775849226475,29.183673469387756,12.674308349421432,0.7180623654281639,0.06055633105855273,0.05539772727272727,0.5198930410154285
sentinel_amplitude_only_ridge,46,251,0.019342128032246535,0.026663510928270275,9.591836734693878,4.1656817651944555,0.3807753412376107,0.032244049766331585,0.0398406374501992,0.428718553505819
sentinel_amplitude_only_ridge,47,415,0.08742729391865091,0.12082706001759436,16.432038834951456,7.136343792439355,0.4779288495169927,0.04220645236040259,0.043373493975903614,0.4584450979391559
sentinel_amplitude_only_ridge,48,670,0.09615860311971584,0.1726855148209857,27.431192660550458,11.913215604502044,0.6978741142918141,0.0615507328910808,0.014925373134328358,0.526110906358386
sentinel_amplitude_only_ridge,49,662,0.0969800021850877,0.17745016326058188,26.4451313755796,11.484974629620769,0.7416850962759557,0.05439876890445546,0.03323262839879154,0.6103125422240214
sentinel_amplitude_only_ridge,50,677,0.12598062143693048,0.22176443846250166,29.143730886850154,12.656961506232385,0.7039184683739561,0.06312317728477271,0.0413589364844904,0.5114792147622174
sentinel_amplitude_only_ridge,51,584,0.09377179557369743,0.17356866065727952,28.93617021276596,12.566819050817498,0.817258482409935,0.06073684198994003,0.04280821917808219,0.6089204993203328
sentinel_amplitude_only_ridge,52,491,0.08271554415938365,0.1677595521862512,24.53027139874739,10.653361508065155,0.717434860851482,0.05653218470562817,0.06924643584521385,0.5425952331467798
sentinel_amplitude_only_ridge,53,670,0.1127911425945464,0.2150478132106377,32.301829268292686,14.028506206600465,0.7714456917514825,0.06402437221666231,0.03134328358208955,0.5790617713984781
sentinel_amplitude_only_ridge,54,671,0.10945885521578216,0.2040454575684334,30.904907975460123,13.421830997470128,0.8275461519045499,0.06300155141219911,0.06706408345752608,0.6307526636795346
sentinel_amplitude_only_ridge,55,623,0.09387935904452072,0.1864022662425614,29.81907894736842,12.950261442279531,0.7480801162718234,0.06398323893423916,0.038523274478330656,0.6066502325887047
sentinel_amplitude_only_ridge,56,689,0.11811966709003878,0.2118762766061224,32.232142857142854,13.998241782774455,0.8425970959776469,0.06684340072578752,0.04934687953555878,0.6756060126235092
sentinel_amplitude_only_ridge,57,676,0.10910708964265325,0.16217612802813225,27.37082066869301,11.886996381576845,0.6976123942114965,0.05409425460227479,0.03254437869822485,0.5449555638490747
sentinel_amplitude_only_ridge,58,673,0.0825909566241421,0.20504220594198524,29.228441754916794,12.693750968790962,0.6580154642640653,0.05975807866149977,0.04903417533432392,0.5403660092715503
sentinel_amplitude_only_ridge,59,758,0.045184589507103794,0.07069470488615906,18.421750663129973,8.000464659994917,0.4807740499499935,0.042004353934953366,0.026385224274406333,0.45911902935069104
sentinel_amplitude_only_ridge,60,802,0.0653849497761614,0.09065000442109007,20.28894472361809,8.811376737107432,0.5883846827664998,0.04109474431096671,0.0199501246882793,0.43100902295557697
sentinel_amplitude_only_ridge,61,767,0.0605129268445116,0.0848354515006008,20.449141347424042,8.880949246845887,0.6565024865889623,0.04305325441365138,0.027379400260756193,0.4892029840068921
sentinel_amplitude_only_ridge,62,762,0.05395601191627169,0.07313721417463906,18.90066225165563,8.20845332021113,0.57426475758506,0.042496389333191775,0.02230971128608924,0.5198237789479693
sentinel_amplitude_only_ridge,63,736,0.04867830442163151,0.0675857772379198,19.52054794520548,8.4776662563306,0.47159234280938284,0.04259269480127804,0.02717391304347826,0.41750386674363194
sentinel_amplitude_only_ridge,65,660,0.07750735654946597,0.1152594233888687,27.033639143730888,11.740560305886072,0.6510403135610675,0.05604364078038577,0.04393939393939394,0.5822393703830402
sentinel_gbt_peak_phase_swapped,44,410,0.3008370091296294,0.40427658564996205,29.772151898734176,12.929881284005674,0.7310471123271001,0.07335644531343924,0.02926829268292683,0.3194311435021744
sentinel_gbt_peak_phase_swapped,45,704,0.28474984569557504,0.4507944808731962,35.56851311953353,15.447208977316826,0.8534331437097114,0.0802251096259853,0.022727272727272728,0.6317736926900239
sentinel_gbt_peak_phase_swapped,46,251,0.047694626743041965,0.06305878229517803,11.673469387755102,5.069723339768572,0.48488033721304036,0.044400428429868105,0.00398406374501992,0.24747030089829158
sentinel_gbt_peak_phase_swapped,47,415,0.20659485655894994,0.2665900401022121,21.04368932038835,9.139158150731053,0.642065120287279,0.06064162702230791,0.01927710843373494,0.2728498778539408
sentinel_gbt_peak_phase_swapped,48,670,0.225081921657282,0.3354652441064248,33.440366972477065,14.52296684896654,0.7972762464647125,0.08203711803794726,0.016417910447761194,0.5463198598548386
sentinel_gbt_peak_phase_swapped,49,662,0.21666055867075776,0.3389552029954097,32.272024729520865,14.015562259876193,0.7960480912196793,0.07388333690770531,0.0256797583081571,0.5401594138030832
sentinel_gbt_peak_phase_swapped,50,677,0.29154185969945945,0.4503942190797469,35.0,15.200306866613813,0.7440693595020047,0.08006042321260416,0.023633677991137372,0.40638879656143245
sentinel_gbt_peak_phase_swapped,51,584,0.2125941339351528,0.323741993930292,33.10283687943262,14.376379392081049,0.860535279618486,0.07643205156870297,0.025684931506849314,0.6242965813822163
sentinel_gbt_peak_phase_swapped,52,491,0.2275548035498411,0.363560431206454,28.663883089770355,12.448566255807197,0.7269852648597463,0.07050578268723517,0.020366598778004074,0.41189405430095855
sentinel_gbt_peak_phase_swapped,53,670,0.26009523250317634,0.41548338237123206,37.545731707317074,16.305904099507764,0.8657241305969762,0.082001915838775,0.010447761194029851,0.6662003756866186
sentinel_gbt_peak_phase_swapped,54,671,0.2829825682659186,0.44515603372286033,35.98159509202454,15.626608198543385,0.8511568170238928,0.07761025826308907,0.022354694485842028,0.5241077682086124
sentinel_gbt_peak_phase_swapped,55,623,0.19201754294299958,0.31862506902050425,35.625,15.471740917803345,0.7608632628287199,0.08411380101531837,0.028892455858747994,0.5602966514241766
sentinel_gbt_peak_phase_swapped,56,689,0.24275312176471764,0.3763751059805922,37.20238095238095,16.15678876128169,0.8650697863591686,0.08376498647841354,0.008708272859216255,0.5627964874170915
sentinel_gbt_peak_phase_swapped,57,676,0.27385429520863147,0.37013665984919203,33.48024316109422,14.540284857642305,0.8337045703776076,0.07641291227678934,0.013313609467455622,0.49359026942032574
sentinel_gbt_peak_phase_swapped,58,673,0.15918043570878376,0.3221326433440298,32.16338880484115,13.968382277251335,0.7289119880417171,0.07299365792161608,0.04903417533432392,0.5435931166933367
sentinel_gbt_peak_phase_swapped,59,758,0.11115565685870868,0.154402619139186,25.119363395225463,10.909200911468949,0.5804183194070553,0.06724620959663673,0.05672823218997362,0.30175905610855275
sentinel_gbt_peak_phase_swapped,60,802,0.19225355432256871,0.2508405946107632,29.685929648241206,12.892435436399296,0.6202631498598626,0.07016483600498495,0.03117206982543641,0.26516127291949765
sentinel_gbt_peak_phase_swapped,61,767,0.14724576494245514,0.19504108281971302,26.89564068692206,11.680628337582833,0.6470219542663301,0.06928009001253467,0.04041720990873533,0.2915396828453113
sentinel_gbt_peak_phase_swapped,62,762,0.1416786862565024,0.17977717055584164,26.94039735099338,11.700065909817406,0.593086375369046,0.07141970217586159,0.04461942257217848,0.27926033575073483
sentinel_gbt_peak_phase_swapped,63,736,0.13449747335796472,0.17205540393607566,25.986301369863014,11.28570729000642,0.5804238044251331,0.06592603553381789,0.03940217391304348,0.26808373723729984
sentinel_gbt_peak_phase_swapped,65,660,0.1324907735556944,0.17521355074195535,30.68807339449541,13.327660935471352,0.8035441370386159,0.07009332944804456,0.05,0.4946849607551391
sentinel_gbt_rising_edge_ablation,44,410,0.1707082376889909,0.2404503098614518,23.21518987341772,10.082228858361567,0.6641969281718029,0.05021926541294,0.09024390243902439,0.26884191434332694
sentinel_gbt_rising_edge_ablation,45,704,0.1883454394392801,0.30439297884672156,30.99125364431487,13.45933044498999,0.6923287853300472,0.057549013188102974,0.046875,0.2598790208643713
sentinel_gbt_rising_edge_ablation,46,251,0.029829653714892254,0.0412276519333279,10.73469387755102,4.6620183159410304,0.5993796188167552,0.034616393382822484,0.08366533864541832,0.39658960434051777
