granularity,dimension,stratum,stave,method,method_label,method_sigma68_ns,method_bias_ns,traditional_sigma68_ns,traditional_bias_ns,delta_sigma68_ns,delta_bias_ns
single_stave,peak_sample_bin,peak_9,B4,atom_gated_cnn,Atom-gated residual CNN,1.0047850815452914,2.39176781164954,1.586303818786781,2.650660278209182,-0.5815187372414896,-0.25889246655964193
single_stave,q_template_bin,"q_template[0.05,0.08)",B8,atom_gated_cnn,Atom-gated residual CNN,0.8339742045318352,-0.8179004263301403,1.3946293479652132,-0.961906630097463,-0.560655143433378,0.14400620376732276
single_stave,peak_sample_bin,peak_7,B8,atom_gated_cnn,Atom-gated residual CNN,0.8025447342565446,-0.8518874716455453,1.3631708860099172,-1.3590980706364302,-0.5606261517533726,0.5072105989908848
single_stave,q_template_bin,"q_template[0.12,0.2)",B4,atom_gated_cnn,Atom-gated residual CNN,1.0222298904184528,2.44020053176676,1.561537568465155,2.7564002452796412,-0.5393076780467021,-0.31619971351288134
single_stave,peak_sample_bin,peak_14,B4,atom_gated_cnn,Atom-gated residual CNN,0.4831164809202094,2.45424789416802,1.0125699341171845,3.7463086931266703,-0.5294534531969751,-1.2920607989586501
single_stave,q_template_bin,"q_template[0.05,0.08)",B8,cnn1d,1D-CNN residual,0.8686724777043313,-0.812887897142147,1.3946293479652132,-0.961906630097463,-0.5259568702608819,0.14901873295531598
single_stave,charge_bin,"charge[40000,80000)",B8,mlp,MLP residual,0.9575793767559623,-0.9431241123041622,1.482276588997196,-1.820504031168483,-0.5246972122412338,0.8773799188643209
single_stave,peak_sample_bin,peak_8,B4,atom_gated_cnn,Atom-gated residual CNN,0.8995485087299611,2.018775873897442,1.4209028146872948,1.757999189715902,-0.5213543059573338,0.2607766841815402
single_stave,q_template_bin,"q_template[0.08,0.12)",B4,atom_gated_cnn,Atom-gated residual CNN,1.017113869190216,2.128096804578903,1.5325637973274704,2.130880240973739,-0.5154499281372544,-0.0027834363948362473
single_stave,baseline_bin,"baseline_rms[16,32)",B4,atom_gated_cnn,Atom-gated residual CNN,1.0988249584933687,2.0818239049236387,1.6140681219092372,1.8903702817300279,-0.5152431634158685,0.1914536231936108
single_stave,amplitude_bin,"amp_adc[4000,7000)",B8,cnn1d,1D-CNN residual,0.7452395065666455,-0.7370689003921516,1.2596035315009562,-1.2490706921372916,-0.5143640249343107,0.51200179174514
single_stave,baseline_bin,"baseline_rms[0,8)",B4,atom_gated_cnn,Atom-gated residual CNN,0.8535126724308537,2.0882009134219692,1.3556701840191534,2.087784150534367,-0.5021575115882997,0.00041676288760239544
single_stave,q_template_bin,"q_template[0.025,0.05)",B4,atom_gated_cnn,Atom-gated residual CNN,0.8946337499101761,1.9457533616011056,1.3884170934201443,1.690167314609418,-0.4937833435099682,0.2555860469916875
single_stave,peak_sample_bin,peak_7,B8,cnn1d,1D-CNN residual,0.8756869623356102,-0.8928079843990334,1.3631708860099172,-1.3590980706364302,-0.48748392367430704,0.46629008623739676
single_stave,baseline_bin,"baseline_rms[8,16)",B4,atom_gated_cnn,Atom-gated residual CNN,0.9562376983614419,2.067263572770684,1.4432195953573426,2.030158021216104,-0.48698189699590066,0.03710555155457973
single_stave,q_template_bin,"q_template[0.12,0.2)",B4,cnn1d,1D-CNN residual,1.0913520356858344,2.403268968756341,1.561537568465155,2.7564002452796412,-0.4701855327793205,-0.3531312765233001
single_stave,q_template_bin,"q_template[0.05,0.08)",B8,gradient_boosted_trees,HistGradientBoosting residual,0.9330997436617277,-0.8082611929422083,1.3946293479652132,-0.961906630097463,-0.46152960430348555,0.1536454371552547
single_stave,q_template_bin,"q_template[0.08,0.12)",B8,atom_gated_cnn,Atom-gated residual CNN,0.877233423905254,-0.8014848841749107,1.3381700320174794,-0.8481291854126242,-0.46093660811222537,0.04664430123771346
single_stave,q_template_bin,"q_template[0.05,0.08)",B8,mlp,MLP residual,0.9343961181338272,-0.8203068447270618,1.3946293479652132,-0.961906630097463,-0.46023322983138604,0.1415997853704012
single_stave,p09_anomaly_class,novel_broad_template_mismatch,B4,gradient_boosted_trees,HistGradientBoosting residual,10.978446699161847,-1.969195004343761,11.438650709442953,-0.18923792934046446,-0.4602040102811067,-1.7799570750032965
single_stave,q_template_bin,"q_template[0.025,0.05)",B6,atom_gated_cnn,Atom-gated residual CNN,0.8004659293202139,-1.4232081646545076,1.260223883090661,-1.5561455935899617,-0.45975795377044704,0.13293742893545413
single_stave,q_template_bin,"q_template[0.12,0.2)",B8,atom_gated_cnn,Atom-gated residual CNN,0.942006528377533,-0.7971417615452753,1.389729915560011,-0.7118508089906495,-0.44772338718247795,-0.08529095255462582
single_stave,charge_bin,"charge[14000,24000)",B4,atom_gated_cnn,Atom-gated residual CNN,0.7567033462834566,2.087472726125138,1.201484724504576,1.9628321259048718,-0.4447813782211195,0.12464060022026602
single_stave,q_template_bin,"q_template[0.12,0.2)",B4,mlp,MLP residual,1.1221709429303308,2.3884903683548813,1.561537568465155,2.7564002452796412,-0.4393666255348241,-0.36790987692475996
single_stave,q_template_bin,"q_template[0.05,0.08)",B6,atom_gated_cnn,Atom-gated residual CNN,0.9821532874727328,-1.2628539451334788,1.4179008608202708,-1.1845585889259775,-0.435747573347538,-0.07829535620750128
single_stave,baseline_bin,"baseline_rms[0,8)",B8,atom_gated_cnn,Atom-gated residual CNN,0.8256621278515424,-0.7056587084135858,1.2584231556197982,-0.6934142663587234,-0.43276102776825587,-0.012244442054862414
single_stave,peak_sample_bin,peak_7,B8,gradient_boosted_trees,HistGradientBoosting residual,0.9340759907316064,-0.8470566574061876,1.3631708860099172,-1.3590980706364302,-0.4290948952783108,0.5120414132302425
single_stave,charge_bin,"charge[24000,40000)",B4,atom_gated_cnn,Atom-gated residual CNN,0.9295194361525538,1.7066639266945198,1.351094478742867,2.3514999178807883,-0.4215750425903131,-0.6448359911862684
single_stave,q_template_bin,"q_template[0.05,0.08)",B6,cnn1d,1D-CNN residual,0.9971258970351798,-1.3710965711959402,1.4179008608202708,-1.1845585889259775,-0.42077496378509094,-0.18653798226996265
single_stave,peak_sample_bin,peak_9,B6,atom_gated_cnn,Atom-gated residual CNN,0.9335168884483626,-1.1336840510378097,1.349522907359491,-1.0340003048385722,-0.41600601891112843,-0.09968374619923748
single_stave,peak_sample_bin,peak_10,B4,atom_gated_cnn,Atom-gated residual CNN,0.9291625244632629,2.406723095902893,1.341982236752923,2.7874546953963253,-0.4128197122896602,-0.38073159949343216
single_stave,amplitude_bin,"amp_adc[2500,4000)",B4,atom_gated_cnn,Atom-gated residual CNN,0.7724832286664355,1.9848237190610347,1.1848984371735343,1.9926859509462003,-0.4124152085070988,-0.00786223188516555
single_stave,baseline_bin,"baseline_rms[8,16)",B8,atom_gated_cnn,Atom-gated residual CNN,0.7774987763062751,-0.7028214375099788,1.1874622247701365,-0.7411152926329384,-0.40996344846386146,0.038293855122959575
single_stave,baseline_bin,"baseline_rms[16,32)",B4,cnn1d,1D-CNN residual,1.2046211667887734,2.032843026847277,1.6140681219092372,1.8903702817300279,-0.4094469551204638,0.14247274511724917
single_stave,q_template_bin,"q_template[0.05,0.08)",B4,cnn1d,1D-CNN residual,1.1097386058620158,2.152503432228764,1.5145235580098704,1.9533155742400286,-0.4047849521478546,0.19918785798873562
single_stave,baseline_bin,"baseline_rms[0,8)",B6,atom_gated_cnn,Atom-gated residual CNN,0.8642721842667112,-1.255342700815571,1.2669521685859548,-1.1782544578709409,-0.4026799843192437,-0.07708824294463024
single_stave,amplitude_bin,"amp_adc[4000,7000)",B8,gradient_boosted_trees,HistGradientBoosting residual,0.8578508201057711,-0.7159781299001635,1.2596035315009562,-1.2490706921372916,-0.4017527113951851,0.5330925622371281
single_stave,peak_sample_bin,peak_8,B8,atom_gated_cnn,Atom-gated residual CNN,0.8427127444744207,-0.7857767733246445,1.2441279508744896,-0.8167648863566837,-0.4014152064000689,0.03098811303203919
single_stave,peak_sample_bin,peak_11,B4,atom_gated_cnn,Atom-gated residual CNN,0.8241898330620466,2.328444541459871,1.2247385251745866,3.202565792265589,-0.40054869211253996,-0.8741212508057181
single_stave,peak_sample_bin,peak_11,B4,cnn1d,1D-CNN residual,0.8246282992063548,2.634424842363191,1.2247385251745866,3.202565792265589,-0.40011022596823176,-0.5681409499023982
single_stave,peak_sample_bin,peak_8,B6,atom_gated_cnn,Atom-gated residual CNN,0.8721557048661605,-1.3647370417998212,1.2715329880768027,-1.4423598743640544,-0.39937728321064225,0.07762283256423319
single_stave,peak_sample_bin,peak_10,B8,atom_gated_cnn,Atom-gated residual CNN,0.8003531714738555,-0.5556238936118806,1.1976980378256532,0.17645100788750342,-0.39734486635179767,-0.732074901499384
single_stave,q_template_bin,"q_template[0.025,0.05)",B4,gradient_boosted_trees,HistGradientBoosting residual,0.9966708861027722,1.7988755770987968,1.3884170934201443,1.690167314609418,-0.3917462073173721,0.1087082624893787
single_stave,peak_sample_bin,peak_7,B8,mlp,MLP residual,0.9734979510394597,-0.9569859996073303,1.3631708860099172,-1.3590980706364302,-0.3896729349704575,0.40211207102909985
single_stave,peak_sample_bin,peak_9,B4,mlp,MLP residual,1.1966321930831292,2.4617946767278513,1.586303818786781,2.650660278209182,-0.3896716257036519,-0.1888656014813308
single_stave,peak_sample_bin,peak_8,B4,cnn1d,1D-CNN residual,1.0316654020977707,2.075744965265624,1.4209028146872948,1.757999189715902,-0.38923741258952416,0.31774577554972216
single_stave,peak_sample_bin,peak_9,B4,cnn1d,1D-CNN residual,1.2018162284264746,2.376656134228591,1.586303818786781,2.650660278209182,-0.38448759036030644,-0.27400414398059114
single_stave,q_template_bin,"q_template[0.12,0.2)",B8,cnn1d,1D-CNN residual,1.0102163715894186,-0.7996185724206214,1.389729915560011,-0.7118508089906495,-0.37951354397059234,-0.08776776342997195
single_stave,p09_anomaly_class,unassigned_common,B4,atom_gated_cnn,Atom-gated residual CNN,0.7417696312966222,2.0856980900680417,1.1207677365160946,2.025717022311767,-0.3789981052194724,0.059981067756274875
single_stave,baseline_bin,"baseline_rms[8,16)",B6,atom_gated_cnn,Atom-gated residual CNN,0.7927860278006928,-1.227826355347316,1.1715248840979127,-1.2405389173676524,-0.3787388562972198,0.012712562020336327
single_stave,q_template_bin,"q_template[0.12,0.2)",B4,gradient_boosted_trees,HistGradientBoosting residual,1.1843674116317122,2.3361894860877097,1.561537568465155,2.7564002452796412,-0.3771701568334427,-0.4202107591919315
single_stave,peak_sample_bin,peak_8,B4,gradient_boosted_trees,HistGradientBoosting residual,1.0463640803681031,1.9354003336462298,1.4209028146872948,1.757999189715902,-0.3745387343191917,0.1774011439303278
single_stave,q_template_bin,"q_template[0.05,0.08)",B6,mlp,MLP residual,1.0444385194173398,-1.3469863340727615,1.4179008608202708,-1.1845585889259775,-0.373462341402931,-0.16242774514678393
single_stave,q_template_bin,"q_template[0.025,0.05)",B4,cnn1d,1D-CNN residual,1.017361267805101,1.92814454615019,1.3884170934201443,1.690167314609418,-0.37105582561504336,0.237977231540772
single_stave,baseline_bin,"baseline_rms[0,8)",B8,cnn1d,1D-CNN residual,0.8879186513025056,-0.6967704122536734,1.2584231556197982,-0.6934142663587234,-0.37050450431729265,-0.0033561458949500356
single_stave,q_template_bin,"q_template[0.08,0.12)",B8,cnn1d,1D-CNN residual,0.9682791774001552,-0.8457269233658951,1.3381700320174794,-0.8481291854126242,-0.3698908546173242,0.002402262046729109
single_stave,amplitude_bin,"amp_adc[4000,7000)",B8,mlp,MLP residual,0.8897207950873373,-0.8033244862143177,1.2596035315009562,-1.2490706921372916,-0.3698827364136189,0.44574620592297387
single_stave,baseline_bin,"baseline_rms[32,64)",B4,atom_gated_cnn,Atom-gated residual CNN,1.0983465225272027,2.4662232900854524,1.4636524920345728,2.2856983708726575,-0.36530596950737015,0.1805249192127949
single_stave,q_template_bin,"q_template[0.08,0.12)",B6,atom_gated_cnn,Atom-gated residual CNN,0.9708110451845958,-1.2731998894005596,1.334541312901443,-1.2531896333049033,-0.36373026771684713,-0.02001025609565632
single_stave,q_template_bin,"q_template[0,0.025)",B4,mlp,MLP residual,0.665172539243907,1.7606496405461072,1.0240776047766036,1.6304516655355965,-0.35890506553269663,0.13019797501051067
single_stave,peak_sample_bin,peak_7,B4,atom_gated_cnn,Atom-gated residual CNN,0.9074789985058359,1.876396493464173,1.2611045836851724,1.5578605815331699,-0.3536255851793365,0.31853591193100317
single_stave,baseline_bin,"baseline_rms[0,8)",B4,cnn1d,1D-CNN residual,1.0047960642517026,2.121430571481534,1.3556701840191534,2.087784150534367,-0.35087411976745075,0.033646420947166966
single_stave,peak_sample_bin,peak_8,B4,mlp,MLP residual,1.072144222898553,2.0225543574751024,1.4209028146872948,1.757999189715902,-0.3487585917887419,0.2645551677592004
single_stave,baseline_bin,"baseline_rms[8,16)",B4,cnn1d,1D-CNN residual,1.0960794002165726,2.091382234124126,1.4432195953573426,2.030158021216104,-0.34714019514077,0.061224212908022047
single_stave,peak_sample_bin,peak_8,B8,cnn1d,1D-CNN residual,0.898670772319219,-0.7789908852504226,1.2441279508744896,-0.8167648863566837,-0.3454571785552706,0.03777400110626106
single_stave,q_template_bin,"q_template[0.08,0.12)",B4,mlp,MLP residual,1.1891176316227297,2.209987938278102,1.5325637973274704,2.130880240973739,-0.34344616570474074,0.07910769730436273
single_stave,saturation_flag,False,B4,atom_gated_cnn,Atom-gated residual CNN,0.726770590982488,2.042376454539954,1.067631840375364,2.0124235029097193,-0.340861249392876,0.029952951630234814
single_stave,q_template_bin,"q_template[0.025,0.05)",B4,mlp,MLP residual,1.0480135661695393,1.8665168828284093,1.3884170934201443,1.690167314609418,-0.34040352725060496,0.17634956821899128
single_stave,topology_atom,B4,B4,atom_gated_cnn,Atom-gated residual CNN,0.7273021340731182,2.04924404008118,1.0675824401586067,2.020612833552977,-0.34028030608548854,0.028631206528202835
single_stave,all,all,B4,atom_gated_cnn,Atom-gated residual CNN,0.7273021340731182,2.04924404008118,1.0675824401586067,2.020612833552977,-0.34028030608548854,0.028631206528202835
single_stave,q_template_bin,"q_template[0.05,0.08)",B4,mlp,MLP residual,1.1761342680343363,2.114809500929747,1.5145235580098704,1.9533155742400286,-0.3383892899755341,0.16149392668971863
single_stave,q_template_bin,"q_template[0.08,0.12)",B8,mlp,MLP residual,1.0016728882518238,-0.8358302381979176,1.3381700320174794,-0.8481291854126242,-0.33649714376565565,0.01229894721470659
single_stave,q_template_bin,"q_template[0.12,0.2)",B6,atom_gated_cnn,Atom-gated residual CNN,0.9608644472676846,-1.142676567383676,1.2966696979037782,-0.91805248918713,-0.33580525063609357,-0.22462407819654606
single_stave,q_template_bin,"q_template[0.08,0.12)",B4,cnn1d,1D-CNN residual,1.1993287877633367,2.1748253612660466,1.5325637973274704,2.130880240973739,-0.33323500956413366,0.04394512029230757
single_stave,charge_bin,"charge[14000,24000)",B6,atom_gated_cnn,Atom-gated residual CNN,0.7089296760749675,-1.342091040641232,1.0419636837605586,-1.2672601641039993,-0.3330340076855911,-0.07483087653723275
single_stave,q_template_bin,"q_template[0.025,0.05)",B8,atom_gated_cnn,Atom-gated residual CNN,0.8280640620556056,-0.9027538944982054,1.158504589772845,-0.9788372341900327,-0.3304405277172394,0.07608333969182723
single_stave,peak_sample_bin,peak_9,B6,cnn1d,1D-CNN residual,1.0233442951949698,-1.1418627907142898,1.349522907359491,-1.0340003048385722,-0.32617861216452115,-0.10786248587571756
single_stave,peak_sample_bin,peak_10,B6,atom_gated_cnn,Atom-gated residual CNN,0.7947497152100783,-1.1844986143857752,1.1174174736261615,-0.5708815089058625,-0.3226677584160832,-0.6136171054799127
single_stave,charge_bin,"charge[14000,24000)",B4,cnn1d,1D-CNN residual,0.8788318886379769,2.1045656597898006,1.201484724504576,1.9628321259048718,-0.3226528358665992,0.14173353388492882
single_stave,q_template_bin,"q_template[0.12,0.2)",B8,gradient_boosted_trees,HistGradientBoosting residual,1.0712938422531764,-0.77816876228549,1.389729915560011,-0.7118508089906495,-0.31843607330683454,-0.06631795329484058
single_stave,baseline_bin,"baseline_rms[16,32)",B4,mlp,MLP residual,1.2959927965373628,2.056922591506567,1.6140681219092372,1.8903702817300279,-0.31807532537187444,0.16655230977653912
single_stave,peak_sample_bin,peak_9,B8,atom_gated_cnn,Atom-gated residual CNN,0.9042264938354506,-0.7631740802878307,1.2217009243125063,-0.21352724242623644,-0.3174744304770557,-0.5496468378615943
single_stave,peak_sample_bin,peak_9,B4,gradient_boosted_trees,HistGradientBoosting residual,1.269867665669414,2.3999106771324152,1.586303818786781,2.650660278209182,-0.31643615311736717,-0.2507496010767669
single_stave,q_template_bin,"q_template[0.12,0.2)",B8,mlp,MLP residual,1.073465986675501,-0.863326265292523,1.389729915560011,-0.7118508089906495,-0.31626392888450994,-0.15147545630187353
single_stave,q_template_bin,"q_template[0.025,0.05)",B6,cnn1d,1D-CNN residual,0.9442462694550943,-1.4546122131194394,1.260223883090661,-1.5561455935899617,-0.31597761363556665,0.1015333804705223
single_stave,amplitude_bin,"amp_adc[1500,2500)",B4,atom_gated_cnn,Atom-gated residual CNN,0.697318998476419,2.0804767771610537,1.0122097026359476,1.8991614548538973,-0.3148907041595286,0.1813153223071564
single_stave,baseline_bin,"baseline_rms[32,64)",B4,cnn1d,1D-CNN residual,1.1488136173142318,2.388258464491757,1.4636524920345728,2.2856983708726575,-0.314838874720341,0.10256009361909957
single_stave,p09_anomaly_class,unassigned_common,B8,atom_gated_cnn,Atom-gated residual CNN,0.7030341615964241,-0.7961452938201241,1.014643706000195,-0.8144481568933668,-0.31160954440377087,0.018302863073242692
single_stave,baseline_bin,"baseline_rms[8,16)",B8,cnn1d,1D-CNN residual,0.8765877243209652,-0.7051186575823044,1.1874622247701365,-0.7411152926329384,-0.3108745004491713,0.035996635050633996
single_stave,q_template_bin,"q_template[0.025,0.05)",B8,cnn1d,1D-CNN residual,0.8494023975495707,-0.8306620100794743,1.158504589772845,-0.9788372341900327,-0.3091021922232743,0.1481752241105584
single_stave,q_template_bin,"q_template[0.08,0.12)",B8,gradient_boosted_trees,HistGradientBoosting residual,1.0328869753887162,-0.8133040103640271,1.3381700320174794,-0.8481291854126242,-0.3052830566287632,0.03482517504859706
single_stave,peak_sample_bin,peak_8,B8,mlp,MLP residual,0.9411107135267158,-0.7800537503625568,1.2441279508744896,-0.8167648863566837,-0.30301723734777375,0.0367111359941269
single_stave,q_template_bin,"q_template[0,0.025)",B4,cnn1d,1D-CNN residual,0.7260917620903807,1.8341495243450991,1.0240776047766036,1.6304516655355965,-0.29798584268622286,0.20369785880950264
single_stave,baseline_bin,"baseline_rms[0,8)",B6,cnn1d,1D-CNN residual,0.9708976044309184,-1.2722275863897805,1.2669521685859548,-1.1782544578709409,-0.2960545641550364,-0.09397312851883965
single_stave,baseline_bin,"baseline_rms[16,32)",B4,gradient_boosted_trees,HistGradientBoosting residual,1.318197566434229,1.96936782659507,1.6140681219092372,1.8903702817300279,-0.2958705554750083,0.07899754486504218
single_stave,peak_sample_bin,peak_11,B8,atom_gated_cnn,Atom-gated residual CNN,0.7589533468352602,-0.5545041619842321,1.0512150684533281,-0.2163509575254444,-0.29226172161806796,-0.3381532044587877
single_stave,q_template_bin,"q_template[0.05,0.08)",B4,gradient_boosted_trees,HistGradientBoosting residual,1.2230432867814658,2.026817075326655,1.5145235580098704,1.9533155742400286,-0.2914802712284046,0.07350150108662645
single_stave,p09_anomaly_class,unassigned_common,B6,atom_gated_cnn,Atom-gated residual CNN,0.7073878608274375,-1.3116380664613791,0.9987426843779358,-1.260197468598591,-0.29135482355049824,-0.051440597862788096
single_stave,baseline_bin,"baseline_rms[0,8)",B4,mlp,MLP residual,1.0734618583212066,2.1644164506321286,1.3556701840191534,2.087784150534367,-0.28220832569794685,0.07663230009776179
single_stave,peak_sample_bin,peak_9,B6,mlp,MLP residual,1.0680028810051108,-1.1300084550916951,1.349522907359491,-1.0340003048385722,-0.2815200263543802,-0.09600815025312293
single_stave,amplitude_bin,"amp_adc[1500,2500)",B6,atom_gated_cnn,Atom-gated residual CNN,0.6713658249585053,-1.3053057726131858,0.9520242386801906,-1.2418341157879877,-0.2806584137216853,-0.06347165682519806
single_stave,amplitude_bin,"amp_adc[1000,1500)",B6,atom_gated_cnn,Atom-gated residual CNN,0.6411838392217335,-1.1450263932447637,0.9213995012874195,-1.073989203267021,-0.28021566206568604,-0.07103718997774267
single_stave,q_template_bin,"q_template[0.05,0.08)",B6,gradient_boosted_trees,HistGradientBoosting residual,1.1377465825605897,-1.223581589559321,1.4179008608202708,-1.1845585889259775,-0.2801542782596811,-0.03902300063334341
single_stave,all,all,B6,atom_gated_cnn,Atom-gated residual CNN,0.6799343225055057,-1.2984142758928858,0.9555712352976042,-1.2418446503677214,-0.27563691279209857,-0.056569625525164424
single_stave,saturation_flag,False,B6,atom_gated_cnn,Atom-gated residual CNN,0.6799343225055057,-1.2984142758928858,0.9555712352976042,-1.2418446503677214,-0.27563691279209857,-0.056569625525164424
single_stave,topology_atom,B6,B6,atom_gated_cnn,Atom-gated residual CNN,0.6799343225055057,-1.2984142758928858,0.9555712352976042,-1.2418446503677214,-0.27563691279209857,-0.056569625525164424
