alpha,amplitude_sign,fold,sigma68_ns,n_pair_residuals,n_features,heldout_run,variant,mode,direction,n_bins,max_iter,learning_rate,max_leaf_nodes,l2_regularization,max_bins,random_state,monotone_log_amp
,,1,1.3497031805401423,3534,24.0,65,full_monotone_log_amp,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,-1
,,2,1.3451519291127862,4710,24.0,65,full_monotone_log_amp,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,-1
,,-1,1.5459082769622638,0,24.0,65,full_monotone_log_amp,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,-1
,,0,1.993666178816702,3018,24.0,65,full_monotone_log_amp,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,1
,,1,1.3660171436948472,3534,24.0,65,full_monotone_log_amp,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,1
,,2,1.3434142728323721,4710,24.0,65,full_monotone_log_amp,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,1
,,-1,1.5676991984479738,0,24.0,65,full_monotone_log_amp,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,1
,,0,1.9371141462208041,3018,24.0,65,full_monotone_log_amp,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,-1
,,1,1.325733192988561,3534,24.0,65,full_monotone_log_amp,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,-1
,,2,1.3484683683455665,4710,24.0,65,full_monotone_log_amp,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,-1
,,-1,1.5371052358516437,0,24.0,65,full_monotone_log_amp,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,-1
,,0,1.9794183707847228,3018,24.0,65,full_monotone_log_amp,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,1
,,1,1.3410081635477054,3534,24.0,65,full_monotone_log_amp,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,1
,,2,1.3420089599200142,4710,24.0,65,full_monotone_log_amp,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,1
,,-1,1.5541451647508142,0,24.0,65,full_monotone_log_amp,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,1
,,0,1.9261638082256811,3018,24.0,65,full_monotone_log_amp,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,-1
,,1,1.4356103192561929,3534,24.0,65,full_monotone_log_amp,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,-1
,,2,1.3723185945293206,4710,24.0,65,full_monotone_log_amp,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,-1
,,-1,1.5780309073370649,0,24.0,65,full_monotone_log_amp,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,-1
,,0,1.9939350193258356,3018,24.0,65,full_monotone_log_amp,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,1
,,1,1.4165906198387574,3534,24.0,65,full_monotone_log_amp,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,1
,,2,1.379577537108164,4710,24.0,65,full_monotone_log_amp,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,1
,,-1,1.5967010587575856,0,24.0,65,full_monotone_log_amp,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,1
,,0,1.9461959331672598,3018,24.0,65,full_monotone_log_amp,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,-1
,,1,1.4383148323055155,3534,24.0,65,full_monotone_log_amp,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,-1
,,2,1.3745808395296089,4710,24.0,65,full_monotone_log_amp,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,-1
,,-1,1.586363868334128,0,24.0,65,full_monotone_log_amp,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,-1
,,0,2.0013563591081267,3018,24.0,65,full_monotone_log_amp,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,1
,,1,1.4002746618085413,3534,24.0,65,full_monotone_log_amp,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,1
,,2,1.3903002863822047,4710,24.0,65,full_monotone_log_amp,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,1
,,-1,1.5973104357662908,0,24.0,65,full_monotone_log_amp,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,1
,,0,1.9020224449058993,3018,6.0,65,amplitude_only,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,1,1.2839825042098383,3534,6.0,65,amplitude_only,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,2,1.313372185575433,4710,6.0,65,amplitude_only,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,-1,1.4997923782303904,0,6.0,65,amplitude_only,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,0,1.9040361198632283,3018,6.0,65,amplitude_only,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,1,1.2877059581197656,3534,6.0,65,amplitude_only,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,2,1.3104456529996655,4710,6.0,65,amplitude_only,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,-1,1.5007292436608866,0,6.0,65,amplitude_only,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,0,1.9347505204045408,3018,6.0,65,amplitude_only,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,1,1.3072634270601458,3534,6.0,65,amplitude_only,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,2,1.3386448082704003,4710,6.0,65,amplitude_only,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,-1,1.5268862519116955,0,6.0,65,amplitude_only,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,0,1.9349809367219653,3018,6.0,65,amplitude_only,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,1,1.300675652872809,3534,6.0,65,amplitude_only,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,2,1.342497958910996,4710,6.0,65,amplitude_only,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,-1,1.5260515161685901,0,6.0,65,amplitude_only,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,0,2.0669344888510386,3018,6.0,65,amplitude_only,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,1,1.3875559848314438,3534,6.0,65,amplitude_only,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,2,1.402476610053878,4710,6.0,65,amplitude_only,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,-1,1.61898902791212,0,6.0,65,amplitude_only,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,0,2.066552586742484,3018,6.0,65,amplitude_only,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,1,1.3892740048258365,3534,6.0,65,amplitude_only,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,2,1.399523440788627,4710,6.0,65,amplitude_only,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,-1,1.6184500107856492,0,6.0,65,amplitude_only,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,0,2.0820700973606927,3018,6.0,65,amplitude_only,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,1,1.4169435422378536,3534,6.0,65,amplitude_only,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,2,1.4506051684841637,4710,6.0,65,amplitude_only,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,-1,1.6498729360275701,0,6.0,65,amplitude_only,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,0,2.0734173319501217,3018,6.0,65,amplitude_only,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,1,1.4224920063168534,3534,6.0,65,amplitude_only,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,2,1.4500273327285955,4710,6.0,65,amplitude_only,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,-1,1.6486455569985237,0,6.0,65,amplitude_only,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,0,1.8643107084383879,3018,23.0,65,shape_only,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,1,1.1824788334845195,3534,23.0,65,shape_only,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,2,1.2302978412522536,4710,23.0,65,shape_only,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,-1,1.4256957943917203,0,23.0,65,shape_only,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,0,1.845304483394512,3018,23.0,65,shape_only,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,1,1.1825787579045706,3534,23.0,65,shape_only,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,2,1.2314649435192895,4710,23.0,65,shape_only,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,-1,1.4197827282727908,0,23.0,65,shape_only,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,0,1.829519175324173,3018,23.0,65,shape_only,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,1,1.2536810201502684,3534,23.0,65,shape_only,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,2,1.2505746070402717,4710,23.0,65,shape_only,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,-1,1.4445916008382378,0,23.0,65,shape_only,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,0,1.85148916716981,3018,23.0,65,shape_only,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,1,1.2632214996138205,3534,23.0,65,shape_only,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,2,1.2470805274558654,4710,23.0,65,shape_only,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,-1,1.453930398079832,0,23.0,65,shape_only,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,0,1.9793858759400516,3018,23.0,65,shape_only,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,1,1.3212620177608478,3534,23.0,65,shape_only,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,2,1.3531419487532697,4710,23.0,65,shape_only,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,-1,1.5512632808180564,0,23.0,65,shape_only,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,0,1.9739999170128617,3018,23.0,65,shape_only,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,1,1.3267229208516766,3534,23.0,65,shape_only,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,2,1.3469944746947986,4710,23.0,65,shape_only,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,-1,1.5492391041864455,0,23.0,65,shape_only,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,0,1.9474771728040476,3018,23.0,65,shape_only,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,1,1.4053790131505137,3534,23.0,65,shape_only,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,2,1.3828771060133511,4710,23.0,65,shape_only,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,-1,1.5785777639893042,0,23.0,65,shape_only,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,0,1.9513862036868093,3018,23.0,65,shape_only,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,1,1.4035918573965422,3534,23.0,65,shape_only,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,2,1.3805091555323754,4710,23.0,65,shape_only,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,-1,1.578495738871909,0,23.0,65,shape_only,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,0,1.9024291261775623,3018,3.0,65,stave_only,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,1,1.2049848097189964,3534,3.0,65,stave_only,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,2,1.3040038652554833,4710,3.0,65,stave_only,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,-1,1.4704726003840138,0,3.0,65,stave_only,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,0,1.9024080856043177,3018,3.0,65,stave_only,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,1,1.2049872181367496,3534,3.0,65,stave_only,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,2,1.3039823498427268,4710,3.0,65,stave_only,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,-1,1.4704592178612648,0,3.0,65,stave_only,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,0,1.9024291261775623,3018,3.0,65,stave_only,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,1,1.2049848097189964,3534,3.0,65,stave_only,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,2,1.3040038652554833,4710,3.0,65,stave_only,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,-1,1.4704726003840138,0,3.0,65,stave_only,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,0,1.9024080856043177,3018,3.0,65,stave_only,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,1,1.2049872181367496,3534,3.0,65,stave_only,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,2,1.3039823498427268,4710,3.0,65,stave_only,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,-1,1.4704592178612648,0,3.0,65,stave_only,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,0,2.0620102397757343,3018,3.0,65,stave_only,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,1,1.218735870384485,3534,3.0,65,stave_only,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,2,1.381970497496713,4710,3.0,65,stave_only,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,-1,1.5542388692189775,0,3.0,65,stave_only,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,0,2.0620057332820245,3018,3.0,65,stave_only,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,1,1.2187319181179141,3534,3.0,65,stave_only,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,2,1.381971184633285,4710,3.0,65,stave_only,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,-1,1.554236278677741,0,3.0,65,stave_only,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,0,2.0620102397757343,3018,3.0,65,stave_only,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,1,1.218735870384485,3534,3.0,65,stave_only,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,2,1.381970497496713,4710,3.0,65,stave_only,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,-1,1.5542388692189775,0,3.0,65,stave_only,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,0,2.0620057332820245,3018,3.0,65,stave_only,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,1,1.2187319181179141,3534,3.0,65,stave_only,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,2,1.381971184633285,4710,3.0,65,stave_only,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,-1,1.554236278677741,0,3.0,65,stave_only,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
