action,n_pairs,tail_rate,sigma68_ns,full_rms_ns,q95_abs_ns,median_ns,kept_pair_fraction,removed_pair_fraction,median_log_amp_delta,max_pair_composition_drift
baseline,2178,0.048668503213957756,2.0347421964009658,4.264531665272509,3.9692029335657786,-1.3461860020955427,1.0,0.0,0.0,0.0
exclude_taxon_baseline_excursion,2172,0.04880294659300184,2.0310254084650707,4.2666296065106755,3.9706796384493512,-1.3573949969609629,0.9972451790633609,0.0027548209366391463,-0.00014380902261024175,0.00018137172833299076
exclude_taxon_dropout,2178,0.048668503213957756,2.0347421964009658,4.264531665272509,3.9692029335657786,-1.3461860020955427,1.0,0.0,0.0,0.0
exclude_taxon_novel_broad_template_mismatch,2177,0.04823151125401929,2.0340537884839396,4.227313355998446,3.957370747248325,-1.343094507853202,0.9995408631772268,0.00045913682277320955,-4.79317452315442e-05,0.00018327510288917992
exclude_taxon_novel_delayed_peak,1833,0.05073649754500818,2.050480698610941,3.5540250370946667,4.0229941606521615,-1.2793070945739728,0.8415977961432507,0.1584022038567493,0.0005271113988483123,0.00423142299351198
exclude_taxon_novel_early_pretrigger,2123,0.04851625058878945,2.0093640625254303,4.238136445798175,3.93409397935867,-1.403646469116218,0.9747474747474747,0.025252525252525304,0.0054016730223329645,0.0026192209423485935
exclude_taxon_pileup_or_long_tail,2132,0.04924953095684803,2.0411730766296445,4.30106969410973,3.9788281258741973,-1.3573949969609629,0.9788797061524335,0.02112029384756653,-0.004708433736426265,0.0031174787272348903
exclude_ml_high_risk,1663,0.02826217678893566,1.8722545011138942,2.2884595571509294,3.557410555171977,-1.1103509159088105,0.763544536271809,0.23645546372819104,0.04420790728517865,0.02278152431216443
