dimension,stratum,bin_low,bin_high,bin_mid,method,method_label,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width68,coverage68,coverage95,coverage68_error,coverage95_error,calibration_ece,calibration_loss,sigma68_ci_low_ns,sigma68_ci_high_ns,pull_width68_ci_low,pull_width68_ci_high,coverage68_ci_low,coverage68_ci_high,coverage95_ci_low,coverage95_ci_high,calibration_loss_ci_low,calibration_loss_ci_high,support_fraction,saturation_fraction,dropout_fraction,anomaly_noncommon_fraction,wide_baseline_fraction,high_q_template_fraction,any_action_band_fraction,n_runs
amplitude_bin,"amp_adc[1500,2500)",1500.0,2500.0,2000.0,ridge,Ridge residual scale model,3901,1.4208658640890313,1.6635406641127446,1.4650089274041704,2.1185509307164554,0.009741092027685208,0.8657194349112795,0.45552422455780567,0.8872084081004871,0.22716526757919436,0.06279159189951289,0.14550393601979456,0.1424353401468056,1.3210008516311935,1.7580848464496477,0.7379360223019245,0.992167769079705,0.33665591499484077,0.5732630150919256,0.8103902855058995,0.9460330216627107,0.10493462921568791,0.19650544658678964,0.3404013961605585,0.0,0.003845167905665214,0.09920533196616252,0.3742630094847475,0.7541655985644706,0.7582671109971802,7
amplitude_bin,"amp_adc[1500,2500)",1500.0,2500.0,2000.0,traditional,S02/S03/S04 atom robust-width baseline,3901,1.3989156903781397,1.9306132685278783,1.3523381274574648,2.197581618932686,0.013586259933350423,4.531003643732604,0.36964880799794925,0.5834401435529352,0.3130406841390508,0.3665598564470648,0.33980027029305787,1.1376011136529443,1.1775491272733625,1.6979193027314434,3.5144482701938933,6.161730556342821,0.2807489111344146,0.4307636370315453,0.4635763473016219,0.6641667052018473,0.8414839434057193,1.5525085748816578,0.3404013961605585,0.0,0.003845167905665214,0.09920533196616252,0.3742630094847475,0.7541655985644706,0.7582671109971802,7
amplitude_bin,"amp_adc[2500,4000)",2500.0,4000.0,3250.0,cnn1d,1D-CNN residual scale model,6811,1.0825518994238883,1.3606716065373377,1.5227072311788326,2.4171243921805536,0.011305241521068859,1.0735425464445212,0.4618998678608134,0.9323153721920423,0.22078962427618665,0.017684627807957654,0.1357178190386953,0.11193365439184019,1.3816443152143099,1.7109586341289997,0.958480924090085,1.2093428842816127,0.3764132931959896,0.540303264083192,0.9128608866423089,0.9525286714515158,0.06819320815000467,0.1838029719625704,0.5943280977312391,0.0,0.0,0.06386727352811629,0.23975921303773307,0.6750844222581118,0.6796358831302305,7
amplitude_bin,"amp_adc[2500,4000)",2500.0,4000.0,3250.0,gradient_boosted_trees,HistGradientBoosting residual scale model,6811,1.0961628451101548,1.2384268280352655,1.6038494541741812,2.3226606084357386,0.015563059756276611,1.1633146743087632,0.4930259873733666,0.8540596094552929,0.18966350476363342,0.09594039054470704,0.14280194765417023,0.1479301293178185,1.4333041406842546,1.8446992355691236,0.9728735723688122,1.3731934185331285,0.40004625901095964,0.5777930984168673,0.7788797170348829,0.9131177114432845,0.06197815807204586,0.26303140069871644,0.5943280977312391,0.0,0.0,0.06386727352811629,0.23975921303773307,0.6750844222581118,0.6796358831302305,7
amplitude_bin,"amp_adc[2500,4000)",2500.0,4000.0,3250.0,mlp,MLP residual scale model,6811,1.1004447801750155,1.2144522808966656,1.6839076595218971,2.3992054106477583,0.012920276024078697,1.1389357936690643,0.5062399060343562,0.8675671707531933,0.17644958610264383,0.08243282924680662,0.12975687350940443,0.1318937706319798,1.5513999345818033,1.8317756660544091,1.0415421604542372,1.2613911357541476,0.4418539142622351,0.5679348920815267,0.8275301390176765,0.9068257069301455,0.074475147530734,0.20234826904228814,0.5943280977312391,0.0,0.0,0.06386727352811629,0.23975921303773307,0.6750844222581118,0.6796358831302305,7
amplitude_bin,"amp_adc[2500,4000)",2500.0,4000.0,3250.0,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,6811,1.035898434783891,1.340973272222044,1.5243660509090184,2.360994789256294,0.009690207018059022,0.9652271102126928,0.6248715313463515,0.9581559242401997,0.05781796079064849,0.00815592424019973,0.04976777091320256,0.03762863643283949,1.373876152705601,1.7208157398794393,0.8664607315843774,1.0329775211001144,0.5498028037605814,0.682829324878677,0.9461765019465778,0.970551411633723,0.02949435687580651,0.0644340804951915,0.5943280977312391,0.0,0.0,0.06386727352811629,0.23975921303773307,0.6750844222581118,0.6796358831302305,7
amplitude_bin,"amp_adc[2500,4000)",2500.0,4000.0,3250.0,ridge,Ridge residual scale model,6811,1.0698790145854244,1.1549396463551247,1.6036406733414657,2.5129419395257515,0.014094846571722214,1.125964676406856,0.4947878431948319,0.8662457788870944,0.18790164894216815,0.08375422111290554,0.13582793502753687,0.13336212037236667,1.449481159867478,1.8709176119101343,0.9730008684585817,1.286653167695829,0.4093135050546331,0.5856360094709967,0.8064483691955878,0.9251347437293923,0.059055731319848676,0.22905898586627116,0.5943280977312391,0.0,0.0,0.06386727352811629,0.23975921303773307,0.6750844222581118,0.6796358831302305,7
amplitude_bin,"amp_adc[2500,4000)",2500.0,4000.0,3250.0,traditional,S02/S03/S04 atom robust-width baseline,6811,1.0484281155841555,1.1984680969567163,1.561580351012349,2.6379571421248373,0.017178094259286448,2.044799762828156,0.4150638672735281,0.6868301277345471,0.2676256248634719,0.26316987226545285,0.2653977485644624,0.4602482521303858,1.3175009120609908,1.9483829776132593,1.6714274022762061,2.2653966778045214,0.341588327227831,0.4822095399364951,0.5962659069222955,0.753121249797487,0.32530740639749994,0.5740593977037598,0.5943280977312391,0.0,0.0,0.06386727352811629,0.23975921303773307,0.6750844222581118,0.6796358831302305,7
amplitude_bin,"amp_adc[4000,7000)",4000.0,7000.0,5500.0,cnn1d,1D-CNN residual scale model,492,0.7980778666947249,0.26905565255910346,1.6406048563295186,4.085648641783582,0.07520325203252033,1.359447488640836,0.45528455284552843,0.8617886178861789,0.2274049392914716,0.08821138211382107,0.15780816070264636,0.2082179926871938,1.4553978361509747,2.1387600159964193,1.210786986667541,1.4976962441286807,0.3814306886470684,0.5297844421275135,0.8120304910359445,0.9082389979996363,0.1318668544342574,0.28789418920607396,0.04293193717277487,0.032520325203252036,0.0,0.11585365853658537,0.22967479674796748,0.7154471544715447,0.7154471544715447,7
amplitude_bin,"amp_adc[4000,7000)",4000.0,7000.0,5500.0,gradient_boosted_trees,HistGradientBoosting residual scale model,492,0.6980250319780755,0.38913157746346627,1.733919268386987,3.369827197596924,0.07317073170731707,1.4279401517775576,0.5101626016260162,0.8130081300813008,0.1725268905109838,0.13699186991869916,0.15475938021484145,0.22305457310552051,1.436919294404469,2.250125970869911,1.1527991406230105,1.7050348286033778,0.444762095926287,0.6070648343904157,0.7471020397769232,0.8793611793611794,0.10088751306753019,0.34088128990263533,0.04293193717277487,0.032520325203252036,0.0,0.11585365853658537,0.22967479674796748,0.7154471544715447,0.7154471544715447,7
amplitude_bin,"amp_adc[4000,7000)",4000.0,7000.0,5500.0,mlp,MLP residual scale model,492,0.8828097968801069,0.5226358862398293,1.987197997531456,3.9927468346517014,0.07520325203252033,1.4441457030521985,0.49390243902439024,0.8150406504065041,0.1887870531126098,0.13495934959349587,0.16187320135305286,0.23244132677783924,1.691782933155754,2.277955463254546,1.2786816897816047,1.7719652002076334,0.4281130638688778,0.5534706380759955,0.734489643969135,0.8770913122354363,0.14931618013039194,0.35989951594915165,0.04293193717277487,0.032520325203252036,0.0,0.11585365853658537,0.22967479674796748,0.7154471544715447,0.7154471544715447,7
amplitude_bin,"amp_adc[4000,7000)",4000.0,7000.0,5500.0,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,492,0.8665800885872444,0.3307563542726619,1.6263803865343847,4.090115046909771,0.06300813008130081,1.1181301002533064,0.5873983739837398,0.9166666666666666,0.09529111815326019,0.033333333333333326,0.06817401436118294,0.07873214152527071,1.39698313825916,2.148547224212725,1.024061131040067,1.2782036797247327,0.5340069630715489,0.6383863556026864,0.8726271554847124,0.9668638330115121,0.03793864388862137,0.1453861701489512,0.04293193717277487,0.032520325203252036,0.0,0.11585365853658537,0.22967479674796748,0.7154471544715447,0.7154471544715447,7
amplitude_bin,"amp_adc[4000,7000)",4000.0,7000.0,5500.0,ridge,Ridge residual scale model,492,2.105206173492419,1.4175460513911204,2.4168856420526734,4.736821107719291,0.11585365853658537,1.308184031848955,0.491869918699187,0.790650406504065,0.19081957343781303,0.15934959349593492,0.17508458346687394,0.20835944556239422,1.8876179120388583,3.2237196542467066,1.0562833427529965,1.530053698955443,0.4192222222222222,0.5777886937382484,0.6983052897212839,0.8554878048780487,0.1001359525651262,0.31316709857798,0.04293193717277487,0.032520325203252036,0.0,0.11585365853658537,0.22967479674796748,0.7154471544715447,0.7154471544715447,7
amplitude_bin,"amp_adc[4000,7000)",4000.0,7000.0,5500.0,traditional,S02/S03/S04 atom robust-width baseline,492,2.4526513940718,1.6113911932347733,2.5544394749051538,4.917319702427411,0.09349593495934959,2.616681104173125,0.21544715447154472,0.4329268292682927,0.4672423376654553,0.5170731707317073,0.4921577541985813,0.7732885916922172,2.2067085634610266,3.2643085405056054,2.196927847796914,3.0190182686512865,0.17783959348569547,0.26079930135963303,0.38351657504581044,0.5102640699358576,0.6461791133305453,0.8868748638333429,0.04293193717277487,0.032520325203252036,0.0,0.11585365853658537,0.22967479674796748,0.7154471544715447,0.7154471544715447,7
charge_bin,"charge[1000,4000)",1000.0,4000.0,2500.0,cnn1d,1D-CNN residual scale model,60,1.3510703670191424,1.8308691371562702,1.2648210890297278,1.1589167834927008,0.0,0.8565568432238273,0.5166666666666667,0.9333333333333333,0.1660228254703333,0.016666666666666607,0.1514735143077667,0.11940154080523482,1.0955272984527065,1.4613372984479815,0.5782228118708407,1.382563206499531,0.3029173588039867,0.6785049627791563,0.8617904509283819,1.0,0.08548484986608695,0.2284949549419355,0.005235602094240838,0.0,0.016666666666666666,1.0,0.05,1.0,1.0,7
charge_bin,"charge[1000,4000)",1000.0,4000.0,2500.0,gradient_boosted_trees,HistGradientBoosting residual scale model,60,2.2021718274993747,2.3851255123600836,1.824404528512562,1.8233838212941202,0.0,0.6752275670493921,0.45,0.8833333333333333,0.23268949213700002,0.06666666666666665,0.16967807940183335,0.19845166778902695,1.3298679178571233,2.63661749738186,0.39186122800896095,1.3311799994555205,0.20358490566037737,0.6704710144927535,0.7725964912280702,0.9818287037037037,0.12203081820620801,0.3376692635555548,0.005235602094240838,0.0,0.016666666666666666,1.0,0.05,1.0,1.0,7
charge_bin,"charge[1000,4000)",1000.0,4000.0,2500.0,mlp,MLP residual scale model,60,1.959855245273079,2.3031059539382497,1.2400140871952223,1.2110501647795306,0.0,0.5248869258569162,0.5,0.9166666666666666,0.18268949213700003,0.033333333333333326,0.17814018097443338,0.21731902014696264,0.9917892788011855,1.603888945917352,0.32469007233472175,0.9230783902565041,0.26539003759398494,0.8196606334841627,0.7952898550724637,1.0,0.1342251794443487,0.3121697408249567,0.005235602094240838,0.0,0.016666666666666666,1.0,0.05,1.0,1.0,7
charge_bin,"charge[1000,4000)",1000.0,4000.0,2500.0,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,60,1.3180982159781114,1.9711894688615956,1.2721752276531009,1.232276837235866,0.0,0.8831412381523005,0.6166666666666667,0.9666666666666667,0.06602282547033334,0.01666666666666672,0.11493561588036669,0.07862096746626657,1.1560278646043045,1.4624090144936934,0.5104380221017467,1.168414437269933,0.44509493670886074,0.8145089285714285,0.8898484848484848,1.0,0.05012525665296581,0.19846774510312318,0.005235602094240838,0.0,0.016666666666666666,1.0,0.05,1.0,1.0,7
charge_bin,"charge[1000,4000)",1000.0,4000.0,2500.0,ridge,Ridge residual scale model,60,0.5055634995011147,0.5026701062905587,0.87169415831917,0.848246583118035,0.0,0.9518690881848682,0.6,1.0,0.08268949213700005,0.050000000000000044,0.07980684764110003,0.06515681289830799,0.5526117952337183,1.1072469629596857,0.6189750358111129,1.2446492090547658,0.34176829268292686,0.7740387735236858,1.0,1.0,0.04296185870481708,0.20122198644926653,0.005235602094240838,0.0,0.016666666666666666,1.0,0.05,1.0,1.0,7
charge_bin,"charge[1000,4000)",1000.0,4000.0,2500.0,traditional,S02/S03/S04 atom robust-width baseline,60,1.297862333243906,1.8003279154374852,1.0061114869503969,0.8940325892006931,0.0,6.5884335324003365,0.31666666666666665,0.3333333333333333,0.3660228254703334,0.6166666666666667,0.49134474606850004,1.765616942651459,0.9023125325916962,1.1135608256164942,5.809012837090846,8.84583751273508,0.22499999999999998,0.4174621212121212,0.2438138138138138,0.4257387706855792,1.5648254377013955,2.353132319650194,0.005235602094240838,0.0,0.016666666666666666,1.0,0.05,1.0,1.0,7
charge_bin,"charge[14000,24000)",14000.0,24000.0,19000.0,cnn1d,1D-CNN residual scale model,5990,1.3455049248875741,1.6945362530467456,1.559161926374658,2.252776084922575,0.007512520868113523,0.9501535501522522,0.4524207011686144,0.9442404006677796,0.23026879096838565,0.0057595993322203665,0.1393330599249274,0.1063019750183203,1.417004536857038,1.7770500976169323,0.8295643351148441,1.0570102019219514,0.3611664650554607,0.5311065372372848,0.9285726793776444,0.9569329905087472,0.09220902789866653,0.144125476849901,0.5226876090750436,0.0,0.0005008347245409015,0.03923205342237062,0.2601001669449082,0.6606010016694491,0.6657762938230384,7
charge_bin,"charge[14000,24000)",14000.0,24000.0,19000.0,gradient_boosted_trees,HistGradientBoosting residual scale model,5990,1.3769081876010931,1.6862227621112034,1.5148987230850472,2.1749591953781917,0.009348914858096828,0.9858691878239737,0.4931552587646077,0.8784641068447412,0.18953423337239234,0.07153589315525877,0.13335643221207263,0.10213934272893752,1.359001980617959,1.7274143687153851,0.8075233191005308,1.1600031595872016,0.39667844220784276,0.59077707867663,0.8113709586325558,0.9322988831820354,0.08752045165498756,0.19886496414385554,0.5226876090750436,0.0,0.0005008347245409015,0.03923205342237062,0.2601001669449082,0.6606010016694491,0.6657762938230384,7
charge_bin,"charge[14000,24000)",14000.0,24000.0,19000.0,mlp,MLP residual scale model,5990,1.3662430629893079,1.6166322911589965,1.6034145007689193,2.1892626923263823,0.008347245409015025,0.9540660706936245,0.5202003338898163,0.8864774624373957,0.16248915824718368,0.06352253756260429,0.11918915148083288,0.09778369414924909,1.478706485048285,1.746617818461598,0.8394919009388961,1.0724946415560535,0.45188283328060136,0.5837600602660425,0.8473342938334302,0.921147709588886,0.07822828784739376,0.1375731325451385,0.5226876090750436,0.0,0.0005008347245409015,0.03923205342237062,0.2601001669449082,0.6606010016694491,0.6657762938230384,7
charge_bin,"charge[14000,24000)",14000.0,24000.0,19000.0,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,5990,1.335654866286198,1.6815794483225766,1.5331001231816004,2.1790157090502844,0.007178631051752922,0.8294975356411126,0.6464106844741235,0.9681135225375626,0.0362788076628765,0.0181135225375626,0.048978465073466294,0.0684683149081982,1.3928103943072905,1.711395281099164,0.7232063722979312,0.931529413647544,0.5631475893122659,0.7171825053442609,0.962146213117835,0.9759975720352605,0.04911829521891204,0.09778864712723033,0.5226876090750436,0.0,0.0005008347245409015,0.03923205342237062,0.2601001669449082,0.6606010016694491,0.6657762938230384,7
charge_bin,"charge[14000,24000)",14000.0,24000.0,19000.0,ridge,Ridge residual scale model,5990,1.2877076030399608,1.5113839960995925,1.5583063711724794,2.3250234517093764,0.010350584307178631,0.9616756582539544,0.47178631051752923,0.8766277128547579,0.2109031816194708,0.07337228714524202,0.1434565991569808,0.1165141024169348,1.3740618747212965,1.8926670804314187,0.8000975829115421,1.1308126436625714,0.35427698927591406,0.5789737107171636,0.7949758610384572,0.93935046952326,0.0845218517638152,0.20827434793196836,0.5226876090750436,0.0,0.0005008347245409015,0.03923205342237062,0.2601001669449082,0.6606010016694491,0.6657762938230384,7
charge_bin,"charge[14000,24000)",14000.0,24000.0,19000.0,traditional,S02/S03/S04 atom robust-width baseline,5990,1.1514774331806779,1.4684624659965415,1.543294096733852,2.4350762322202217,0.013856427378964942,2.040017922448122,0.41535893155258763,0.6824707846410685,0.2673305605844124,0.2675292153589315,0.2674298879716719,0.4605768965907845,1.2800640502768175,1.938341877641056,1.5471140249745752,2.3999242223444286,0.3166954307671804,0.4836407648118039,0.5556081599740028,0.7628756709436243,0.282137816024611,0.6353920511499357,0.5226876090750436,0.0,0.0005008347245409015,0.03923205342237062,0.2601001669449082,0.6606010016694491,0.6657762938230384,7
charge_bin,"charge[24000,40000)",24000.0,40000.0,32000.0,cnn1d,1D-CNN residual scale model,3624,0.8996888508754936,0.8896899964902047,1.5424867664452473,2.557382416912027,0.021799116997792495,1.1537505878087373,0.47240618101545256,0.9122516556291391,0.21028331112154747,0.03774834437086083,0.13629507719432782,0.13451933012386835,1.3738965488923605,1.7441194632682824,1.0317249774661175,1.3001434710712714,0.3906765637330155,0.5436814431926764,0.8940327823826882,0.9335687772855511,0.07271779041571162,0.20606959931883992,0.3162303664921466,0.0033112582781456954,0.0,0.022902869757174392,0.26158940397350994,0.6972958057395143,0.70060706401766,7
charge_bin,"charge[24000,40000)",24000.0,40000.0,32000.0,gradient_boosted_trees,HistGradientBoosting residual scale model,3624,0.8424979117565705,0.8055761562010737,1.6379130992906146,2.3669697658837845,0.02566225165562914,1.3048860298175906,0.5035871964679912,0.831953642384106,0.17910229566900882,0.118046357615894,0.14857432664245143,0.1876522524362362,1.4573933125425227,1.9191711468614747,1.1218734049627492,1.566712184967697,0.40446661326510847,0.5851815557089642,0.7485313381172606,0.8977240839793106,0.09153018976480215,0.31839595658776987,0.3162303664921466,0.0033112582781456954,0.0,0.022902869757174392,0.26158940397350994,0.6972958057395143,0.70060706401766,7
charge_bin,"charge[24000,40000)",24000.0,40000.0,32000.0,mlp,MLP residual scale model,3624,0.8673243905873969,0.7830877585837115,1.6935088799812412,2.495653373363804,0.021799116997792495,1.2894452452663265,0.4980684326710817,0.8463024282560706,0.18462105946591834,0.10369757174392935,0.14415931560492384,0.1804807980202745,1.5350376079249701,1.8760358180341643,1.1695808991265637,1.4103101084586969,0.4327776246899972,0.5620591385592181,0.7997369433998256,0.8973367565172155,0.1102142478072098,0.2511644079510096,0.3162303664921466,0.0033112582781456954,0.0,0.022902869757174392,0.26158940397350994,0.6972958057395143,0.70060706401766,7
charge_bin,"charge[24000,40000)",24000.0,40000.0,32000.0,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,3624,0.8544363169540191,0.8188702940347774,1.5526248683459372,2.531638275283633,0.018211920529801324,1.0478770883537236,0.6004415011037527,0.9420529801324503,0.08224799103324731,0.007947019867549643,0.05770788072633665,0.048944994995214305,1.3765578699640961,1.7730821292512438,0.9725586092214614,1.1292273687956775,0.5367140463506681,0.6486574653682174,0.9246600628243556,0.9590771127240524,0.03054911570068571,0.08639729367408543,0.3162303664921466,0.0033112582781456954,0.0,0.022902869757174392,0.26158940397350994,0.6972958057395143,0.70060706401766,7
charge_bin,"charge[24000,40000)",24000.0,40000.0,32000.0,ridge,Ridge residual scale model,3624,1.097845068439194,0.95756313647518,1.7269656971348821,2.829788765151938,0.02924944812362031,1.217959313581356,0.5077262693156733,0.8369205298013245,0.1749632228213267,0.11307947019867548,0.1440213465100011,0.16250583827783982,1.5030776584322785,2.008694995521744,1.0604405950733153,1.4016816897378228,0.417237511795537,0.5912910408804581,0.7728226720819746,0.9009709838354005,0.07232572158501761,0.26628929704889087,0.3162303664921466,0.0033112582781456954,0.0,0.022902869757174392,0.26158940397350994,0.6972958057395143,0.70060706401766,7
charge_bin,"charge[24000,40000)",24000.0,40000.0,32000.0,traditional,S02/S03/S04 atom robust-width baseline,3624,1.2354465957091416,1.137440927426244,1.7752475548945676,3.007242040194987,0.030629139072847682,1.9618561757251736,0.39403973509933776,0.6669426048565121,0.28864975703766227,0.2830573951434878,0.28585357609057505,0.45485422599922465,1.496240784546626,2.086201128059907,1.633668858010932,2.214453033340182,0.3325499243183164,0.4567806407092766,0.605318597020659,0.7378955095346704,0.3271118243056633,0.5669976274386291,0.3162303664921466,0.0033112582781456954,0.0,0.022902869757174392,0.26158940397350994,0.6972958057395143,0.70060706401766,7
charge_bin,"charge[4000,8000)",4000.0,8000.0,6000.0,cnn1d,1D-CNN residual scale model,285,1.2607002820034263,1.9546800993857405,1.2359075277002205,3.37807792962709,0.010526315789473684,0.8395836799499881,0.42105263157894735,0.9543859649122807,0.2616368605580527,0.004385964912280715,0.15160790396323687,0.14451176237089555,0.8547857098764483,1.3008685831775133,0.4595054262078044,0.9859624676870063,0.2779706759574524,0.5900226971817665,0.9150821640994357,0.9891713996389733,0.08359987073685161,0.27529985569714055,0.024869109947643978,0.0,0.03508771929824561,0.7087719298245614,0.4982456140350877,1.0,1.0,7
charge_bin,"charge[4000,8000)",4000.0,8000.0,6000.0,gradient_boosted_trees,HistGradientBoosting residual scale model,285,1.619514415645035,2.074198329606752,1.2021436401034302,3.3454855339426843,0.010526315789473684,0.49638550447362917,0.519298245614035,0.9333333333333333,0.163391246522965,0.016666666666666607,0.10301141273516669,0.19667095536279228,0.9373952819898544,1.4906545851851318,0.35731670045627545,0.6720744573228421,0.407503958712099,0.6244125739741881,0.8969081110705152,0.9653900156805674,0.14345101819064554,0.25899399955723573,0.024869109947643978,0.0,0.03508771929824561,0.7087719298245614,0.4982456140350877,1.0,1.0,7
