sentinel,method,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width68,coverage68,coverage95,coverage68_error,coverage95_error,calibration_ece,calibration_loss
amplitude_only,ridge_uncertainty_control,11460,1.244169340772551,1.4947512901245903,1.5510917109777835,2.666988996928635,0.019109947643979056,1.0259634046327053,0.4655322862129145,0.8622164048865619,0.21715720592408555,0.08778359511343803,0.1524704005187618,0.12084365154724766
topology_only,ridge_uncertainty_control,11460,1.244169340772551,1.4947512901245903,1.5510917109777835,2.666988996928635,0.019109947643979056,1.0312335298380846,0.5331588132635253,0.837434554973822,0.1495306788734747,0.11256544502617793,0.13693500677515041,0.10756616512822191
run_family_only,ridge_uncertainty_control,11460,1.244169340772551,1.4947512901245903,1.5510917109777835,2.666988996928635,0.019109947643979056,1.0245164207861035,0.46134380453752183,0.8579406631762653,0.2213456875994782,0.09205933682373468,0.15670251221160642,0.1236559893552307
shuffled_target,ridge_uncertainty_control,11460,1.244169340772551,1.4947512901245903,1.5510917109777835,2.666988996928635,0.019109947643979056,1.0285030479897526,0.46841186736474694,0.8604712041884817,0.2142776247722531,0.08952879581151829,0.1519032102918857,0.12105316971635241
