run,method,n,bias_median_frac,res68_abs_frac,full_rms_frac,within_10pct,within_25pct
58,peak_loglinear,15790,-0.20889675312466355,0.2711708679079116,0.5628366391196208,0.16668777707409754,0.5747308423052565
58,integral_loglinear,15790,-0.1456608633963782,0.1596657960472119,0.41175373069972676,0.09385687143761874,0.9725775807473084
58,template_scale_loglinear,15790,-0.4118058565023307,0.5057186114912008,0.590701510526662,0.09886003799873337,0.17251424952501584
58,strong_huber_transfer,15790,0.012846045724936578,0.03280690185731924,0.12654085568205034,0.9615579480683977,0.9748575047498417
58,ridge,15790,-0.005026583342149284,0.023190725789590375,0.08264771102644915,0.9723875870804306,0.9865737808739709
58,gradient_boosted_trees,15790,0.003042632773212689,0.01732753246727555,0.08990296956269499,0.9777707409753008,0.9943635212159595
58,mlp,15790,0.001887008741748959,0.021228983540580965,0.10285795049520105,0.9691576947435085,0.9901836605446485
58,saturation_knockout_hgb,15790,0.001989189173696502,0.018851028057505517,0.08838957766703821,0.9720075997466752,0.9935402153261558
58,shuffled_target_hgb,15790,-0.6033566864702075,0.6985482591452167,1.2305636714402581,0.04851171627612413,0.1266624445851805
58,1d_cnn,15790,-0.0017984240768936937,0.05324535115561712,0.13129040042526272,0.8721975934135529,0.9553514882837238
58,template_residual_cnn,15790,-0.00920926530674619,0.04036244428349043,0.11612369773886269,0.8804939835338822,0.9758074730842305
59,peak_loglinear,13562,-0.21393306036166437,0.3857465667751232,2.165515657893361,0.10477805633387406,0.43275328122695766
59,integral_loglinear,13562,-0.11580838723231346,0.1622812212085381,1.9081108188257052,0.1730570712284324,0.7990709334906356
59,template_scale_loglinear,13562,-0.21875567056743395,0.5031199748619078,1.7537799056817183,0.14754460993953694,0.27296858870373103
59,strong_huber_transfer,13562,0.0016061321805224682,0.05135201171765619,0.35230257900101086,0.8142604335643711,0.8834980091431942
59,ridge,13562,-0.003886954423503031,0.03242001495688635,27.507188566235385,0.8613773779678513,0.9452145701224008
59,gradient_boosted_trees,13562,0.0020431729952556906,0.026114797734561577,0.3339942736946294,0.8968441232856511,0.9682200265447574
59,mlp,13562,-0.0010594595916603425,0.027050250970772478,1.0252025208282005,0.9032591063265005,0.9641645774959445
59,saturation_knockout_hgb,13562,0.0011214033590155577,0.02751760582217828,0.3270218752700723,0.889618050435039,0.9665978469252323
59,shuffled_target_hgb,13562,-0.3578674054120624,0.6675017213931226,4.187475814777782,0.07344049550213833,0.1938504645332547
59,1d_cnn,13562,-0.005451978231935572,0.07518188716821786,0.3153437075900646,0.761097183306297,0.8742810794868013
59,template_residual_cnn,13562,-0.018936244186534255,0.057997707114975317,0.24516955404201812,0.779162365432827,0.8866686329449933
60,peak_loglinear,9865,-0.2234445399129258,0.3487739994206582,2.6618245087720345,0.10005068423720223,0.4647744551444501
60,integral_loglinear,9865,-0.12173505860341972,0.15831385758402675,2.1560414220518673,0.1543841865179929,0.8245311708058793
60,template_scale_loglinear,9865,-0.2522584388325252,0.47953311247485425,1.7278561623654272,0.13775975671566143,0.26588950836289915
60,strong_huber_transfer,9865,0.003966455110840325,0.04324880033430984,0.3501765423049955,0.8766345666497719,0.9314749113025849
60,ridge,9865,-0.0020999542921152476,0.027117196606608298,4.022720092676069,0.8972123669538773,0.9599594526102382
60,gradient_boosted_trees,9865,0.003438388083640776,0.022193172933451563,0.510644730045119,0.9420172326406487,0.9870248352762291
60,mlp,9865,-0.002987683357046286,0.022979904317301635,2.271453197057442,0.9411049163710086,0.9844906234161176
60,saturation_knockout_hgb,9865,0.0025939686239569854,0.023893129473676375,0.4334660442230292,0.9372529143436391,0.9861125190065889
60,shuffled_target_hgb,9865,-0.40159132557198357,0.6522268924903122,4.900827691556571,0.05747592498732894,0.16198682209832743
60,1d_cnn,9865,-0.00521762198065221,0.0694647024471178,0.816623282514849,0.8004054738976178,0.910795742524075
60,template_residual_cnn,9865,-0.01758889843135306,0.05050972239495981,0.4173946013874211,0.8234161175874303,0.9219462747085656
61,peak_loglinear,11013,-0.22390936553336302,0.33072575577526897,2.454542666478041,0.10442204667211477,0.4620902569690366
61,integral_loglinear,11013,-0.12212815347271581,0.15826617121008205,2.1001775002071037,0.14346681194951422,0.8299282665940252
61,template_scale_loglinear,11013,-0.24854814438600614,0.4763518056267541,1.7649173686630713,0.15109416144556434,0.2836647598292927
61,strong_huber_transfer,11013,0.0058252877682046485,0.04420293584647378,0.34116532016106815,0.8705166621265776,0.9301734313992555
61,ridge,11013,-0.00222163636560203,0.02742306735618047,29.9955920218586,0.8939435212930174,0.962952873876328
61,gradient_boosted_trees,11013,0.003373226792107633,0.022312575233081097,0.5194249662665851,0.9408880414056116,0.9859257241441932
61,mlp,11013,-0.0026288022848679226,0.023542938551328697,2.967963300304237,0.9402524289476074,0.9859257241441932
61,saturation_knockout_hgb,11013,0.002715846509855428,0.023476743039911176,0.44207618177306696,0.9337147008081358,0.9839280849904658
61,shuffled_target_hgb,11013,-0.40113028185739247,0.6508840469020025,4.4021151896543556,0.06328884046127305,0.1756106419685826
61,1d_cnn,11013,-0.0028135653298964236,0.06943806994686416,0.6650082329002087,0.7996912739489694,0.9097430309634069
61,template_residual_cnn,11013,-0.017811202218675715,0.051217618317505,0.3416527683166238,0.8225733224371198,0.9221828747843458
