stratum,value,method,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
spacing_bin,"(-0.001, 10.0]",1d_cnn,,,-1.9064636280641478,13.288701400472174,0.2235294117647059,0.3560606060606061,,0.06824375564968478,0.09100647752341022,132,132
spacing_bin,"(10.0, 25.0]",1d_cnn,,,-0.9345923044797555,10.113068195263532,0.13114754098360656,0.3068181818181818,,0.05466224560644691,0.10033819514773651,88,88
spacing_bin,"(25.0, 45.0]",1d_cnn,,,-4.804852472115857,9.979837356593313,0.1640625,0.1794871794871795,,0.04483407671529037,0.09842661612047793,78,78
spacing_bin,"(45.0, 70.0]",1d_cnn,,,0.6736801883896382,10.698574699140659,0.16447368421052633,0.17391304347826086,,0.02516772131099672,0.09191918617349443,92,92
spacing_bin,"(-0.001, 10.0]",analytic_clipped_template_sideband_traditional,,,1.6879978482805713,13.098852906283907,0.23255813953488372,0.6742424242424242,,0.08873105122880144,0.08612119254193139,132,132
spacing_bin,"(10.0, 25.0]",analytic_clipped_template_sideband_traditional,,,1.4415042091729013,7.790673349611394,0.1724137931034483,0.6704545454545454,,0.09063216685743732,0.09539397010138564,88,88
spacing_bin,"(25.0, 45.0]",analytic_clipped_template_sideband_traditional,,,-1.14432796209742,9.408322294413534,0.11842105263157894,0.5128205128205128,,0.07543280992531035,0.08608888836899195,78,78
spacing_bin,"(45.0, 70.0]",analytic_clipped_template_sideband_traditional,,,-0.4483926249285419,9.466354709770123,0.17307692307692307,0.43478260869565216,,0.0479491640984795,0.09504900399638495,92,92
spacing_bin,"(-0.001, 10.0]",gradient_boosted_trees,,,-0.28295278774512767,8.295490824725732,0.0821917808219178,0.44696969696969696,,0.017221163376687998,0.06208451279691133,132,132
spacing_bin,"(10.0, 25.0]",gradient_boosted_trees,,,1.1418739478953555,6.9555859641748725,0.04807692307692308,0.4090909090909091,,0.011762747453818138,0.07597845848108165,88,88
spacing_bin,"(25.0, 45.0]",gradient_boosted_trees,,,-1.4438501096600032,8.768266693145318,0.10833333333333334,0.23076923076923078,,-0.019593254936413465,0.07438673418310485,78,78
spacing_bin,"(45.0, 70.0]",gradient_boosted_trees,,,0.12346996366920937,8.839947403376046,0.12142857142857143,0.2391304347826087,,-0.027945501101833796,0.060694501061284004,92,92
spacing_bin,"(-0.001, 10.0]",mlp,,,0.9830357845938931,9.651694347854821,0.16883116883116883,0.4166666666666667,,0.008272911643720978,0.17218366037945196,132,132
spacing_bin,"(10.0, 25.0]",mlp,,,0.6721743206141273,7.137968786104654,0.08163265306122448,0.4431818181818182,,-0.006591422089783323,0.13977357541514057,88,88
spacing_bin,"(25.0, 45.0]",mlp,,,0.1705819084953042,12.282836835624174,0.24468085106382978,0.3974358974358974,,-0.023561736175328044,0.15564308370753752,78,78
spacing_bin,"(45.0, 70.0]",mlp,,,-0.4112106815966854,15.488232494680618,0.3283582089552239,0.2717391304347826,,-0.07607335139118088,0.15557583822602183,92,92
spacing_bin,"(-0.001, 10.0]",ridge,,,0.8587638300483214,9.835605122078853,0.13095238095238096,0.36363636363636365,,0.02461280530394127,0.058137171712104696,132,132
spacing_bin,"(10.0, 25.0]",ridge,,,0.29328640762838365,7.307671969946817,0.07894736842105263,0.3522727272727273,,0.001731455774212178,0.05559803335890199,88,88
spacing_bin,"(25.0, 45.0]",ridge,,,-3.865366196463893,9.059962512428976,0.11818181818181818,0.2948717948717949,,-0.011924885785196758,0.05848368219765523,78,78
spacing_bin,"(45.0, 70.0]",ridge,,,-2.5117984664752857,13.30215301391517,0.24666666666666667,0.18478260869565216,,-0.052298807772778094,0.06380715047869245,92,92
spacing_bin,"(-0.001, 10.0]",saturation_residual_fusion_new,,,0.4950261367563913,7.4712752229362165,0.05921052631578947,0.42424242424242425,,0.016680643250610406,0.06972954120156404,132,132
spacing_bin,"(10.0, 25.0]",saturation_residual_fusion_new,,,-0.24671926940680322,7.326143972138164,0.06363636363636363,0.375,,0.01625352153278393,0.0477565593096545,88,88
spacing_bin,"(25.0, 45.0]",saturation_residual_fusion_new,,,-1.997198530310924,8.029938415667676,0.1,0.23076923076923078,,0.001046369348381057,0.06733806231053424,78,78
spacing_bin,"(45.0, 70.0]",saturation_residual_fusion_new,,,-1.547981794076585,9.809084637600115,0.15333333333333332,0.18478260869565216,,-0.03910153668509292,0.060757409625971946,92,92
spacing_bin,"(-0.001, 10.0]",tiny_sequence_transformer,,,-12.606187094299797,9.401755996541679,0.36363636363636365,0.75,,0.05654688965731035,0.06687276008082121,132,132
spacing_bin,"(10.0, 25.0]",tiny_sequence_transformer,,,-16.299214849541002,8.700837709088319,0.6086956521739131,0.7386363636363636,,0.05505219879463838,0.05661943317660485,88,88
spacing_bin,"(25.0, 45.0]",tiny_sequence_transformer,,,-19.58214066774911,16.84874514349601,0.6216216216216216,0.5256410256410257,,-0.013763101331847147,0.061524638035521106,78,78
spacing_bin,"(45.0, 70.0]",tiny_sequence_transformer,,,-18.586374228941104,22.592876978540954,0.5384615384615384,0.29347826086956524,,-0.05669741396784881,0.08731780375114266,92,92
ratio_bin,"(-0.001, 0.35]",1d_cnn,,,-2.895239179727458,10.739882893423811,0.18888888888888888,0.43037974683544306,,0.042271396265800766,0.0934310440088379,79,79
ratio_bin,"(0.35, 0.625]",1d_cnn,,,-3.127862651440765,10.799550174704288,0.1951219512195122,0.24770642201834864,,0.04707348112158582,0.104085712914437,109,109
ratio_bin,"(0.625, 0.875]",1d_cnn,,,-2.0332973748956817,10.434363939096215,0.15217391304347827,0.2247191011235955,,0.05466224560644691,0.09765354397918871,89,89
ratio_bin,"(0.875, 1.05]",1d_cnn,,,1.0026847206119793,10.700173948992468,0.16666666666666666,0.20353982300884957,,0.051457790967600794,0.086362881789372,113,113
