C,cv_auc,cv_auc_std,cv_average_precision
10.0,0.6932421614259378,0.024100744838199822,0.47494287383805783
1.0,0.6885751111378721,0.02668337561535334,0.4676191751451156
0.1,0.6600731673866967,0.044264805154705586,0.43434699866493
