heldout_run,n_heldout_pairs,mean_abs_atom_z_drift,max_abs_atom_z_drift,z_abs_delta_pre_early_minus_late_adc,z_abs_delta_pre_mean_adc,z_abs_delta_pre_slope_adc_per_sample,z_large_lowering_flag,z_max_pre_lowering_adc,z_mean_pre_early_minus_late_adc,z_mean_pre_mean_adc,z_mean_pre_slope_adc_per_sample,z_quiet_proxy_bin,z_max_pre_abs_adc,z_max_pre_rms_adc
58,219,0.06119864392821581,0.14135564361701403,-0.023167590070088714,-0.08189577031476425,-0.03416300004190427,0.047805135190193915,0.046243898447132475,0.03331322296913666,-0.10774159469609584,-0.04277760525403641,-0.14135564361701403,-0.06614351152656418,-0.04857811108344314
59,2289,0.036206397247766094,0.056293501246850175,-0.04526160011656585,-0.006296754860252714,-0.03855113104223894,-0.056293501246850175,0.047142397050391666,0.05319334020962976,0.004612418380810316,-0.04967728392274695,-0.019193731390974095,-0.03189840922717683,-0.04614980227778969
60,2424,0.09740831987343493,0.13212704322103466,0.08390470272146795,0.1158365730584106,0.08900541843463383,0.03915500095085145,-0.10265723505153247,-0.09986632202378491,0.13212704322103466,0.10511582708631381,0.0687915852195426,0.12398774619723638,0.11104406464297542
61,2799,0.014852280373910932,0.03723336663329826,-0.016544645326693117,-0.03723336663329826,-0.02079277415514551,0.00955748266786857,-0.017184944010552487,-0.010867031528300876,-0.020846598173570263,0.00812706188226111,-0.011150301869251736,-0.010972336623642493,-9.85412424358153e-05
62,2421,0.017625798666064445,0.039576078712929404,0.0335696755850898,0.0048884319021070015,0.029640578508652742,0.039576078712929404,-0.00569989931309798,-0.0161299237308001,-0.021475604670181895,0.013979033903290736,0.007573399286641145,0.005746643132720861,0.015604516581197233
63,1110,0.05256576341857865,0.07141983769534141,-0.03358720270889062,-0.05044111518905529,-0.03590861267126644,-0.07141983769534141,0.06482270714449824,0.05821347364520674,-0.06422150126757978,-0.060740094673911206,-0.013582942280386444,-0.06340552654657657,-0.06188038378165245
65,198,0.3231577600099575,0.39194361110481896,-0.296562987888636,-0.30761797999452617,-0.3013447529045815,0.05556342057641028,0.3708504089358388,0.3702116624692444,-0.373918734517252,-0.3790796764076935,-0.3258385586515128,-0.39194361110481896,-0.3818035666590175
