axis,method,levels,best_level,best_sigma68_ns,worst_level,worst_sigma68_ns,sigma68_span_ns
curvature_energy_bin,1d_cnn,3,smooth,5.043847657649577,curved,7.040642777615746,1.996795119966169
curvature_energy_bin,compact_waveform_transformer,3,smooth,4.562502929497894,curved,5.611722760736881,1.0492198312389869
curvature_energy_bin,matched_filter_residual_transformer_new,3,smooth,4.428160075178,curved,4.853537228099426,0.42537715292142586
curvature_energy_bin,ridge,3,smooth,3.6517166396495373,moderate,3.986550135659744,0.33483349601020684
curvature_energy_bin,gradient_boosted_trees,3,moderate,3.5684067520399827,smooth,3.6534290690997056,0.08502231705972285
curvature_energy_bin,traditional_median_template_cfd_timewalk_shape,3,moderate,1.0171401151942188,curved,1.0631694724967773,0.04602935730255853
curvature_energy_bin,mlp,3,curved,4.048313434646833,smooth,4.073034148270461,0.024720713623628043
derivative_onset_bin,1d_cnn,3,nominal,5.118299951433059,slow,8.398657840769335,3.280357889336276
derivative_onset_bin,matched_filter_residual_transformer_new,3,sharp,4.329512291967545,slow,5.709484957746577,1.3799726657790323
derivative_onset_bin,compact_waveform_transformer,3,sharp,5.31447587825707,slow,6.575491549856695,1.2610156715996252
derivative_onset_bin,gradient_boosted_trees,3,sharp,3.2955752950249284,slow,4.28047576445734,0.9849004694324117
derivative_onset_bin,ridge,3,sharp,3.5029952120303367,slow,4.385987188317758,0.8829919762874212
derivative_onset_bin,mlp,3,nominal,3.8506596576089103,slow,4.348095455781746,0.4974357981728361
derivative_onset_bin,traditional_median_template_cfd_timewalk_shape,3,nominal,0.9926136288359767,slow,1.0737310765543153,0.08111744771833862
energy_bin,1d_cnn,4,q3,4.1146853040953,q1_low,6.781880627060184,2.6671953229648846
energy_bin,matched_filter_residual_transformer_new,4,q2,4.250294178057568,q4_high,4.8970117609864365,0.6467175829288685
energy_bin,compact_waveform_transformer,4,q2,5.168317745673477,q3,5.645363131891151,0.4770453862176742
energy_bin,gradient_boosted_trees,4,q2,3.36662065355739,q1_low,3.776419018342021,0.40979836478463083
energy_bin,ridge,4,q1_low,3.619840197509528,q3,3.9725478337442084,0.3527076362346806
energy_bin,mlp,4,q4_high,3.9401026142936995,q3,4.1355022442328035,0.1953996299391041
energy_bin,traditional_median_template_cfd_timewalk_shape,4,q2,1.0165381562581475,q1_low,1.0842028318620922,0.06766467560394474
late_tail_morphology,1d_cnn,4,diffuse_tail,4.740332611137756,late_derivative_bump,7.6828735637945424,2.9425409526567865
late_tail_morphology,matched_filter_residual_transformer_new,4,diffuse_tail,3.552124870800867,late_rising_tail,5.772507222961355,2.220382352160488
late_tail_morphology,gradient_boosted_trees,4,late_derivative_bump,3.3229306531509026,late_rising_tail,4.807016458036789,1.4840858048858863
late_tail_morphology,ridge,4,late_derivative_bump,2.981983564119354,late_rising_tail,4.257283588077715,1.2753000239583607
late_tail_morphology,compact_waveform_transformer,4,diffuse_tail,4.734882845626759,late_derivative_bump,5.984265953397089,1.2493831077703303
late_tail_morphology,mlp,4,late_derivative_bump,3.5535428748989797,late_rising_tail,4.78221254606764,1.2286696711686607
late_tail_morphology,traditional_median_template_cfd_timewalk_shape,4,late_derivative_bump,0.8847386417611787,late_rising_tail,1.0835298544611343,0.1987912126999556
peak_phase_bin,compact_waveform_transformer,3,mid_phase,5.256667068431117,early_phase,6.233418375739259,0.9767513073081417
peak_phase_bin,matched_filter_residual_transformer_new,3,mid_phase,4.399896292219727,early_phase,4.995344494471469,0.5954482022517427
peak_phase_bin,ridge,3,late_phase,3.579831358355668,early_phase,4.08385282244987,0.5040214640942025
peak_phase_bin,1d_cnn,3,mid_phase,5.659506657094965,early_phase,6.098609797905336,0.4391031408103716
peak_phase_bin,mlp,3,late_phase,3.9422139561834917,early_phase,4.201254428073529,0.2590404718900374
peak_phase_bin,gradient_boosted_trees,3,mid_phase,3.5282141269424705,early_phase,3.7041347291880724,0.1759206022456019
peak_phase_bin,traditional_median_template_cfd_timewalk_shape,3,late_phase,0.962541570916231,mid_phase,1.0430205970314157,0.08047902611518465
pedestal_drift_bin,1d_cnn,3,mid,5.208246703006721,high,7.6047245481285275,2.3964778451218063
pedestal_drift_bin,compact_waveform_transformer,3,low,4.825488234155243,high,6.614282872955258,1.7887946388000149
pedestal_drift_bin,matched_filter_residual_transformer_new,3,mid,4.504197751490901,high,4.965321671691107,0.46112392020020554
pedestal_drift_bin,ridge,3,mid,3.7034311979740737,low,4.044875630641785,0.3414444326677115
pedestal_drift_bin,gradient_boosted_trees,3,low,3.484506932723773,high,3.763241110191391,0.27873417746761797
pedestal_drift_bin,mlp,3,low,4.003834242667089,mid,4.127444079337697,0.12360983667060754
pedestal_drift_bin,traditional_median_template_cfd_timewalk_shape,3,low,1.0111406094550928,high,1.035675311545872,0.024534702090779126
pid_sideband,1d_cnn,3,central,5.258369381262189,high_duplicate,9.998902832919226,4.740533451657037
pid_sideband,matched_filter_residual_transformer_new,3,low_duplicate,4.462945599250566,high_duplicate,5.713300595169175,1.2503549959186087
pid_sideband,compact_waveform_transformer,3,central,4.966074593238454,high_duplicate,5.77418303515439,0.8081084419159366
pid_sideband,ridge,3,low_duplicate,3.5048976176706796,high_duplicate,4.101754015767617,0.5968563980969375
pid_sideband,gradient_boosted_trees,3,high_duplicate,3.571713345065273,low_duplicate,3.7927131404159655,0.22099979535069236
pid_sideband,traditional_median_template_cfd_timewalk_shape,3,low_duplicate,0.9252798817171108,high_duplicate,1.0669094261446705,0.1416295444275597
pid_sideband,mlp,3,high_duplicate,4.014185749250682,central,4.078508054927644,0.06432230567696173
pileup_separation_bin,matched_filter_residual_transformer_new,4,none,4.513117720721724,late,8.129070874492157,3.615953153770433
pileup_separation_bin,mlp,4,mid,3.792238526911064,late,6.663773413308645,2.871534886397581
pileup_separation_bin,compact_waveform_transformer,4,none,4.685591506726938,mid,6.273474540484267,1.587883033757329
pileup_separation_bin,ridge,4,late,2.941327084176123,mid,3.8125174144762846,0.8711903303001614
pileup_separation_bin,1d_cnn,4,none,5.546443165628664,mid,6.331930422666091,0.7854872570374276
pileup_separation_bin,gradient_boosted_trees,4,mid,3.380412694048341,none,3.8178157400504062,0.43740304600206503
pileup_separation_bin,traditional_median_template_cfd_timewalk_shape,4,late,0.9874439324281316,mid,1.0677311971203984,0.08028726469226688
pulse_shape_class,1d_cnn,3,nominal,4.87766753637483,compact,7.145640756160489,2.2679732197856595
pulse_shape_class,compact_waveform_transformer,3,nominal,5.0849495970974425,compact,6.2576408806125645,1.172691283515122
pulse_shape_class,gradient_boosted_trees,3,nominal,3.035556073643342,late_tail,4.131551736084157,1.0959956624408154
pulse_shape_class,mlp,3,nominal,3.539554361594515,late_tail,4.31355431637506,0.7739999547805452
pulse_shape_class,matched_filter_residual_transformer_new,3,nominal,4.134202736378884,late_tail,4.897391006248322,0.7631882698694374
pulse_shape_class,ridge,3,nominal,3.3869332578440883,compact,4.0504899294279895,0.6635566715839012
pulse_shape_class,traditional_median_template_cfd_timewalk_shape,3,nominal,0.9515531529421897,compact,1.0499797819096268,0.09842662896743715
q_template_error_bin,1d_cnn,3,template_like,4.32440741785523,shape_outlier,8.796110622942539,4.471703205087309
q_template_error_bin,compact_waveform_transformer,3,template_like,3.807800474975709,shape_outlier,7.134349437899738,3.3265489629240292
