method,reference_method,delta_bias_ns,delta_bias_ns_ci_low,delta_bias_ns_ci_high,delta_sigma68_ns,delta_sigma68_ns_ci_low,delta_sigma68_ns_ci_high,delta_rms_ns,delta_rms_ns_ci_low,delta_rms_ns_ci_high,delta_tail_fraction_abs_gt_5ns,delta_tail_fraction_abs_gt_5ns_ci_low,delta_tail_fraction_abs_gt_5ns_ci_high,delta_tail_fraction_abs_gt_10ns,delta_tail_fraction_abs_gt_10ns_ci_low,delta_tail_fraction_abs_gt_10ns_ci_high
gradient_boosted_trees,traditional_median_template_cfd_timewalk_shape,-0.5629885729797148,-2.0060517938971727,0.6358327653589887,2.605466564560848,1.6789240944755266,3.178699307724642,4.885839515707744,2.2339634528462526,7.737126854557707,0.18676410881039382,0.1273513851481339,0.23762600562178926,0.037758830694275276,0.003058418942048494,0.10105929097943148
ridge,traditional_median_template_cfd_timewalk_shape,-0.6941898248472576,-1.7629821241999537,0.37518562667886596,2.8258937458395703,2.3057606269020816,3.733639769271317,5.071672472216367,2.5668705149624986,8.224444929997357,0.21843280552172148,0.16331360946745563,0.2824069317971139,0.04344295574502639,0.004847384128765656,0.11328592623570068
mlp,traditional_median_template_cfd_timewalk_shape,-1.0178905973025596,-2.0998589855078644,0.38849728672955713,3.0477842864621443,2.6123921952002283,3.772229817747604,5.035898789920786,2.8581493197426817,7.829245752906058,0.2245229395046691,0.1693518750256456,0.2852929591479699,0.04303694681282988,0.00636602177512155,0.10783541094008964
matched_filter_residual_transformer_new,traditional_median_template_cfd_timewalk_shape,-0.9073130222123045,-1.8730736969596693,0.025350384633674675,3.6702519979796357,3.2437092543147474,4.605551430200809,6.224783769568712,4.00006435951606,9.079687780828943,0.29516849370686155,0.25132348630033513,0.3434195079656331,0.07105156313438896,0.026343011697877096,0.13320149452358057
compact_waveform_transformer,traditional_median_template_cfd_timewalk_shape,-0.6256258647089392,-1.5977002486335936,0.29455001039398393,4.722210009266995,4.361637670561923,5.6791895625255915,6.664123675388644,4.764069163670883,9.36693933268709,0.3676410881039383,0.34703116070478246,0.39343540882802647,0.10779537149817296,0.06650568191396465,0.1756159080448983
1d_cnn,traditional_median_template_cfd_timewalk_shape,-1.347535861508567,-2.444523972683439,-0.13920978413000903,4.821335785672764,4.138576399545389,5.820249836814831,7.016236483036678,5.254933191283186,9.081493407251843,0.39667072675598863,0.33639122336232996,0.4458432143301793,0.13601299228583028,0.09484495269493654,0.18814115716044316
