method,stratum,level,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns,calibration_slope,q_template_mse,failure_rate_abs_gt_5ns
ridge,pid_sideband,central,3417,-0.39316574141911076,3.8427758368729963,5.92266490318595,0.21714954638571846,0.04038630377524144,1.0069908097901312,0.08247892497723804,0.21714954638571846
traditional_median_template_cfd_timewalk_shape,pid_sideband,central,3417,0.23672148494716794,1.0199191298612007,0.956173571862704,0.0,0.0,0.9937407179584242,0.08247892497723804,0.0
1d_cnn,pid_sideband,high_duplicate,783,-2.034153789157532,9.998902832919226,11.605232583979152,0.6181353767560664,0.30779054916985954,0.63576287048431,0.6983475547805597,0.6181353767560664
compact_waveform_transformer,pid_sideband,high_duplicate,783,-5.656235808476499,5.77418303515439,8.90873825721782,0.5925925925925926,0.23116219667943805,0.8307881051977356,0.6983475547805597,0.5925925925925926
gradient_boosted_trees,pid_sideband,high_duplicate,783,-0.29625482860409136,3.571713345065273,6.970548700924352,0.1826309067688378,0.06130268199233716,0.9993992111098075,0.6983475547805597,0.1826309067688378
matched_filter_residual_transformer_new,pid_sideband,high_duplicate,783,-1.7431323450809373,5.713300595169175,8.828014879498216,0.42017879948914433,0.13026819923371646,0.7741696040325133,0.6983475547805597,0.42017879948914433
mlp,pid_sideband,high_duplicate,783,-0.3842373956563492,4.014185749250682,7.173851815330025,0.22860791826309068,0.07279693486590039,1.0024259613575974,0.6983475547805597,0.22860791826309068
ridge,pid_sideband,high_duplicate,783,-0.37334553066776266,4.101754015767617,6.915598608761609,0.24904214559386972,0.06641123882503193,0.9811109551204589,0.6983475547805597,0.24904214559386972
traditional_median_template_cfd_timewalk_shape,pid_sideband,high_duplicate,783,0.31145817204379256,1.0669094261446705,1.0380871491306172,0.0,0.0,0.9968498282175053,0.6983475547805597,0.0
1d_cnn,pid_sideband,low_duplicate,726,-1.4788519265016493,5.476181113873772,6.8573177705802,0.3691460055096419,0.11019283746556474,0.9686440089610722,0.05397063875891334,0.3691460055096419
compact_waveform_transformer,pid_sideband,low_duplicate,726,-0.13418312902538254,5.3531662970614855,6.692450698545893,0.3650137741046832,0.06887052341597796,0.9444772466451917,0.05397063875891334,0.3650137741046832
gradient_boosted_trees,pid_sideband,low_duplicate,726,-0.37747845400557095,3.7927131404159655,5.277678344960874,0.209366391184573,0.026170798898071626,0.9734650594870458,0.05397063875891334,0.209366391184573
matched_filter_residual_transformer_new,pid_sideband,low_duplicate,726,0.02449265307504689,4.462945599250566,6.481897904097904,0.25206611570247933,0.05371900826446281,0.9104998804148916,0.05397063875891334,0.25206611570247933
mlp,pid_sideband,low_duplicate,726,-1.0021510125226556,4.066139112672323,5.334264214747045,0.2066115702479339,0.030303030303030304,0.9775780440759154,0.05397063875891334,0.2066115702479339
ridge,pid_sideband,low_duplicate,726,-0.5136943799863163,3.5048976176706796,5.517407110131018,0.19146005509641872,0.03305785123966942,0.9726667230123205,0.05397063875891334,0.19146005509641872
traditional_median_template_cfd_timewalk_shape,pid_sideband,low_duplicate,726,0.4326455000465228,0.9252798817171108,0.8735956734635565,0.0,0.0,0.9914499651188731,0.05397063875891334,0.0
1d_cnn,pileup_separation_bin,close,1456,-2.6148706589421247,5.770736341127296,6.413839038486769,0.40453296703296704,0.11607142857142858,0.843651165367794,0.03641457574335653,0.40453296703296704
compact_waveform_transformer,pileup_separation_bin,close,1456,-0.6360323790904063,5.129553109661947,6.371130848710269,0.3447802197802198,0.07417582417582418,0.9554630198201057,0.03641457574335653,0.3447802197802198
gradient_boosted_trees,pileup_separation_bin,close,1456,-0.33835613585565794,3.46006112355545,4.6227038708126535,0.16895604395604397,0.01510989010989011,0.9724130318372369,0.03641457574335653,0.16895604395604397
matched_filter_residual_transformer_new,pileup_separation_bin,close,1456,-0.8638163083166495,4.7298082028265505,5.877098119638952,0.29395604395604397,0.03777472527472527,1.1438908843557096,0.03641457574335653,0.29395604395604397
mlp,pileup_separation_bin,close,1456,-0.9175473642784537,4.017433706346875,4.891674152745462,0.2129120879120879,0.020604395604395604,0.9973926894788057,0.03641457574335653,0.2129120879120879
ridge,pileup_separation_bin,close,1456,-1.0251060024326848,3.579515102790568,5.000741177317278,0.20810439560439561,0.0260989010989011,1.062964145568885,0.03641457574335653,0.20810439560439561
traditional_median_template_cfd_timewalk_shape,pileup_separation_bin,close,1456,0.423396401788995,1.01251444915319,0.9322824385979633,0.0,0.0,0.988338085727939,0.03641457574335653,0.0
1d_cnn,pileup_separation_bin,late,7,-6.621390893594356,6.267098310890663,13.401631276013262,0.8571428571428571,0.2857142857142857,1.1839816837569552,0.12856345844353687,0.8571428571428571
compact_waveform_transformer,pileup_separation_bin,late,7,-11.548966004983516,5.588305039868937,8.337016219648852,0.8571428571428571,0.5714285714285714,1.6432808797466334,0.12856345844353687,0.8571428571428571
gradient_boosted_trees,pileup_separation_bin,late,7,-2.8740393365505543,3.6770775690755713,3.5085591188827396,0.42857142857142855,0.0,1.0235232275258372,0.12856345844353687,0.42857142857142855
matched_filter_residual_transformer_new,pileup_separation_bin,late,7,-7.632086481199671,8.129070874492157,7.771862511265214,0.5714285714285714,0.42857142857142855,1.0839005792775251,0.12856345844353687,0.5714285714285714
mlp,pileup_separation_bin,late,7,-1.818833963034832,6.663773413308645,14.537493156706095,0.5714285714285714,0.2857142857142857,0.8859002756353588,0.12856345844353687,0.5714285714285714
ridge,pileup_separation_bin,late,7,1.1413036577443698,2.941327084176123,3.0247442754787004,0.0,0.0,0.9962590060802333,0.12856345844353687,0.0
traditional_median_template_cfd_timewalk_shape,pileup_separation_bin,late,7,0.4560650464361373,0.9874439324281316,1.0485192166421697,0.0,0.0,1.0144080935875257,0.12856345844353687,0.0
1d_cnn,pileup_separation_bin,mid,1083,1.112558634910286,6.331930422666091,7.62090469815538,0.41920590951061865,0.14219759926131118,0.9618837489873141,0.12002364415483506,0.41920590951061865
compact_waveform_transformer,pileup_separation_bin,mid,1083,-3.4564098254545605,6.273474540484267,7.683865970199475,0.5069252077562327,0.1772853185595568,1.229390541862829,0.12002364415483506,0.5069252077562327
gradient_boosted_trees,pileup_separation_bin,mid,1083,-0.6197188326583785,3.380412694048341,5.30792399367496,0.1569713758079409,0.027700831024930747,0.9660557734885901,0.12002364415483506,0.1569713758079409
matched_filter_residual_transformer_new,pileup_separation_bin,mid,1083,-1.2816973790045942,4.8977519968502286,6.572044545637811,0.3314866112650046,0.05909510618651893,1.106239860444025,0.12002364415483506,0.3314866112650046
mlp,pileup_separation_bin,mid,1083,-1.0541606224975215,3.792238526911064,5.5168644083488285,0.20221606648199447,0.03508771929824561,0.9852276172423048,0.12002364415483506,0.20221606648199447
ridge,pileup_separation_bin,mid,1083,-0.8188176887923326,3.8125174144762846,5.618343945438023,0.2169898430286242,0.036011080332409975,0.9994210514903225,0.12002364415483506,0.2169898430286242
traditional_median_template_cfd_timewalk_shape,pileup_separation_bin,mid,1083,0.4952505111768488,1.0677311971203984,0.9236586396441857,0.0,0.0,0.9969580241366751,0.12002364415483506,0.0
1d_cnn,pileup_separation_bin,none,2380,-0.9873909813850856,5.546443165628664,8.804324576244367,0.3802521008403361,0.14495798319327732,1.0416231892412862,0.28735887927237536,0.3802521008403361
compact_waveform_transformer,pileup_separation_bin,none,2380,1.0594467449701446,4.685591506726938,7.876330376085982,0.3168067226890756,0.0953781512605042,0.9908196212224025,0.28735887927237536,0.3168067226890756
gradient_boosted_trees,pileup_separation_bin,none,2380,-0.06578660501985967,3.8178157400504062,6.696704830938278,0.21050420168067227,0.05630252100840336,0.9996270965357184,0.28735887927237536,0.21050420168067227
matched_filter_residual_transformer_new,pileup_separation_bin,none,2380,-0.25390081630142625,4.513117720721724,8.118699963946284,0.2785714285714286,0.0957983193277311,0.9567296677260161,0.28735887927237536,0.2785714285714286
mlp,pileup_separation_bin,none,2380,-0.3976978006501004,4.099215340145319,6.733561135983652,0.2407563025210084,0.05966386554621849,1.0029645460303105,0.28735887927237536,0.2407563025210084
ridge,pileup_separation_bin,none,2380,0.43756047647347884,3.72768752326241,6.78620030456081,0.22605042016806723,0.05756302521008403,0.9960886045697155,0.28735887927237536,0.22605042016806723
traditional_median_template_cfd_timewalk_shape,pileup_separation_bin,none,2380,0.1311602994248786,1.0423972831245867,0.9813140891139355,0.0,0.0,0.9963923832781209,0.28735887927237536,0.0
1d_cnn,pulse_shape_class,compact,1673,-2.6129249517898625,7.145640756160489,9.009225903022921,0.4931261207411835,0.19784817692767484,0.8471278793646878,0.34631954569941636,0.4931261207411835
compact_waveform_transformer,pulse_shape_class,compact,1673,-1.5785687562448594,6.2576408806125645,8.009788225344652,0.4190077704722056,0.1332934847579199,1.2000896226379463,0.34631954569941636,0.4190077704722056
gradient_boosted_trees,pulse_shape_class,compact,1673,-0.7539363048350758,3.6238385978338634,5.928432238293591,0.19187089061566048,0.03945008965929468,0.9631594043013226,0.34631954569941636,0.19187089061566048
matched_filter_residual_transformer_new,pulse_shape_class,compact,1673,-1.638072717226624,4.743044997891285,7.093025267713252,0.3610280932456665,0.07830245068738792,0.9503888695062752,0.34631954569941636,0.3610280932456665
mlp,pulse_shape_class,compact,1673,-1.3991657060758627,4.15097951933908,6.217994630559529,0.22773460848774657,0.04662283323371189,0.9662550011065038,0.34631954569941636,0.22773460848774657
ridge,pulse_shape_class,compact,1673,-0.4709105088094496,4.0504899294279895,6.306266326193086,0.24447101016138673,0.04662283323371189,1.0101449899178476,0.34631954569941636,0.24447101016138673
traditional_median_template_cfd_timewalk_shape,pulse_shape_class,compact,1673,0.2941439494925753,1.0499797819096268,1.0037062413966233,0.0,0.0,0.9943089415797939,0.34631954569941636,0.0
1d_cnn,pulse_shape_class,late_tail,1665,0.18866502103982796,5.691185291842893,8.455609610145814,0.3651651651651652,0.13753753753753753,1.0344100850614864,0.1466597279011146,0.3651651651651652
compact_waveform_transformer,pulse_shape_class,late_tail,1665,0.13579824715104394,5.390965383576752,8.281549197669833,0.35315315315315315,0.1033033033033033,1.0083741581657308,0.1466597279011146,0.35315315315315315
gradient_boosted_trees,pulse_shape_class,late_tail,1665,0.39475202333007253,4.131551736084157,7.0981437459853165,0.23963963963963963,0.06246246246246246,0.9916789281200566,0.1466597279011146,0.23963963963963963
matched_filter_residual_transformer_new,pulse_shape_class,late_tail,1665,-0.06489491522179947,4.897391006248322,8.717355423455261,0.29009009009009007,0.09789789789789789,0.9479999117673694,0.1466597279011146,0.29009009009009007
mlp,pulse_shape_class,late_tail,1665,0.2774167887794574,4.31355431637506,7.021600412244634,0.2672672672672673,0.06546546546546547,0.9973635934822157,0.1466597279011146,0.2672672672672673
ridge,pulse_shape_class,late_tail,1665,0.2395497092356038,3.914296278177777,6.987726855120339,0.24624624624624625,0.06546546546546547,0.9949203314700782,0.1466597279011146,0.24624624624624625
traditional_median_template_cfd_timewalk_shape,pulse_shape_class,late_tail,1665,0.22884067562280563,1.0225040223613027,0.9955318515955264,0.0,0.0,0.990633372557208,0.1466597279011146,0.0
1d_cnn,pulse_shape_class,nominal,1588,-0.9433838104127723,4.87766753637483,5.752462273669348,0.32808564231738035,0.06926952141057935,0.6994449675621103,0.027857845635322582,0.32808564231738035
compact_waveform_transformer,pulse_shape_class,nominal,1588,0.11243482296060625,5.0849495970974425,6.193755993782818,0.32871536523929473,0.08564231738035265,1.0834210522235805,0.027857845635322582,0.32871536523929473
gradient_boosted_trees,pulse_shape_class,nominal,1588,-0.3746869642027688,3.035556073643342,4.02731603785243,0.12594458438287154,0.010075566750629723,0.9632009679308016,0.027857845635322582,0.12594458438287154
matched_filter_residual_transformer_new,pulse_shape_class,nominal,1588,-0.2955315198776116,4.134202736378884,5.214239497034584,0.23110831234256926,0.03526448362720403,1.061477222815372,0.027857845635322582,0.23110831234256926
mlp,pulse_shape_class,nominal,1588,-0.9521762992985812,3.539554361594515,4.387222123474803,0.17632241813602015,0.015743073047858942,0.986298672608773,0.027857845635322582,0.17632241813602015
ridge,pulse_shape_class,nominal,1588,-0.9160757886108346,3.3869332578440883,4.499754640297589,0.1618387909319899,0.01700251889168766,1.1330825408953336,0.027857845635322582,0.1618387909319899
traditional_median_template_cfd_timewalk_shape,pulse_shape_class,nominal,1588,0.31118600327309576,0.9515531529421897,0.8735206018322145,0.0,0.0,0.9734239522084434,0.027857845635322582,0.0
1d_cnn,q_template_error_bin,moderate_shape,1786,0.20783222471702523,4.96448671823239,6.584136366330256,0.3169092945128779,0.08230683090705487,0.9356774356614597,0.05210984024637831,0.3169092945128779
compact_waveform_transformer,q_template_error_bin,moderate_shape,1786,0.03545370735279807,5.8268304772727095,7.348265519233037,0.40313549832026874,0.11310190369540873,1.1211041071858299,0.05210984024637831,0.40313549832026874
gradient_boosted_trees,q_template_error_bin,moderate_shape,1786,-0.8284155336652237,3.6115716179279387,5.125657848368631,0.1696528555431131,0.02127659574468085,1.0006812067116237,0.05210984024637831,0.1696528555431131
matched_filter_residual_transformer_new,q_template_error_bin,moderate_shape,1786,0.16163861195697393,4.907592624579209,6.507354019985402,0.2978723404255319,0.05375139977603583,1.1673322416603817,0.05210984024637831,0.2978723404255319
mlp,q_template_error_bin,moderate_shape,1786,-1.2316065565304144,4.0664848730525724,5.405949491273021,0.20604703247480402,0.02967525195968645,1.026212573224686,0.05210984024637831,0.20604703247480402
ridge,q_template_error_bin,moderate_shape,1786,0.2027105406227392,3.9679718049795127,5.74144002315162,0.2211646136618141,0.0341545352743561,1.1186054503443328,0.05210984024637831,0.2211646136618141
traditional_median_template_cfd_timewalk_shape,q_template_error_bin,moderate_shape,1786,0.5037941101096177,1.0078960384852702,0.9387797139884789,0.0,0.0,0.9906419376174072,0.05210984024637831,0.0
1d_cnn,q_template_error_bin,shape_outlier,1548,-0.061023460514856964,8.796110622942539,11.056097122126523,0.5051679586563308,0.2571059431524548,1.037867001726247,0.4848804072399948,0.5051679586563308
compact_waveform_transformer,q_template_error_bin,shape_outlier,1548,-1.5168309918713838,7.134349437899738,9.72053735919131,0.48320413436692505,0.18087855297157623,1.044568651780015,0.4848804072399948,0.48320413436692505
gradient_boosted_trees,q_template_error_bin,shape_outlier,1548,0.33394402533531675,4.269161659945022,7.948783108542773,0.2596899224806202,0.08656330749354005,0.99943362976404,0.4848804072399948,0.2596899224806202
matched_filter_residual_transformer_new,q_template_error_bin,shape_outlier,1548,-1.3177441863876762,6.12832091900645,9.732398333490325,0.4102067183462532,0.14922480620155038,0.9771221182021667,0.4848804072399948,0.4102067183462532
mlp,q_template_error_bin,shape_outlier,1548,0.5401478269956552,4.45142904540371,8.040360112430859,0.29069767441860467,0.09108527131782945,1.0042264676060895,0.4848804072399948,0.29069767441860467
ridge,q_template_error_bin,shape_outlier,1548,0.36086437786511283,4.54338361945765,7.932182100845486,0.29651162790697677,0.08656330749354005,1.0009369445863392,0.4848804072399948,0.29651162790697677
traditional_median_template_cfd_timewalk_shape,q_template_error_bin,shape_outlier,1548,-0.024292268915614756,1.0294992093854463,0.9945743212554782,0.0,0.0,0.9966863851917545,0.4848804072399948,0.0
1d_cnn,q_template_error_bin,template_like,1592,-3.0596951383382853,4.32440741785523,5.404585616372366,0.3806532663316583,0.0785175879396985,0.4804276236377823,0.015173530585319044,0.3806532663316583
compact_waveform_transformer,q_template_error_bin,template_like,1592,-0.040165625556112694,3.807800474975709,4.766390859580501,0.21545226130653267,0.03077889447236181,0.5978029844281713,0.015173530585319044,0.21545226130653267
gradient_boosted_trees,q_template_error_bin,template_like,1592,-0.26781520520534374,2.852703643979522,3.886296533122124,0.1350502512562814,0.008793969849246231,0.9301027531612219,0.015173530585319044,0.1350502512562814
matched_filter_residual_transformer_new,q_template_error_bin,template_like,1592,-0.7930258918410686,3.206457451559854,4.318933575281321,0.18027638190954773,0.014447236180904523,0.7342158088027141,0.015173530585319044,0.18027638190954773
mlp,q_template_error_bin,template_like,1592,-1.0727288354939748,3.5318584330614966,4.174533980781277,0.18090452261306533,0.011306532663316583,0.7856527589619472,0.015173530585319044,0.18090452261306533
ridge,q_template_error_bin,template_like,1592,-1.454992033001024,3.095599804311523,4.025194565457691,0.13944723618090452,0.01193467336683417,0.7941936157339258,0.015173530585319044,0.13944723618090452
traditional_median_template_cfd_timewalk_shape,q_template_error_bin,template_like,1592,0.22686889793201725,1.010791711574541,0.9093186009674441,0.0,0.0,0.956650022798954,0.015173530585319044,0.0
1d_cnn,saturation_onset_bin,linear,3566,-0.7307352126625277,6.1717389020247815,8.346110100760692,0.40802019068984857,0.14974761637689288,1.020738095643645,0.20949847493513019,0.40802019068984857
compact_waveform_transformer,saturation_onset_bin,linear,3566,-0.5165008961062307,5.890710002778107,7.879687528509298,0.3819405496354459,0.11721817162086372,1.0186675809279746,0.20949847493513019,0.3819405496354459
gradient_boosted_trees,saturation_onset_bin,linear,3566,-0.3514133503997938,3.7235608962322493,5.974124030296563,0.19349411104879416,0.040100953449242846,0.998944134564784,0.20949847493513019,0.19349411104879416
matched_filter_residual_transformer_new,saturation_onset_bin,linear,3566,-0.7570734301116184,4.920155042958305,7.442046016865689,0.31015143017386426,0.07908020190689849,0.972749471985947,0.20949847493513019,0.31015143017386426
mlp,saturation_onset_bin,linear,3566,-0.8923789760431484,4.163252776226047,6.109050261562725,0.2313516545148626,0.045148625911385305,1.0037498439071726,0.20949847493513019,0.2313516545148626
ridge,saturation_onset_bin,linear,3566,-0.4698764861103992,3.9294304265887057,6.176078024725667,0.22742568704430735,0.04683118339876612,1.00126626050813,0.20949847493513019,0.22742568704430735
traditional_median_template_cfd_timewalk_shape,saturation_onset_bin,linear,3566,0.31752376636484536,1.0389423367503707,0.9853246316766392,0.0,0.0,0.9949489116061111,0.20949847493513019,0.0
1d_cnn,saturation_onset_bin,near_saturation,1360,-1.7929691192682204,5.195200483170129,6.909560229658821,0.3669117647058823,0.1,0.9865209956653553,0.0887851060005128,0.3669117647058823
compact_waveform_transformer,saturation_onset_bin,near_saturation,1360,-0.06504182703024597,5.126553985024708,6.8572150888279495,0.3301470588235294,0.08308823529411764,1.0284297912848692,0.0887851060005128,0.3301470588235294
gradient_boosted_trees,saturation_onset_bin,near_saturation,1360,-0.12440026901752876,3.4201789730369843,5.4995093389304985,0.16911764705882354,0.03161764705882353,1.0096152471955953,0.0887851060005128,0.16911764705882354
matched_filter_residual_transformer_new,saturation_onset_bin,near_saturation,1360,-0.44654432505383923,4.201041372000415,6.440103149825335,0.25588235294117645,0.05,0.9873733830402014,0.0887851060005128,0.25588235294117645
mlp,saturation_onset_bin,near_saturation,1360,-0.47089588431974105,3.841914789748504,5.683880911572398,0.20661764705882352,0.0375,1.0116670092108666,0.0887851060005128,0.20661764705882352
ridge,saturation_onset_bin,near_saturation,1360,-0.20554866039240727,3.5977354823999277,5.646308964143503,0.1948529411764706,0.03455882352941177,1.020058586741719,0.0887851060005128,0.1948529411764706
traditional_median_template_cfd_timewalk_shape,saturation_onset_bin,near_saturation,1360,0.18193749055202302,0.9199486949456392,0.9060961579636021,0.0,0.0,0.9946953391987351,0.0887851060005128,0.0
