method,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns,calibration_slope,q_template_mse,failure_rate_abs_gt_5ns,bias_ns_ci_low,bias_ns_ci_high,sigma68_ns_ci_low,sigma68_ns_ci_high,rms_ns_ci_low,rms_ns_ci_high,tail_fraction_abs_gt_5ns_ci_low,tail_fraction_abs_gt_5ns_ci_high,tail_fraction_abs_gt_10ns_ci_low,tail_fraction_abs_gt_10ns_ci_high,calibration_slope_ci_low,calibration_slope_ci_high,q_template_mse_ci_low,q_template_mse_ci_high,failure_rate_abs_gt_5ns_ci_low,failure_rate_abs_gt_5ns_ci_high
traditional_median_template_cfd_timewalk_shape,4926,0.280648437700562,1.0241537049662814,0.9623276615471299,0.0,0.0,0.9949325146946755,0.17617119483949892,0.0,-0.2630483377629894,0.6231588528472398,0.6245717320493371,1.1765864546807419,0.7163995877576448,1.134052895333855,0.0,0.0,0.0,0.0,0.9938149909064994,0.9964266531986897,0.1490035197759138,0.20611509556656923,0.0,0.0
gradient_boosted_trees,4926,-0.2823401352791528,3.6296202695271296,5.848167177254874,0.18676410881039382,0.037758830694275276,1.0003684883390975,0.17617119483949892,0.18676410881039382,-1.7076917780974838,0.6598315115019595,2.6999843675526134,4.067609590722185,3.2103860119804084,8.720963078800427,0.1273513851481339,0.23762600562178926,0.003058418942048494,0.10105929097943148,0.9780069676618707,1.0212393457175153,0.15016245268508888,0.2055488276503774,0.1273513851481339,0.23762600562178926
ridge,4926,-0.4135413871466955,3.8500474508058518,6.034000133763497,0.21843280552172148,0.04344295574502639,1.0036605014935958,0.17617119483949892,0.21843280552172148,-1.4240154265530476,0.5592712000134977,3.354185133131088,4.631892612077568,3.5064685646184346,9.114645127674462,0.16331360946745563,0.2824069317971139,0.004847384128765656,0.11328592623570068,0.9787361140473719,1.0248466814316035,0.14980086908220402,0.2030345297204395,0.16331360946745563,0.2824069317971139
mlp,4926,-0.7372421596019976,4.071937991428426,5.998226451467916,0.2245229395046691,0.04303694681282988,1.0045933833267835,0.17617119483949892,0.2245229395046691,-1.8058656168873473,0.3371690449541375,3.615022305444609,4.6575353413188605,3.8201726819186015,8.738228980129161,0.1693518750256456,0.2852929591479699,0.00636602177512155,0.10783541094008964,0.9800766242174503,1.024725994210729,0.15117473726045433,0.2042642103632219,0.1693518750256456,0.2852929591479699
matched_filter_residual_transformer_new,4926,-0.6266645845117425,4.694405702945917,7.187111431115842,0.29516849370686155,0.07105156313438896,0.974652544696365,0.17617119483949892,0.29516849370686155,-1.3935998798257672,0.02850893977311516,4.23946988699805,5.430692729303705,4.9366502418729,9.97071881193041,0.25132348630033513,0.3434195079656331,0.026343011697877096,0.13320149452358057,0.9474609187582048,0.99959602623384,0.1511477828994118,0.20392474022643978,0.25132348630033513,0.3434195079656331
compact_waveform_transformer,4926,-0.3449774270083772,5.746363714233276,7.626451336935774,0.3676410881039383,0.10779537149817296,1.0187764849430627,0.17617119483949892,0.3676410881039383,-1.1325551431278023,0.29503983095478215,5.363810311560608,6.532890392666134,5.782788612960464,10.162823292131547,0.34703116070478246,0.39343540882802647,0.06650568191396465,0.1756159080448983,0.9878543971259612,1.04459628708923,0.1497889580280939,0.2033574917783466,0.34703116070478246,0.39343540882802647
1d_cnn,4926,-1.066887423808005,5.8454894906390455,7.9785641445838085,0.39667072675598863,0.13601299228583028,1.0159668984047938,0.17617119483949892,0.39667072675598863,-2.022800041214393,0.03319157721778357,5.121507246187691,6.801873954492284,6.2173885308639845,10.099624386838423,0.33639122336232996,0.4458432143301793,0.09484495269493654,0.18814115716044316,0.9903897034809217,1.0367220009710678,0.1526313503065428,0.20079776747290334,0.33639122336232996,0.4458432143301793
