method,heldout_run,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
1d_cnn,58,0.849349847562002,0.846606648199446,1.6918433895958929,11.558618163555842,0.18518518518518517,0.2894736842105263,0.21052631578947367,-0.031485624924488434,0.08179613471136665,152,76
1d_cnn,60,0.7536210580044751,0.7390927977839336,-0.09831575946381399,10.292727664717788,0.1956521739130435,0.39473684210526316,0.23684210526315788,0.0036750303313776147,0.08190296385275617,152,76
1d_cnn,62,0.7647330163040598,0.7626385041551247,-1.1123953861168268,10.982382503197035,0.1744186046511628,0.4342105263157895,0.19736842105263158,0.013658517438463936,0.10037681654250527,152,76
1d_cnn,64,0.7669627278684897,0.7576177285318559,-1.9527837017971672,12.347189043602416,0.25510204081632654,0.35526315789473684,0.18421052631578946,0.015136323245726222,0.06975062057163076,152,76
1d_cnn,65,0.7707526630636135,0.7844529085872576,1.5033072328249286,11.229430133020962,0.13333333333333333,0.40789473684210525,0.2236842105263158,-0.027904599370562715,0.07352997951727339,152,76
causal_window_transformer_new,58,0.8476528206606293,0.8261772853185596,-6.456711767202061,13.367968833662411,0.2980769230769231,0.3157894736842105,0.2236842105263158,0.003446931331836033,0.0828032438747884,152,76
causal_window_transformer_new,60,0.7543954313104326,0.7380540166204985,-6.056161305741163,9.987235022125583,0.25609756097560976,0.4605263157894737,0.25,0.015858571836996366,0.09872379982799481,152,76
causal_window_transformer_new,62,0.7749331548041907,0.7778739612188366,-7.258479378199949,14.619400321104614,0.3048780487804878,0.4605263157894737,0.17105263157894737,0.014764666501028416,0.09275360794239448,152,76
causal_window_transformer_new,64,0.7792490160158376,0.7480955678670359,-5.882209126374125,14.949947144456935,0.34146341463414637,0.4605263157894737,0.13157894736842105,0.021652230072635587,0.07049716744722825,152,76
causal_window_transformer_new,65,0.8075303321191902,0.7752770083102493,-5.505961957261318,10.601019744654764,0.26744186046511625,0.4342105263157895,0.21052631578947367,-0.010625266829394311,0.09974489921278018,152,76
gradient_boosted_trees,58,0.8477946669316165,0.8336218836565097,0.31160079997209156,7.926736626626624,0.12931034482758622,0.23684210526315788,0.21052631578947367,-0.005797415831957816,0.07794944019373441,152,76
gradient_boosted_trees,60,0.8450170281839995,0.8111149584487535,-0.027770559061930378,7.401065379483381,0.08653846153846154,0.3157894736842105,0.2236842105263158,0.022107390124899026,0.05605506179253708,152,76
gradient_boosted_trees,62,0.8724905086853305,0.8398545706371191,0.16389597253705368,7.30528958849919,0.08823529411764706,0.32894736842105265,0.11842105263157894,0.0210852882133096,0.08438547926719006,152,76
gradient_boosted_trees,64,0.8184725029378263,0.8223684210526316,0.9663884330348926,8.341757889752673,0.09574468085106383,0.3815789473684211,0.13157894736842105,0.01729969025609056,0.07357893832833456,152,76
