method,family,model_family,baseline,n_runs,n_pair_residuals,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,ci_low,ci_high,delta_vs_traditional_ns,delta_ci_low,delta_ci_high
cnn1d_waveform_amp_shape_stave,ml,1d_cnn,analytic_timewalk,25,3780,-0.7086656863205387,-0.7337694037672833,0.9027060792670619,2.414109395233279,0.009259259259259259,0.8804477725869614,0.9291227369868369,-0.2885950841677175,-0.3204035390410857,-0.258596390178525
hgb_waveform_amp_shape_stave,ml,gradient_boosted_trees,analytic_timewalk,25,3780,-0.45695272351957483,-0.45363102517016074,0.9426546188614539,2.114470660125111,0.010582010582010581,0.9047145234403419,0.9928594610540131,-0.24864654457332558,-0.28837890425122154,-0.2026483097550708
mlp_waveform_amp_shape_stave,ml,mlp,analytic_timewalk,25,3780,-0.7052582558215349,-0.6584729801732436,1.0364889889673137,2.685418985752679,0.010317460317460317,1.0149284387290696,1.0622198409583017,-0.15481217446746576,-0.17889533882656813,-0.13092924515088544
ridge_waveform_amp_shape_stave,ml,ridge,analytic_timewalk,25,3780,-0.6850115648735513,-0.7577040014872765,1.0939770645941198,2.2994607987723232,0.009259259259259259,1.0655897381172719,1.1163734359234785,-0.09732409884065962,-0.13021836823486546,-0.07109333437006599
feature_gated_waveform_amp_shape_stave,ml,new_feature_gated_architecture,analytic_timewalk,25,3780,-0.7469899907936521,-0.8224544642705744,1.1595928323846443,2.547125245347641,0.010052910052910053,1.1358892789607118,1.1808794171341626,-0.03170833105013515,-0.06280509874788726,-0.006936759860083607
analytic_timewalk,traditional,traditional_s03_analytic_timewalk,analytic_timewalk,25,3780,1.1511919868261984,1.746824126310699,1.1913011634347794,2.3720673988343144,0.010317460317460317,1.178096836226733,1.2094989902651423,0.0,0.0,0.0
