valid,delay_samples,primary_amp_norm,secondary_amp_norm,secondary_fraction,baseline_norm,sse_one,sse_two,delta_sse,frac_sse_improvement,chi2_ndf,fit_stave,fit_stave_index,row_index,heldout_run_for_template
True,5.0,1.1355614460384023,0.16564959971942123,0.1273041757979753,-0.11675052849808389,0.3021345470652104,0.21900263811589749,0.08313190894931294,0.27514863744254436,0.014600175874393165,B4,1,46,58
True,4.0,0.8908010796914722,0.4040933897751615,0.3120666581745517,-0.07010231121906707,0.6604252260430206,0.16006839020243144,0.5003568358405891,0.7576282917575827,0.01067122601349543,B4,1,47,58
True,5.0,0.40281506651560345,0.7353438127464925,0.6460818662006476,-0.03218404803563894,2.145712528327958,0.5075090003737807,1.6382035279541771,0.763477635669464,0.03383393335825204,B4,1,48,58
True,6.0,0.45130439924029697,0.7991628387177983,0.6390913847713131,-0.04746757078114352,2.6685254722979344,0.8532979888175835,1.815227483480351,0.6802361462629072,0.0568865325878389,B6,2,49,58
False,,-0.41081899274561384,0.0,0.0,0.2723548412913405,1.4915863828216585,1.4915863828216585,0.0,0.0,0.09322414892635365,B4,1,50,58
False,,-0.4066061588952054,0.0,0.0,0.26774539490426486,1.5068257008018868,1.5068257008018868,0.0,0.0,0.09417660630011793,B4,1,51,58
False,,-0.2027884674645513,0.0,0.0,0.16752046189921416,0.9259015471145864,0.9259015471145864,0.0,0.0,0.05786884669466165,B4,1,52,58
False,,-0.2027884674645513,0.0,0.0,0.16752046189921416,0.9259015471145864,0.9259015471145864,0.0,0.0,0.05786884669466165,B4,1,53,58
True,6.0,0.9551848023567255,0.23810723389374402,0.19953810690123958,0.00039496012259831786,0.18337437275558674,0.022233513071888124,0.16114085968369862,0.878753433548087,0.0014822342047925417,B6,2,54,58
True,6.0,0.9551848023567255,0.23810723389374402,0.19953810690123958,0.00039496012259831786,0.18337437275558674,0.022233513071888124,0.16114085968369862,0.878753433548087,0.0014822342047925417,B6,2,55,58
True,6.0,0.9427940434914309,0.2068386062181826,0.17991712941558166,-0.002085151345984562,0.1530020627181157,0.03140482709709287,0.12159723562102283,0.7947424594206174,0.0020936551398061916,B6,2,56,58
True,6.0,0.9427940434914309,0.2068386062181826,0.17991712941558166,-0.002085151345984562,0.1530020627181157,0.03140482709709287,0.12159723562102283,0.7947424594206174,0.0020936551398061916,B6,2,57,58
True,5.0,0.4194322729712347,0.7331503760671904,0.6360935388701556,-0.01033849619485185,2.398611610253943,0.7947105745408075,1.6039010357131356,0.6686789261156495,0.052980704969387164,B6,2,58,58
True,5.0,0.45126254739211286,0.7194444184223698,0.6145384280017835,0.013697571370735111,2.314959156991627,0.746831310738415,1.5681278462532118,0.6773889904351706,0.04978875404922767,B4,1,59,58
True,3.0,0.474243645832944,0.5672173451509699,0.5446361890281601,0.07226419856543342,1.1769123172865845,0.40430064457059295,0.7726116727159915,0.6564734359287502,0.026953376304706195,B6,2,60,58
True,6.0,0.7044448645054001,0.6235023958259805,0.46952346260377054,0.00010532686278731658,1.5660774452731163,0.4611423962010922,1.104935049072024,0.7055430447625971,0.030742826413406147,B6,2,61,58
True,4.0,1.0006012294348583,0.0412156532427205,0.03956132207878216,-0.008933951371638327,0.03083847823082417,0.02598057791115613,0.00485790031966804,0.1575272386434553,0.0017320385274104087,B6,2,62,58
True,5.0,1.0186129442260807,0.24240558841772475,0.19222999673883145,-0.04472451444825211,0.21878131718250846,0.040759910917159296,0.17802140626534915,0.8136956507892437,0.0027173273944772866,B4,1,63,58
True,5.0,1.0310336842225811,0.04160168639470705,0.03878455580927357,-0.019423626339786493,0.03217580851662542,0.026825579261854318,0.005350229254771105,0.1662811130917382,0.0017883719507902878,B8,3,64,58
True,4.0,0.8901724872268195,0.2394317599102925,0.21196074688733899,-0.011426019445433505,0.1855936095313654,0.018808439067024625,0.16678517046434077,0.8986579380910958,0.0012538959378016418,B8,3,65,58
True,2.0,0.7727669521626045,0.18865092358571672,0.1962215685233437,0.053971340385403244,0.09293786397759042,0.02925427809656177,0.06368358588102865,0.6852275612487104,0.0019502852064374513,B4,1,66,58
True,5.0,0.8548136441536345,0.3483772342297865,0.28954444426794357,0.02663490560706975,0.44536731604979585,0.08321524061624962,0.3621520754335462,0.8131536877148267,0.005547682707749974,B6,2,67,58
False,,1.5014511431715927,0.0,0.0,-0.7355026278842279,2.180790264777205,2.180790264777205,0.0,0.0,0.13629939154857532,B4,1,68,58
False,,1.5014511431715927,0.0,0.0,-0.7355026278842279,2.180790264777205,2.180790264777205,0.0,0.0,0.13629939154857532,B4,1,69,58
False,,-0.20340228162726848,0.0,0.0,0.15831269565188982,0.9297258711250562,0.9297258711250562,0.0,0.0,0.058107866945316014,B4,1,70,58
False,,-0.20291419001884614,0.0,0.0,0.15791243110301922,0.9311549157373731,0.9311549157373731,0.0,0.0,0.05819718223358582,B4,1,71,58
True,6.0,0.955937413331813,0.23456533925510814,0.19703048879593582,0.0029671452961866625,0.16959771181120306,0.013215203818397104,0.15638250799280595,0.9220791148815243,0.0008810135878931402,B6,2,72,58
True,6.0,1.0225663078849851,0.3064856795274526,0.23060473362231426,0.0002607905806313311,0.2867716064817125,0.019790289743390525,0.266981316738322,0.9309893682077184,0.0013193526495593683,B6,2,73,58
False,,1.5382028335552587,0.0,0.0,-0.634209008776007,1.6036814464684228,1.6036814464684228,0.0,0.0,0.10023009040427643,B4,1,74,59
False,,1.5382028335552587,0.0,0.0,-0.634209008776007,1.6036814464684228,1.6036814464684228,0.0,0.0,0.10023009040427643,B4,1,75,59
False,,1.3143117669936035,0.0,0.0,-0.5034592674402145,1.1308546347019839,1.1308546347019839,0.0,0.0,0.07067841466887399,B4,1,76,59
False,,1.3143117669936035,0.0,0.0,-0.5034592674402145,1.1308546347019839,1.1308546347019839,0.0,0.0,0.07067841466887399,B4,1,77,59
False,,1.7361383694404247,0.0,0.0,-0.8766093104566441,2.9509840385392714,2.9509840385392714,0.0,0.0,0.18443650240870446,B4,1,78,59
False,,1.7361383694404247,0.0,0.0,-0.8766093104566441,2.9509840385392714,2.9509840385392714,0.0,0.0,0.18443650240870446,B4,1,79,59
True,2.0,0.7292917137761439,0.2859117662974595,0.2816300100515126,-0.030091343970246435,0.2536278056797042,0.1142038292834534,0.13942397639625081,0.5497188134503022,0.007613588618896894,B8,3,80,59
True,2.0,0.6607872665573336,0.3789089213355276,0.36444196463147316,0.010167305292989344,0.28612285971365875,0.04124863767053005,0.2448742220431287,0.8558359240788723,0.002749909178035337,B8,3,81,59
False,,1.596683831733031,0.0,0.0,-0.9672420863177917,3.909021799081886,3.909021799081886,0.0,0.0,0.24431386244261788,B4,1,82,59
False,,1.596683831733031,0.0,0.0,-0.9672420863177917,3.909021799081886,3.909021799081886,0.0,0.0,0.24431386244261788,B4,1,83,59
True,2.0,0.5130547695088097,0.4424410313172703,0.46304864022924547,0.03204892221743807,0.37810778982172016,0.029696992907919356,0.34841079691380084,0.92145892333527,0.001979799527194624,B4,1,84,59
True,4.0,0.6758616548851405,0.41766742850974614,0.3819445087030404,0.01290430140873737,0.6154885129558378,0.11713844516810544,0.4983500677877324,0.8096821586392299,0.007809229677873696,B6,2,85,59
False,,1.3857953982335522,0.0,0.0,-0.6884784200111241,2.24541867809081,2.24541867809081,0.0,0.0,0.14033866738067563,B4,1,86,59
False,,1.6818526976988488,0.0,0.0,-0.814143379092035,2.1355475944159132,2.1355475944159132,0.0,0.0,0.13347172465099458,B4,1,87,59
False,,0.9754439964076244,0.0,0.0,-0.016583204585947153,0.020454812261034263,0.020454812261034263,0.0,0.0,0.0012784257663146414,B4,1,88,59
True,3.0,0.8839234548271556,0.11934580834919364,0.11895690691384779,-0.023556131052875125,0.04641019615873799,0.012409273373531803,0.03400092278520619,0.7326175194112939,0.0008272848915687869,B6,2,89,59
True,2.0,0.8533028500711516,0.1484932044269388,0.14822698069152943,0.005151110933722985,0.05513074492266865,0.015884873971517093,0.03924587095115156,0.7118690488619618,0.0010589915981011396,B4,1,90,59
True,2.0,0.7920631765534094,0.2879911511653662,0.26664506013659833,0.02339693263244371,0.15340148055206396,0.022710607364031587,0.13069087318803238,0.8519531409846878,0.0015140404909354391,B6,2,91,59
False,,1.5637883107917634,0.0,0.0,-0.7508478625128355,2.0976005126714017,2.0976005126714017,0.0,0.0,0.1311000320419626,B4,1,92,59
False,,1.5637883107917634,0.0,0.0,-0.7508478625128355,2.0976005126714017,2.0976005126714017,0.0,0.0,0.1311000320419626,B4,1,93,59
True,2.0,0.790225997855784,0.24819494857733002,0.23901188571923376,0.033204205223936877,0.1569529578168691,0.0598856804158203,0.09706727740104881,0.6184482200985711,0.00399237869438802,B6,2,94,59
True,4.0,0.8527134800993446,0.29229184975208344,0.2552755363942369,0.006790659325549486,0.3042971274720076,0.06023144634185758,0.24406568113015004,0.8020637038468321,0.004015429756123839,B6,2,95,59
True,6.0,0.8826393074272306,0.13331938181028405,0.1312251996292697,0.015110878683017052,0.11654072800250324,0.06255156905608411,0.05398915894641913,0.46326430143168035,0.004170104603738941,B8,3,96,59
True,6.0,0.8826393074272306,0.13331938181028405,0.1312251996292697,0.015110878683017052,0.11654072800250324,0.06255156905608411,0.05398915894641913,0.46326430143168035,0.004170104603738941,B8,3,97,59
True,3.0,0.48600552224034566,0.5248621046500861,0.5192194217007763,0.049009724666472694,0.8305876171942652,0.09304957351950825,0.737538043674757,0.8879713932723547,0.0062033049013005504,B4,1,98,59
True,3.0,0.4399123662925978,0.6521009121728489,0.597154746221781,0.025654309155233347,1.163785194365894,0.14869185377895647,1.0150933405869373,0.8722342795742701,0.00991279025193043,B6,2,99,59
True,6.0,0.9062679348295632,0.1354652059886149,0.13003829933088273,0.014422759557013737,0.15568739977329796,0.09994630386023413,0.05574109591306382,0.3580321592770542,0.006663086924015609,B8,3,100,59
True,6.0,0.9062679348295632,0.1354652059886149,0.13003829933088273,0.014422759557013737,0.15568739977329796,0.09994630386023413,0.05574109591306382,0.3580321592770542,0.006663086924015609,B8,3,101,59
False,,1.9117907080561296,0.0,0.0,-1.318504335947726,6.617317306564096,6.617317306564096,0.0,0.0,0.413582331660256,B4,1,102,59
False,,1.9315007867117924,0.0,0.0,-1.3416572848393908,6.792020397552506,6.792020397552506,0.0,0.0,0.42450127484703165,B4,1,103,59
True,6.0,0.43381021600608943,0.7647718054499205,0.6380638051961545,-0.09512631417728387,2.476766486510519,0.7954732288504742,1.6812932576600448,0.6788259074147902,0.05303154859003161,B6,2,104,59
True,6.0,0.43381021600608943,0.7647718054499205,0.6380638051961545,-0.09512631417728387,2.476766486510519,0.7954732288504742,1.6812932576600448,0.6788259074147902,0.05303154859003161,B6,2,105,59
False,,1.2594059982567847,0.0,0.0,-0.49397897367145965,1.2436521420915203,1.2436521420915203,0.0,0.0,0.07772825888072002,B4,1,106,59
False,,1.39055256619647,0.0,0.0,-0.5259713797536784,0.7471837517901578,0.7471837517901578,0.0,0.0,0.046698984486884865,B4,1,107,59
False,,1.0531013978297754,0.0,0.0,-0.08892289888686612,0.056454663887428265,0.056454663887428265,0.0,0.0,0.0035284164929642666,B4,1,108,59
True,6.0,1.0235261072648756,0.06997113757354229,0.06398839860257871,-0.04609088306007261,0.04468568264092905,0.03113549961333851,0.013550183027590541,0.30323321088037924,0.002075699974222567,B4,1,109,59
False,,1.2690522417803771,0.0,0.0,-0.4770131708482459,1.069014703959353,1.069014703959353,0.0,0.0,0.06681341899745956,B4,1,110,59
False,,1.4462386677080314,0.0,0.0,-0.5134083621453004,0.7917153918090003,0.7917153918090003,0.0,0.0,0.04948221198806252,B4,1,111,59
False,,1.2616422361644544,0.0,0.0,-0.2523245990366924,0.3841623851908503,0.3841623851908503,0.0,0.0,0.024010149074428142,B4,1,112,59
True,3.0,1.1396734610765262,0.0534384045067897,0.0447890981963066,-0.21067713531664453,0.24425871821913797,0.23661330509070672,0.007645413128431255,0.031300471828285506,0.01577422033938045,B4,1,113,59
False,,1.1479395490906463,0.0,0.0,-0.24544162735730835,0.27514427626016036,0.27514427626016036,0.0,0.0,0.017196517266260022,B4,1,114,59
False,,1.1479395490906463,0.0,0.0,-0.24544162735730835,0.27514427626016036,0.27514427626016036,0.0,0.0,0.017196517266260022,B4,1,115,59
True,5.0,0.4121822934632761,0.7587126912891096,0.6479767196624878,-0.006260940079039836,2.383731147347508,0.628980321949489,1.7547508253980189,0.7361362154245517,0.04193202146329927,B4,1,116,59
True,5.0,0.4121822934632761,0.7587126912891096,0.6479767196624878,-0.006260940079039836,2.383731147347508,0.628980321949489,1.7547508253980189,0.7361362154245517,0.04193202146329927,B4,1,117,59
True,6.0,0.8014285978433592,0.11730295847725351,0.12767925262852073,0.03872932965465197,0.22484492304837994,0.18304861603456363,0.041796307013816314,0.185889485282365,0.012203241068970909,B8,3,118,59
True,6.0,0.8014285978433592,0.11730295847725351,0.12767925262852073,0.03872932965465197,0.22484492304837994,0.18304861603456363,0.041796307013816314,0.185889485282365,0.012203241068970909,B8,3,119,59
False,,1.4919098114487546,0.0,0.0,-0.708884922986153,2.06569460606206,2.06569460606206,0.0,0.0,0.12910591287887874,B4,1,120,59
False,,1.548976618500086,0.0,0.0,-0.7135879621542218,1.2202893496676717,1.2202893496676717,0.0,0.0,0.07626808435422948,B4,1,121,59
True,2.0,0.7925204451438532,0.15235874203737973,0.16124679652633359,0.02924192336066517,0.07528885765371761,0.03397311445440307,0.04131574319931454,0.5487630505611005,0.0022648742969602047,B4,1,122,59
True,6.0,0.9482370913285895,0.25857257396305766,0.21426127201307174,0.0072394940409669165,0.29345449323367584,0.10125835754474403,0.1921961356889318,0.6549435776943013,0.0067505571696496024,B6,2,123,59
False,,1.1243607809225653,0.0,0.0,-0.18512914778770004,0.15969650837524596,0.15969650837524596,0.0,0.0,0.009981031773452873,B4,1,124,59
True,4.0,0.8869211909828654,0.19976137654851694,0.18382679773939417,-0.05261509006003384,0.22657704041654195,0.11257927223898606,0.11399776817755589,0.5031302728995887,0.007505284815932404,B6,2,125,59
False,,1.2018547362788137,0.0,0.0,-0.2869170765530311,0.47876539013656455,0.47876539013656455,0.0,0.0,0.029922836883535284,B4,1,126,59
True,6.0,1.1629880879374783,0.1464510556722276,0.11184258267131741,-0.22169138197768926,0.4942663480316693,0.434906564933773,0.0593597830978963,0.12009675215455477,0.028993770995584867,B4,1,127,59
True,6.0,0.8520090024683077,0.19861897051088223,0.18904786053589717,0.055836952967496425,0.23222145756324764,0.11239259619652511,0.11982886136672252,0.5160111499777579,0.007492839746435008,B8,3,128,59
True,6.0,0.9692099598041987,0.40463365487698555,0.29452672091130644,0.026421793513821828,0.48513919495407204,0.0320003473837426,0.45313884757032946,0.9340388331502013,0.0021333564922495067,B4,1,129,59
True,5.0,1.0356734421590923,0.039998760259632254,0.03718489719237164,-0.03359024811080008,0.16032852412257348,0.1555272216576137,0.004801302464959772,0.02994665167184541,0.010368481443840914,B6,2,130,59
True,5.0,1.0356734421590923,0.039998760259632254,0.03718489719237164,-0.03359024811080008,0.16032852412257348,0.1555272216576137,0.004801302464959772,0.02994665167184541,0.010368481443840914,B6,2,131,59
False,,1.2552249157154347,0.0,0.0,-0.520198493356945,1.7060433470368042,1.7060433470368042,0.0,0.0,0.10662770918980026,B6,2,132,59
False,,1.6345287593071658,0.0,0.0,-0.6255162900351111,1.892553322311383,1.892553322311383,0.0,0.0,0.11828458264446144,B6,2,133,59
False,,1.0662100235358036,0.0,0.0,-0.1576781112769407,0.1427821608908847,0.1427821608908847,0.0,0.0,0.008923885055680293,B4,1,134,59
True,5.0,1.1002399882451712,0.15484466168137448,0.1233738789574367,-0.12010956636210329,0.15520554088157723,0.08211633674483845,0.07308920413673878,0.47091878113105695,0.005474422449655897,B4,1,135,59
False,,1.1104454187903934,0.0,0.0,-0.33967630483290306,0.897636490110315,0.897636490110315,0.0,0.0,0.05610228063189469,B6,2,136,59
False,,1.1104454187903934,0.0,0.0,-0.33967630483290306,0.897636490110315,0.897636490110315,0.0,0.0,0.05610228063189469,B6,2,137,59
True,2.0,0.7155982505704871,0.3282924131368894,0.31448927033312024,-0.00015707187933150626,0.2823064304905212,0.09848544069779441,0.18382098979272676,0.6511399314331198,0.006565696046519628,B8,3,138,59
True,2.0,0.4560786870912105,0.4967286653266358,0.5213316879494432,0.040726221080317364,0.4908102986035911,0.06997529682655883,0.42083500177703226,0.857429037194928,0.004665019788437255,B8,3,139,59
False,,2.402357024539922,0.0,0.0,-1.559993912217497,7.944904258008584,7.944904258008584,0.0,0.0,0.4965565161255365,B4,1,140,59
False,,1.4640812913533183,0.0,0.0,-0.638303548239996,2.5129905766315677,2.5129905766315677,0.0,0.0,0.15706191103947298,B6,2,141,59
True,6.0,0.4923552311445684,0.6895296284772042,0.5834152310723972,-0.006635386720989572,2.496971670712739,1.1811011532499278,1.3158705174628111,0.5269865625216353,0.07874007688332853,B4,1,142,59
True,6.0,0.4007640100926496,0.4955520821690629,0.5528764756623026,0.07448883520174161,1.9450156016649023,1.2390909556972287,0.7059246459676736,0.36294035141076164,0.08260606371314858,B6,2,143,59
False,,1.295374582316223,0.0,0.0,-0.38323765367344337,0.760724105891398,0.760724105891398,0.0,0.0,0.04754525661821238,B4,1,144,59
False,,1.2723386520358917,0.0,0.0,-0.3570651219071693,0.31244324678061075,0.31244324678061075,0.0,0.0,0.019527702923788172,B4,1,145,59
False,,1.178423193438179,0.0,0.0,-0.4276339989332522,1.340972157747572,1.340972157747572,0.0,0.0,0.08381075985922325,B6,2,146,59
False,,1.178423193438179,0.0,0.0,-0.4276339989332522,1.340972157747572,1.340972157747572,0.0,0.0,0.08381075985922325,B6,2,147,59
False,,1.3327703474975345,0.0,0.0,-0.6294851127855239,2.3178505958576756,2.3178505958576756,0.0,0.0,0.14486566224110473,B6,2,148,59
False,,1.5762429420349429,0.0,0.0,-0.7180414185951705,2.5304337853874435,2.5304337853874435,0.0,0.0,0.15815211158671522,B6,2,149,59
True,2.0,0.8505389313062175,0.17642248025132562,0.1717907588988705,0.016108626293848318,0.08683753474972693,0.03779252573082256,0.049045009018904365,0.5647904349225966,0.002519501715388171,B6,2,150,59
True,5.0,0.8287877614288621,0.3556719205284175,0.3002819985739672,0.00929481156641037,0.42275433999012746,0.04312028463127837,0.3796340553588491,0.8980015565723456,0.002874685642085225,B6,2,151,59
True,5.0,0.4337132987689633,0.7435608873794152,0.6315953378813829,0.014855421898899367,2.42051641915853,0.7351519574581515,1.6853644617003787,0.6962830114931754,0.049010130497210105,B4,1,152,59
True,6.0,0.4452356832642324,0.5739772293860101,0.5631573366682596,0.0460833773924674,2.0676178057409818,1.1205761949291286,0.9470416108118531,0.45803513985141825,0.07470507966194191,B6,2,153,59
False,,1.089889190526992,0.0,0.0,-0.10101071581386181,0.08751066092448,0.08751066092448,0.0,0.0,0.00546941630778,B4,1,154,59
True,3.0,0.9122425361007165,0.16243716029041347,0.15114937114369228,-0.0778642436725487,0.11323667120430833,0.04259438124320265,0.07064228996110568,0.6238464024931346,0.0028396254162135104,B4,1,155,59
True,6.0,0.9880259562195427,0.22553124529594584,0.18584311066202958,-0.030570056165666437,0.24622104428501523,0.10000562633133969,0.14621541795367554,0.5938380221652486,0.006667041755422646,B6,2,156,59
True,2.0,0.5677736625049005,0.3851616009715302,0.4041844349073735,0.10235822464758056,0.3174864331758581,0.053448223450042395,0.2640382097258157,0.8316519452015859,0.003563214896669493,B4,1,157,59
True,6.0,0.5220016882939605,0.6961958545480447,0.5714966826511965,-0.011425406964004372,2.569885556097261,1.1765920910928842,1.3932934650043767,0.5421616778609754,0.07843947273952562,B6,2,158,59
True,5.0,0.4680346773631216,0.6687449759502441,0.5882802124413967,-0.025431917008989172,2.0354404196734444,0.6721705929826136,1.3632698266908307,0.6697665102423125,0.04481137286550758,B4,1,159,59
