event_id,run,pair,stave_a,stave_b,residual_ns,abs_residual_ns,delta_lowering_adc,abs_delta_lowering_adc,max_lowering_adc,sum_lowering_adc,delta_lowering_frac,max_lowering_frac,delta_log_amp,min_log_amp,delta_peak_sample,delta_area_over_amp,centered_residual_ns,tail_abs_gt_threshold
58:394786:13037:5828,58,B4-B8,B4,B8,-2.9902372083066098,2.9902372083066098,0.0,0.0,0.0,0.0,0.0,0.0,0.29703886586266215,7.151877236681538,0.0,0.20819316234203722,0.7694003722738074,False
58:394786:13037:5828,58,B6-B8,B6,B8,1.0831743653765784,1.0831743653765784,0.0,0.0,0.0,0.0,0.0,0.0,0.5454711211287968,7.151877236681538,0.0,-0.15069355530996864,0.3765153066974385,False
58:394965:13201:6007,58,B4-B6,B4,B6,-6.945461301109518,6.945461301109518,0.0,0.0,0.0,0.0,0.0,0.0,0.16826856137304347,7.366761154018331,0.0,0.2783123290781422,-2.451629645398693,False
58:394965:13201:6007,58,B4-B8,B4,B8,-3.502722770328745,3.502722770328745,0.0,0.0,0.0,0.0,0.0,0.0,-0.6810583832409414,7.535029715391374,1.0,-1.6958202666785693,0.25691481025167207,False
58:394965:13201:6007,58,B6-B8,B6,B8,3.4427385307807725,3.4427385307807725,0.0,0.0,0.0,0.0,0.0,0.0,-0.8493269446139848,7.366761154018331,1.0,-1.9741325957567115,2.7360794721016326,True
58:395467:13673:6509,58,B4-B6,B4,B6,-5.505513372472279,5.505513372472279,0.0,0.0,0.0,0.0,0.0,0.0,0.13417634588776917,7.905625997848715,2.0,1.1923838550471464,-1.011681716761455,False
58:395467:13673:6509,58,B4-B8,B4,B8,-3.627774499220344,3.627774499220344,0.0,0.0,0.0,0.0,0.0,0.0,-0.3967229446122982,8.039802343736485,3.0,-0.8541671423281318,0.1318630813600734,False
58:395467:13673:6509,58,B6-B8,B6,B8,1.8777388732519356,1.8777388732519356,0.0,0.0,0.0,0.0,0.0,0.0,-0.5308992905000673,7.905625997848715,1.0,-2.0465509973752782,1.1710798145727956,False
58:396978:15063:8018,58,B4-B6,B4,B6,-6.1565493042188635,6.1565493042188635,0.0,0.0,0.0,0.0,0.0,0.0,0.00696205343732359,8.054840221101024,3.0,0.9016943309857748,-1.662717648508039,False
58:396978:15063:8018,58,B4-B8,B4,B8,-5.890542549418136,5.890542549418136,0.0,0.0,0.0,0.0,0.0,0.0,0.3876493532566725,7.674152921281675,2.0,1.2884893974924738,-2.1309049688377186,False
58:396978:15063:8018,58,B6-B8,B6,B8,0.26600675480072766,0.26600675480072766,0.0,0.0,0.0,0.0,0.0,0.0,0.3806872998193489,7.674152921281675,-1.0,0.38679506650669904,-0.44065230387841225,False
58:398418:42:9453,58,B4-B6,B4,B6,-2.7705218134850327,2.7705218134850327,0.0,0.0,0.0,0.0,0.0,0.0,-0.14093920974636553,7.805678353498108,0.0,-0.4827518571085916,1.7233098422257918,False
58:398418:42:9453,58,B4-B8,B4,B8,-1.6699827025946092,1.6699827025946092,0.0,0.0,0.0,0.0,0.0,0.0,-0.5098881300661695,7.805678353498108,0.0,-2.145370858317121,2.089654877985808,False
58:398418:42:9453,58,B6-B8,B6,B8,1.1005391108904234,1.1005391108904234,0.0,0.0,0.0,0.0,0.0,0.0,-0.368948920319804,7.946617563244473,0.0,-1.6626190012085296,0.3938800522112835,False
58:398580:196:9615,58,B4-B6,B4,B6,-5.403270190861306,5.403270190861306,0.0,0.0,0.0,0.0,0.0,0.0,0.216418781970515,7.873217054862741,-2.0,0.9514772204325821,-0.9094385351504819,False
58:398580:196:9615,58,B4-B8,B4,B8,-4.622115872612071,4.622115872612071,0.0,0.0,0.0,0.0,0.0,0.0,0.16882615754465657,7.9208096792886,-1.0,0.622807890005169,-0.8624782920316534,False
58:398580:196:9615,58,B6-B8,B6,B8,0.7811543182492358,0.7811543182492358,0.0,0.0,0.0,0.0,0.0,0.0,-0.04759262442585843,7.873217054862741,1.0,-0.3286693304274131,0.07449525957009584,False
58:399270:859:10304,58,B4-B6,B4,B6,-6.033241751077867,6.033241751077867,0.0,0.0,0.0,0.0,0.0,0.0,-0.29494609615642275,7.685932708726658,0.0,0.08255118430617081,-1.5394100953670424,False
58:399270:859:10304,58,B4-B8,B4,B8,-8.18269541978573,8.18269541978573,0.0,0.0,0.0,0.0,0.0,0.0,0.33061114561772076,7.355321563108937,-1.0,0.3058404119181324,-4.423057839205313,True
58:399270:859:10304,58,B6-B8,B6,B8,-2.1494536687078636,2.1494536687078636,0.0,0.0,0.0,0.0,0.0,0.0,0.6255572417741435,7.355321563108937,-1.0,0.22328922761196157,-2.8561127273870035,False
58:399602:1163:10635,58,B4-B6,B4,B6,-3.844461397716884,3.844461397716884,0.0,0.0,0.0,0.0,0.0,0.0,0.15477567984760388,7.510977752014095,-1.0,0.20557091355869161,0.6493702579939402,False
58:399602:1163:10635,58,B4-B8,B4,B8,-4.863653647791779,4.863653647791779,0.0,0.0,0.0,0.0,0.0,0.0,-0.22856463197992483,7.665753431861699,-1.0,0.09816260105449448,-1.1040160672113615,False
58:399602:1163:10635,58,B6-B8,B6,B8,-1.0191922500748944,1.0191922500748944,0.0,0.0,0.0,0.0,0.0,0.0,-0.3833403118275287,7.510977752014095,0.0,-0.10740831250419713,-1.7258513087540344,False
58:399989:1517:11021,58,B4-B6,B4,B6,-5.296259001605392,5.296259001605392,-7.5,7.5,7.5,7.5,-0.006396588486140725,0.006396588486140725,0.31468944082069594,7.067746015291078,0.0,0.5446455862610389,-0.8024273458945679,False
58:399989:1517:11021,58,B4-B8,B4,B8,-3.9284623691348344,3.9284623691348344,0.0,0.0,0.0,0.0,0.0,0.0,-0.6164038451176808,7.382435456111774,-2.0,-0.2268056932536533,-0.16882478855441718,False
58:399989:1517:11021,58,B6-B8,B6,B8,1.367796632470558,1.367796632470558,7.5,7.5,7.5,7.5,0.006396588486140725,0.006396588486140725,-0.9310932859383767,7.067746015291078,-2.0,-0.7714512795146922,0.661137573791418,False
58:400792:2281:11821,58,B4-B6,B4,B6,-44.15371114590253,44.15371114590253,2111.0,2111.0,2111.0,2111.0,1.9438305709023942,1.9438305709023942,-0.987134082746512,6.99117688712121,-2.0,-11.339371651168253,-39.6598794901917,True
58:400792:2281:11821,58,B4-B8,B4,B8,-45.91310665653673,45.91310665653673,2111.0,2111.0,2111.0,2111.0,1.9438305709023942,1.9438305709023942,-0.6561319452350283,6.99117688712121,-3.0,-11.062860474810957,-42.153469075956316,True
58:400792:2281:11821,58,B6-B8,B6,B8,-1.7593955106342065,1.7593955106342065,0.0,0.0,0.0,0.0,0.0,0.0,0.3310021375114838,7.647308832356238,-1.0,0.27651117635729694,-2.4660545693133464,False
58:401022:2495:12051,58,B4-B6,B4,B6,-3.6883209039314906,3.6883209039314906,269.1724999999997,269.1724999999997,307.84749999999985,346.52250000000004,0.10620368146190856,0.12598629015756083,0.22293903142393834,7.578656850594762,-1.0,-0.3275112164063856,0.8055107517793338,False
58:401022:2495:12051,58,B4-B8,B4,B8,-3.1311613121739477,3.1311613121739477,242.58749999999964,242.58749999999964,307.84749999999985,373.1075000000001,0.103606317592403,0.12598629015756083,-0.17671508784902112,7.801595882018701,-3.0,-1.6851719224852033,0.6284762684064695,False
58:401022:2495:12051,58,B6-B8,B6,B8,0.5571595917575429,0.5571595917575429,-26.585000000000036,26.585000000000036,65.26000000000022,103.9350000000004,-0.002597363869505556,0.022379972565157825,-0.39965411927295946,7.578656850594762,-2.0,-1.3576607060788177,-0.149499466921597,False
58:401083:2548:12110,58,B4-B6,B4,B6,-5.42386029722001,5.42386029722001,0.0,0.0,0.0,0.0,0.0,0.0,0.0459875059040078,7.761319180947987,-1.0,-0.10767963777918688,-0.9300286415091854,False
58:401083:2548:12110,58,B4-B8,B4,B8,-6.551433614880885,6.551433614880885,0.0,0.0,0.0,0.0,0.0,0.0,0.7808798781523585,7.026426808699636,-2.0,-0.23160483779812324,-2.791796034300468,False
58:401083:2548:12110,58,B6-B8,B6,B8,-1.1275733176608753,1.1275733176608753,0.0,0.0,0.0,0.0,0.0,0.0,0.7348923722483507,7.026426808699636,-1.0,-0.12392520001893637,-1.8342323763400152,False
58:401283:2737:12310,58,B4-B6,B4,B6,-4.224782311314058,4.224782311314058,0.0,0.0,0.0,0.0,0.0,0.0,-0.034757540424206645,7.952087360737176,0.0,-0.02862096739006237,0.2690493443967661,False
58:401283:2737:12310,58,B4-B8,B4,B8,-5.869472238009337,5.869472238009337,0.0,0.0,0.0,0.0,0.0,0.0,0.3031092779635305,7.648978082773645,-1.0,0.6192113518935525,-2.1098346574289195,False
58:401283:2737:12310,58,B6-B8,B6,B8,-1.6446899266952784,1.6446899266952784,0.0,0.0,0.0,0.0,0.0,0.0,0.33786681838773713,7.648978082773645,-1.0,0.6478323192836148,-2.3513489853744183,False
58:401498:2943:12525,58,B4-B6,B4,B6,-6.19890372272144,6.19890372272144,0.0,0.0,0.0,0.0,0.0,0.0,-0.03583016610802403,7.793999089503996,0.0,0.7239829457014597,-1.7050720670106152,False
58:401498:2943:12525,58,B4-B8,B4,B8,-5.556894202291339,5.556894202291339,0.0,0.0,0.0,0.0,0.0,0.0,-0.8865027195242652,7.793999089503996,1.0,-0.8147515509456298,-1.7972566217109218,False
58:401498:2943:12525,58,B6-B8,B6,B8,0.6420095204301006,0.6420095204301006,0.0,0.0,0.0,0.0,0.0,0.0,-0.8506725534162412,7.82982925561202,1.0,-1.5387344966470895,-0.0646495382490393,False
58:401532:2974:12559,58,B4-B6,B4,B6,-4.4922884349888506,4.4922884349888506,0.0,0.0,0.0,0.0,0.0,0.0,-0.08563209213507594,7.71289096149013,-1.0,-0.13553260425754488,0.0015432207219738814,False
58:401532:2974:12559,58,B4-B8,B4,B8,-3.2272342149502435,3.2272342149502435,0.0,0.0,0.0,0.0,0.0,0.0,-0.7753882197614654,7.71289096149013,0.0,-1.3586755168506066,0.5324033656301737,False
58:401532:2974:12559,58,B6-B8,B6,B8,1.265054220038607,1.265054220038607,0.0,0.0,0.0,0.0,0.0,0.0,-0.6897561276263895,7.798523053625206,1.0,-1.2231429125930617,0.5583951613594671,False
58:401733:3159:12760,58,B4-B6,B4,B6,-3.1726455249861303,3.1726455249861303,0.0,0.0,0.0,0.0,0.0,0.0,-0.1617541111048535,7.930026334393524,0.0,-0.9236029613473011,1.3211861307246942,False
58:401733:3159:12760,58,B4-B8,B4,B8,-3.91431221312358,3.91431221312358,0.0,0.0,0.0,0.0,0.0,0.0,-0.4219383776549357,7.930026334393524,0.0,-1.6755678213929865,-0.15467463254316272,False
58:401733:3159:12760,58,B6-B8,B6,B8,-0.7416666881374496,0.7416666881374496,0.0,0.0,0.0,0.0,0.0,0.0,-0.2601842665500822,8.091780445498378,0.0,-0.7519648600456854,-1.4483257468165895,False
58:402308:3701:13332,58,B4-B6,B4,B6,-0.9612530694520771,0.9612530694520771,184.0,184.0,589.0,994.0,0.24471247247765832,0.5339981867633726,-0.23824631949996622,7.00669522683704,-1.0,-2.3887741225229897,3.5325785862587473,False
58:402308:3701:13332,58,B4-B8,B4,B8,-0.16052403210159127,0.16052403210159127,110.5,110.5,589.0,1067.5,0.1479554275862851,0.5339981867633726,-0.11657457629481538,7.00669522683704,-1.0,-1.6124285338639677,3.599113548478826,False
58:402308:3701:13332,58,B6-B8,B6,B8,0.8007290373504858,0.8007290373504858,-73.5,73.5,478.5,883.5,-0.09675704489137321,0.3860427591770875,0.12167174320515084,7.123269803131856,0.0,0.776345588659022,0.09406997867134592,False
58:402542:3915:13565,58,B4-B6,B4,B6,-6.2895955920801185,6.2895955920801185,0.0,0.0,0.0,0.0,0.0,0.0,-0.09251623153746902,7.578145472419466,0.0,0.4615757715537603,-1.795763936369294,False
58:402542:3915:13565,58,B4-B8,B4,B8,-7.095867545888737,7.095867545888737,0.0,0.0,0.0,0.0,0.0,0.0,-0.30038872372089553,7.578145472419466,0.0,0.18475466227204418,-3.33622996530832,False
58:402542:3915:13565,58,B6-B8,B6,B8,-0.8062719538086185,0.8062719538086185,0.0,0.0,0.0,0.0,0.0,0.0,-0.20787249218342652,7.670661703956935,0.0,-0.2768211092817161,-1.5129310124877584,False
58:402594:3966:13616,58,B4-B6,B4,B6,-4.67951536314375,4.67951536314375,0.0,0.0,0.0,0.0,0.0,0.0,0.04988791742685805,7.89655270164304,1.0,0.7997817096049946,-0.18568370743292562,False
58:402594:3966:13616,58,B4-B8,B4,B8,-3.341505354940736,3.341505354940736,0.0,0.0,0.0,0.0,0.0,0.0,-0.3811646795603387,7.946440619069898,2.0,-0.20967654839934013,0.4181322256396811,False
58:402594:3966:13616,58,B6-B8,B6,B8,1.338010008203014,1.338010008203014,0.0,0.0,0.0,0.0,0.0,0.0,-0.4310525969871968,7.89655270164304,1.0,-1.0094582580043348,0.631350949523874,False
58:402626:3997:13647,58,B4-B6,B4,B6,-1.9249789606590504,1.9249789606590504,354.8050000000003,354.8050000000003,646.8950000000004,938.9850000000006,0.20031019252166307,0.3223193821624317,-0.17624402903339575,7.60489448081162,0.0,-1.3456736010429662,2.568852695051774,False
58:402626:3997:13647,58,B4-B8,B4,B8,-1.7085471926161944,1.7085471926161944,170.5625,170.5625,646.8950000000004,1123.2275000000009,0.21750422097858302,0.3223193821624317,-0.8169985307502934,7.60489448081162,1.0,-4.056430395475227,2.051090387964223,False
58:402626:3997:13647,58,B6-B8,B6,B8,0.21643176804285602,0.21643176804285602,-184.2425000000003,184.2425000000003,476.33250000000044,768.4225000000006,0.017194028456919946,0.12200918964076865,-0.6407545017168976,7.781138509845015,1.0,-2.7107567944322613,-0.4902272906362839,False
58:402712:4076:13733,58,B4-B6,B4,B6,-5.522203661327239,5.522203661327239,-31.152500000000146,31.152500000000146,31.152500000000146,31.152500000000146,-0.009281245344853313,0.009281245344853313,-0.3069784987753694,7.8119734296220225,1.0,-0.07444488025718243,-1.028372005616415,False
58:402712:4076:13733,58,B4-B8,B4,B8,-4.91698330374345,4.91698330374345,0.0,0.0,0.0,0.0,0.0,0.0,-0.1509645801008883,7.8119734296220225,0.0,0.0938148803477592,-1.1573457231630329,False
58:402712:4076:13733,58,B6-B8,B6,B8,0.6052203575837893,0.6052203575837893,31.152500000000146,31.152500000000146,31.152500000000146,31.152500000000146,0.009281245344853313,0.009281245344853313,0.1560139186744811,7.962938009722911,-1.0,0.16825976060494163,-0.10143870109535058,False
58:403406:4719:14427,58,B4-B6,B4,B6,-5.820116885175338,5.820116885175338,-5.0,5.0,5.0,5.0,-0.003250975292587776,0.003250975292587776,0.2707262663052248,7.338888133838879,0.0,0.7258367815328484,-1.3262852294645135,False
58:403406:4719:14427,58,B4-B8,B4,B8,-3.7348469439057794,3.7348469439057794,0.0,0.0,0.0,0.0,0.0,0.0,-0.8979324142203273,7.609614400144104,0.0,0.23713633378996146,0.024790636674637767,False
58:403406:4719:14427,58,B6-B8,B6,B8,2.0852699412695586,2.0852699412695586,5.0,5.0,5.0,5.0,0.003250975292587776,0.003250975292587776,-1.168658680525552,7.338888133838879,0.0,-0.4887004477428869,1.3786108825904186,False
58:403541:4843:14562,58,B4-B6,B4,B6,-5.132630827484775,5.132630827484775,0.0,0.0,0.0,0.0,0.0,0.0,-0.5796792340334855,7.046647277848756,0.0,0.6754439513775425,-0.6387991717739503,False
58:403541:4843:14562,58,B4-B8,B4,B8,-3.7340202753029246,3.7340202753029246,0.0,0.0,0.0,0.0,0.0,0.0,-1.0806096070769442,7.046647277848756,0.0,-0.046459108777821,0.02561730527749262,False
58:403541:4843:14562,58,B6-B8,B6,B8,1.3986105521818502,1.3986105521818502,0.0,0.0,0.0,0.0,0.0,0.0,-0.5009303730434587,7.626326511882241,0.0,-0.7219030601553635,0.6919514935027102,False
58:404100:5367:15118,58,B4-B6,B4,B6,-3.446907535264316,3.446907535264316,0.0,0.0,0.0,0.0,0.0,0.0,0.419502306184234,7.342455512358637,-1.0,0.06956821476727804,1.0469241204465085,False
58:404100:5367:15118,58,B4-B8,B4,B8,-3.7201011711916436,3.7201011711916436,0.0,0.0,0.0,0.0,0.0,0.0,-0.2465740719367533,7.761957818542871,0.0,0.13140269735419086,0.039536409388773563,False
58:404100:5367:15118,58,B6-B8,B6,B8,-0.2731936359273277,0.2731936359273277,0.0,0.0,0.0,0.0,0.0,0.0,-0.6660763781209873,7.342455512358637,1.0,0.06183448258691282,-0.9798526946064676,False
58:404147:5411:15165,58,B4-B6,B4,B6,-5.948255537387553,5.948255537387553,0.0,0.0,0.0,0.0,0.0,0.0,-0.05386598799711262,7.918082652782675,-1.0,0.30338407707396,-1.4544238816767283,False
58:404147:5411:15165,58,B4-B8,B4,B8,-5.597185020586892,5.597185020586892,0.0,0.0,0.0,0.0,0.0,0.0,-0.47173160930373204,7.918082652782675,0.0,-0.0494211034883838,-1.8375474400064746,False
58:404147:5411:15165,58,B6-B8,B6,B8,0.3510705168006609,0.3510705168006609,0.0,0.0,0.0,0.0,0.0,0.0,-0.4178656213066194,7.971948640779788,1.0,-0.3528051805623438,-0.355588541878479,False
58:404180:5444:15198,58,B4-B6,B4,B6,-2.9132538546123286,2.9132538546123286,735.1225000000004,735.1225000000004,1120.6350000000002,1506.1475,0.4403889573043822,0.5926150185087257,-0.2919672753041409,7.545389749611823,2.0,-3.6896755713534732,1.5805778010984959,False
58:404180:5444:15198,58,B4-B8,B4,B8,-2.4829003853884934,2.4829003853884934,583.2224999999999,583.2224999999999,1120.6350000000002,1658.0475000000006,0.42839423928794634,0.5926150185087257,-0.5482252782693227,7.545389749611823,2.0,-5.546906964314499,1.2767371951919237,False
58:404180:5444:15198,58,B6-B8,B6,B8,0.4303534692238351,0.4303534692238351,-151.90000000000055,151.90000000000055,537.4125000000004,922.9250000000002,-0.011994718016435868,0.16422077922077932,-0.25625800296518175,7.837357024915964,0.0,-1.857231392961026,-0.2763055894553048,False
58:404302:5557:15320,58,B4-B6,B4,B6,-4.722201604217908,4.722201604217908,-4.007499999999709,4.007499999999709,4.007499999999709,4.007499999999709,-0.0019087878066204854,0.0019087878066204854,0.1069065705534058,7.649930690609437,-1.0,0.27245254760146675,-0.22836994850708336,False
58:404302:5557:15320,58,B4-B8,B4,B8,-2.857996824061594,2.857996824061594,0.0,0.0,0.0,0.0,0.0,0.0,-0.3121920676121155,7.7568372611628424,-3.0,-1.47163309103097,0.9016407565188231,False
58:404302:5557:15320,58,B6-B8,B6,B8,1.8642047801563137,1.8642047801563137,4.007499999999709,4.007499999999709,4.007499999999709,4.007499999999709,0.0019087878066204854,0.0019087878066204854,-0.4190986381655213,7.649930690609437,-2.0,-1.7440856386324368,1.1575457214771738,False
58:404573:5824:15589,58,B4-B6,B4,B6,0.2905761691347095,0.2905761691347095,373.0,373.0,373.0,373.0,0.2397172236503856,0.2397172236503856,-0.1964579456825284,7.350516171833998,0.0,-1.960881066715891,4.784407824845534,False
58:404573:5824:15589,58,B4-B8,B4,B8,-0.08587310949639004,0.08587310949639004,373.0,373.0,373.0,373.0,0.2397172236503856,0.2397172236503856,-0.8049895338199615,7.350516171833998,0.0,-2.0914629734029337,3.673764471084027,False
58:404573:5824:15589,58,B6-B8,B6,B8,-0.37644927863109956,0.37644927863109956,0.0,0.0,0.0,0.0,0.0,0.0,-0.6085315881374331,7.546974117516527,0.0,-0.13058190668704284,-1.0831083373102395,False
58:405501:6684:16516,58,B4-B6,B4,B6,-5.376077007534178,5.376077007534178,0.0,0.0,0.0,0.0,0.0,0.0,0.018937474160248158,7.8791022166043705,-1.0,0.49286022946314567,-0.8822453518233537,False
58:405501:6684:16516,58,B4-B8,B4,B8,-3.903162841585086,3.903162841585086,0.0,0.0,0.0,0.0,0.0,0.0,-0.4734338463022132,7.898039690764619,0.0,0.3022685869249164,-0.1435252610046689,False
58:405501:6684:16516,58,B6-B8,B6,B8,1.472914165949092,1.472914165949092,0.0,0.0,0.0,0.0,0.0,0.0,-0.49237132046246135,7.8791022166043705,1.0,-0.19059164253822924,0.7662551072699522,False
58:405830:6983:16845,58,B4-B6,B4,B6,-4.851205090199201,4.851205090199201,0.0,0.0,0.0,0.0,0.0,0.0,-0.15461383041737076,7.810758116529357,-1.0,-0.3283048627567329,-0.3573734344883768,False
58:405830:6983:16845,58,B4-B8,B4,B8,-4.261463246464871,4.261463246464871,0.0,0.0,0.0,0.0,0.0,0.0,-0.5264707376666049,7.810758116529357,0.0,-1.857689435622758,-0.5018256658844535,False
58:405830:6983:16845,58,B6-B8,B6,B8,0.5897418437343305,0.5897418437343305,0.0,0.0,0.0,0.0,0.0,0.0,-0.37185690724923415,7.9653719469467275,1.0,-1.5293845728660251,-0.11691721494480944,False
58:405995:7135:17010,58,B4-B6,B4,B6,-4.452449273619074,4.452449273619074,0.0,0.0,0.0,0.0,0.0,0.0,-0.012651990629681364,7.582483874018064,0.0,-0.6535720866882979,0.041382382091750713,False
58:405995:7135:17010,58,B4-B8,B4,B8,-1.7526855215937012,1.7526855215937012,0.0,0.0,0.0,0.0,0.0,0.0,-0.9583281829968078,7.582483874018064,1.0,-2.4521839785615933,2.006952058986716,False
58:405995:7135:17010,58,B6-B8,B6,B8,2.6997637520253726,2.6997637520253726,0.0,0.0,0.0,0.0,0.0,0.0,-0.9456761923671264,7.595135864647745,1.0,-1.7986118918732954,1.9931046933462326,True
