quantile,threshold_adc,train_tail_rate_high,train_tail_rate_low,train_risk_ratio
0.5,0.0,0.05753862546616942,,inf
0.6,0.0,0.05753862546616942,,inf
0.7,0.0,0.05753862546616942,,inf
0.95,902.967624999997,0.0975177304964539,0.05543092166760142,1.7592659036274265
0.9,403.08500000000004,0.06560283687943262,0.056641010459838166,1.1582215138260805
0.8,16.5,0.05989352262644188,0.056949378330373,1.051697566898613
