method,stratum,level,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
1d_cnn,energy_bin,q1_low,1423,-3.0372597402489383,7.959207673729802,10.347571653184731,0.5881939564300773,0.2529866479269149
compact_waveform_transformer,energy_bin,q1_low,1423,0.6860526704520424,5.256347091946747,6.834488402255055,0.3780744905130007,0.0801124385101897
derivative_gate_transformer_new,energy_bin,q1_low,1423,-0.7353615276050984,6.042832280081368,7.7826586742754,0.4061841180604357,0.1588193956430077
gradient_boosted_trees,energy_bin,q1_low,1423,-0.4139357139729318,3.654761198173402,5.075599481557988,0.1721714687280393,0.0449754040758959
mlp,energy_bin,q1_low,1423,0.2427586978252813,3.9333701722103447,5.713254045591942,0.2283907238229093,0.0569219957835558
ridge,energy_bin,q1_low,1423,0.8829058118617255,3.848173893630865,5.131176638201706,0.2157413914265636,0.0470836261419536
traditional_cfd_template_derivative,energy_bin,q1_low,1423,0.0030388471585407,1.102792975656711,1.1195087858053876,0.0,0.0
1d_cnn,energy_bin,q2,1521,-1.6961231826915082,5.756851522640941,7.415702858739722,0.3944773175542406,0.1196581196581196
compact_waveform_transformer,energy_bin,q2,1521,1.7979680373025513,5.013652946339834,6.512020184360015,0.368836291913215,0.0874424720578566
derivative_gate_transformer_new,energy_bin,q2,1521,-0.4139653525624709,5.811852138481119,7.021629811207055,0.3694937541091387,0.1163708086785009
gradient_boosted_trees,energy_bin,q2,1521,-0.1403515861838968,3.5396637794741777,5.20367706797043,0.1729125575279421,0.059171597633136
mlp,energy_bin,q2,1521,-0.2102857801269126,4.297866239840162,5.589043990254936,0.249835634451019,0.0650887573964497
ridge,energy_bin,q2,1521,0.3081198112304726,4.113132642936665,5.545980753900172,0.2268244575936883,0.0611439842209073
traditional_cfd_template_derivative,energy_bin,q2,1521,0.4089222862991757,0.890815204664849,0.8231742276569922,0.0,0.0
1d_cnn,energy_bin,q3,1424,2.798377813139438,5.085788664260758,7.503413077650736,0.4564606741573033,0.1516853932584269
compact_waveform_transformer,energy_bin,q3,1424,1.1604638232133233,6.188606494340464,7.488663820356717,0.413623595505618,0.122191011235955
derivative_gate_transformer_new,energy_bin,q3,1424,-0.5867889548988368,5.817581927092851,7.1567435821156,0.3932584269662921,0.1130617977528089
gradient_boosted_trees,energy_bin,q3,1424,-0.1266825041936239,3.751093152958548,5.121656970475971,0.1762640449438202,0.0505617977528089
mlp,energy_bin,q3,1424,-0.1053073591977744,4.150091712288351,5.495522604747035,0.25,0.0575842696629213
ridge,energy_bin,q3,1424,-0.1834677375969517,4.253903070769823,5.561517611620752,0.259129213483146,0.0519662921348314
traditional_cfd_template_derivative,energy_bin,q3,1424,0.5110118329473918,0.935166832332488,0.8758876795784711,0.0,0.0
1d_cnn,energy_bin,q4_high,1098,-2.6718329432395853,7.8496039286093,8.185484969652006,0.5346083788706739,0.226775956284153
compact_waveform_transformer,energy_bin,q4_high,1098,-4.053727744476667,5.405396780245933,6.909803573058571,0.453551912568306,0.1794171220400728
derivative_gate_transformer_new,energy_bin,q4_high,1098,0.94746954271353,5.079863132691428,6.948150038122424,0.2768670309653916,0.0865209471766848
gradient_boosted_trees,energy_bin,q4_high,1098,-0.3785347509552941,3.445436517919397,4.70174053076109,0.1812386156648451,0.0391621129326047
mlp,energy_bin,q4_high,1098,-0.3758998500893811,3.8957834919827095,5.183183939953264,0.2404371584699453,0.0510018214936247
ridge,energy_bin,q4_high,1098,-0.4551058830336094,4.00549244171871,5.276135915091035,0.2194899817850637,0.0428051001821493
traditional_cfd_template_derivative,energy_bin,q4_high,1098,0.5335629041512702,1.2173055089685918,1.1556186960726278,0.0,0.0
1d_cnn,pedestal_drift_bin,high,1724,-0.4548181849733801,8.288263514742601,10.278174475201768,0.5446635730858469,0.2511600928074246
compact_waveform_transformer,pedestal_drift_bin,high,1724,-0.7132180920502376,6.58127122517593,8.109238929403729,0.4460556844547564,0.1531322505800464
derivative_gate_transformer_new,pedestal_drift_bin,high,1724,-2.199416034549693,7.098603983793462,8.379056760973377,0.4796983758700696,0.2001160092807424
gradient_boosted_trees,pedestal_drift_bin,high,1724,-0.168830272721628,3.906541345102622,5.615366898408825,0.2047563805104408,0.0597447795823665
mlp,pedestal_drift_bin,high,1724,0.3017952781826284,4.356132798490365,6.241942906561026,0.2639211136890951,0.074245939675174
ridge,pedestal_drift_bin,high,1724,0.1791125887759141,4.135554713462787,5.7675248321588,0.2401392111368909,0.0585846867749419
traditional_cfd_template_derivative,pedestal_drift_bin,high,1724,0.3604700623250521,1.0622308211013505,1.0536238992622151,0.0,0.0
1d_cnn,pedestal_drift_bin,low,1800,-1.0095142478010857,7.039603765620376,7.905757194146259,0.4761111111111111,0.1611111111111111
compact_waveform_transformer,pedestal_drift_bin,low,1800,0.3054954288878839,5.633485181727235,7.096764048971993,0.3822222222222222,0.1077777777777777
