axis,method,levels,best_level,best_sigma68_ns,worst_level,worst_sigma68_ns,sigma68_span_ns
curvature_energy_bin,1d_cnn,3,smooth,6.109154802684831,curved,8.330319034241942,2.221164231557111
curvature_energy_bin,compact_waveform_transformer,3,smooth,4.97347329306197,curved,6.191924387073401,1.2184510940114315
curvature_energy_bin,derivative_gate_transformer_new,3,smooth,5.4664867241330235,curved,6.118793125994808,0.6523064018617841
curvature_energy_bin,ridge,3,smooth,3.8120283469729035,curved,4.159796500596834,0.34776815362393076
curvature_energy_bin,mlp,3,smooth,3.978380358592955,moderate,4.233282473371599,0.2549021147786439
curvature_energy_bin,traditional_cfd_template_derivative,3,moderate,0.942862991913173,curved,1.1660166889333068,0.22315369702013377
curvature_energy_bin,gradient_boosted_trees,3,smooth,3.5435527748187345,moderate,3.766582347405471,0.2230295725867366
derivative_onset_bin,derivative_gate_transformer_new,3,sharp,5.184589811509112,slow,7.641559813157745,2.4569700016486324
derivative_onset_bin,1d_cnn,3,nominal,6.514613865940327,slow,8.901374351118303,2.386760485177976
derivative_onset_bin,gradient_boosted_trees,3,sharp,3.0831769135024025,slow,4.415292425704502,1.3321155122020993
derivative_onset_bin,mlp,3,nominal,3.828385716625741,slow,4.407974549303619,0.579588832677878
derivative_onset_bin,ridge,3,nominal,3.743396825259779,slow,4.283822328196722,0.5404255029369431
derivative_onset_bin,compact_waveform_transformer,3,slow,5.7682188216139,sharp,6.044982000858477,0.2767631792445773
derivative_onset_bin,traditional_cfd_template_derivative,3,slow,1.0173320313080085,nominal,1.053857986365493,0.03652595505748457
energy_bin,1d_cnn,4,q3,5.085788664260758,q1_low,7.959207673729802,2.8734190094690435
energy_bin,compact_waveform_transformer,4,q2,5.013652946339834,q3,6.188606494340464,1.1749535480006301
energy_bin,derivative_gate_transformer_new,4,q4_high,5.079863132691428,q1_low,6.042832280081368,0.9629691473899396
energy_bin,ridge,4,q1_low,3.8481738936308645,q3,4.253903070769823,0.4057291771389586
energy_bin,mlp,4,q4_high,3.8957834919827095,q2,4.297866239840162,0.40208274785745246
energy_bin,traditional_cfd_template_derivative,4,q2,0.890815204664849,q4_high,1.2173055089685918,0.3264903043037428
energy_bin,gradient_boosted_trees,4,q4_high,3.445436517919397,q3,3.751093152958548,0.30565663503915097
late_tail_morphology,1d_cnn,4,diffuse_tail,6.111053528538447,late_derivative_bump,8.684591481935446,2.5735379533969986
late_tail_morphology,derivative_gate_transformer_new,4,diffuse_tail,3.640730094561751,late_rising_tail,6.172272010435165,2.5315419158734143
late_tail_morphology,gradient_boosted_trees,4,late_derivative_bump,2.9035248986920688,late_rising_tail,4.609034416508351,1.705509517816282
late_tail_morphology,compact_waveform_transformer,4,diffuse_tail,5.493688130914975,late_derivative_bump,7.081796331248572,1.588108200333597
late_tail_morphology,mlp,4,late_derivative_bump,3.889151715810242,late_rising_tail,4.575800580026449,0.686648864216207
late_tail_morphology,ridge,4,diffuse_tail,3.612146054067203,late_rising_tail,4.077956643894496,0.4658105898272935
late_tail_morphology,traditional_cfd_template_derivative,4,diffuse_tail,0.9312423985185848,late_derivative_bump,1.141135622456011,0.20989322393742615
pedestal_drift_bin,derivative_gate_transformer_new,3,mid,4.9118424479106935,high,7.098603983793462,2.186761535882768
pedestal_drift_bin,1d_cnn,3,mid,6.683388470767506,high,8.288263514742601,1.6048750439750954
pedestal_drift_bin,compact_waveform_transformer,3,mid,5.442273170654321,high,6.58127122517593,1.1389980545216094
pedestal_drift_bin,gradient_boosted_trees,3,low,3.452649561376724,high,3.906541345102622,0.453891783725898
pedestal_drift_bin,mlp,3,mid,4.001626662112379,high,4.356132798490365,0.354506136377986
pedestal_drift_bin,ridge,3,mid,3.916846551985453,high,4.135554713462787,0.21870816147733363
pedestal_drift_bin,traditional_cfd_template_derivative,3,mid,1.0064437118701801,high,1.0622308211013505,0.05578710923117036
pid_sideband,1d_cnn,3,low_duplicate,6.7067464153710725,high_duplicate,9.583229844875115,2.8764834295040425
pid_sideband,derivative_gate_transformer_new,3,low_duplicate,4.054904127183227,high_duplicate,6.559441216673786,2.504537089490559
pid_sideband,compact_waveform_transformer,3,central,5.509062209288813,high_duplicate,6.968337440240003,1.4592752309511896
pid_sideband,ridge,3,low_duplicate,3.7480724939693175,high_duplicate,4.371374498014598,0.6233020040452804
pid_sideband,gradient_boosted_trees,3,low_duplicate,3.5026274084165614,high_duplicate,3.9795635316951916,0.4769361232786302
pid_sideband,mlp,3,central,4.067676378626679,high_duplicate,4.422477309783995,0.3548009311573157
pid_sideband,traditional_cfd_template_derivative,3,central,1.0150893843651003,high_duplicate,1.0675940411133131,0.05250465674821281
pileup_separation_bin,mlp,4,close,3.984489314152131,late,23.328759861160297,19.344270547008165
pileup_separation_bin,1d_cnn,4,close,6.902885134948866,late,15.884351294806587,8.981466159857721
pileup_separation_bin,compact_waveform_transformer,4,none,5.245942686397486,late,13.270008290487098,8.024065604089612
pileup_separation_bin,derivative_gate_transformer_new,4,none,5.346397028050278,late,10.583262341788398,5.23686531373812
pileup_separation_bin,gradient_boosted_trees,4,close,3.224860896535567,late,4.194698264454324,0.9698373679187569
pileup_separation_bin,ridge,4,close,3.7119568516550263,mid,4.398699103599363,0.6867422519443362
pileup_separation_bin,traditional_cfd_template_derivative,4,none,0.9819359965367664,late,1.2485124321249854,0.266576435588219
pulse_shape_class,derivative_gate_transformer_new,3,nominal,4.34159799886227,compact,5.987433743579272,1.6458357447170018
pulse_shape_class,gradient_boosted_trees,3,nominal,2.953783321983163,late_tail,4.179012688777119,1.2252293667939562
pulse_shape_class,1d_cnn,3,nominal,6.4750572261433454,compact,7.587708958966987,1.1126517328236414
pulse_shape_class,mlp,3,nominal,3.595385169383019,late_tail,4.408863887574163,0.8134787181911438
pulse_shape_class,ridge,3,nominal,3.6312941856870427,compact,4.323080268087095,0.6917860824000521
pulse_shape_class,compact_waveform_transformer,3,late_tail,5.566188051056271,compact,6.135345664085271,0.5691576130290006
pulse_shape_class,traditional_cfd_template_derivative,3,late_tail,0.9781756240556061,nominal,1.0513364672809808,0.07316084322537475
saturation_onset_bin,1d_cnn,2,near_saturation,6.279956874590731,linear,7.606765557532064,1.3268086829413335
saturation_onset_bin,derivative_gate_transformer_new,2,near_saturation,5.015176958563016,linear,6.080171378448201,1.0649944198851848
saturation_onset_bin,ridge,2,near_saturation,3.691474629243883,linear,4.172158436655797,0.4806838074119142
saturation_onset_bin,gradient_boosted_trees,2,near_saturation,3.4498370646306924,linear,3.740184889183825,0.29034782455313257
saturation_onset_bin,compact_waveform_transformer,2,near_saturation,5.73565773363298,linear,6.018034063729292,0.28237633009631224
saturation_onset_bin,mlp,2,near_saturation,4.114263148477317,linear,4.1644512369411855,0.050188088463868574
saturation_onset_bin,traditional_cfd_template_derivative,2,near_saturation,1.001913038546943,linear,1.0315230590218207,0.029610020474877707
