method,stratum,level,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
1d_cnn,curvature_energy_bin,curved,1594,-0.14311689935238725,8.330319034241942,10.064358886515512,0.5432873274780426,0.2559598494353827
compact_waveform_transformer,curvature_energy_bin,curved,1594,-2.5980577108944245,6.191924387073401,7.42835827045448,0.4485570890840652,0.16938519447929737
derivative_gate_transformer_new,curvature_energy_bin,curved,1594,-0.33587489228948986,6.118793125994808,7.746044760482483,0.3726474278544542,0.13488080301129235
gradient_boosted_trees,curvature_energy_bin,curved,1594,-0.4182210969542972,3.57708379997465,4.967266595545476,0.18193224592220827,0.038268506900878296
mlp,curvature_energy_bin,curved,1594,-0.3331796183829878,4.203370210946423,5.789747271671033,0.2565872020075282,0.05708908406524467
ridge,curvature_energy_bin,curved,1594,-0.29881762769090825,4.159796500596834,5.349964178249688,0.24592220828105396,0.04956085319949812
traditional_cfd_template_derivative,curvature_energy_bin,curved,1594,0.43539541400782866,1.1660166889333068,1.1342127945645593,0.0,0.0
1d_cnn,curvature_energy_bin,moderate,1920,1.1323168249156312,6.21181735478967,8.016461411729969,0.4375,0.153125
compact_waveform_transformer,curvature_energy_bin,moderate,1920,1.6740285327024615,5.585691745496426,7.423798742206165,0.3875,0.11145833333333334
derivative_gate_transformer_new,curvature_energy_bin,moderate,1920,-0.6035018866815847,5.7992794756107084,7.379279042377821,0.37552083333333336,0.11145833333333334
gradient_boosted_trees,curvature_energy_bin,moderate,1920,0.026466495795542277,3.766582347405471,5.266411865557679,0.18385416666666668,0.06145833333333333
mlp,curvature_energy_bin,moderate,1920,0.2104137557368445,4.233282473371599,5.7000665481224075,0.25104166666666666,0.0640625
ridge,curvature_energy_bin,moderate,1920,-0.18346773759695179,4.137659351246883,5.639648698852901,0.23802083333333332,0.05625
traditional_cfd_template_derivative,curvature_energy_bin,moderate,1920,0.4466938199060819,0.942862991913173,0.892639774934064,0.0,0.0
1d_cnn,curvature_energy_bin,smooth,1952,-3.155172357688171,6.109154802684831,7.364186726503668,0.4959016393442623,0.15625
compact_waveform_transformer,curvature_energy_bin,smooth,1952,0.886351121601133,4.97347329306197,6.419259333191676,0.3724385245901639,0.06864754098360656
derivative_gate_transformer_new,curvature_energy_bin,smooth,1952,-0.12567382225253976,5.4664867241330235,6.650035968151897,0.35297131147540983,0.11782786885245902
gradient_boosted_trees,curvature_energy_bin,smooth,1952,-0.3683126178500172,3.5435527748187345,4.893097967283836,0.16137295081967212,0.04610655737704918
mlp,curvature_energy_bin,smooth,1952,-0.14471298156691925,3.978380358592955,5.100727954892317,0.2223360655737705,0.05327868852459016
ridge,curvature_energy_bin,smooth,1952,0.9555542912216306,3.8120283469729035,5.2010835730542295,0.21157786885245902,0.04815573770491803
traditional_cfd_template_derivative,curvature_energy_bin,smooth,1952,0.22218643242006664,1.0076673702658803,1.0054959956635192,0.0,0.0
1d_cnn,derivative_onset_bin,nominal,1851,-1.8098267184662635,6.514613865940327,6.7976813282666475,0.4651539708265802,0.1312803889789303
compact_waveform_transformer,derivative_onset_bin,nominal,1851,-0.0715194829363277,6.041015807690647,6.619732344074137,0.39762290653700705,0.09508373851971907
derivative_gate_transformer_new,derivative_onset_bin,nominal,1851,-0.6010224207057959,5.420631479445344,6.319508578552029,0.32144786601836844,0.10048622366288493
gradient_boosted_trees,derivative_onset_bin,nominal,1851,-0.4902565818575315,3.2112353897108816,4.1974302551159965,0.12533765532144786,0.022690437601296597
mlp,derivative_onset_bin,nominal,1851,-0.6103807774421917,3.828385716625741,4.660337038185478,0.2069151809832523,0.03079416531604538
ridge,derivative_onset_bin,nominal,1851,-0.4755241809563522,3.743396825259779,4.715418621148659,0.18962722852512157,0.02863317125877904
traditional_cfd_template_derivative,derivative_onset_bin,nominal,1851,0.4374894269939773,1.053857986365493,1.0053527655105887,0.0,0.0
1d_cnn,derivative_onset_bin,sharp,1934,-1.2077344556677083,6.733143148199183,7.030614063817837,0.4498448810754912,0.13960703205791106
compact_waveform_transformer,derivative_onset_bin,sharp,1934,0.8536405568410244,6.044982000858477,6.695927099902904,0.42605997931747674,0.09720785935884178
derivative_gate_transformer_new,derivative_onset_bin,sharp,1934,-0.6206686080087875,5.184589811509112,5.990670541244592,0.31592554291623576,0.06359875904860393
gradient_boosted_trees,derivative_onset_bin,sharp,1934,-0.7720958997312164,3.0831769135024025,4.134589372606521,0.11427094105480869,0.01861427094105481
mlp,derivative_onset_bin,sharp,1934,-0.7849725612459216,3.8420212855093583,4.785015086757213,0.203205791106515,0.024301964839710446
ridge,derivative_onset_bin,sharp,1934,-0.530300111882652,3.8458947079423966,4.8843459435061956,0.20682523267838676,0.02688728024819028
traditional_cfd_template_derivative,derivative_onset_bin,sharp,1934,0.49894595136414477,1.020603495819322,0.9943269782921185,0.0,0.0
1d_cnn,derivative_onset_bin,slow,1681,1.2166329871899677,8.901374351118303,11.358394633259826,0.5609756097560976,0.29387269482450923
compact_waveform_transformer,derivative_onset_bin,slow,1681,-0.4114273744407626,5.7682188216139,8.53263980321459,0.3723973825104105,0.15110053539559787
derivative_gate_transformer_new,derivative_onset_bin,slow,1681,0.41254226429190055,7.641559813157745,9.264274744367901,0.47471743010113027,0.2082093991671624
gradient_boosted_trees,derivative_onset_bin,slow,1681,1.1539575673440368,4.415292425704502,6.587657412555488,0.3004164187983343,0.11362284354550863
mlp,derivative_onset_bin,slow,1681,1.5135428727980837,4.407974549303619,6.98491610739611,0.3265913146936347,0.1273051754907793
ridge,derivative_onset_bin,slow,1681,1.298506105648812,4.283822328196722,6.506972084616219,0.3039857227840571,0.10469958358120167
