run,group,eventno,evt,trigger,stave,stave_idx,channel,baseline_adc,amplitude_adc,log_amp,area_adc_samples,positive_area_adc_samples,log_positive_area,area_over_amp,positive_area_over_amp,peak_sample,cfd10_sample,cfd20_sample,cfd50_sample,cfd10_phase,cfd20_phase,cfd50_phase,cfd_slew_20_50,pretrigger_ptp_adc,tail_area_frac,late_area_frac,early_area_frac,secondary_peak_frac,post_peak_min_frac,plateau_count,peak_edge_score,timing_residual_ns,charge_log_residual,saturation_harm_score,anomaly_dropout_score,coupling_burden
63,sample_ii_analysis,588414,12962,1,B6,2,4,6918.0,3027.0,8.015327309021718,18176.0,18188.0,9.808517,6.004625041295012,6.008589362405021,13,10.065394853593611,10.333984028393965,11.105563002680965,-2.9346051464063887,-2.6660159716060345,-1.8944369973190351,0.7715789742869994,23.0,0.9041126,0.9924676,0.0026391027,0.9844730756524612,0.7049884373967624,1.0,7.0,-41.54173866342877,-0.03888701489893265,0.3,3.1537703301719917,1.9843384342969295
52,sample_i_analysis,201266,5124,1,B4,1,2,7008.0,6454.0,8.772455372611907,26960.0,26979.0,10.202814,4.1772544158661296,4.180198326619151,14,11.4895,12.008037245773094,12.482479784366577,-2.5105000000000004,-1.9919627542269058,-1.5175202156334233,0.4744425385934825,36.0,0.99114126,0.9958486,0.0023351496,0.6372792066935234,0.6210102262163,1.0,8.0,77.55284952195113,-0.6809154828655153,0.44999999999999996,3.088789315438692,4.761464661393089
64,sample_ii_calib,646491,1601,1,B4,1,2,7067.0,2904.0,7.973844375944687,22806.0,22870.0,10.037581,7.853305785123967,7.87534435261708,11,5.862020905923345,6.231152073732719,7.029042386185243,-5.137979094076655,-4.768847926267281,-3.9709576138147566,0.7978903124525241,70.0,0.4278968,0.80109316,0.0050284215,0.9948347107438017,0.24414600550964188,2.0,5.0,11.827238664260076,0.2927732734196393,0.35,3.0140158886751856,1.8661232648457102
63,sample_ii_analysis,595457,3143,1,B4,1,2,7026.5,1960.5,7.580954821732386,13499.0,13507.0,9.510963,6.885488395817394,6.889568987503188,9,5.320535714285715,5.70952380952381,6.57444733420026,-3.6794642857142854,-3.2904761904761903,-2.4255526657997404,0.86492352467645,10.0,0.3255349,0.72151476,0.0034796773,0.8082121907676613,0.10124968120377455,1.0,3.0,6.623809523809525,0.3264660200655598,0.0,1.7058174668556874,1.2457729750715143
61,sample_ii_analysis,511951,7482,1,B4,1,2,7005.5,1921.5,7.5608614100048985,14175.0,14182.0,9.559729,7.377049180327869,7.380692167577413,9,5.320582329317269,5.706425702811245,6.591002747252747,-3.6794176706827306,-3.293574297188755,-2.4089972527472527,0.8845770444415022,11.0,0.36602736,0.7454167,0.003243548,0.8527192297684101,0.16315378610460576,1.0,3.0,-45.15909840279015,0.40388697740693935,0.0,1.8471123150714572,2.506928151683844
58,sample_ii_analysis,397166,15236,1,B6,2,4,6924.0,4312.0,8.369157112588832,39025.0,39027.0,10.572009,9.050324675324676,9.050788497217068,7,4.226180836707153,4.517139001349528,5.2343876723438765,-2.7738191632928473,-2.482860998650472,-1.7656123276561235,0.7172486709943486,2.0,0.37228072,0.64522,0.04294463,0.8283858998144712,0.31261595547309834,1.0,1.0,12.927813103251701,0.23135601229248692,0.0,1.6941683701902683,1.1714533985281752
32,sample_i_calib,461867,4166,1,B8,3,6,8038.0,1864.0,7.530479995245536,4627.0,11016.0,9.307104,2.482296137339056,5.909871244635193,6,1.6364568081991215,1.772913616398243,2.2340225563909772,-4.363543191800878,-4.2270863836017565,-3.7659774436090228,0.46110893999273417,2843.0,0.0,0.076071166,0.529321,0.9484978540772532,-0.5370171673819742,1.0,1.0,-122.32789805654988,0.08193840952751685,0.0,44.10540772532188,9.483263597370856
60,sample_ii_analysis,491668,5013,1,B6,2,4,7323.0,2049.0,7.625107148238899,11605.0,13070.0,9.478075,5.66373840897999,6.378721327476818,5,1.790226628895184,2.051033243486074,2.6033243486073676,-3.209773371104816,-2.948966756513926,-2.3966756513926324,0.5522911051212938,1866.0,0.012088753,0.18798776,0.45187452,0.7642752562225475,-0.14153245485602733,2.0,2.0,-35.58076487362788,0.17464833161676374,0.35,29.013809536290115,5.720418142755159
63,sample_ii_analysis,602888,10083,1,B6,2,4,7867.5,1122.5,7.023313619616409,-2408.0,4732.5,8.462209,-2.1452115812917594,4.216035634743875,4,1.649070385126162,1.798140770252324,2.291403785488959,-2.350929614873838,-2.201859229747676,-1.708596214511041,0.49326301523663507,1895.0,0.0,0.0,0.7213946,0.6053452115812917,-0.8022271714922049,1.0,3.0,-96.9138699236013,-0.0023010039820139383,0.0,29.63275055679287,6.635297874657912
42,sample_i_calib,798483,13414,1,B6,2,4,6927.0,3522.0,8.166784289056151,25286.0,25292.0,10.138244,7.179443498012493,7.18114707552527,11,8.458725761772854,8.946537396121883,9.482464454976304,-2.541274238227146,-2.053462603878117,-1.517535545023696,0.5359270588544209,12.0,0.7143761,0.99580896,0.001858295,0.9381033503691084,0.6263486655309484,1.0,5.0,47.4760863340094,0.07970395473634362,0.0,2.5916009859656963,1.8402926827546646
36,sample_i_calib,607696,386,1,B4,1,2,7004.0,4215.0,8.346404870435956,39482.0,39495.0,10.583929,9.367022538552789,9.370106761565836,5,2.95704845814978,3.157092614302462,3.6512309495896833,-2.04295154185022,-1.8429073856975382,-1.3487690504103167,0.4941383352872215,454.0,0.28699836,0.5376883,0.19384733,0.8116251482799526,0.25741399762752076,1.0,2.0,31.570926143024618,0.30780198005333226,0.0,8.300547228364334,2.7648855355487036
60,sample_ii_analysis,470741,1839,1,B6,2,4,6922.5,2758.5,7.922442332712485,20791.0,20809.0,9.943141,7.537067246692043,7.543592532173283,6,2.5888535031847133,3.0678777869529315,3.7512386457473164,-3.4111464968152867,-2.9321222130470685,-2.2487613542526836,0.6833608587943849,486.0,0.15185738,0.3975924,0.22932385,0.8528185608120356,0.10893601595069784,1.0,1.0,8.661885977637422,0.2252207572450473,0.0,8.586725549951982,1.9715655947627027
61,sample_ii_analysis,529315,7383,1,B4,1,2,6999.5,6437.5,8.769895544971991,38808.0,38815.0,10.566562,6.028427184466019,6.029514563106796,11,8.552996422182469,9.033938251237332,9.48909969361301,-2.447003577817531,-1.9660617487626677,-1.51090030638699,0.4551614423756778,10.0,0.6648718,0.99895656,0.00025763235,0.6804660194174758,0.5386407766990291,1.0,5.0,31.534100165653225,-0.31351724453691787,0.0,2.163328484661139,1.9492123212495982
60,sample_ii_analysis,470454,1571,1,B4,1,2,7001.0,6662.0,8.804175018753625,50706.0,50743.0,10.834529,7.611227859501652,7.616781747223056,7,5.0654308617234465,5.232314629258517,5.732965931863728,-1.9345691382765535,-1.767685370741483,-1.2670340681362724,0.5006513026052106,30.0,0.38292965,0.649193,0.008454368,0.7448213749624737,0.41909336535574904,1.0,1.0,4.903963344094935,-0.0944369339901403,0.0,2.033059025227719,0.6493459874477745
64,sample_ii_calib,648568,3568,1,B4,1,2,7004.0,4843.0,8.48528964240323,41977.0,41981.0,10.644973,8.667561428866405,8.668387363204625,7,4.77488,5.111739837398374,5.5842276422764225,-2.2251200000000004,-1.8882601626016262,-1.4157723577235775,0.47248780487804876,7.0,0.41885614,0.6771635,0.014959148,0.7542845343795168,0.43960355151765435,1.0,1.0,-38.95119086997574,0.17077827273621615,0.0,1.764082500367969,1.7307254981050144
56,sample_i_analysis,334419,5895,1,B4,1,2,7075.5,2653.5,7.88363480226795,20380.0,20508.0,9.928571,7.6804220840399475,7.728660260033918,6,2.2230227518959915,2.5105092091007584,3.292480883602379,-3.7769772481040085,-3.4894907908992416,-2.707519116397621,0.7819716745016208,1051.0,0.12434172,0.3507168,0.28447434,0.8394573205200678,0.07442999811569626,2.0,1.0,-46.928512245035776,0.31241296586813405,0.35,16.996163878558615,4.756604600708844
37,sample_i_calib,650102,6691,1,B4,1,2,7029.5,1534.5,7.335959874059791,11867.0,11874.0,9.382107,7.73346366894754,7.7380254154447705,7,3.0293738489871087,3.3119705340699817,4.168774319066148,-3.9706261510128913,-3.6880294659300183,-2.8312256809338523,0.856803784996166,142.0,0.18275224,0.45565942,0.1696985,0.8318670576735093,0.11632453567937438,1.0,1.0,-30.762644173803757,0.5470034886277162,0.0,3.4571944953112306,2.7009422631247317
62,sample_ii_analysis,545008,5670,1,B6,2,4,9132.0,1025.0,6.932447891572508,-11581.0,5120.0,8.54091,-11.298536585365854,4.995121951219512,3,1.560436320754717,1.6208726415094339,1.802181603773585,-1.439563679245283,-1.3791273584905661,-1.197818396226415,0.18130896226415105,3076.0,0.0,0.0,0.70273435,0.984390243902439,-2.0429268292682927,1.0,4.0,-0.9279622073230454,0.20306937158699156,0.0,48.547024390243905,7.1050993808290555
47,sample_i_analysis,57519,3063,1,B6,2,4,6946.5,1154.5,7.051422628794549,7785.0,7811.0,8.963288,6.743178865309658,6.765699436985708,7,4.104892601431981,4.380429594272076,5.189824945295404,-2.895107398568019,-2.6195704057279237,-1.8101750547045956,0.809395351023328,35.0,0.17628984,0.50960183,0.073998205,0.8995236032914682,0.04027717626678216,2.0,1.0,28.874783048737953,0.45959381347319983,0.35,1.9217500387086348,2.607418539556335
41,sample_i_calib,746459,14138,1,B8,3,6,6929.5,1892.5,7.545653985311604,2931.0,2964.5,7.9944634,1.5487450462351386,1.566446499339498,17,15.09850455136541,15.344603381014304,16.06311881188119,-1.9014954486345896,-1.6553966189856961,-0.9368811881188108,0.7185154308668853,18.0,0.9861697,0.9883623,0.0013493,0.05997357992073976,0.0,1.0,11.0,101.34096582497617,-1.2496946678911627,0.8999999999999999,2.1170737484424245,7.230764431116657
62,sample_ii_analysis,545455,6087,1,B6,2,4,6931.5,3353.5,8.117759855539791,27384.0,27415.5,10.2188635,8.165796928582079,8.175190099895632,7,4.809396751740139,5.149028840494409,5.741171277221895,-2.190603248259861,-1.8509711595055913,-1.2588287227781052,0.5921424367274861,36.0,0.32780725,0.6662107,0.015994601,0.9591471596839123,0.22230505442075443,1.0,1.0,12.99904961643505,0.22866519282018594,0.0,2.281029637370359,1.245795024682335
59,sample_ii_analysis,456887,5342,1,B8,3,6,6940.0,3502.0,8.161089512845797,30207.0,30217.0,10.31616,8.625642490005712,8.628498001142205,7,4.419444444444444,4.861616161616162,5.464691358024691,-2.5805555555555557,-2.138383838383838,-1.535308641975309,0.603075196408529,15.0,0.3481815,0.6549624,0.02763345,0.913478012564249,0.23986293546544832,1.0,1.0,-78.34950361988989,0.30169684450351575,0.0,1.9479002901106681,3.1579731022562667
60,sample_ii_analysis,468609,16244,1,B6,2,4,6939.0,1575.0,7.362010551259734,11432.0,11435.0,9.344434,7.258412698412698,7.26031746031746,6,2.514516129032258,3.010590015128593,3.7254160363086233,-3.485483870967742,-2.989409984871407,-2.2745839636913767,0.7148260211800301,310.0,0.11569742,0.37087888,0.23524268,0.8831746031746032,0.04507936507936508,1.0,1.0,-19.395149882271845,0.40777107431814485,0.0,5.9180648818498565,2.369077768614466
54,sample_i_analysis,264415,6747,1,B6,2,4,6944.0,2953.0,7.990576881743922,22908.0,22917.0,10.039635,7.757534710463935,7.760582458516763,7,4.041787003610108,4.308303249097473,5.0899172310007526,-2.958212996389892,-2.691696750902527,-1.9100827689992474,0.7816139819032797,13.0,0.23702928,0.56089365,0.0703408,0.9749407382323061,0.1401964104300711,1.0,1.0,-85.95284607388268,0.22673301877283158,0.0,1.7915815975086349,3.1508809670310103
61,sample_ii_analysis,519615,14723,1,B6,2,4,6951.5,3000.5,8.006534220429568,24379.0,24385.0,10.101724,8.12497917013831,8.126978836860523,9,3.560586011342155,4.044010416666667,4.630045572916667,-5.439413988657845,-4.955989583333333,-4.369954427083333,0.5860351562500004,8.0,0.22161165,0.53104365,0.106868975,0.9963339443426096,0.15314114314280952,3.0,3.0,1.1206778302911768,0.26657701046612914,0.7,1.7145017010475114,1.7223229388316328
49,sample_i_analysis,97298,7303,1,B4,1,2,7038.5,3061.5,8.02666027091801,25570.0,25586.0,10.1498,8.352114976318799,8.357341172627796,7,4.008478893740903,4.231295487627365,4.899745269286754,-2.991521106259097,-2.7687045123726346,-2.100254730713246,0.6684497816593886,21.0,0.24337529,0.5749824,0.07734699,0.9921607055365017,0.15760248244324676,3.0,1.0,2.448422856569219,0.329669909436328,0.7,1.943668362271663,1.9507910693850141
46,sample_i_analysis,53472,15706,1,B4,1,2,7021.0,5135.0,8.543835122362658,45842.0,45847.0,10.733065,8.927361246348589,8.928334956183058,6,4.005393180236604,4.184064022268615,4.7200765483646485,-1.994606819763396,-1.8159359777313853,-1.2799234516353515,0.5360125260960338,6.0,0.36999148,0.6120357,0.08447663,0.7702044790652386,0.39863680623174297,1.0,1.0,-0.6919684729660247,0.1753767812820488,0.0,1.68023004122579,0.6948031931707679
61,sample_ii_analysis,514306,9712,1,B6,2,4,7123.5,3586.5,8.184932075566488,29220.0,29562.0,10.294245,8.147218736930155,8.242576327896277,8,6.066772927905836,6.242667974497302,6.7703531142717015,-1.933227072094164,-1.7573320255026976,-1.2296468857282985,0.5276851397743991,132.0,0.47148365,0.79170895,0.0029429672,0.8929318276871602,0.3090757005437056,1.0,2.0,25.68054971401327,0.21040652577308094,0.0,3.9001887593065927,1.7613572094609893
61,sample_ii_analysis,520678,15717,1,B6,2,4,6940.0,3054.0,8.024207485778577,24299.0,24314.0,10.098807,7.95645055664702,7.961362148002619,8,5.0130142109199705,5.241436050860135,5.9267015706806285,-2.9869857890800295,-2.758563949139865,-2.0732984293193715,0.6852655198204936,15.0,0.3180061,0.6711771,0.012132928,0.9918140144073346,0.18205631958087753,3.0,2.0,34.31582222237348,0.23902365015824678,0.7,1.9875877941755506,2.5878694892932943
61,sample_ii_analysis,531621,9544,1,B6,2,4,6949.5,2078.5,7.639401758692692,16183.0,16247.0,9.695663,7.785903295645898,7.816694731777725,6,2.2759780907668232,2.6012519561815335,3.4491473812423874,-3.7240219092331768,-3.3987480438184665,-2.5508526187576126,0.8478954250608539,703.0,0.14685789,0.39050287,0.2586939,0.828241520327159,0.08154919413038249,1.0,1.0,-96.55526353228355,0.3723096710994742,0.0,11.803234021904263,5.16364760590203
57,sample_i_analysis,363887,685,1,B6,2,4,6981.5,4201.5,8.343196883368273,29049.0,29052.5,10.27686,6.9139593002499105,6.914792336070451,11,8.40231719876416,8.835015447991761,9.43419494869771,-2.5976828012358393,-2.1649845520082387,-1.5658050513022896,0.599179500705949,12.0,0.69687635,0.99759054,0.0006711987,0.8219683446388195,0.7343805783648697,1.0,5.0,45.5235415766918,-0.0276035544466513,0.0,2.4207394382835328,1.6309224929246702
62,sample_ii_analysis,568880,11090,1,B4,1,2,7049.0,4576.0,8.428580533059634,39991.0,40007.0,10.596809,8.739291958041958,8.742788461538462,7,4.953333333333333,5.164412542500944,5.68303740083113,-2.046666666666667,-1.8355874574990558,-1.3169625991688703,0.5186248583301856,66.0,0.422976,0.68822956,0.013597621,0.7768793706293706,0.42198426573426573,1.0,1.0,-9.125105344221325,0.20348930112021613,0.0,2.6836120217079884,1.1308004335831863
62,sample_ii_analysis,547266,7788,1,B6,2,4,6933.0,2369.0,7.7702232041587855,17344.0,17387.0,9.763478,7.321232587589701,7.33938370620515,9,5.267893961708395,5.616789396170839,6.459225280326198,-3.7321060382916054,-3.383210603829161,-2.540774719673802,0.8424358841553587,27.0,0.34278485,0.7216886,0.0040835105,0.8370620514985225,0.16758125791473197,1.0,3.0,-79.51986975137177,0.25775575858746436,0.0,2.026487195019281,3.0877937763264667
60,sample_ii_analysis,498960,11769,1,B6,2,4,7145.5,2137.5,7.667392200810915,13248.0,13400.5,9.503047,6.197894736842105,6.2692397660818715,9,5.925420168067227,6.246851385390428,7.049259681093394,-3.0745798319327733,-2.7531486146095716,-1.9507403189066057,0.8024082957029659,188.0,0.32371926,0.75463605,0.00951457,0.791812865497076,0.03345029239766082,1.0,3.0,9.743238111806427,0.14067375230562895,0.0,4.352870112134699,1.2122820908680012
54,sample_i_analysis,245029,5081,1,B4,1,2,7070.0,3536.0,8.170751423757533,16027.0,16209.0,9.693322,4.532522624434389,4.583993212669683,14,11.583231707317074,12.040690005073566,12.578893962455606,-2.416768292682926,-1.9593099949264339,-1.4211060375443942,0.5382039573820396,18.0,0.99956816,0.99956816,0.00043185885,0.9097850678733032,0.8201357466063348,1.0,8.0,120.40690005073566,-0.3323006210578967,0.44999999999999996,3.160964777275448,5.039495780784724
32,sample_i_calib,454753,13901,1,B4,1,2,7044.0,3105.0,8.040768994367578,24494.0,24551.0,10.108508,7.888566827697263,7.906924315619968,12,6.587230215827338,7.052123552123552,7.651544401544402,-5.412769784172662,-4.947876447876448,-4.348455598455598,0.5994208494208495,6.0,0.5313429,0.89263165,8.146308e-05,0.9790660225442834,0.33301127214170695,1.0,6.0,-21.82183017219513,0.2682568748973857,0.15,2.2212964896073086,1.744747133215009
59,sample_ii_analysis,464966,12855,1,B4,1,2,7051.5,1407.5,7.249570360013845,9874.0,9879.0,9.198167,7.015275310834814,7.018827708703375,7,3.3825088339222615,3.8798586572438163,4.674045138888889,-3.6174911660777385,-3.1201413427561837,-2.3259548611111107,0.794186481645073,35.0,0.15963154,0.46700072,0.12572123,0.8650088809946714,0.0650088809946714,1.0,1.0,1.511856714618256,0.48626605013403257,0.0,1.8503474209331916,1.535963200049669
60,sample_ii_analysis,471510,2553,1,B4,1,2,7010.0,4100.0,8.318742252692399,37712.0,37715.0,10.537813,9.198048780487804,9.198780487804878,8,5.122460824143935,5.360417875798027,6.060405851816895,-2.8775391758560653,-2.639582124201973,-1.9395941481831054,0.6999879760188676,9.0,0.4438287,0.7272968,0.005886252,0.8648780487804878,0.4326829268292683,2.0,2.0,12.332525214673185,0.30113653545125096,0.35,1.971745322087916,1.7603831013117417
57,sample_i_analysis,369289,5746,1,B6,2,4,6951.5,3317.5,8.106966766206362,8484.0,8657.0,9.066124,2.5573474001507157,2.609495101733233,16,14.020736562707366,14.24087591240876,14.90129396151294,-1.9792634372926337,-1.7591240875912408,-1.0987060384870606,0.6604180491041802,10.0,0.9989026,0.9989026,0.0010973779,0.09058025621703089,0.0,1.0,10.0,101.7994726008713,-0.909028464810353,0.75,2.0567210214535097,6.196161876095896
61,sample_ii_analysis,519944,15029,1,B4,1,2,7039.5,3937.5,8.278301283133889,38153.0,38185.0,10.550198,9.689650793650793,9.697777777777778,5,2.3629186602870815,2.7397129186602873,3.3529697204968945,-2.6370813397129185,-2.2602870813397127,-1.6470302795031055,0.6132568018366071,1077.0,0.25740474,0.50992537,0.22645018,0.858031746031746,0.23606349206349206,1.0,2.0,-28.74500008837152,0.3711949446627152,0.0,17.64796663556326,4.113736025401774
60,sample_ii_analysis,465944,13758,1,B6,2,4,6930.5,3604.5,8.189938343844632,30842.0,30848.0,10.336827,8.5565265640172,8.55819114995145,7,4.254119193689746,4.57002629272568,5.272109626900046,-2.7458808063102538,-2.4299737072743204,-1.727890373099954,0.7020833341743664,7.0,0.31000388,0.6274475,0.041623443,0.9206547371341379,0.22236093771674295,1.0,1.0,10.439271346340053,0.24601016022775823,0.0,1.7677926625959386,1.1515112259762699
60,sample_ii_analysis,494267,7413,1,B4,1,2,7025.0,4778.0,8.471777327885755,41064.0,41081.0,10.623301,8.594390958560068,8.597948932607785,7,4.584914841849148,5.045869711215581,5.527199462726662,-2.415085158150852,-1.9541302887844187,-1.4728005372733382,0.4813297515110806,16.0,0.41413304,0.66729146,0.020082276,0.7515696944328171,0.40728338216827126,1.0,1.0,15.714789800929285,0.16837631247186025,0.0,1.8873231090941454,1.1118019072676935
59,sample_ii_analysis,448518,13867,1,B4,1,2,7003.0,2206.0,7.698936199813447,16666.0,16669.0,9.721306,7.5548504079782415,7.556210335448776,8,4.4522321428571425,4.944642857142857,5.732183908045977,-3.5477678571428575,-3.055357142857143,-2.267816091954023,0.78754105090312,9.0,0.28651989,0.6349511,0.029515868,0.8844061650045331,0.1214868540344515,1.0,2.0,-9.990325605182404,0.3685518936484282,0.0,1.7120231911191481,1.4455552398797304
