method,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,detection_auc_ci_low,detection_auc_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,leading_edge_time_sigma68_ns,secondary_pulse_delay_sigma68_ns,shape_residual_proxy_median,saturation_interaction_energy_sigma68,pedestal_shift_false_split_rate,energy_proxy_distortion_sigma68,pid_confusion_stave_bias_span,leading_edge_time_sigma68_ns_ci_low,leading_edge_time_sigma68_ns_ci_high,secondary_pulse_delay_sigma68_ns_ci_low,secondary_pulse_delay_sigma68_ns_ci_high,shape_residual_proxy_median_ci_low,shape_residual_proxy_median_ci_high,saturation_interaction_energy_sigma68_ci_low,saturation_interaction_energy_sigma68_ci_high,pedestal_shift_false_split_rate_ci_low,pedestal_shift_false_split_rate_ci_high,energy_proxy_distortion_sigma68_ci_low,energy_proxy_distortion_sigma68_ci_high,pid_confusion_stave_bias_span_ci_low,pid_confusion_stave_bias_span_ci_high,winner_score
template_residual_boosted_stack_new,0.8572123054295816,0.8284764542936287,-0.15319215118180018,6.796479181698658,0.08091286307053942,0.36578947368421055,0.1368421052631579,-0.004993526229227483,0.07345380935953014,760,380,0.8483605847348704,0.8674879017363055,0.8142976108033241,0.8421149584487535,-0.5483278961025739,0.6017073477763901,6.303112453113299,7.211193254896564,0.06694560669456066,0.09091369157158631,0.32894736842105265,0.3974999999999999,0.11842105263157894,0.15526315789473685,-0.012680192424547206,0.0029879029107607344,0.06619455164337032,0.08223080589832274,4.7131829326923125,9.692358110374599,0.5329268068212737,0.0306832220985459,0.1368421052631579,0.07345380935953014,0.05082518545276432,3.7361808133441414,5.336300029968388,9.424620393508821,10.468900532587494,0.506080760160113,0.5813044448069771,0.018715608389227607,0.046229291244359344,0.12098684210526316,0.15526315789473685,0.06619359663374745,0.08222282858661581,0.02214774359214663,0.0885101771571434,2.1521383606884887
gradient_boosted_trees,0.8400606466872651,0.8155124653739614,-0.14458236198886087,6.876881913447523,0.09236947791164658,0.3447368421052632,0.14210526315789473,-0.001957792009080997,0.07161243911359379,760,380,0.8193923629529364,0.8608304965563083,0.7886426592797783,0.842943040166205,-0.49729278548486944,0.8189923695252777,6.2740798486264975,7.3339049974457735,0.08333333333333333,0.10217391304347827,0.28151315789473685,0.40789473684210525,0.11842105263157894,0.1631578947368421,-0.006803902163549726,0.012048648097655707,0.06452235642575502,0.07928593405981087,4.904501551185052,9.78746303259536,0.5721832158674812,0.03319080328004705,0.14210526315789473,0.07161243911359379,0.08278600705696945,3.97054689635144,5.489169702582322,8.567119448078806,10.537633370743302,0.5491831467671516,0.5862517748876103,0.009722650077438225,0.053809072035074075,0.12105263157894737,0.16052631578947368,0.06454655495115362,0.07984058040746361,0.04759146924554372,0.09456327192499227,2.2782547740412453
ridge,0.7933606804941697,0.8046952908587259,-0.4344299981834654,8.995716839454474,0.12055335968379446,0.33421052631578946,0.17894736842105263,0.0020379704595698466,0.06483963016730442,760,380,0.7557441208269682,0.8330285044973311,0.7760457063711912,0.831101108033241,-1.601269487618174,0.7349856073758865,8.733215446228574,9.366102324220964,0.11067193675889328,0.13179916317991633,0.28157894736842104,0.3815789473684211,0.14473684210526316,0.21052631578947367,-0.012665569156365812,0.012952259303617193,0.054451446533847286,0.07197797642923603,6.506124288009577,14.17309058998742,0.5929746564551955,0.04570495382433177,0.17894736842105263,0.06483963016730442,0.07527691621048732,5.68562910640097,7.4847387542017385,13.07336776280394,15.124140288993345,0.5824222995035051,0.613997566535671,0.016974026772032615,0.05962967078307464,0.14473684210526316,0.2131578947368421,0.05427789309877851,0.07296294561467881,0.04409858122883799,0.1010493121674265,2.615823379373933
two_pulse_template_cfd_baseline,0.676384792280474,0.6312015235457065,0.32093367358938973,9.412195919070822,0.15337423312883436,0.5710526315789474,0.19736842105263158,0.00041316999859287285,0.08049494371648512,760,380,0.6594427882090229,0.6968186132908186,0.6139127423822714,0.650248268698061,-0.6459779539325922,1.1011593040585677,8.659756015798772,10.201258124457242,0.12430939226519337,0.1896551724137931,0.5210526315789473,0.618421052631579,0.18421052631578946,0.21842105263157896,-0.01305811468422893,0.011908571965132404,0.0673889560270717,0.08858839932135007,6.245810556536011,12.699999999999964,0.6706182142541256,0.03800664208772357,0.19736842105263158,0.08049494371648512,0.09993359478858589,5.703545482250494,7.249723471735201,10.000000000000002,19.999999999999996,0.6146472258182684,0.78745359989095,0.0,0.07504762909516019,0.18421052631578946,0.21842105263157896,0.06721638078944353,0.08839042465707148,0.04882446607028772,0.13636152782630226,2.901279490667547
1d_cnn,0.8103131175335874,0.7868905817174514,-3.0684962348204525,10.96026135727266,0.1956521739130435,0.33421052631578946,0.23157894736842105,-0.0008415166379637061,0.1076146996045407,760,380,0.7877194530519388,0.8311138376309585,0.7644948060941829,0.8057969182825484,-4.0103398280685045,-2.185202976687046,9.0894568188941,12.224861947603006,0.16,0.23938223938223938,0.29473684210526313,0.37105263157894736,0.20789473684210527,0.2578947368421053,-0.009636071681373358,0.009196358296408582,0.0830262107138828,0.11868185192598221,8.845967036563412,15.26327304840088,0.8398564360584055,0.09211437331891117,0.23157894736842105,0.1076146996045407,0.024215216066965476,7.513005289299672,11.902831368137983,14.287664604187011,15.97120656967163,0.7647664548502939,0.9152801403805617,0.03746615037212329,0.11347152494444948,0.20789473684210527,0.26052631578947366,0.0830262107138828,0.11868185192598221,0.015630703189623292,0.0997406560225738,3.237238324895526
pileup_mask_transformer_new,0.7849406923670867,0.7818698060941828,-7.800823183134558,13.033306021628828,0.3229571984435798,0.3236842105263158,0.24736842105263157,-0.030188353937399243,0.09391187153465066,760,380,0.7501356666609004,0.8170598592105272,0.7506990997229918,0.8099724722991689,-8.565353356727341,-7.484748592496203,12.60079537600447,13.584104719681841,0.2890901196024976,0.3526645663193466,0.2736842105263158,0.3763157894736842,0.2131578947368421,0.29210526315789476,-0.03997709284147191,-0.013729753055590236,0.07500022421088647,0.1065638021850937,12.256055537473111,18.879812812805174,1.0358002202985437,0.01980874153248603,0.24736842105263157,0.09391187153465066,0.017084121486177058,11.093029291202305,12.921539955076469,16.08852529525757,20.139909553527826,1.0022126969519247,1.0919521864783037,0.009086183501343999,0.08135123509297416,0.2131578947368421,0.2921710526315789,0.07498882699271063,0.10648065247985018,0.010579869050961532,0.06370516279536867,3.8199606396636603
mlp,0.8336391290158209,0.8114750692520776,-1.2887880984891176,13.12025932408857,0.25213675213675213,0.38421052631578945,0.1394736842105263,-0.01019472085916678,0.16005343326135268,760,380,0.8070382119010786,0.857473960000532,0.7781681094182826,0.839485283933518,-2.9273420036248643,-0.33177324948776565,12.91475868803147,14.038748738991458,0.23502440725244073,0.26435176317861625,0.32355263157894737,0.46085526315789443,0.09723684210526316,0.19210526315789472,-0.029551195874839762,0.013273120438068576,0.14276186032305657,0.18482661815726892,12.157821095828169,17.21237062689591,1.0619045334328525,0.12062999872640771,0.1394736842105263,0.16005343326135268,0.10356339834749306,11.212575037751595,12.855307699176013,15.316386671183668,18.955930516116048,0.9968556455976291,1.114125605473649,0.09274107047041823,0.20490690026674038,0.09723684210526316,0.1844078947368419,0.14278524702026943,0.18742415226844614,0.062277766387199916,0.17804107964752633,3.9306849568657656
tiny_sequence_transformer,0.7941426833132146,0.7955263157894736,-11.02202490236261,12.75150640498989,0.3949579831932773,0.3736842105263158,0.18421052631578946,0.052316973819742554,0.111573432102639,760,380,0.7639301666817,0.8234693336348009,0.7733102493074792,0.8177562326869806,-11.658857115167915,-10.150647304031022,11.727650228279037,14.035335303544247,0.3700440528634361,0.421259842519685,0.33151315789473684,0.4158552631578947,0.1368421052631579,0.24210526315789474,0.030509324635455738,0.0875420853485598,0.10533650980763395,0.12476665483733083,12.272408212952602,17.599510860443115,1.1841398499133309,0.04838264004917078,0.18421052631578946,0.111573432102639,0.08331470631349955,10.316191123185188,13.966063132081509,15.968201603889462,19.88362092971802,1.1318595431309595,1.2558775717017523,0.011116986118291367,0.07709893915189697,0.1368421052631579,0.24210526315789474,0.10477652878003274,0.12476665483733083,0.023163601144602065,0.12634739306796422,4.0424230937970425
temporal_convolution_tcn,0.8208785748227954,0.802437673130194,-10.341060451816873,11.35552600626253,0.3787313432835821,0.29473684210526313,0.24210526315789474,0.1309396742318453,0.13922619296354952,760,380,0.8039885834654849,0.8436962428430697,0.7849748961218836,0.8226038781163436,-10.639581560068715,-9.961941410491146,10.816546040812742,12.053630248380516,0.3479890243902439,0.40323444700460825,0.2499342105263158,0.34743421052631573,0.2,0.27631578947368424,0.12155897441480687,0.14394509619750853,0.12247761896325128,0.14560675665641337,12.853142257161794,19.099421977996826,1.325760706062784,0.09197572501616641,0.24210526315789474,0.13922619296354952,0.061184655776233735,11.995872306575187,13.349730638025747,17.355121850967407,20.567657828330994,1.3059699736316226,1.3683237314580614,0.06742074953322785,0.15737575366232717,0.19730263157894737,0.28157894736842104,0.12025583846319067,0.14592097209062527,0.0418219071037011,0.14513231820827993,4.4285055075920905
