method,heldout_run,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
1d_cnn,58,0.8394921181584964,0.8131925207756233,-1.7272139513523754,11.414796443417533,0.17857142857142858,0.2631578947368421,0.27631578947368424,-0.010346133955900911,0.06824329155651646,152,76
1d_cnn,60,0.841122934216234,0.8104224376731302,-4.425412865428364,13.178439431406142,0.2857142857142857,0.35526315789473684,0.2236842105263158,0.012920784333132063,0.09933697193060027,152,76
1d_cnn,62,0.7743203118937174,0.7493074792243767,-3.1496396248517833,9.593782183702816,0.17708333333333334,0.3684210526315789,0.25,-0.009100114242510175,0.11086140461800734,152,76
1d_cnn,64,0.7926692658264971,0.7686980609418282,-1.986071656149453,8.422922476345105,0.13829787234042554,0.3815789473684211,0.21052631578947367,-0.009636071681373358,0.10516436482201719,152,76
1d_cnn,65,0.8096670832256553,0.7984764542936287,-4.556656744891585,10.410967514099863,0.19811320754716982,0.3026315789473684,0.19736842105263158,0.005017100467798085,0.10915977753485677,152,76
gradient_boosted_trees,58,0.873044506080713,0.8429709141274239,-0.19256303954277687,7.114650512200572,0.07627118644067797,0.2236842105263158,0.14473684210526316,-0.006507821157087105,0.08001422619691752,152,76
gradient_boosted_trees,60,0.8423239832315339,0.8182132963988918,0.08213490768925968,6.9078279729596375,0.08823529411764706,0.32894736842105265,0.17105263157894737,0.008247396363498638,0.06496208547337452,152,76
gradient_boosted_trees,62,0.8189347106819146,0.7965720221606649,-0.679073709455249,7.709647213697357,0.10204081632653061,0.35526315789473684,0.15789473684210525,-0.012235996154804547,0.059828081081363796,152,76
gradient_boosted_trees,64,0.8041473809606514,0.7709487534626038,1.6054874471389358,6.456317614814417,0.10714285714285714,0.4473684210526316,0.13157894736842105,-0.005622931521501739,0.07453421541087742,152,76
gradient_boosted_trees,65,0.8737628042209056,0.8640927977839334,-0.38943833344563306,6.281264009647206,0.09375,0.3684210526315789,0.10526315789473684,0.014785022433878739,0.0741176182679101,152,76
mlp,58,0.86763546896636,0.8434903047091412,-0.2581576063667379,13.206981235368005,0.25925925925925924,0.2894736842105263,0.15789473684210525,-0.02185673938202801,0.14256744642847682,152,76
mlp,60,0.833978039962616,0.8331024930747922,-1.9953161568183453,15.642133316542179,0.25,0.3157894736842105,0.14473684210526316,-0.034528629370972695,0.1667429441601596,152,76
mlp,62,0.7941343603842977,0.7577908587257617,-4.339330334897764,12.854629904694555,0.2222222222222222,0.40789473684210525,0.2236842105263158,-0.01054428537447626,0.1319952693235335,152,76
mlp,64,0.8158820345650845,0.7944944598337951,-1.1531218339767912,12.813982306825864,0.2777777777777778,0.5263157894736842,0.06578947368421052,-0.009317500663125734,0.19109390633262902,152,76
mlp,65,0.8683232947474611,0.842797783933518,-0.4683974277422198,13.046575737959323,0.2553191489361702,0.3815789473684211,0.10526315789473684,0.02987810372951299,0.15489430551122849,152,76
pileup_mask_transformer_new,58,0.8309664392228038,0.8223684210526315,-8.312041757880602,13.515763874978509,0.35344827586206895,0.23684210526315788,0.2236842105263158,-0.05362421909632932,0.06172690510613146,152,76
pileup_mask_transformer_new,60,0.7860114453911268,0.7939750692520775,-7.20340526338215,13.580135433342972,0.26851851851851855,0.2894736842105263,0.21052631578947367,0.016557744072283238,0.10774623202299036,152,76
pileup_mask_transformer_new,62,0.7177114180048934,0.72351108033241,-7.817250799205029,12.968784381909042,0.3020833333333333,0.3684210526315789,0.32894736842105265,-0.02496174017635684,0.10020448744685923,152,76
pileup_mask_transformer_new,64,0.7716594298041872,0.7577908587257618,-7.5788653731989974,12.16664404503021,0.3111111111111111,0.40789473684210525,0.21052631578947367,-0.02434895622018526,0.08593180884872154,152,76
pileup_mask_transformer_new,65,0.8233885519212047,0.8059210526315789,-9.71727783439109,13.452304434066669,0.375,0.3157894736842105,0.2631578947368421,-0.032500212308657545,0.08579129095813813,152,76
ridge,58,0.8218926089244346,0.8339681440443213,-0.735079765702773,8.60827052807603,0.10526315789473684,0.25,0.2236842105263158,-0.021294328691578216,0.05216621486892774,152,76
ridge,60,0.8258659982132446,0.8253116343490304,-0.5523216830721767,9.589505157496045,0.12727272727272726,0.27631578947368424,0.21052631578947367,0.00770050388008629,0.0640727663670873,152,76
ridge,62,0.7269791873571634,0.7572714681440443,-0.7002893263274412,9.393463510817671,0.11702127659574468,0.3815789473684211,0.19736842105263158,0.014112306656983872,0.07760437926130415,152,76
ridge,64,0.7961458428164623,0.7880886426592797,2.228892580115951,9.410490340130668,0.1111111111111111,0.40789473684210525,0.13157894736842105,0.0047580502998626475,0.05233985988259736,152,76
ridge,65,0.8494242723528769,0.8329293628808865,-2.010486169127663,8.292952064579325,0.14285714285714285,0.35526315789473684,0.13157894736842105,0.017229667545702147,0.06600268573604885,152,76
template_residual_boosted_stack_new,58,0.8745095109253529,0.8498961218836564,-0.11307301239705136,7.2527156770748356,0.09433962264150944,0.3026315789473684,0.17105263157894737,-0.014731665818351138,0.08240677368952595,152,76
template_residual_boosted_stack_new,60,0.8609796354575642,0.8315443213296398,-0.30992764657363114,6.447109824467331,0.08823529411764706,0.32894736842105265,0.14473684210526316,0.00020449734919479232,0.06485393580344541,152,76
template_residual_boosted_stack_new,62,0.8588702600404017,0.8270429362880888,-0.5986635044435928,6.650417854998222,0.05319148936170213,0.3815789473684211,0.14473684210526316,0.0011203768084772868,0.07741308969057115,152,76
template_residual_boosted_stack_new,64,0.8401741338838016,0.8029778393351802,1.138314261784359,6.365915098208083,0.07777777777777778,0.40789473684210525,0.11842105263157894,-0.017738073236345953,0.0676369168870687,152,76
template_residual_boosted_stack_new,65,0.8635269076517427,0.8407202216066482,-0.9068019305500563,6.408707174580185,0.08888888888888889,0.40789473684210525,0.10526315789473684,0.005315099547910263,0.05782316442890267,152,76
temporal_convolution_tcn,58,0.8476842240652227,0.814404432132964,-10.435820806320022,11.13025352321764,0.3983050847457627,0.2236842105263158,0.27631578947368424,0.11618455065582775,0.12272824859912902,152,76
temporal_convolution_tcn,60,0.8124892984344624,0.8064404432132964,-11.382583210950665,12.686016896009278,0.4224137931034483,0.23684210526315788,0.3026315789473684,0.13671735058212287,0.13040054320850888,152,76
temporal_convolution_tcn,62,0.8091812913384463,0.7820290858725762,-10.015654311675677,10.664115595832879,0.38461538461538464,0.3157894736842105,0.25,0.1242161336034911,0.138407793639769,152,76
