method,bootstrap_unit,n_source_units,bootstrap_replicates,detection_ap,detection_ap_ci_low,detection_ap_ci_high,time_sigma68_ns,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,pileup_miss_rate,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_sigma68,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high
template_residual_boosted_stack_new,source_run:stave:is_overlap:spacing_bin:ratio_bin,210,400,0.8572123054295816,0.8036352590086128,0.914509094313465,6.796479181698658,6.134331880594235,7.379200557571602,0.36578947368421055,0.3076819407008086,0.42745081994589357,0.1368421052631579,0.09430180718095695,0.18523136602937096,0.07345380935953014,0.06292610786754833,0.0848329944014162
gradient_boosted_trees,source_run:stave:is_overlap:spacing_bin:ratio_bin,210,400,0.8400606466872651,0.783440096737303,0.9052203931745275,6.876881913447523,6.2020254876057415,7.668361035184389,0.3447368421052632,0.28325686273110656,0.40562818877551016,0.14210526315789473,0.10244114563476935,0.18815432546810026,0.07161243911359379,0.06385542828912975,0.084724477450433
ridge,source_run:stave:is_overlap:spacing_bin:ratio_bin,210,400,0.7933606804941697,0.7047348998066224,0.8748933670524841,8.995716839454474,8.200208184915757,10.078809521788147,0.33421052631578946,0.2808618257196002,0.38984084332368746,0.17894736842105263,0.13116887655257797,0.22448456695068944,0.06483963016730442,0.05364951739635211,0.07169934667296841
two_pulse_template_cfd_baseline,source_run:stave:is_overlap:spacing_bin:ratio_bin,210,400,0.676384792280474,0.5828108647457619,0.770300229471086,9.412195919070822,8.000188031695307,10.482459657208434,0.5710526315789474,0.5040399597446743,0.636637558685446,0.19736842105263158,0.14102272727272727,0.2563768292537952,0.08049494371648512,0.06492031802425033,0.09513661132013629
1d_cnn,source_run:stave:is_overlap:spacing_bin:ratio_bin,210,400,0.8103131175335874,0.7371344594016217,0.8949527985701362,10.96026135727266,9.746124087433856,11.909390499611293,0.33421052631578946,0.2774492945326279,0.39788189443361854,0.23157894736842105,0.1736654135338346,0.28431372549019607,0.1076146996045407,0.08867244544045855,0.1197754515551207
temporal_convolution_tcn,source_run:stave:is_overlap:spacing_bin:ratio_bin,210,400,0.8208785748227954,0.7458016326207061,0.8892135927981928,11.35552600626253,10.622341822916926,12.150494254472877,0.29473684210526313,0.24225355926957598,0.3515282950313379,0.24210526315789474,0.19002720927481367,0.2969979893203243,0.13922619296354952,0.1174138764933916,0.15387135054025503
tiny_sequence_transformer,source_run:stave:is_overlap:spacing_bin:ratio_bin,210,400,0.7941426833132146,0.7107939371862959,0.8747969655169385,12.75150640498989,11.810747769044395,13.927259246006564,0.3736842105263158,0.32102631578947366,0.43077235772357725,0.18421052631578946,0.13041910535117057,0.24005769230769225,0.111573432102639,0.10064804370116981,0.1299442523724768
pileup_mask_transformer_new,source_run:stave:is_overlap:spacing_bin:ratio_bin,210,400,0.7849406923670867,0.7017262786350403,0.8782726464057241,13.033306021628828,12.32740293510706,14.242681446705976,0.3236842105263158,0.2727272727272727,0.3753594490687171,0.24736842105263157,0.19988578680203048,0.3049533098153143,0.09391187153465066,0.07791704744521767,0.10719497638176104
mlp,source_run:stave:is_overlap:spacing_bin:ratio_bin,210,400,0.8336391290158209,0.7753426435278737,0.899558750761728,13.12025932408857,12.069651175831808,14.418447078297026,0.38421052631578945,0.3202043591088535,0.44304784027500993,0.1394736842105263,0.09018328673501087,0.18645713738997316,0.16005343326135268,0.130547064373465,0.18672786686498022
