method,n,bias_ns,mae_ns,rms_ns,sigma68_ns,p95_abs_ns,sigma68_ns_ci95_low,sigma68_ns_ci95_high,mae_ns_ci95_low,mae_ns_ci95_high,bias_ns_ci95_low,bias_ns_ci95_high
gradient_boosted_trees,6319,-0.011631050811961191,0.5508660726155538,1.7224269047887333,0.39588365139604037,1.9492502772593456,0.25664219748645883,0.49194173634459065,0.37981493951288736,0.6875347312541532,-0.07885366528206042,0.05774447063146452
mask_aware_transformer_new,6319,-0.2316086206695825,0.7732865990297937,1.7622199593774326,0.6513722495188967,2.512502189466254,0.5386606777312534,0.7383142346471249,0.6202209763138381,0.9095761596544338,-0.3693332024877425,-0.08511025991071804
mlp,6319,-0.047046935892392575,0.8397953517988342,2.076175531239325,0.7421876836234683,2.3313897812019313,0.6285552285177116,0.838683433046856,0.678120092335738,0.9885924283437184,-0.10544813160081404,0.022223845212057357
traditional_rule_interpolation_cfd,6319,-1.1052590682882242,1.3726839288346777,4.040150940373033,0.0,11.121135470122724,0.0,0.0,1.2575366393846792,1.5011218310813494,-1.2424464390602745,-0.9572882622680777
no_recovery_corrupted_cfd,6319,1.2197156401453721,1.5038020852531935,5.183933477812809,0.0,10.74067197632729,0.0,0.0,1.3904212202697779,1.643178981836319,1.0969842448281588,1.3528894950244976
one_dimensional_cnn,6319,0.2642157313527433,1.786945795493351,3.087503876189991,1.8042302287339773,5.041614664138907,1.340316320043754,2.057761872678798,1.4667655051579522,1.9990612136098131,-0.0680744362889612,0.6478388656937504
ridge,6319,0.08174198498191557,3.6905258699182864,6.384502234944916,3.8577642837088706,10.479686562457443,3.3491086258652634,4.249351690433023,3.080532015892544,4.166985109746542,-0.21497068320792662,0.39283975330910814
