definition_id,run,fold,label_clean,q_template_only_score,traditional_span_q_score,rf_shape_score,leaky_rf_score,shuffled_label_rf_score,q_template_only_rejected_at_90pct_clean_eff,traditional_span_q_rejected_at_90pct_clean_eff,rf_shape_rejected_at_90pct_clean_eff,leaky_rf_rejected_at_90pct_clean_eff,shuffled_label_rf_rejected_at_90pct_clean_eff
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.4911231794254319,-3.9140907374407683,0.7789832072786361,0.9421033320729393,0.517733799863632,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.40498757055839724,0.1770149498241384,0.9226816937724562,0.9773264174599412,0.5265581706869065,0.0,1.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.2950886647634653,0.6204114753819546,0.945950214945994,0.9980343103010944,0.5012473465649684,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5496659437223778,-3.4174421223872784,0.0013268982919793877,0.00010224798417114108,0.47612388739886746,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5252185958847775,-1.2396524683316852,0.036773146560699924,0.001290642724739546,0.533690760814259,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.2891612248967407,-1.305397419023576,0.02518695139300972,0.01739673135619693,0.5154047763650103,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.6227954749445379,-3.2210479347627996,0.0026332559612263474,0.0005447710230452542,0.47987397355831385,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,0.3722835655304977,1.1556161992958296,0.9633129276183,0.9979970470709685,0.4767297821212882,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.3290559692204829,0.3192156898426195,0.8784910810789294,0.9830577281751038,0.500685436041795,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.38183533239624207,0.24605228105538363,0.5750773728042492,0.9812122964256685,0.4888578850021264,0.0,0.0,1.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.4997102408838802,-2.714466299992033,0.10153694927805793,0.02343196153389241,0.4820799421018288,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5783320600039477,-3.5614321207506614,0.018725680259508992,0.0005177254376930089,0.49017670788630524,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.5738724148195353,0.24506257750465332,0.9862491635969599,0.996490454711443,0.5028534561080467,1.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.6129556034571697,-3.48929391236085,0.028348385697850243,0.0059608652938414166,0.44156081124852664,1.0,1.0,1.0,1.0,1.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.5025516330175137,0.5894843890326236,0.9854161550054927,0.995589078140803,0.5094219910698843,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.40064896363366176,0.4451562040133178,0.9602082128134827,0.9957108202211113,0.5139081385188085,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.3644335045125559,-3.987238062262248,0.7416916556289925,0.9178157911097143,0.4949920840728884,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,0.05935505014951897,0.9817958143969598,0.9785719485933384,0.9985485353430967,0.5269275580454135,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5854258689033234,-3.9290888707677745,0.004722436041093122,0.00046173650998947244,0.4550641200182984,1.0,1.0,1.0,1.0,1.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,0.2754982483176377,1.1778971953149546,0.9590275074576804,0.9969799673267963,0.5033949917104834,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5952251707884073,-3.288407122940506,0.0022337963868690387,8.298758355480819e-05,0.4251061467266619,1.0,1.0,1.0,1.0,1.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.24780182720911956,1.0404767650279165,0.7892420338555046,0.9475378165060592,0.5004268021479765,0.0,0.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.46579062981764763,0.7550563635373644,0.8559395345790796,0.9578060763699048,0.5145294521849306,0.0,0.0,0.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.40603518594676313,-3.4873642242010603,0.0018674056460508633,0.00011324989591985221,0.47595374133959967,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5029475415374035,-2.591640808514089,0.0013552679132953613,0.00010224798417114108,0.5293733670762514,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.3474487407721931,-0.38226630133062184,0.0569270180908657,0.010518351540000201,0.5320495935938132,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5551671234567077,-3.7429918687201598,0.0009556507331035427,0.008242151570693072,0.50360276708757,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.5680541545087239,0.5876047437803034,0.7275454291297725,0.9372146539340431,0.4661204379820235,1.0,0.0,1.0,1.0,1.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5097243894237007,-2.5519784388523084,0.0022337963868690387,8.298758355480819e-05,0.5023348940824708,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,0.3965568059864382,1.4108166045245691,0.8939594122376471,0.9854898952482095,0.4529368626999687,0.0,0.0,0.0,0.0,1.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.6128004336642158,-4.767879075730951,0.2885044370063727,0.0513249708108382,0.5121213884416161,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.3888662640920534,-1.9787976043253148,0.002207518840077535,0.0003677185077888635,0.5071814778581436,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.4045231737270025,0.5137473041163066,0.9197321126783227,0.9916259499981963,0.5233840849206904,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.42099892329725536,0.302304766193544,0.6366456387959054,0.9721247638787858,0.5144122506891808,0.0,0.0,1.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.36572754429407595,0.32364532942046015,0.9583643188909792,0.9866452407406399,0.5168463196718162,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.4016258628096785,-2.309274482964323,0.0061650285407706595,0.0026794977830388754,0.521930772106704,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.012966989194971917,1.213913311276351,0.5588182077133087,0.8751552320011454,0.5173357907202155,0.0,0.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.411958004523291,0.38204921039882017,0.9641695287942271,0.988434274996318,0.49565181074412507,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5076731775117558,-2.7331601183894216,0.0015315790461760534,1.1978768667442444e-05,0.5131473017234941,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.529252616881069,-2.4015533893141368,0.0022337963868690387,0.00010224798417114108,0.490803328236336,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.32248862846603527,0.47862486629893275,0.9219439494742871,0.996824855189143,0.5354093004675125,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.4989427812516176,-3.2329396971155453,0.014595733007252882,0.00019135299508964886,0.48330443299099,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,2.2964909259619173,0.7429462240449611,0.5865987377294247,0.1963462820126681,0.49652044052580424,0.0,0.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.26195357469447844,0.5560755855110692,0.9709278079202084,0.9978430997353638,0.5183652917467728,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,0.9478410208354643,2.0315004697286994,0.9790175771942069,0.9980144116555753,0.5069991004741543,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.4601144504301938,0.3642912219553915,0.5565046602428307,0.9090038782770631,0.5774916927144521,0.0,0.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.2166764648377341,0.5377594471596477,0.799569086117818,0.9828403460439897,0.4972295398645558,0.0,0.0,1.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.4953395690517699,-2.0259415918451187,0.001902826605051898,8.298758355480819e-05,0.48714604353799296,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.1787726467791257,0.5819074831553256,0.9336670359065579,0.9946592665965797,0.5050332274618007,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.11167513684116274,0.6409797852933292,0.9619045572535294,0.9664870653733658,0.4885091480283548,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.23084833832467894,-0.33862496723170227,0.008551271364475003,0.006793736548844102,0.48616455421811355,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.4929892888951355,-3.391599198175252,0.004491383949118672,1.1978768667442444e-05,0.5236378591275513,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.49612376723662244,-4.195382918779379,0.8889075513295897,0.9739268301439582,0.4830961094477841,0.0,1.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,0.7005056445646574,-9.730741692497594,0.10965674495202564,0.01424842403726583,0.5644520184919775,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5323986097225539,-3.4960944045238396,0.0016578680737965282,3.123916928377534e-05,0.5178860120855255,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.6028390912602715,-3.776113310345035,0.005513187377922829,0.00025462662055844,0.47835316853737214,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,2.3130232999402915,3.727138758203467,0.9748675349281282,0.9967486354816156,0.452912874476998,0.0,0.0,0.0,0.0,1.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,0.21191350414986013,-3.575474582195532,0.9670432569399166,0.9872569442625677,0.5160533669420533,0.0,1.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.48844038562210723,-4.56242745062316,0.8692658941691377,0.9618330476351588,0.5657554242637861,0.0,1.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.4475341078895565,0.3913530006066715,0.8395325269206445,0.9961585277199336,0.5171587448626687,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.37743324736919237,0.39618294582225183,0.877476608217929,0.9825906392325695,0.6139983608475668,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5344709358467223,-2.629314464461984,0.0021151281309903483,0.00010224798417114108,0.4831163122020888,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5404049869988325,-3.7903287775464447,0.004491383949118672,8.298758355480819e-05,0.5062019866966676,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,0.2013669962791507,1.3505963070671985,0.9811113400170987,0.9980144116555753,0.5099443194091106,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.3863624304028197,-1.741116024189421,0.014535232016936503,0.005583645591137771,0.5085774942080838,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,2.5856172725054183,3.9843630051896364,0.8615672641734108,0.9863831054601491,0.46738529856548094,0.0,0.0,0.0,0.0,1.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.3413088092381969,0.5668790269949058,0.8689801660454537,0.9834976015435059,0.5386272952940951,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,0.0674008884327652,1.4125853604389966,0.9739969010658702,0.9983755175713949,0.530133966987888,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.12189245017979179,0.8223023052098432,0.9748141344597746,0.9980583293389618,0.5132880128669599,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.32529634009667074,0.4751173141781453,0.9830421170172838,0.9991963991033534,0.5170751671884544,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.4347707013076425,-4.447510755234997,0.8774043389804327,0.9394898131355394,0.5623422319779557,0.0,1.0,0.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5509381224009082,-3.618256125203202,0.044704904411637526,0.015423221610766253,0.45793179620511915,1.0,1.0,1.0,1.0,1.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.39287041407770423,0.448886510515116,0.993760180812408,0.9973991104184018,0.49707564657256614,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.4342703643099566,-3.14440304082353,0.0017472440902656487,3.123916928377534e-05,0.4770804052742294,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.37866402181149694,0.35929855838720004,0.5893476567291183,0.8934598210245552,0.47767402592015057,0.0,0.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5375408751372691,-3.0334416567287583,0.005842448686407256,0.010271057502789522,0.47255821667604314,1.0,1.0,1.0,1.0,1.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.3841345922640909,-0.5869106004133702,0.008098676162122922,0.005322554618681838,0.5698112277926362,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.42243250120739256,0.27733760906315635,0.8456879425915245,0.9480423276397628,0.5196429664389761,0.0,0.0,0.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.454829378060396,-4.099093970463986,0.0013268982919793877,1.1978768667442444e-05,0.4741074778694589,0.0,1.0,1.0,1.0,1.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.5082476893062141,0.26149697281754747,0.17081601403181895,0.8069180194344845,0.593080877154651,0.0,0.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5872323699822815,-3.8468611674224995,0.008291204224141504,0.0001731309287424966,0.47750841706602215,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.3373571867642172,-1.2288212992452874,0.00530972620763368,0.00011324989591985221,0.5919925232476119,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5677875719990352,-4.0727381214014615,0.0025732005105394513,3.123916928377534e-05,0.5126371608228656,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.2563816521055209,0.6515255061313049,0.9748043921501273,0.9969570506633632,0.49501612537102185,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.529325361118269,-2.544627438250397,0.005457621311182858,0.00025462662055844,0.5549175019786464,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.4163448914024941,-2.178572599908645,0.004825192681487735,0.00017952553295560712,0.508281210032602,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.3927935145369487,-0.8804780864929038,0.009234194710562162,0.008311789699748575,0.5840166486389471,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5631824377823703,-4.154526816437378,0.034671790936710314,0.003750845119721046,0.5196762064737163,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.4631088833227414,-0.8210354623512988,0.1362977697173628,0.009988040152289978,0.5428120205485645,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.555798708355117,0.24154138973125472,0.9565961742426676,0.9932861672647381,0.5183666579896036,1.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.3795645509859952,-0.4323727394979314,0.5458051150481449,0.06963769309901033,0.5294346073980819,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.43025145977687584,0.2271135921361333,0.8169881891770003,0.9332759505990531,0.5335078616576109,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.24937211441799567,0.49983664431617686,0.9724638826090735,0.9629871249235803,0.5061946978146057,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,1,-0.47518147772913827,-4.559625885298413,0.8351144916814619,0.949183404044747,0.5799459967899312,0.0,1.0,0.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,31,1,0,-0.5395520936393671,-1.6328346415629906,0.0703477174692903,0.019587473976181987,0.49605596995721307,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,-0.5376157023460667,0.38015684257344395,0.9719971930504743,0.990568921656546,0.5700904316144406,1.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,0,-0.03785623285730658,-3.3531397993456142,0.0247906679022568,0.006706260046863646,0.5205929618055847,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,-0.5037248278732257,-4.543786998440148,0.853813417027317,0.9268003510760158,0.4909494222193259,0.0,1.0,0.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,-0.536569337774691,-4.786715341393725,0.8293814981049916,0.9080813285108625,0.49091878650733084,1.0,1.0,0.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,-0.38567350924015725,-4.59299737194403,0.779849992088421,0.9045234401368363,0.525349262512435,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,-0.364790428128207,0.2351077837758006,0.9195170959243102,0.9917231895309703,0.6451967929717323,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,-0.3769237376872818,0.503546813116984,0.9598637889380484,0.9988197889629028,0.5201880061009572,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,2.4340975052594014,2.925981807623101,0.9453440464206004,0.998182283286354,0.49531635911072386,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,-0.5748182382112789,0.10684519655489622,0.9833483906452525,0.9994893730601226,0.5240494614776087,1.0,1.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,-0.27352938410245214,0.35945095153564766,0.8202074850635054,0.9756074037716497,0.4839117244809361,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,0,0.48456250406441503,-8.581556261053652,0.06041534492807894,0.006846627963381641,0.5156851523280797,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,-0.2837015526336834,0.5749885543953039,0.9295896476805693,0.9889420855156507,0.6082364992461922,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,-0.15316935124032072,0.42726332151991375,0.8834239868245277,0.9827573387632347,0.605952682009619,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,0,-0.5537088070117121,-2.886600372719772,0.0008004559423862026,0.00022816864308904363,0.5767670075345737,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,0.22751538200404958,1.2052413192651668,0.9420421067736889,0.985871015053319,0.5253212149757925,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,0,-0.5812853141657356,-2.7546084278572174,0.0011579709290083394,6.55015824449131e-05,0.5549783269057147,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,0,-0.5394769127543153,-2.549199380361704,0.007576304121996838,0.003395418644751443,0.48550193544306597,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,0,-0.5020921072306668,-2.6073145705797236,0.0265918044963032,0.018699830021534296,0.5530584078669127,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,-0.21526112966416866,0.6832123040385579,0.9036954868101249,0.9995155355445305,0.5200985141330344,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,0.1600041716811112,1.168462922568303,0.9447931583603915,0.9865073718862922,0.5359286011628404,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,0,-0.5022046953199425,-2.900279552094487,0.001364673093982387,2.9115087294919372e-05,0.5217606607515575,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,0,-0.38833088274660915,-1.1901197545376823,0.015503859434450104,7.720299795656367e-05,0.5173901971286734,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,-0.27660534788300856,0.5924191742135034,0.8887828307880975,0.9811390058106093,0.626011696316088,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,0,-0.340479177990279,-0.7391648259603528,0.09039033675397759,0.0017586005023697,0.5095671045941178,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,0,4.9793891517066315,3.4217293498834476,0.104030228361528,0.010150663583691506,0.5109770830929181,0.0,0.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,0,-0.4086779229852176,-1.3008127923101265,0.006529672824408262,0.00395154507959203,0.490599988565431,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,-0.4063065770916265,0.24617127008242445,0.9740036783499354,0.9991378459841854,0.5165461294740334,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,0,-0.49530891332906646,-2.386586105619203,0.0017810680710530046,6.55015824449131e-05,0.5242595190799011,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,-0.3311696526474627,0.34623580859893266,0.9717684400290085,0.983997171891974,0.5140717144002582,0.0,0.0,0.0,0.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,0,-0.23488691285035188,-1.8608161534801269,0.006464832735344979,7.212347965617425e-05,0.49884079059683806,0.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,0,-0.5540672275554579,-3.7359790845653915,0.008116558504897916,0.0001824831619647619,0.6989570211137645,1.0,1.0,1.0,1.0,0.0
cfd20_ds2_app_a_qnone_ambexclude,32,2,1,-0.26533701300835416,0.3539188603241616,0.9677045005465823,0.9993240399458999,0.5320647081087009,0.0,0.0,0.0,0.0,0.0
