definition_id,method,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,average_precision_ci_low,average_precision_ci_high,brier,brier_ci_low,brier_ci_high,tail_rejection_at_90pct_clean_eff,tail_rejection_ci_low,tail_rejection_ci_high,rf_feature_count,forbidden_timing_features_used,qtemplate_feature_or_gate_used
cfd15_ds2_strict_qtight_ambexclude,q_template_only,0.8358598556695587,0.808247145158792,0.8599820556930066,0.7775395338379335,0.6536558657070116,0.8458122256091923,0.15918288397274227,0.14267455990928135,0.1862248792010725,0.6633216256899147,0.6037029979674797,0.7155389579955411,,False,True
cfd15_ds2_strict_qtight_ambexclude,traditional_span_q,0.8760816139178389,0.8631767139892368,0.8878443729796823,0.781652662944919,0.6560419864018898,0.85919060666201,0.10303449132004412,0.08958084776569883,0.12171834069243997,0.7837431008529855,0.7645645845639475,0.8002123062089432,,True,True
cfd15_ds2_strict_qtight_ambexclude,rf_shape,0.9862078315885306,0.9825079666929264,0.9897504363531452,0.9828339454217756,0.9723091128905177,0.9879027748959891,0.04384775172512965,0.03727820810863885,0.04931797322641724,0.9708981435022579,0.9597962822868259,0.9819062285183794,46.0,False,True
cfd15_ds2_strict_qtight_ambexclude,leaky_rf,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.0030028217002380556,0.0025329483099169213,0.0034455952408460793,1.0,1.0,1.0,,True,True
cfd15_ds2_strict_qtight_ambexclude,shuffled_label_rf,0.52903175220706,0.48404035602369533,0.5852955536441512,0.5083026886752581,0.3797640471045701,0.623814589773427,0.24915425836918384,0.24515588555631773,0.25236428049436777,0.10085298544907174,0.06730301965999383,0.13646622711874773,46.0,False,True
cfd15_ds2_strict_qtight_ambas_violating,q_template_only,0.6062376974737858,0.5844073196905328,0.6448316534521741,0.266846848623479,0.23352744064161285,0.3060167752149582,0.16155814200052096,0.134159402459979,0.184807606847837,0.2726219777037788,0.23053387444848372,0.333654667633753,,False,True
cfd15_ds2_strict_qtight_ambas_violating,traditional_span_q,0.9583528187568487,0.9400346497230114,0.968637256234161,0.7564426823887026,0.6048551182648754,0.8409670702863884,0.05508266802851591,0.0466373316730971,0.07133650590143635,0.9283335746344289,0.8962931618937905,0.9448143714008643,,True,True
cfd15_ds2_strict_qtight_ambas_violating,rf_shape,0.8371773003725725,0.82039102534383,0.8562752260362582,0.6008164931501103,0.5520418436411165,0.6297181906098243,0.16458299516403987,0.14706363789505164,0.1744002792642469,0.6939336904589547,0.6640683268590691,0.731443650132955,46.0,False,True
cfd15_ds2_strict_qtight_ambas_violating,leaky_rf,0.9999766685538691,0.9999251478944341,0.9999937833571912,0.9999146419428872,0.9996882834652929,0.9999755984325195,0.010104166418900946,0.009456916990338404,0.010781437356516411,1.0,1.0,1.0,,True,True
cfd15_ds2_strict_qtight_ambas_violating,shuffled_label_rf,0.5068748816243337,0.4833781571467625,0.527815341685776,0.21195997980023243,0.166386547581649,0.2572628402530464,0.2368899617280057,0.2336445773941282,0.2390773385735064,0.09526567250615318,0.07764181274826996,0.12311067146837462,46.0,False,True
cfd15_ds2_app_a_qnone_ambexclude,q_template_only,0.7239405157573471,0.6983536244788414,0.7452528526069389,0.8844627361951573,0.8313852637924284,0.9062866990503574,0.1652140189942786,0.13908186436457212,0.20817760528319126,0.29961750956226096,0.2548389516479889,0.352823571022574,,False,True
cfd15_ds2_app_a_qnone_ambexclude,traditional_span_q,0.9578333551409386,0.9423905957129725,0.9657570451326243,0.9855747980523737,0.9724071941141817,0.991230599551277,0.03444122940112241,0.02974191697920065,0.0417843627206743,0.9902252443688908,0.9850889460122356,0.9949877695067881,,True,True
cfd15_ds2_app_a_qnone_ambexclude,rf_shape,0.9928113156499547,0.9907539723685105,0.9949476461209742,0.9973014724468232,0.994850633917775,0.998361420782278,0.026879492652419876,0.024167766553437983,0.031076347176865343,0.9842753931151721,0.9793499163879599,0.9899110285058498,46.0,False,True
cfd15_ds2_app_a_qnone_ambexclude,leaky_rf,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.0013747402588284892,0.0011750263054887732,0.0016490392073090097,1.0,1.0,1.0,,True,True
cfd15_ds2_app_a_qnone_ambexclude,shuffled_label_rf,0.46000985772810327,0.4302808248630928,0.4897667177215618,0.7346735031949316,0.6308631897143772,0.8019046097348836,0.243894915904506,0.2415372484818452,0.24871710891831514,0.07564810879728007,0.0567727407264273,0.09501732409104276,46.0,False,True
cfd15_ds2_app_a_qnone_ambas_violating,q_template_only,0.6785712186003695,0.664424367193138,0.6919381566791131,0.6969602624157432,0.6522126784176405,0.717021582963156,0.2196026968544182,0.21156225773794024,0.22809179192053178,0.19063755020080322,0.15711682563128523,0.23738447319778183,,False,True
cfd15_ds2_app_a_qnone_ambas_violating,traditional_span_q,0.9380423637414538,0.9108995215914659,0.95444011572304,0.8953767832412031,0.8135730915098437,0.9322301683599651,0.07253134183191817,0.05670782272208899,0.10478501407376094,0.8679718875502008,0.8159940719354158,0.8998802856342761,,True,True
cfd15_ds2_app_a_qnone_ambas_violating,rf_shape,0.8801920381227049,0.8700326100179857,0.8910096136814677,0.8817338338630899,0.8603003286957059,0.8910942985817439,0.14915388629597914,0.1404875614363991,0.15457157885596648,0.6546184738955824,0.6191526391429356,0.7011104902962159,46.0,False,True
cfd15_ds2_app_a_qnone_ambas_violating,leaky_rf,0.9999969584539077,0.999992963702077,0.9999990072576486,0.9999967269518388,0.9999905610037727,0.9999987351880132,0.008337684396632605,0.007269995251717211,0.009892922925341949,1.0,1.0,1.0,,True,True
cfd15_ds2_app_a_qnone_ambas_violating,shuffled_label_rf,0.4832301212703508,0.4634661092431057,0.4986281576108599,0.4747749222860174,0.4070221839158476,0.5199639702506299,0.25161971227514685,0.2506490176319873,0.25294077201814175,0.05471887550200803,0.04033234547500159,0.06924095094514988,46.0,False,True
cfd15_ds2_app_a_qtight_ambexclude,q_template_only,0.8611445078113551,0.8234914315827131,0.8953371386127866,0.8966558526594215,0.8100602797216886,0.9412126592317643,0.125795900616571,0.09370163536874036,0.17852366944505957,0.7141216991963261,0.6356448412698412,0.7890091142581231,,False,True
cfd15_ds2_app_a_qtight_ambexclude,traditional_span_q,0.8905616757758048,0.8632182886739643,0.9139768545334539,0.9429856037237239,0.8913460840229974,0.9674507114656367,0.11856128803060204,0.09953457988537509,0.13935399347324462,0.7313432835820896,0.6756886055405754,0.7911041666666666,,True,True
cfd15_ds2_app_a_qtight_ambexclude,rf_shape,0.9961906924959177,0.9936429908462857,0.9980709807275184,0.9977546855161268,0.994829292645448,0.9989866665974051,0.020825983462734423,0.017447749029413134,0.02538771392084722,0.9936854190585533,0.9886298458872215,0.9979578852663692,46.0,False,True
cfd15_ds2_app_a_qtight_ambexclude,leaky_rf,0.9999989581618641,0.9999963718432231,1.0,0.9999994507845309,0.9999977331721016,1.0,0.0021662124110600487,0.0016997089991023248,0.0028962062312973534,1.0,1.0,1.0,,True,True
cfd15_ds2_app_a_qtight_ambexclude,shuffled_label_rf,0.5162919174891979,0.47271125307864315,0.5622339424050988,0.6575198591356535,0.5316103240212711,0.753620322899493,0.2470990510795279,0.24396285589303543,0.2526202465566533,0.09701492537313433,0.06288402016542848,0.1372842347525891,46.0,False,True
cfd15_ds2_app_a_qtight_ambas_violating,q_template_only,0.6312422963080508,0.6054055580748149,0.6662177345684759,0.4644526753827288,0.4241957974582335,0.4971551059602542,0.21919037068313751,0.20041173104676113,0.23237574632121813,0.3177810433504776,0.2717134169044982,0.37824469945109346,,False,True
cfd15_ds2_app_a_qtight_ambas_violating,traditional_span_q,0.9157296665871018,0.8847377076060084,0.9369202255806218,0.7774870377153387,0.649148784201281,0.8508171246236678,0.08712297027488994,0.07182565310698945,0.11541625197607275,0.8508449669360764,0.7968459990303176,0.8840035868328432,,True,True
cfd15_ds2_app_a_qtight_ambas_violating,rf_shape,0.8531614084871405,0.8379885123909313,0.8698990789975553,0.7746650895346168,0.731562544595653,0.7963909548032989,0.1651838504881414,0.15068751290788407,0.173104526700243,0.6899338721528288,0.6564128942154429,0.7358365863708346,46.0,False,True
cfd15_ds2_app_a_qtight_ambas_violating,leaky_rf,0.9999911100561711,0.9999706253665313,0.9999981031610462,0.9999854100217898,0.9999371220164897,0.9999965253292521,0.009781064286053381,0.008413639381162533,0.01107032751333569,1.0,1.0,1.0,,True,True
cfd15_ds2_app_a_qtight_ambas_violating,shuffled_label_rf,0.49183980943516414,0.46195196004498207,0.5202785893900032,0.374768882918831,0.3040613196846671,0.43134409218978353,0.2493973459799316,0.24755337986751222,0.2506539422057464,0.0775165319617928,0.06458688482030223,0.09621880656930462,46.0,False,True
cfd15_ds2_loose_qnone_ambexclude,q_template_only,0.7051226324666637,0.676957906799779,0.7295351880293087,0.9055320412830326,0.8588314074866699,0.9234472018711134,0.13762753248354473,0.10964484716400258,0.18638660863699533,0.29871912168344006,0.2531483678017534,0.3520072901724801,,False,True
cfd15_ds2_loose_qnone_ambexclude,traditional_span_q,0.9632688867662706,0.9495205156314491,0.9703540187310267,0.9906164188375429,0.9818455599074026,0.9941633332864066,0.030410352364830653,0.024876525770706096,0.040384398451314536,0.9917657822506862,0.987338135546216,0.9957777886584551,,True,True
cfd15_ds2_loose_qnone_ambexclude,rf_shape,0.994443645977104,0.9925259540652126,0.9962000858035992,0.9985727325632197,0.997511091047907,0.9991278104107139,0.021307747610721628,0.01973822706765133,0.024369108777098084,0.9903934126258005,0.9857953093161615,0.9950806053132688,46.0,False,True
cfd15_ds2_loose_qnone_ambexclude,leaky_rf,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.0014378798371930044,0.0012833946818092488,0.00173801119213463,1.0,1.0,1.0,,True,True
cfd15_ds2_loose_qnone_ambexclude,shuffled_label_rf,0.45078362268298444,0.4180544832570754,0.49423098164622586,0.7963141215913802,0.703937482234659,0.8477067336718552,0.24011808262475487,0.2365941326721806,0.24473609950647277,0.07822506861848125,0.0559355643947789,0.1049694598827977,46.0,False,True
cfd15_ds2_loose_qnone_ambas_violating,q_template_only,0.6666944899182149,0.6525037462027041,0.6838009393380672,0.7863402786952597,0.7415202408815044,0.806991946607233,0.213127878862446,0.2052677983174971,0.22611213718531425,0.21072589382448537,0.17590265372153796,0.257828715763838,,False,True
cfd15_ds2_loose_qnone_ambas_violating,traditional_span_q,0.9202043862026987,0.9106038744590998,0.9261343634139549,0.9476936558454064,0.9287015512587682,0.9583356589219411,0.09550290008936946,0.09120127845676204,0.10059114266076477,0.8355001805706032,0.7944273564144212,0.8908144253564264,,True,True
cfd15_ds2_loose_qnone_ambas_violating,rf_shape,0.8839661508852081,0.8689627367529614,0.9038423236714264,0.9273905795672324,0.9159565256367894,0.9363107000767511,0.1410476113560352,0.1316125476320728,0.1448106543301076,0.692668833513904,0.6372478462732525,0.7586060613007496,46.0,False,True
cfd15_ds2_loose_qnone_ambas_violating,leaky_rf,0.9999938558902366,0.9999831912877389,0.9999992817006071,0.9999965177728994,0.9999875018975221,0.999999598183728,0.009089481597268355,0.008222975403094924,0.010373810780893548,1.0,1.0,1.0,,True,True
cfd15_ds2_loose_qnone_ambas_violating,shuffled_label_rf,0.48816081556103597,0.4681427295920642,0.5124336367284266,0.6319915781248304,0.5640496500285959,0.6804639345120428,0.2494596277658561,0.24834111910605347,0.25102307805314034,0.07963163596966413,0.06355689475206829,0.09970316839961953,46.0,False,True
cfd15_ds2_loose_qtight_ambexclude,q_template_only,0.8580783805953455,0.8180673952444057,0.8938809707490659,0.9298157326971548,0.863440204915143,0.9603473519931143,0.10836005655780828,0.07685464712844635,0.16199729391190362,0.7094017094017094,0.627597950947995,0.787750927442744,,False,True
cfd15_ds2_loose_qtight_ambexclude,traditional_span_q,0.9045104483105717,0.8807376228075731,0.924868897874693,0.9662147632473606,0.9359855622997628,0.9809206494336403,0.09735273122161966,0.07869141260885854,0.12166575196195659,0.7673992673992674,0.7103810239216025,0.8272523720734556,,True,True
cfd15_ds2_loose_qtight_ambexclude,rf_shape,0.9974713750161005,0.9963028791624223,0.9984960054494091,0.9990999074130501,0.9983527009994532,0.999519812453982,0.016570159850021218,0.01452452820354765,0.02002052714133345,0.996947496947497,0.9939330882352941,0.9993984788992475,46.0,False,True
cfd15_ds2_loose_qtight_ambexclude,leaky_rf,0.9999994978403368,0.9999984147405419,1.0,0.9999998308406022,0.9999994786330378,1.0,0.0018508690921937292,0.0015343294836078084,0.0022725352790094466,1.0,1.0,1.0,,True,True
cfd15_ds2_loose_qtight_ambexclude,shuffled_label_rf,0.3879654172683168,0.335896925749329,0.4601447280162225,0.6679630469422981,0.5403729271203606,0.7584195781225896,0.2476973162155914,0.24305889273211895,0.2554218133456059,0.07142857142857142,0.04607052392356768,0.10455639952707325,46.0,False,True
cfd15_ds2_loose_qtight_ambas_violating,q_template_only,0.667134488853606,0.6413395282360282,0.6969845507131675,0.6610613628424323,0.6166690618565834,0.6955194466705271,0.21357298406757344,0.20793728487369062,0.22112788947452208,0.39259068690506815,0.34100543797577926,0.4500135801782376,,False,True
cfd15_ds2_loose_qtight_ambas_violating,traditional_span_q,0.8316109932870717,0.784417731804233,0.8658175676911188,0.7843356949752225,0.6659357126810167,0.8534651860695436,0.12719514725867043,0.10550448596937415,0.16972363157858297,0.6938512992024698,0.6077592063729208,0.7505389075190458,,True,True
cfd15_ds2_loose_qtight_ambas_violating,rf_shape,0.8753791102871629,0.855962671520644,0.8982210883307898,0.8828600871809236,0.8550956595617143,0.9014941571492722,0.14425865416256767,0.13140400865641153,0.15118814545129514,0.7180344738873167,0.6694772093060144,0.7780831891997034,46.0,False,True
cfd15_ds2_loose_qtight_ambas_violating,leaky_rf,0.9999958735575504,0.9999899253822656,0.9999991758316139,0.9999967023099179,0.9999901180965837,0.9999994697503701,0.010653570529056376,0.009638902218557687,0.011850592254878507,1.0,1.0,1.0,,True,True
cfd15_ds2_loose_qtight_ambas_violating,shuffled_label_rf,0.5107502025792274,0.49085768237893035,0.5362819416031452,0.5642759671326925,0.49849068811976344,0.6205426830633698,0.250234408670217,0.2487166323262546,0.2514006761392873,0.0990481090815539,0.08092594146875424,0.12698890885265388,46.0,False,True
cfd15_ds3_strict_qnone_ambexclude,q_template_only,0.7907635908709525,0.7621054003635963,0.8171444882687587,0.850351508966773,0.7941300216295443,0.8778813857409393,0.1896823470349746,0.1802339406631077,0.19965988164506301,0.35287846481876334,0.28932734028069373,0.42583339788152824,,False,True
cfd15_ds3_strict_qnone_ambexclude,traditional_span_q,0.9696778549324706,0.9521267161765162,0.9775606924866596,0.9747348341559567,0.9563221544270532,0.9873242178615017,0.024909020680226802,0.020647577739926187,0.03218909189104056,0.9840085287846482,0.974210123341588,0.995689262472885,,True,True
cfd15_ds3_strict_qnone_ambexclude,rf_shape,0.9826650046162498,0.976127488679472,0.989255282282686,0.9877001848479287,0.9835464105606055,0.990976660082275,0.05346480015528501,0.04488137119762759,0.058079151888575986,0.9594882729211087,0.9393478572195768,0.9771263379204893,46.0,False,True
cfd15_ds3_strict_qnone_ambexclude,leaky_rf,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.00624313777817928,0.005135830594716886,0.007464344449377486,1.0,1.0,1.0,,True,True
cfd15_ds3_strict_qnone_ambexclude,shuffled_label_rf,0.3625808595547349,0.3017058856286931,0.45116495360364123,0.5141110648179301,0.3648482173639766,0.628916262122867,0.26419167957369827,0.25690553691275075,0.27159978517933475,0.026652452025586353,0.013421762589928056,0.042290767886460794,46.0,False,True
cfd15_ds3_strict_qnone_ambas_violating,q_template_only,0.7545882922052943,0.7281598044314052,0.7831602618958855,0.6327237542148534,0.5934095634871478,0.6520025869670397,0.14704460970274894,0.12170438998744007,0.1728582119162496,0.24457644628099173,0.20731086222696532,0.3004973839464689,,False,True
cfd15_ds3_strict_qnone_ambas_violating,traditional_span_q,0.9804636958118175,0.9680015872998848,0.9868531896005149,0.9198004576459785,0.8442507879023146,0.9531193065204403,0.03597588734627227,0.027579411654672634,0.05424497316341087,0.9571280991735537,0.9291462385788418,0.9707506828346307,,True,True
cfd15_ds3_strict_qnone_ambas_violating,rf_shape,0.8926424862161815,0.8805010050481175,0.9083537477547942,0.8167676590525662,0.7955986096154785,0.8315392337102137,0.11704064544992858,0.10251743090063467,0.1252828385883179,0.8055268595041323,0.7822257948947312,0.8429488357843137,46.0,False,True
cfd15_ds3_strict_qnone_ambas_violating,leaky_rf,0.9997952826119897,0.9994758455915128,0.9999396611565388,0.9994328240349661,0.9981542572436846,0.9998246617933203,0.012416926120904613,0.010976438951174073,0.014739523021392156,1.0,1.0,1.0,,True,True
cfd15_ds3_strict_qnone_ambas_violating,shuffled_label_rf,0.4534912692769469,0.408927446793619,0.5126628856662347,0.2591546994048437,0.20898809861096707,0.2971804570149433,0.2457850166941798,0.23836620679236095,0.2508139355680691,0.036931818181818184,0.018671367781155017,0.06003401921178919,46.0,False,True
cfd15_ds3_strict_qtight_ambexclude,q_template_only,0.8495189534721014,0.8121372720386489,0.8795805889403877,0.7345865714738143,0.6032641783962817,0.8287202921367371,0.15551954354328099,0.1329975933724282,0.17639796611574676,0.6734992679355783,0.6023910211415087,0.7349136245110821,,False,True
cfd15_ds3_strict_qtight_ambexclude,traditional_span_q,0.8671294542451204,0.8340688806621819,0.9084986652584066,0.7135239396698795,0.5938429171154173,0.8456092166848148,0.13164528406374815,0.10426763655692144,0.17152947419872924,0.8155197657393851,0.7672174329501916,0.8574005376344086,,True,True
cfd15_ds3_strict_qtight_ambexclude,rf_shape,0.9783315756961439,0.9679004610379524,0.9863289285264915,0.9563147518947706,0.9306692087009507,0.975947336730089,0.058378299204981256,0.04535960564274464,0.06786556826442765,0.9502196193265008,0.9220031677424587,0.9748251748251748,46.0,False,True
cfd15_ds3_strict_qtight_ambexclude,leaky_rf,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.010247189193426733,0.007923816085355445,0.012508412948201616,1.0,1.0,1.0,,True,True
cfd15_ds3_strict_qtight_ambexclude,shuffled_label_rf,0.4605384854286758,0.40275572138102356,0.5101410209261523,0.3534166205363053,0.1969958546044298,0.49709718693050303,0.25643155245417193,0.24462277252566306,0.26514260446781157,0.05124450951683748,0.034236804564907276,0.06594291444751567,46.0,False,True
cfd15_ds3_strict_qtight_ambas_violating,q_template_only,0.5950722429321651,0.5677459791410746,0.6371621422156812,0.18824269345742828,0.13428189926635692,0.2418270622320995,0.12113870580901702,0.09224652303330608,0.15163464601963872,0.2595330739299611,0.21123441946686045,0.3294710516175988,,False,True
cfd15_ds3_strict_qtight_ambas_violating,traditional_span_q,0.9715663065857618,0.9564308477946963,0.979614266396259,0.7579500763295031,0.5682486311192311,0.8625762903227648,0.05055623657917092,0.04554394868824081,0.05994309989334861,0.9564202334630351,0.9303707646490242,0.9687748867855248,,True,True
cfd15_ds3_strict_qtight_ambas_violating,rf_shape,0.7833002276582044,0.7601149093865618,0.8093135988421805,0.3920335403930945,0.3159669210996686,0.45155012328291017,0.15357328420910435,0.1304595043325433,0.16658734861953656,0.7809338521400778,0.7423940555178492,0.826608318206126,46.0,False,True
cfd15_ds3_strict_qtight_ambas_violating,leaky_rf,0.9998104359972063,0.9994811662479176,0.9999537034788661,0.9988635413953073,0.9955448834137074,0.9997991467137728,0.01738485317438078,0.01504083585899592,0.01942146991552222,1.0,1.0,1.0,,True,True
cfd15_ds3_strict_qtight_ambas_violating,shuffled_label_rf,0.5192248736995818,0.4787601163829149,0.5521578546928695,0.1530371485580088,0.10532937552146696,0.19323265707554518,0.20283965330580575,0.19332955075665006,0.2133542007845964,0.09649805447470818,0.06197764305552753,0.13650461388064214,46.0,False,True
cfd15_ds3_app_a_qnone_ambexclude,q_template_only,0.7352564517316544,0.7018686411338065,0.7627456339003899,0.8831376847434852,0.8216738455560761,0.9082098145979558,0.1734650224212461,0.14693022647261028,0.22035953995721635,0.3047858942065491,0.2455125422522683,0.3698659093384648,,False,True
cfd15_ds3_app_a_qnone_ambexclude,traditional_span_q,0.9742990497821349,0.9571841276300006,0.9821649511594592,0.9903819015677015,0.9781364096746882,0.9949215264618824,0.020644311165404956,0.015357609080951276,0.03162750207535645,0.9949622166246851,0.9895513010837063,1.0,,True,True
cfd15_ds3_app_a_qnone_ambexclude,rf_shape,0.9916825259419072,0.9876909106792487,0.9952889717970848,0.9961395257612957,0.991399232018708,0.9980784785744319,0.03209466590513633,0.02810880787582615,0.036464369461384954,0.9836272040302267,0.9755612901151199,0.9924309275264476,46.0,False,True
cfd15_ds3_app_a_qnone_ambexclude,leaky_rf,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.004284887273924571,0.0036999689355030232,0.005176590954108574,1.0,1.0,1.0,,True,True
cfd15_ds3_app_a_qnone_ambexclude,shuffled_label_rf,0.5098379565072857,0.4696504550465917,0.5634405302330497,0.7517085085201298,0.6143666169276237,0.8263738758027831,0.23527607376459245,0.22827112881047,0.24600342645885392,0.06926952141057935,0.04854329199710575,0.09910938118485287,46.0,False,True
cfd15_ds3_app_a_qnone_ambas_violating,q_template_only,0.6758260281239848,0.6567457756910694,0.699754707160823,0.66204878569066,0.6246365869049996,0.6811490169282063,0.21226621009499547,0.1948708861124441,0.22719571482923395,0.1774406332453826,0.14247719938669878,0.22922825220356993,,False,True
cfd15_ds3_app_a_qnone_ambas_violating,traditional_span_q,0.9586582797955555,0.933676100863574,0.9721007404082359,0.9189642369752338,0.8436421150848811,0.9500394304701231,0.05877977297536225,0.04481704169749489,0.08788352024265411,0.908311345646438,0.854776683124762,0.9359097270856441,,True,True
cfd15_ds3_app_a_qnone_ambas_violating,rf_shape,0.8769417912505755,0.8651007235007864,0.8907454166981121,0.857265168855649,0.8284694225928352,0.8685116940084718,0.1459472031159872,0.13427193495429068,0.15317116060546318,0.712401055408971,0.6774409774320973,0.7564319620274353,46.0,False,True
cfd15_ds3_app_a_qnone_ambas_violating,leaky_rf,0.9997722842967017,0.9995307824235258,0.9999004931888394,0.9996872334124689,0.999174205213788,0.9998747935195399,0.012334878421548229,0.010771095118985156,0.014538920558248508,1.0,1.0,1.0,,True,True
cfd15_ds3_app_a_qnone_ambas_violating,shuffled_label_rf,0.47122806976543086,0.429315282594764,0.5218954511361684,0.412239183307064,0.3613399150665456,0.4437963866729937,0.2531540631770797,0.2490895083308525,0.25734907012189007,0.06134564643799472,0.03577027478493277,0.08565602119206767,46.0,False,True
cfd15_ds3_app_a_qtight_ambexclude,q_template_only,0.8803235416966354,0.8318540819729345,0.9153089599980316,0.905220925146838,0.8004253572917214,0.9472677788650966,0.12275949395976356,0.09219117082268073,0.1744639809776515,0.7487352445193929,0.6706117090365563,0.8187793562440764,,False,True
cfd15_ds3_app_a_qtight_ambexclude,traditional_span_q,0.911161217978159,0.8785120073261103,0.9361531159078884,0.9458687448306896,0.8836053943058471,0.9706446087073357,0.10899434205835923,0.08774821381617426,0.13280486464177113,0.7774030354131535,0.7247809193121693,0.8360594951448646,,True,True
cfd15_ds3_app_a_qtight_ambexclude,rf_shape,0.9954123908774691,0.9913840291048795,0.9983224432528329,0.996819481356535,0.9918914909852076,0.9989332562764881,0.02671985648421489,0.021189460914289113,0.03276672386555096,0.9915682967959528,0.9812777453271028,0.9982222998299652,46.0,False,True
cfd15_ds3_app_a_qtight_ambexclude,leaky_rf,0.9999618710235377,0.9998710582841566,1.0,0.9999766434218355,0.9998959726323802,1.0,0.006112554953609034,0.00482213497443142,0.007646413669894563,1.0,1.0,1.0,,True,True
cfd15_ds3_app_a_qtight_ambexclude,shuffled_label_rf,0.502683760002357,0.45669413378868084,0.5447997354546115,0.6271031771585815,0.468589885706895,0.7470641125069127,0.2479355400534762,0.2405486767172621,0.25905085134936723,0.05227655986509275,0.03593936084059805,0.069376559790195,46.0,False,True
cfd15_ds3_app_a_qtight_ambas_violating,q_template_only,0.6353884597863946,0.6001036074519361,0.6858280372732959,0.41017089092090186,0.35973011085458223,0.4604174808461575,0.20561454002336346,0.17956676694443943,0.22446349056566828,0.3129318854886476,0.2528817538356357,0.40012488200803376,,False,True
cfd15_ds3_app_a_qtight_ambas_violating,traditional_span_q,0.9376233324439023,0.9034057237743723,0.95663033242469,0.788503350600176,0.6180031763747061,0.87431987959413,0.0721460461228809,0.05838897972008634,0.10280834224110216,0.8894373149062191,0.8317357524370251,0.9215487985742417,,True,True
cfd15_ds3_app_a_qtight_ambas_violating,rf_shape,0.841212236810467,0.820690564537242,0.8633421716261902,0.7078119511757195,0.6500485293524617,0.7391429771018864,0.1631460348641944,0.1445093167358076,0.17330889295716218,0.7314906219151036,0.6882949636769427,0.7830870242753748,46.0,False,True
