definition_id,rf_auc,leaky_rf_auc,shuffled_label_auc,rf_looks_too_good,leaky_control_at_ceiling,shuffled_control_near_null,leakage_note
cfd15_ds3_loose_qnone_ambas_violating,0.8759164679047564,0.9998837927378922,0.4613566329635924,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd15_ds3_loose_qnone_ambexclude,0.9947406024628028,1.0,0.4541792495759732,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd15_ds3_loose_qtight_ambas_violating,0.8637411894341747,0.9999448157513647,0.48683633152916445,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd15_ds3_loose_qtight_ambexclude,0.997557660800045,0.999913150840559,0.3794111157534986,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd15_ds3_strict_qnone_ambas_violating,0.8926424862161815,0.9997952826119897,0.4534912692769469,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd15_ds3_strict_qnone_ambexclude,0.9826650046162498,1.0,0.3625808595547349,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd15_ds3_strict_qtight_ambas_violating,0.7833002276582044,0.9998104359972063,0.5192248736995818,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd15_ds3_strict_qtight_ambexclude,0.9783315756961439,1.0,0.4605384854286758,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds2_app_a_qnone_ambas_violating,0.8699244340837645,0.9999894785953306,0.46861238437549013,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds2_app_a_qnone_ambexclude,0.9934142821174279,1.0,0.40331931351242734,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds2_app_a_qtight_ambas_violating,0.8473957002215036,0.9999872840255871,0.5114662888330441,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds2_app_a_qtight_ambexclude,0.9970423164569403,1.0,0.4978616998388591,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds2_loose_qnone_ambas_violating,0.8918846020432659,0.9999958337872769,0.47321044735409795,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds2_loose_qnone_ambexclude,0.9951939595315169,1.0,0.43361215921928387,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds2_loose_qtight_ambas_violating,0.8839778180876209,0.9999878977238255,0.4965531103817951,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds2_loose_qtight_ambexclude,0.9978256155765609,0.9999984304832035,0.4815384983153048,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds2_strict_qnone_ambas_violating,0.8809440226028608,0.9999958993073951,0.4802693507563718,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds2_strict_qnone_ambexclude,0.9860300099247966,1.0,0.49296051024764764,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds2_strict_qtight_ambas_violating,0.8251073202911203,0.9998845071194509,0.4663111508702421,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds2_strict_qtight_ambexclude,0.9871405380608149,1.0,0.5025860805081239,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds3_app_a_qnone_ambas_violating,0.8569762365813546,0.9999541866407077,0.46965857083328955,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds3_app_a_qnone_ambexclude,0.9928435329158118,1.0,0.3901846452866861,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds3_app_a_qtight_ambas_violating,0.8155008623427582,0.9999532646407306,0.5059167969896399,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds3_app_a_qtight_ambexclude,0.9965219622651977,1.0,0.3360831677537701,True,True,False,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds3_loose_qnone_ambas_violating,0.8666374808430318,0.9998975680173257,0.4333248501347682,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds3_loose_qnone_ambexclude,0.9959679424244594,1.0,0.548207295542362,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds3_loose_qtight_ambas_violating,0.8553111537584046,0.9999181350905211,0.5008544370333587,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds3_loose_qtight_ambexclude,0.9979573088842393,0.999800245122934,0.4105594716539929,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds3_strict_qnone_ambas_violating,0.8780272131015238,0.9999084308777288,0.471961030354388,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds3_strict_qnone_ambexclude,0.9829572118702553,1.0,0.5601414768806072,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds3_strict_qtight_ambas_violating,0.7763383160853456,0.9999626539296911,0.5059891303279576,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd20_ds3_strict_qtight_ambexclude,0.9811862368594592,1.0,0.4806509174133985,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds2_app_a_qnone_ambas_violating,0.8631955678485739,0.9999927378941587,0.48787828126926613,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds2_app_a_qnone_ambexclude,0.9931093743676502,1.0,0.36132695003160686,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds2_app_a_qtight_ambas_violating,0.8409070753548685,0.9999885969497867,0.48203811526278817,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds2_app_a_qtight_ambexclude,0.9962932943092188,1.0,0.48828547844509484,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds2_loose_qnone_ambas_violating,0.8967843758820996,0.9999938291722997,0.4969168687757821,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds2_loose_qnone_ambexclude,0.9953279175539032,1.0,0.42943464666166326,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds2_loose_qtight_ambas_violating,0.8934083675143559,0.9999905386929177,0.48579447634673234,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds2_loose_qtight_ambexclude,0.9977514834950076,0.9999996446718544,0.4908885572492864,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds2_strict_qnone_ambas_violating,0.8777255135584237,0.9999967149612223,0.5180194469546187,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds2_strict_qnone_ambexclude,0.9866519926692723,1.0,0.5211930304783315,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds2_strict_qtight_ambas_violating,0.8286114691882613,0.9999662009617305,0.4851613832164523,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds2_strict_qtight_ambexclude,0.9878001885930433,1.0,0.5450767175551536,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds3_app_a_qnone_ambas_violating,0.8339569622603156,0.9998943972683701,0.4676964328307877,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds3_app_a_qnone_ambexclude,0.9917545384091496,1.0,0.44204339963833633,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds3_app_a_qtight_ambas_violating,0.7945027791788304,0.999805381060826,0.5111508500568063,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds3_app_a_qtight_ambexclude,0.9962245008877133,0.9999528968440885,0.4502355157795572,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds3_loose_qnone_ambas_violating,0.859642331561649,0.9999724156066979,0.45362013746529156,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds3_loose_qnone_ambexclude,0.9950609088333664,1.0,0.4845184586957349,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds3_loose_qtight_ambas_violating,0.8427162512017455,0.9999617421801016,0.469071928302145,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds3_loose_qtight_ambexclude,0.997245154292715,0.999823537015078,0.4446159120157805,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds3_strict_qnone_ambas_violating,0.8715056350839098,0.9999072107698306,0.4807778354104233,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds3_strict_qnone_ambexclude,0.9823544214605667,1.0,0.4604715431531074,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds3_strict_qtight_ambas_violating,0.7700615439770553,0.9999083811344807,0.5323444471000637,False,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
cfd25_ds3_strict_qtight_ambexclude,0.9817066319979456,1.0,0.4265336093990755,True,True,True,RF excludes run/event/timing spans; leaky RF includes active timing spans; shuffled RF trains on permuted labels.
