event_id,pair,method,residual_ns
44:1108:658:1108,B4-B6,traditional_template_phase,-6.062891915054308
44:1108:658:1108,B4-B8,traditional_template_phase,-2.837797735660523
44:1108:658:1108,B6-B8,traditional_template_phase,3.2250941793937855
44:1626:1143:1626,B4-B6,traditional_template_phase,-6.562891915054308
44:1626:1143:1626,B4-B8,traditional_template_phase,-6.83779773566053
44:1626:1143:1626,B6-B8,traditional_template_phase,-0.2749058206062216
44:2818:2229:2818,B4-B6,traditional_template_phase,-4.562891915054294
44:2818:2229:2818,B4-B8,traditional_template_phase,-3.8377977356605157
44:2818:2229:2818,B6-B8,traditional_template_phase,0.7250941793937784
44:304:16292:304,B4-B6,traditional_template_phase,-4.562891915054301
44:304:16292:304,B4-B8,traditional_template_phase,-3.83779773566053
44:304:16292:304,B6-B8,traditional_template_phase,0.7250941793937713
44:359:16340:359,B4-B6,traditional_template_phase,-4.562891915054294
44:359:16340:359,B4-B8,traditional_template_phase,-3.8377977356605157
44:359:16340:359,B6-B8,traditional_template_phase,0.7250941793937784
44:645:227:645,B4-B6,traditional_template_phase,-4.562891915054294
44:645:227:645,B4-B8,traditional_template_phase,-3.8377977356605157
44:645:227:645,B6-B8,traditional_template_phase,0.7250941793937784
44:799:369:799,B4-B6,traditional_template_phase,-4.562891915054294
44:799:369:799,B4-B8,traditional_template_phase,-3.8377977356605157
44:799:369:799,B6-B8,traditional_template_phase,0.7250941793937784
45:10030:8933:10027,B4-B6,traditional_template_phase,-4.562891915054294
45:10030:8933:10027,B4-B8,traditional_template_phase,-3.8377977356605157
45:10030:8933:10027,B6-B8,traditional_template_phase,0.7250941793937784
45:10088:8986:10085,B4-B6,traditional_template_phase,-4.562891915054301
45:10088:8986:10085,B4-B8,traditional_template_phase,-3.83779773566053
45:10088:8986:10085,B6-B8,traditional_template_phase,0.7250941793937713
45:10742:9590:10738,B4-B6,traditional_template_phase,-4.062891915054301
45:10742:9590:10738,B4-B8,traditional_template_phase,-4.837797735660523
45:10742:9590:10738,B6-B8,traditional_template_phase,-0.7749058206062216
45:11127:9949:11123,B4-B6,traditional_template_phase,-4.562891915054301
45:11127:9949:11123,B4-B8,traditional_template_phase,-3.83779773566053
45:11127:9949:11123,B6-B8,traditional_template_phase,0.7250941793937713
45:11400:10205:11396,B4-B6,traditional_template_phase,-4.562891915054294
45:11400:10205:11396,B4-B8,traditional_template_phase,-3.8377977356605157
45:11400:10205:11396,B6-B8,traditional_template_phase,0.7250941793937784
45:12507:11224:12503,B4-B6,traditional_template_phase,-3.5628919150543084
45:12507:11224:12503,B4-B8,traditional_template_phase,-4.337797735660523
45:12507:11224:12503,B6-B8,traditional_template_phase,-0.7749058206062145
45:12815:11516:12811,B4-B6,traditional_template_phase,-4.562891915054294
45:12815:11516:12811,B4-B8,traditional_template_phase,-3.8377977356605157
45:12815:11516:12811,B6-B8,traditional_template_phase,0.7250941793937784
45:13147:11830:13143,B4-B6,traditional_template_phase,-4.562891915054294
45:13147:11830:13143,B4-B8,traditional_template_phase,-3.8377977356605157
45:13147:11830:13143,B6-B8,traditional_template_phase,0.7250941793937784
45:13418:12083:13414,B4-B6,traditional_template_phase,-4.062891915054301
45:13418:12083:13414,B4-B8,traditional_template_phase,-5.337797735660523
45:13418:12083:13414,B6-B8,traditional_template_phase,-1.2749058206062216
45:14372:12969:14368,B4-B6,traditional_template_phase,-8.562891915054308
45:14372:12969:14368,B4-B8,traditional_template_phase,-6.337797735660523
45:14372:12969:14368,B6-B8,traditional_template_phase,2.2250941793937855
45:14374:12970:14370,B4-B6,traditional_template_phase,-4.562891915054301
