method,metric,ci_low,ci_high,n_boot_valid
cnn_1d,charge_mae_log,0.18683303197224935,0.32260570526123045,2000
cnn_1d,composite_loss,1.5379576385470257,2.5168403741213625,2000
cnn_1d,good_recovery_rate,0.15384615384615385,0.6451612903225806,2000
cnn_1d,recover_utility_vs_veto0,-1.1660042918561033,-0.20951306483722787,2000
cnn_1d,time_mae_samples,0.8656657500700518,2.225940295628139,2000
cnn_1d,time_res68_samples,0.6621836423873901,2.7101837396621704,2000
gradient_boosted_trees,charge_mae_log,0.1251969337463379,0.24709606170654297,2000
gradient_boosted_trees,composite_loss,0.7142652349090083,1.0586228850221735,2000
gradient_boosted_trees,good_recovery_rate,0.6,1.0,2000
gradient_boosted_trees,recover_utility_vs_veto0,0.07237547065332972,0.537978439749143,2000
gradient_boosted_trees,time_mae_samples,0.18533929333542337,0.590334585734776,2000
gradient_boosted_trees,time_res68_samples,0.08830140590667723,0.839923243522644,2000
late_gated_cnn_new,charge_mae_log,0.23048114776611328,0.31761404563640727,2000
late_gated_cnn_new,composite_loss,1.8699639076797074,3.184698311128942,2000
late_gated_cnn_new,good_recovery_rate,0.1111111111111111,0.6206896551724138,2000
late_gated_cnn_new,recover_utility_vs_veto0,-1.6072353164468551,-0.3530760287315773,2000
late_gated_cnn_new,time_mae_samples,1.1416339257667805,2.907711479398939,2000
late_gated_cnn_new,time_res68_samples,0.7330328822135925,3.426122546195984,2000
mlp,charge_mae_log,0.11407976150512696,0.20757579803466797,2000
mlp,composite_loss,0.8953462741409071,2.0481337821038372,2000
mlp,good_recovery_rate,0.3333333333333333,0.8888888888888888,2000
mlp,recover_utility_vs_veto0,-0.7410104355807894,0.3410161970522396,2000
mlp,time_mae_samples,0.5646446228027344,1.5895427227020265,2000
mlp,time_res68_samples,0.6684470510482788,2.151595649719238,2000
ridge,charge_mae_log,0.31152684347970144,0.399808931350708,2000
ridge,composite_loss,2.5986418980205706,3.915293904040191,2000
ridge,good_recovery_rate,0.0,0.2857142857142857,2000
ridge,recover_utility_vs_veto0,-1.8509836046617545,-1.1335189271440025,2000
ridge,time_mae_samples,2.097507885524205,3.4660314429890025,2000
ridge,time_res68_samples,2.2825899410247805,4.619386196136475,2000
traditional_late_template,charge_mae_log,0.2966241403059526,0.7353816373007638,2000
traditional_late_template,composite_loss,5.689063208271957,8.326566550225142,2000
traditional_late_template,good_recovery_rate,0.0,0.1,2000
traditional_late_template,recover_utility_vs_veto0,-2.2,-1.7982214649359392,2000
traditional_late_template,time_mae_samples,5.306269677480062,7.24906233378819,2000
traditional_late_template,time_res68_samples,6.224541664123535,9.893895149230957,2000
