event_index,run,group,current_nA,stratum,amp_bin,baseline_bin,p02_topology,ref_stave,ref_amp_adc,downstream,trad_secondary_fraction,trad_secondary_primary_ratio,trad_score_sse_improvement,trad_failed,trad_t1_sample,trad_t2_sample,trad_sep_sample,trad_amp1_adc,trad_amp2_adc,trad_one_template_id,trad_primary_template_id,trad_secondary_template_id,ml_overlap_score,ml_secondary_fraction,traditional_candidate,ml_candidate,joint_candidate,either_candidate,rank_trad,rank_ml,candidate_score
95855,51,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,2454.5,1,0.6654693789906201,1.989262976832129,0.9926190005146699,False,5.876991150442478,10.876991150442478,5.0,942.2521652397339,1874.3873471513123,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.9529096530010579,0.4477334140495559,True,True,True,True,1.0,0.9983509234828496,0.9992579155672824
162031,54,high_20nA,20.0,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1105.0,0,0.6726082716377113,2.054444915277178,0.9768343072441006,False,3.6597222222222223,7.659722222222222,4.0,482.98265386139946,992.2612573926295,B2:amp0:balanced,B2:amp0:fast_tail,B2:amp0:fast_tail,0.6085335359904187,0.25300072153369163,True,True,True,True,0.9995052770448549,0.9694920844327177,0.9859993403693933
214469,56,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1179.0,0,0.6714587491302941,2.043757815351425,0.9484742626278981,False,5.851515151515152,7.351515151515152,1.5,404.94195617404966,827.6032876944081,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.7047675464679083,0.1749310094142205,True,True,True,True,0.9881266490765171,0.9830145118733509,0.9858261873350924
53471,49,high_20nA,20.0,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1301.0,0,0.6136705548476815,1.5884643600120332,0.9719468540371549,False,3.6933852140077823,6.693385214007782,3.0,565.0966485134895,897.635886125925,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.5974438011062657,0.24290772603669275,True,True,True,True,0.9990105540897097,0.9665237467018469,0.9843914907651715
1511,44,high_20nA,20.0,amp_2500_4500|s16_no_lowering|p02_broad_late,amp_2500_4500,s16_no_lowering,p02_broad_late,B2,2939.0,0,0.6847281061052326,2.171865362453729,0.9584330201347583,False,5.989034482758621,6.989034482758621,1.0,927.8657739414158,2015.199535429683,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.6087687885671952,0.1122765576274424,True,True,True,True,0.9940633245382586,0.9696569920844327,0.9830804749340369
45,44,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1864.5,0,0.6706668851724014,2.0364392615771,0.9475874989642955,False,5.835849056603774,7.335849056603774,1.5,618.2741562584426,1259.0777662231476,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.6486473028117872,0.12596236809603922,True,True,True,True,0.9876319261213721,0.9762532981530343,0.9825115435356202
6526,45,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,2394.0,0,0.6825528125798737,2.1501302882124684,0.9524519859472456,False,5.955666156202144,6.955666156202144,1.0,773.0654901679075,1662.191525181836,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.5734051509269811,0.05758048262550394,True,True,True,True,0.9906002638522428,0.962401055408971,0.9779106200527705
129625,53,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1765.0,0,0.4904090792087626,0.9623583529457486,0.9509527669244664,False,6.525510204081632,8.025510204081632,1.5,950.3998861397678,914.6252690652939,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.575277047671425,0.1863011458761095,True,True,True,True,0.9892810026385225,0.9628957783641161,0.9774076517150396
140241,53,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1097.0,0,0.5281205748137677,1.119185424550645,0.943624439339434,False,5.688461538461539,7.188461538461539,1.5,558.230626661029,624.7635808967963,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.6070592076884787,0.11963071059605311,True,True,True,True,0.9831794195250659,0.9691622691292876,0.9768717018469657
222600,56,high_20nA,20.0,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1916.0,0,0.6720494448039246,2.049240149638164,0.9420897045425916,False,5.514385964912281,7.014385964912281,1.5,619.8851848101989,1270.2936088789327,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.6128053085438465,0.16800609566128555,True,True,True,True,0.9812005277044855,0.9703166226912929,0.976302770448549
20007,45,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1841.5,0,0.6903805819532933,2.229771589613764,0.9371327020072873,False,5.221937321937322,6.721937321937322,1.5,591.0763932006925,1317.9653488502781,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.6158254295552419,0.0904254875069279,True,True,True,True,0.975098944591029,0.9704815303430079,0.9730211081794196
162683,54,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,2398.5,0,0.6501231777365146,1.8581487436939153,0.9378486556948228,False,6.356272401433692,7.856272401433692,1.5,881.1093870645485,1637.2323006309066,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.5860829652410015,0.20793010297077683,True,True,True,True,0.9769129287598944,0.9648746701846965,0.9714957124010555
20221,45,high_20nA,20.0,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1771.5,0,0.5570300676602076,1.2574895653028708,0.9423372832894823,False,5.5788495575221235,7.0788495575221235,1.5,809.2121731664006,1017.5758638728084,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.5611237034250259,0.15936494464849874,True,True,True,True,0.9815303430079155,0.9591029023746702,0.9714379947229552
21496,45,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1821.0,0,0.5463870461502218,1.20452258144984,0.9600154820878515,False,5.872592592592593,7.372592592592593,1.5,883.1135944584396,1063.7302665105267,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.5044727307442325,0.10830483939241052,True,True,True,True,0.9952176781002638,0.9371701846965699,0.9690963060686016
230780,57,high_20nA,20.0,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1812.5,0,0.5223452444092918,1.0935623236145016,0.9458838597666789,False,5.389344262295082,6.889344262295082,1.5,913.089294554354,998.5200506203854,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.5179466256105928,0.12607275518995215,True,True,True,True,0.9868073878627969,0.9472295514511874,0.9689973614775726
1737,44,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1871.0,0,0.46678881025543234,0.8754295094201706,0.9343801325077166,False,6.47516733601071,7.97516733601071,1.5,1057.189237597101,925.4946556339144,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.5563914839938157,0.09865190779472971,True,True,True,True,0.9722955145118733,0.95811345646438,0.9659135883905015
220880,56,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1547.0,0,0.6409425996943795,1.7850700170747782,0.9371505187476669,False,6.411162079510704,7.411162079510704,1.0,573.1396102228504,1023.0943338067352,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.5192001819892409,0.09504692333804594,True,True,True,True,0.9755936675461742,0.9477242744063324,0.9630524406332455
89,44,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,2022.5,0,0.637686361011679,1.7600396242114265,0.924096857602495,False,5.775303643724697,7.275303643724697,1.5,745.5310357370901,1312.1641639766635,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.5860702250654105,0.08502323347617873,True,True,True,True,0.9599274406332454,0.9647097625329816,0.9620794854881267
237079,57,high_20nA,20.0,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1211.5,0,0.5848563195573263,1.408804582870407,0.9450408063737962,False,15.129850746268657,16.62985074626866,1.5000000000000018,537.8625580101765,757.7432366791368,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.48956243071041283,0.22621225745042234,True,True,True,True,0.9853232189973615,0.9274406332453826,0.9592760554089711
17821,45,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1801.0,0,0.658753841220435,1.9304359163379494,0.9423771542065973,False,5.415437392795884,6.915437392795884,1.5,622.0322537181364,1200.7934036981305,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.492625002102341,0.10363838618991833,True,True,True,True,0.9816952506596306,0.9305738786279684,0.9586906332453826
78882,50,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1342.0,0,0.6334046363724803,1.7278031836105083,0.9195834826677125,False,6.512618595825427,7.512618595825427,1.0,503.30003181731905,869.603397285234,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.5406883501457761,0.14315935183840905,True,True,True,True,0.9528364116094987,0.9543205804749341,0.9535042875989446
43062,48,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1308.5,0,0.6703461849469055,2.0334852937738295,0.9157079757187846,False,6.707071960297767,7.707071960297767,1.0,428.263231131873,870.8669823707262,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.5252176655464806,0.34557173448040013,False,True,False,True,0.9475593667546174,0.950197889182058,0.9487467018469657
8537,45,high_20nA,20.0,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,2062.0,0,0.4704887013806249,0.8885338284704346,0.9206022463540277,False,6.624385510996119,8.12438551099612,1.5000000000000009,1160.8248772570087,1031.4321723728922,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.5089021668270584,0.14470868099024486,True,True,True,True,0.9538258575197889,0.9407981530343008,0.9479633905013194
8584,45,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,2458.5,0,0.583759809202874,1.402459017916884,0.9538367667986494,False,14.590051679586564,16.090051679586566,1.5000000000000018,1073.0501085131261,1504.9088013609248,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.4688773567400676,0.1486379703238513,True,False,False,True,0.991589709762533,0.8941292875989446,0.9477325197889184
189941,55,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1756.0,0,0.6912529634900735,2.238897484827677,0.9754653068660009,False,5.59535864978903,7.09535864978903,1.5,557.6174815840544,1248.4483770144827,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.4523074588640582,0.08659612511649471,True,False,False,True,0.9991754617414248,0.8674142480211082,0.9398829155672824
177781,55,high_20nA,20.0,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1618.5,0,0.676922987516526,2.095237238678973,0.9643065174314042,False,5.333716475095786,6.833716475095786,1.5,550.5687331480634,1153.5721121441288,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.4536996284297158,0.08986221592158777,True,False,False,True,0.9968667546174143,0.8690633245382586,0.9393552110817942
174936,55,high_20nA,20.0,amp_2500_4500|s16_no_lowering|p02_broad_late,amp_2500_4500,s16_no_lowering,p02_broad_late,B2,2949.5,0,0.6495149880709614,1.8531890550642616,0.8787679553353157,False,5.631165644171779,7.131165644171779,1.5,1057.8867106352782,1960.464073647231,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.7374251990046147,0.23591491443958543,False,True,False,True,0.9010554089709762,0.9859828496042217,0.9392727572559367
231587,57,high_20nA,20.0,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1595.0,0,0.6785671809345998,2.1110699987251,0.9070255471557623,False,6.556613226452906,7.556613226452906,1.0,523.9465715387378,1106.0878881103038,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.5095763056780761,0.18039939196513508,False,True,False,True,0.9366754617414248,0.9417875989445911,0.9389759234828496
62371,50,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,2102.5,0,0.6313497618406992,1.7125982747036255,0.9098957251778997,False,14.838028169014084,16.338028169014084,1.5,812.9424436138121,1392.243826366364,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.5035281437773722,0.08282691070752563,False,True,False,True,0.9404683377308707,0.9368403693931399,0.9388357519788919
116618,53,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1441.0,0,0.6669845674249648,2.002863838073569,0.9581032736771341,False,5.365322580645161,6.865322580645161,1.5,505.45936357364843,1012.366280917341,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.4487905577113227,0.07356309426933055,True,False,False,True,0.9937335092348285,0.862796833773087,0.9348120052770448
5886,45,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1331.0,0,0.6659797867132348,1.9938307929331012,0.9471726828420288,False,6.3180073126142595,7.3180073126142595,1.0,445.31364587289863,887.8800596546916,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.45304366991593553,0.051522524436962584,True,False,False,True,0.987467018469657,0.8685686015831134,0.9339627308707126
114236,53,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1454.5,0,0.6455845347952235,1.8215473030281375,0.9042214855554002,False,6.389298245614035,7.389298245614035,1.0,532.951018221195,970.7954898869175,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.5025553205697842,0.09921439758397356,False,True,False,True,0.9318931398416886,0.9363456464379947,0.9338967678100264
132112,53,high_20nA,20.0,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1745.0,0,0.6796821987487203,2.12189955130071,0.9652956973189323,False,6.39344262295082,7.39344262295082,1.0,571.4003526877108,1212.454151981121,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.4442879660890261,0.08768185752196223,True,False,False,True,0.9970316622691293,0.85438654353562,0.9328413588390502
7693,45,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1108.0,0,0.556062122948825,1.2525674237179916,0.9533869380387999,False,10.858536585365854,12.358536585365854,1.5,519.2678316278084,650.4179700816718,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.44777412677128625,0.10679668973970602,True,False,False,True,0.9909300791556728,0.8614775725593667,0.9326764511873351
151411,54,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1396.5,0,0.5392277934473099,1.170269790102126,0.9422793227584041,False,5.7665254237288135,7.2665254237288135,1.5,702.4567191230354,822.0638772439427,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.4544090795328989,0.08720333742370466,True,False,False,True,0.9813654353562006,0.8702176781002638,0.9313489445910291
1287,44,high_20nA,20.0,amp_2500_4500|s16_no_lowering|p02_broad_late,amp_2500_4500,s16_no_lowering,p02_broad_late,B2,2798.5,0,0.6838662554046984,2.1632181540131032,0.8940176355488711,False,5.862604042806183,6.862604042806183,1.0,881.451725601626,1906.7723747076138,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.5213850094599035,0.1674632048620518,False,True,False,True,0.9175461741424802,0.9482189973614775,0.931348944591029
185222,55,high_20nA,20.0,amp_ge_4500|s16_no_lowering|p02_broad_late,amp_ge_4500,s16_no_lowering,p02_broad_late,B2,4708.5,1,0.49120563965789293,0.9654305903226056,0.8530471891338793,False,5.016698564593302,11.016698564593302,6.0,2654.650084138474,2562.8803978297615,B2:amp1:slow_tail,B2:amp1:slow_tail,B2:amp0:balanced,0.9969736943696251,0.4574202895172065,False,True,False,True,0.8745052770448549,0.9991754617414248,0.9306068601583114
143662,53,high_20nA,20.0,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1422.0,0,0.6645289971295703,1.9808835680091068,0.9622282456926488,False,5.7211428571428575,7.2211428571428575,1.5,492.62387283808874,975.8305349139778,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.44030905551500654,0.13781867217480215,True,False,False,True,0.9962071240105541,0.8443271767810027,0.927861147757256
197983,56,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,1934.5,0,0.6247640549931504,1.664989890512077,0.887947660339285,False,6.765444617784711,7.765444617784711,1.0,739.256291244965,1230.8542514203184,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.518251900259328,0.15873706383133024,False,True,False,True,0.9106200527704486,0.9473944591029023,0.9271685356200527
50290,49,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B4,2393.0,1,0.6841200199188456,2.1657593486712416,0.8496959920855274,False,7.791985522233713,10.791985522233713,3.0,825.7971436892444,1788.4778840509898,B4:amp0:balanced,B4:amp0:balanced,B4:amp0:balanced,0.7767466811150676,0.36614806647297543,False,True,False,True,0.8712071240105541,0.991754617414248,0.9254534960422164
35591,48,high_20nA,20.0,amp_1000_2500|s16_mild_lowering|p02_broad_late,amp_1000_2500,s16_mild_lowering,p02_broad_late,B2,1076.5,0,0.6492238313469917,1.8508208064419873,0.8792812510907226,False,9.636301369863014,11.136301369863014,1.5,368.7148948182646,682.425198974713,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.538210276095629,0.09344155220540099,False,True,False,True,0.9018799472295514,0.9534960422163589,0.9251071899736149
159793,54,high_20nA,20.0,amp_1000_2500|s16_no_lowering|p02_broad_late,amp_1000_2500,s16_no_lowering,p02_broad_late,B2,2219.5,0,0.4303540967214661,0.7554765060972276,0.8385828867235418,False,4.564462299134734,10.564462299134734,6.0,1897.7046253410765,1433.6712599572247,B2:amp0:balanced,B2:amp0:balanced,B2:amp0:balanced,0.9810651573773462,0.27628240622466194,False,True,False,True,0.8603232189973615,0.9988456464379947,0.9226583113456465
100209,51,high_20nA,20.0,amp_2500_4500|s16_no_lowering|p02_broad_late,amp_2500_4500,s16_no_lowering,p02_broad_late,B4,3754.0,1,0.27859212449822424,0.386178379747309,0.8368167043788535,False,6.016242038216561,12.01624203821656,6.0,3511.570210861817,1356.0924943995328,B4:amp1:balanced,B4:amp1:balanced,B4:amp0:balanced,0.8870717855411533,0.21933859171779663,False,True,False,True,0.8585092348284961,0.9968667546174143,0.9207701187335093
