ceiling_adc,n_saturating_test,naive_res68,traditional_res68,ml_res68,ml_bias
4000.0,8873,0.26375580228511,0.10436827496889789,0.03243177807776981,0.0010741490835048677
3000.0,20254,0.34619441533049,0.23938418405096265,0.03876520182345995,-0.0018874871034178175
2500.0,27971,0.40305635148042024,0.23304421647522966,0.04211127384222838,-0.005706840018891276
2000.0,33823,0.49302915082382764,0.2861081876388038,0.046166939244736555,-0.003901504138510145
