window,probe,res68_abs_frac,res68_abs_frac_ci95,bias_median_frac,bias_median_frac_ci95,frac_within10,frac_within10_ci95
w2_8,full_features,0.08180600029441998,"[0.0789534290387362, 0.0847577571293705]",0.029584259916991686,"[0.02497296057243485, 0.03451567180232071]",0.7802550802667695,"[0.7652647463713096, 0.7945589380976319]"
w2_8,observed_amp_only,0.14685836102045885,"[0.1447832660440257, 0.14833988535073356]",0.014636871748695792,"[-0.0010491446292573085, 0.02932582196017758]",0.46209377812221636,"[0.4531757531941067, 0.4711423046269207]"
w2_8,without_observed_amp,0.19823646817014925,"[0.19055387541482324, 0.20828610482441964]",0.13253813164032174,"[0.12169867637297471, 0.14575561308840004]",0.3974560976194802,"[0.3718791299722699, 0.4185869900641494]"
