,count,mean,std,min,25%,50%,75%,max
digitized_charge_adc,36049.0,81779.13557703653,36865.234266210115,487.9241949177482,44661.62682149602,81102.78598587555,117404.72917465614,154822.49960946845
digitized_max_adc,36049.0,3726.617171793233,251.88051981899386,40.371224966563005,3665.173005506789,3788.136130069736,3834.0957739713917,3903.0570595072095
saturated_count,36049.0,18.05711670226636,7.011149648514296,0.0,12.0,19.0,23.0,37.0
early_fraction,36049.0,0.11368934953289099,0.05778397468093331,0.005636864279503333,0.0593870486259685,0.11169190281169537,0.1707198902263434,0.3921055460224608
late_fraction,36049.0,0.7177764732862967,0.06399361963173104,0.45603389119060317,0.6628501994142273,0.7052200628286224,0.7763028537621958,0.9936943087817067
