method,family,n,bias_frac,res68_frac,mae_mev,res68_ci95,bias_ci95,mae_mev_ci95
gradient_boosted_trees,ml_tree,10814,-0.005023917991877885,0.050259135415802396,2.7540378593402215,"[0.04719029142887861, 0.0551729681204654]","[-0.019562564848178372, 0.007869332586117451]","[2.581293054759755, 3.0245650984246395]"
mlp,neural_tabular,10814,0.01414621968163017,0.08329976067523222,4.479143597017742,"[0.0810677916166492, 0.08677154015466298]","[-0.006280284727843671, 0.029753184953991645]","[4.445944041943911, 4.513004961279218]"
gated_residual_cnn,neural_gated_residual_new,10814,-0.011376424633832934,0.0993164735506252,5.323814798057437,"[0.09821967144683327, 0.10046677264704777]","[-0.032519206640435734, 0.003268023988904806]","[5.172050917528869, 5.562608910412357]"
ridge,ml_linear,10814,0.009653467755796796,0.23011150871720826,11.784115588603697,"[0.22217989741610092, 0.2342031448944878]","[0.006848879296385745, 0.014251059972075446]","[11.527109740117588, 11.914736379968577]"
1d_cnn,neural_waveform,10814,0.006505065367834886,0.2338410054328216,12.186978733081103,"[0.22941760025844624, 0.23839197565065706]","[0.004700323634143952, 0.008608709398666575]","[11.92503130202816, 12.363813894710914]"
truth_birks_lookup,traditional_digitized_birks,10814,-0.3080736780043755,0.5373916581504441,25.707237714499378,"[0.5357738431515904, 0.5398907028408899]","[-0.312538821308713, -0.30472680301404387]","[25.600169266260888, 25.77344058108427]"
