metric,low,high,high_over_low,difference,difference_ci95,excess_fraction_high
multi_stave_per_selected_event,0.015587529976019185,0.026806295960723994,1.7197269870187546,0.01121876598470481,"[0.007975376951506408, 0.014462155017903211]",0.41851235251383867
three_stave_per_selected_event,0.0041109969167523125,0.00853789586801239,2.0768431698940137,0.004426898951260077,"[0.002744313431518754, 0.0061094844710014]",0.5184999934053603
downstream_per_selected_event,0.023124357656731757,0.03341410480625382,1.4449743989548876,0.010289747149522063,"[0.006367044044861144, 0.014212450254182982]",0.3079462164012912
ml_score_mean,0.12134916220396691,0.15739906113203125,1.2970757957724564,0.036049898928064344,,0.2290350315229934
traditional_score_mean,1.1718185233518605,1.1521605164574595,0.9832243589748254,-0.019658006894401003,,-0.017061864743328777
