method,run,n,positives,roc_auc,average_precision
ML_gradient_boosted_trees,42,1324,577,1.0,0.9999999999999999
ML_gradient_boosted_trees,50,1370,620,0.9999956989247312,0.9999948138159941
ML_gradient_boosted_trees,57,1303,589,1.0,1.0
ML_gradient_boosted_trees,58,1299,607,1.0,1.0000000000000002
ML_gradient_boosted_trees,60,1800,655,0.9999959998666622,0.9999930073896351
ML_gradient_boosted_trees,62,1800,659,0.9999906904866083,0.9999839091776346
ML_gradient_boosted_trees,64,1621,743,1.0,1.0
ML_gradient_boosted_trees,65,1328,598,1.0,1.0
ML_mlp,42,1324,577,0.999988399583313,0.9999849556189186
ML_mlp,50,1370,620,0.9999397849462365,0.9999300903714736
ML_mlp,57,1303,589,0.999854950469152,0.9998256289141247
ML_mlp,58,1299,607,0.9998738227423793,0.9998571364468567
ML_mlp,60,1800,655,0.9995346511550385,0.9991796491081382
ML_mlp,62,1800,659,0.9993483340625785,0.998900784748193
ML_mlp,64,1621,743,0.999763931852951,0.9997230201992522
ML_mlp,65,1328,598,0.999587666651395,0.9995203604607645
ML_ridge_classifier,42,1324,577,0.995524559242168,0.9952849041176757
ML_ridge_classifier,50,1370,620,0.9976752688172043,0.9973483519149992
ML_ridge_classifier,57,1303,589,0.9945000071335836,0.9946776131235399
ML_ridge_classifier,58,1299,607,0.9909128567483406,0.9916316296752905
ML_ridge_classifier,60,1800,655,0.9713763792126403,0.959778885402728
ML_ridge_classifier,62,1800,659,0.9774417191213415,0.9719911305294885
ML_ridge_classifier,64,1621,743,0.989364670102429,0.9895466693872321
ML_ridge_classifier,65,1328,598,0.9939066294039492,0.9937800309121407
NN_1d_cnn,42,1324,577,0.8974847976539316,0.8840087332380278
NN_1d_cnn,50,1370,620,0.9346967741935485,0.9292362987243843
NN_1d_cnn,57,1303,589,0.885788950554755,0.8778529564469634
NN_1d_cnn,58,1299,607,0.9013746178971727,0.9040911881063146
NN_1d_cnn,60,1800,655,0.717205906863562,0.622788670810882
NN_1d_cnn,62,1800,659,0.7104023172708762,0.6004445116272488
NN_1d_cnn,64,1621,743,0.7704022662542117,0.7399034258038856
NN_1d_cnn,65,1328,598,0.8574907224996564,0.8380075444982844
NN_transformer_sequence_encoder_new,42,1324,577,0.8961461095682557,0.8924010689745747
NN_transformer_sequence_encoder_new,50,1370,620,0.9392236559139785,0.9376251142859732
NN_transformer_sequence_encoder_new,57,1303,589,0.8910083558041212,0.89304499410945
NN_transformer_sequence_encoder_new,58,1299,607,0.9009008580053518,0.9082392159618766
NN_transformer_sequence_encoder_new,60,1800,655,0.7208746958231942,0.643588593346623
NN_transformer_sequence_encoder_new,62,1800,659,0.7169375956718742,0.6275489872119477
NN_transformer_sequence_encoder_new,64,1621,743,0.778479169285388,0.7607037388210144
NN_transformer_sequence_encoder_new,65,1328,598,0.850306959270628,0.8428730630580068
traditional_exponential_ar_fisher_all_features,42,1324,577,0.7369466311229899,0.5904289959151999
traditional_exponential_ar_fisher_all_features,50,1370,620,0.7606752688172044,0.6725236161464555
traditional_exponential_ar_fisher_all_features,57,1303,589,0.7765476309369249,0.648990139216443
traditional_exponential_ar_fisher_all_features,58,1299,607,0.8247850225214501,0.7299621137874927
traditional_exponential_ar_fisher_all_features,60,1800,655,0.6937231241041368,0.4873913578546106
traditional_exponential_ar_fisher_all_features,62,1800,659,0.6886060865598554,0.47184535506223746
traditional_exponential_ar_fisher_all_features,64,1621,743,0.7956722883587743,0.6665652242174103
traditional_exponential_ar_fisher_all_features,65,1328,598,0.8012942685664545,0.670968253432354
traditional_exponential_ar_gatti_waveform,42,1324,577,0.7142028541665217,0.7100656328329684
traditional_exponential_ar_gatti_waveform,50,1370,620,0.7950129032258064,0.8030254547922322
traditional_exponential_ar_gatti_waveform,57,1303,589,0.7293494647434526,0.7349564283213532
traditional_exponential_ar_gatti_waveform,58,1299,607,0.7326661016464942,0.7494561121412073
traditional_exponential_ar_gatti_waveform,60,1800,655,0.6034001133371112,0.5383226585522578
traditional_exponential_ar_gatti_waveform,62,1800,659,0.6250792971051403,0.550442730978161
traditional_exponential_ar_gatti_waveform,64,1621,743,0.6299831073312956,0.658690666053724
traditional_exponential_ar_gatti_waveform,65,1328,598,0.6769436935905072,0.6937866383014396
traditional_scalar__ar1_tail_residual_rms,42,1324,577,0.7817288797013588,0.7541073409764159
traditional_scalar__ar1_tail_residual_rms,50,1370,620,0.8805698924731183,0.8839742181574665
traditional_scalar__ar1_tail_residual_rms,57,1303,589,0.7784380305602716,0.7753767598240366
traditional_scalar__ar1_tail_residual_rms,58,1299,607,0.8099008675281638,0.831562212980883
traditional_scalar__ar1_tail_residual_rms,60,1800,655,0.6528857628587619,0.5450523529554335
traditional_scalar__ar1_tail_residual_rms,62,1800,659,0.6436451266692289,0.5384532374441294
traditional_scalar__ar1_tail_residual_rms,64,1621,743,0.6582269749246574,0.6703095088891615
traditional_scalar__ar1_tail_residual_rms,65,1328,598,0.7266161176524488,0.7405353202935581
traditional_scalar__area_over_peak,42,1324,577,0.7040153682320269,0.5803817433440044
traditional_scalar__area_over_peak,50,1370,620,0.7996967741935485,0.707776733109885
traditional_scalar__area_over_peak,57,1303,589,0.738116638845691,0.6288517979837418
traditional_scalar__area_over_peak,58,1299,607,0.7423079486910895,0.6815452819918756
traditional_scalar__area_over_peak,60,1800,655,0.6134031134371145,0.43419870036637465
traditional_scalar__area_over_peak,62,1800,659,0.6064163826156806,0.4295971674678803
traditional_scalar__area_over_peak,64,1621,743,0.6300597528335842,0.5560354693568451
traditional_scalar__area_over_peak,65,1328,598,0.6889380125532596,0.5974192475413805
traditional_scalar__cf_ratio_s6_s8,42,1324,577,0.6961642062182873,0.6150412098633606
traditional_scalar__cf_ratio_s6_s8,50,1370,620,0.7782795698924732,0.7418114897761112
traditional_scalar__cf_ratio_s6_s8,57,1303,589,0.6980258996637705,0.6523942195437269
traditional_scalar__cf_ratio_s6_s8,58,1299,607,0.6664170896382284,0.6573646735993427
traditional_scalar__cf_ratio_s6_s8,60,1800,655,0.5828647621587386,0.46257983846071044
