candidate_definition,low_rate,high_rate,high_minus_low,ci_low,ci_high,bootstrap_unit,n_bootstrap
traditional_candidate,0.0407169040968939,0.020475075886222972,-0.02024182821067093,-0.04526642883977875,0.009033204427529598,source_run_within_current_group,600
ml_candidate,0.03491020582841136,0.05743836504336073,0.02252815921494937,0.008350633534227804,0.033448203305225736,source_run_within_current_group,600
joint_candidate,0.0026651208418985374,0.002623369374609286,-4.175146728925159e-05,-0.0033018436403817715,0.0033486985001197154,source_run_within_current_group,600
either_candidate,0.07296198908340673,0.07529007155497441,0.002328082471567683,-0.03001068293506392,0.038815172124282364,source_run_within_current_group,600
