feature,coefficient,method,base_method,drift_order,train_pulses,heldout_pulses,heldout_run
B4_inv_amp,-4.36475038481326,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B4_peak_sample,0.6844616919306292,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B4_area_over_amp,2.708971854769293,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B4_template_sse,0.6048447810494669,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B6_intercept,0.8556855994885467,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B6_log_amp,-67.79395120311827,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B6_log_amp2,22.337668699639426,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B6_inv_amp,-2.0260852003103693,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B6_peak_sample,-0.4364495910080227,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B6_area_over_amp,-0.7748496414706005,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B6_template_sse,0.0838768411203486,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B8_intercept,3.4088611080383866,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B8_log_amp,-69.83505258949322,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B8_log_amp2,19.22382651614411,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B8_inv_amp,-2.7614358588872134,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B8_peak_sample,-0.42100838744349417,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B8_area_over_amp,-1.0179094894636196,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B8_template_sse,0.11898947221766501,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B4_current_nA_z_p1,0.0,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B4_trigger_entry_density_z_p1,-2.1328543699494937,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B4_entries_per_eventno_z_p1,-2.132854366343803,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B4_selected_multiplicity_per_event_z_p1,-1.987437857593667,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B4_downstream_allhit_fraction_z_p1,0.06378419289125856,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B6_current_nA_z_p1,0.0,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B6_trigger_entry_density_z_p1,0.8417072778130283,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B6_entries_per_eventno_z_p1,0.8417072763500498,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B6_selected_multiplicity_per_event_z_p1,-0.10419134959997815,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B6_downstream_allhit_fraction_z_p1,-0.25547654547057774,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B8_current_nA_z_p1,0.0,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B8_trigger_entry_density_z_p1,1.5163739880937421,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B8_entries_per_eventno_z_p1,1.516373995925944,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B8_selected_multiplicity_per_event_z_p1,1.8299671697041229,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B8_downstream_allhit_fraction_z_p1,0.05744737382878928,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B4_current_nA_z_p2,0.0,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B4_trigger_entry_density_z_p2,-1.974630595065201,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B4_entries_per_eventno_z_p2,-1.9746305965202589,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B4_selected_multiplicity_per_event_z_p2,-1.5255508609894157,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B4_downstream_allhit_fraction_z_p2,0.4283346170049683,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B6_current_nA_z_p2,0.0,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B6_trigger_entry_density_z_p2,0.6429388080756226,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B6_entries_per_eventno_z_p2,0.6429388083427168,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B6_selected_multiplicity_per_event_z_p2,-0.2533265046126406,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B6_downstream_allhit_fraction_z_p2,0.35659306720658535,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B8_current_nA_z_p2,0.0,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B8_trigger_entry_density_z_p2,1.453338630477171,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B8_entries_per_eventno_z_p2,1.4533386300900728,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B8_selected_multiplicity_per_event_z_p2,1.479563222433268,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
B8_downstream_allhit_fraction_z_p2,-0.5577052671910613,s02h_binned_current_drift2,s02b_template,2,9036,2424,60
intercept,0.0,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B4_intercept,-52.52639052222761,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B4_log_amp,78.53629399899383,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B4_log_amp2,-47.46341149672062,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B4_inv_amp,-4.775835199568188,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B4_peak_sample,0.6324572814354291,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B4_area_over_amp,3.655759481497438,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B4_template_sse,0.9795155660993096,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B6_intercept,18.045925294246786,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B6_log_amp,-40.20592305434666,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B6_log_amp2,7.909732194403187,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B6_inv_amp,-1.7811311423213392,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B6_peak_sample,-0.7958373544738381,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B6_area_over_amp,-0.9735513432562896,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B6_template_sse,0.14880609067516043,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B8_intercept,34.480464766467804,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B8_log_amp,-62.419893426246,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B8_log_amp2,15.006649341344216,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B8_inv_amp,-2.948288170095697,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B8_peak_sample,-0.8336188441200176,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B8_area_over_amp,-1.8337445126098377,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
B8_template_sse,0.058846351785989695,s02h_binned_current_drift0,s02b_template,0,8661,2799,61
intercept,0.0,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B4_intercept,-53.03695320777866,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B4_log_amp,78.90804409154012,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B4_log_amp2,-47.46875798729623,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B4_inv_amp,-4.773683840670758,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B4_peak_sample,0.6405862397884658,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B4_area_over_amp,3.632690203960179,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B4_template_sse,0.9813640366266926,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B6_intercept,18.677289636584117,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B6_log_amp,-41.14598483613554,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B6_log_amp2,8.133041637487649,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B6_inv_amp,-1.8169992254898129,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B6_peak_sample,-0.7954056253019774,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B6_area_over_amp,-0.981287127195196,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B6_template_sse,0.14375884902682473,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B8_intercept,34.359663116810836,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B8_log_amp,-62.63077831499676,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B8_log_amp2,15.221401751049196,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B8_inv_amp,-2.930631475606211,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B8_peak_sample,-0.8433127309464206,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B8_area_over_amp,-1.8342150071368752,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B8_template_sse,0.05803372983384333,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B4_current_nA_z_p1,0.0,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B4_trigger_entry_density_z_p1,0.050664056024523625,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B4_entries_per_eventno_z_p1,0.05066405816426781,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B4_selected_multiplicity_per_event_z_p1,0.012152264315375635,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B4_downstream_allhit_fraction_z_p1,-0.06422468745001793,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B6_current_nA_z_p1,0.0,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B6_trigger_entry_density_z_p1,-0.016569178118852577,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B6_entries_per_eventno_z_p1,-0.01656917815414014,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B6_selected_multiplicity_per_event_z_p1,-0.02440523982170834,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B6_downstream_allhit_fraction_z_p1,0.04618637482671638,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B8_current_nA_z_p1,0.0,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B8_trigger_entry_density_z_p1,-0.004928278183370695,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B8_entries_per_eventno_z_p1,-0.004928278207719889,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B8_selected_multiplicity_per_event_z_p1,0.041812792342885104,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
B8_downstream_allhit_fraction_z_p1,-0.05499050991461723,s02h_binned_current_drift1,s02b_template,1,8661,2799,61
intercept,0.0,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B4_intercept,-31.79530271064166,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B4_log_amp,88.71926288741267,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B4_log_amp2,-51.58950977213202,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B4_inv_amp,-4.596350482214872,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B4_peak_sample,0.6311789278691652,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B4_area_over_amp,3.616426029616671,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B4_template_sse,0.9785074439372263,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B6_intercept,11.760920529235761,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B6_log_amp,-45.45734587446179,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B6_log_amp2,9.873542655380568,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B6_inv_amp,-1.9021968400776446,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B6_peak_sample,-0.7918214005657159,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B6_area_over_amp,-0.9892346232684383,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B6_template_sse,0.13866669161794443,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B8_intercept,20.03438168601374,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B8_log_amp,-66.59056027965468,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B8_log_amp2,17.05162625769546,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B8_inv_amp,-2.9772283880202672,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B8_peak_sample,-0.8413023520589954,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B8_area_over_amp,-1.8287976679939515,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B8_template_sse,0.060914801267505876,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B4_current_nA_z_p1,0.0,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B4_trigger_entry_density_z_p1,-15.94602122943238,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B4_entries_per_eventno_z_p1,-15.946021307230815,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B4_selected_multiplicity_per_event_z_p1,-0.5949808729076812,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B4_downstream_allhit_fraction_z_p1,3.3500318642703233,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B6_current_nA_z_p1,0.0,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B6_trigger_entry_density_z_p1,5.902811004253982,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B6_entries_per_eventno_z_p1,5.902811006243158,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B6_selected_multiplicity_per_event_z_p1,0.2471026839513865,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B6_downstream_allhit_fraction_z_p1,-1.3544850565094138,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B8_current_nA_z_p1,0.0,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B8_trigger_entry_density_z_p1,10.048940486998319,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B8_entries_per_eventno_z_p1,10.048940482877377,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B8_selected_multiplicity_per_event_z_p1,0.4063474105067026,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B8_downstream_allhit_fraction_z_p1,-2.0286643991051037,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B4_current_nA_z_p2,0.0,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B4_trigger_entry_density_z_p2,-12.803976790643343,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B4_entries_per_eventno_z_p2,-12.80397680657217,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B4_selected_multiplicity_per_event_z_p2,1.336917084052485,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B4_downstream_allhit_fraction_z_p2,-2.0332188114925533,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B6_current_nA_z_p2,0.0,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B6_trigger_entry_density_z_p2,4.699226172012509,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B6_entries_per_eventno_z_p2,4.699226173660496,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B6_selected_multiplicity_per_event_z_p2,-0.5458891141097734,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B6_downstream_allhit_fraction_z_p2,0.919097900069301,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B8_current_nA_z_p2,0.0,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B8_trigger_entry_density_z_p2,8.094466887244035,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B8_entries_per_eventno_z_p2,8.094466878382299,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B8_selected_multiplicity_per_event_z_p2,-0.7396416223681992,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
B8_downstream_allhit_fraction_z_p2,1.109745229107001,s02h_binned_current_drift2,s02b_template,2,8661,2799,61
intercept,0.0,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B4_intercept,-63.056931413749396,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B4_log_amp,121.49023727656807,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B4_log_amp2,-65.15720728373107,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B4_inv_amp,-3.6109503450957345,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B4_peak_sample,0.6356644317473249,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B4_area_over_amp,2.8274537256096295,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B4_template_sse,0.5484287525613085,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B6_intercept,22.806559481223072,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B6_log_amp,-22.030152120856535,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B6_log_amp2,-1.2272759224901932,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B6_inv_amp,-1.6099803650898,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B6_peak_sample,-0.6500172243719289,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B6_area_over_amp,-0.31989059915914875,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B6_template_sse,0.34748364506129603,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B8_intercept,40.25037080260975,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B8_log_amp,-53.42046159394676,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B8_log_amp2,12.761429054179457,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B8_inv_amp,-2.183862129495276,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B8_peak_sample,-0.5547224943122624,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B8_area_over_amp,-0.5505217624092063,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
B8_template_sse,0.42024363240501,s02h_binned_current_drift0,s02b_template,0,9039,2421,62
intercept,0.0,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B4_intercept,-62.4056766668078,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B4_log_amp,119.14654213081997,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B4_log_amp2,-63.9820941936416,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B4_inv_amp,-3.6101751205934693,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B4_peak_sample,0.6638449664122906,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B4_area_over_amp,2.7866231266669046,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B4_template_sse,0.535715025701657,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B6_intercept,22.643831133356777,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B6_log_amp,-22.225264959230767,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B6_log_amp2,-1.2673491221810587,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B6_inv_amp,-1.6446016971989779,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B6_peak_sample,-0.6569819592366387,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B6_area_over_amp,-0.31127378994330346,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B6_template_sse,0.349193547051951,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B8_intercept,39.76184442935254,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B8_log_amp,-53.64017558790043,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B8_log_amp2,13.020918118120228,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B8_inv_amp,-2.163418797128494,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B8_peak_sample,-0.5633612586142357,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B8_area_over_amp,-0.5357271503873439,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B8_template_sse,0.4247143359607116,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B4_current_nA_z_p1,0.0,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B4_trigger_entry_density_z_p1,0.019271390119030656,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B4_entries_per_eventno_z_p1,0.01927139231312178,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B4_selected_multiplicity_per_event_z_p1,0.037641304662457346,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B4_downstream_allhit_fraction_z_p1,0.05089538625158857,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B6_current_nA_z_p1,0.0,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B6_trigger_entry_density_z_p1,0.00583910023581054,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B6_entries_per_eventno_z_p1,0.005839100210926462,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B6_selected_multiplicity_per_event_z_p1,-0.04679661463886509,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B6_downstream_allhit_fraction_z_p1,-0.015319453466942806,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B8_current_nA_z_p1,0.0,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B8_trigger_entry_density_z_p1,0.014094145146798681,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B8_entries_per_eventno_z_p1,0.014094145157760406,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B8_selected_multiplicity_per_event_z_p1,0.03538383790575587,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
B8_downstream_allhit_fraction_z_p1,-0.10877427508603489,s02h_binned_current_drift1,s02b_template,1,9039,2421,62
intercept,0.0,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B4_intercept,-33.521181197659985,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B4_log_amp,131.6652863374594,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B4_log_amp2,-69.02665229728683,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B4_inv_amp,-3.4033930557684644,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B4_peak_sample,0.6198237293836125,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B4_area_over_amp,2.642566804612362,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B4_template_sse,0.4967731088780218,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B6_intercept,12.74678174700255,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B6_log_amp,-26.720041672048136,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B6_log_amp2,0.6419546448854923,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B6_inv_amp,-1.7167208296257672,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B6_peak_sample,-0.6450948894033481,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B6_area_over_amp,-0.32110862687420033,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B6_template_sse,0.3460820596110834,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B8_intercept,20.774398287047752,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B8_log_amp,-57.618272168770645,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B8_log_amp2,14.847553651740297,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B8_inv_amp,-2.2113067371176016,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B8_peak_sample,-0.5536246341607771,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B8_area_over_amp,-0.5231735284677699,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B8_template_sse,0.4298995478431226,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B4_current_nA_z_p1,0.0,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B4_trigger_entry_density_z_p1,-18.558873322501388,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B4_entries_per_eventno_z_p1,-18.558873340231347,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B4_selected_multiplicity_per_event_z_p1,-2.83444087197456,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B4_downstream_allhit_fraction_z_p1,4.34440111188284,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B6_current_nA_z_p1,0.0,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B6_trigger_entry_density_z_p1,7.061329650014664,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B6_entries_per_eventno_z_p1,7.0613296763312965,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B6_selected_multiplicity_per_event_z_p1,1.0192393939907098,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B6_downstream_allhit_fraction_z_p1,-1.7146745305064937,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B8_current_nA_z_p1,0.0,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B8_trigger_entry_density_z_p1,11.511894623092338,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B8_entries_per_eventno_z_p1,11.511894653812123,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B8_selected_multiplicity_per_event_z_p1,1.8475148994428938,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B8_downstream_allhit_fraction_z_p1,-2.6438143400974154,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B4_current_nA_z_p2,0.0,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B4_trigger_entry_density_z_p2,-14.686700931782639,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B4_entries_per_eventno_z_p2,-14.68670090838333,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B4_selected_multiplicity_per_event_z_p2,0.7969150618701981,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B4_downstream_allhit_fraction_z_p2,-6.78996023079465,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B6_current_nA_z_p2,0.0,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B6_trigger_entry_density_z_p2,5.560182769270529,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B6_entries_per_eventno_z_p2,5.560182760996184,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B6_selected_multiplicity_per_event_z_p2,-0.37812557988047324,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B6_downstream_allhit_fraction_z_p2,2.643136196947443,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B8_current_nA_z_p2,0.0,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B8_trigger_entry_density_z_p2,9.12043165748279,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B8_entries_per_eventno_z_p2,9.120431655785415,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B8_selected_multiplicity_per_event_z_p2,-0.38001574217826783,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
B8_downstream_allhit_fraction_z_p2,4.076220269685795,s02h_binned_current_drift2,s02b_template,2,9039,2421,62
intercept,0.0,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B4_intercept,-58.1190425036529,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B4_log_amp,79.37693426138213,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B4_log_amp2,-44.28258501699868,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B4_inv_amp,-3.8798374546105854,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B4_peak_sample,0.4933801843833796,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B4_area_over_amp,2.977526573223839,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B4_template_sse,0.6712107302082415,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B6_intercept,27.68113580144042,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B6_log_amp,-59.933122305406194,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
