heldout_run,occupancy_weighted_instability_score,min_train_bin_pulses,max_abs_sse_shift,heldout_pulses
58,0.0016508961611028073,934,3.606718214493533,219
59,0.001944043286575158,762,0.1822354423965792,2289
60,0.0018171718968665739,752,3.3422780797801224,2424
61,0.0018788628177056187,721,0.10942707039792354,2799
62,0.0018062627660444391,752,0.04140298430714148,2421
63,0.0016806359936570835,861,0.08968893386217039,1110
65,0.0017592056882703671,935,1.920835221307595,198
