event_index,run,group,current_nA,eventno,stratum,amp_bin,baseline_bin,p02_topology,ref_stave,ref_amp_adc,downstream,trad_secondary_fraction,trad_secondary_primary_ratio,trad_score_sse_improvement,trad_failed,trad_t1_sample,trad_t2_sample,trad_amp1_adc,trad_amp2_adc,cnn_overlap_score,cnn_secondary_fraction_raw,cnn_secondary_fraction,cnn_t1_sample,cnn_t2_sample,cnn_amp1_adc,cnn_amp2_adc
15,44,high_20nA,20.0,29,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,2067.5,0,0.0,0.0,0.0,True,,,,,0.007892466,0.26202965,0.0020680602,2.1808014,5.443884,2170.381,770.6328
27,44,high_20nA,20.0,71,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B6,1504.5,1,0.0,0.0,0.0,True,,,,,0.302136,0.25992548,0.078532845,1.9112539,5.1237597,1537.942,540.14874
49,44,high_20nA,20.0,119,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1060.0,0,0.0,0.0,0.0,True,,,,,6.460033e-05,0.25929072,1.6750268e-05,1.0462543,4.9170694,1353.9884,473.97357
72,44,high_20nA,20.0,171,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1699.5,0,0.0,0.0,0.0,True,,,,,0.22377759,0.25891843,0.057940144,0.62624145,4.363061,2044.6874,714.37115
91,44,high_20nA,20.0,220,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1792.5,0,0.0,0.0,0.0,True,,,,,0.20279177,0.2582401,0.052368965,0.24890721,4.1358395,2251.0945,783.7076
102,44,high_20nA,20.0,258,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B8,2352.0,1,0.0,0.0,0.0,True,,,,,0.6001837,0.23555578,0.14137675,1.7000768,5.67821,2409.2136,742.37494
106,44,high_20nA,20.0,263,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1511.5,0,0.0,0.0,0.0,True,,,,,0.19534421,0.25800094,0.05039899,0.10805833,4.0510235,1927.9535,670.36993
190,44,high_20nA,20.0,425,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1672.0,0,0.0,0.0,0.0,True,,,,,0.22444244,0.23852006,0.053534023,1.6686625,5.059225,1728.5988,541.4528
207,44,high_20nA,20.0,467,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1202.5,0,0.0,0.0,0.0,True,,,,,0.0016979106,0.25702515,0.00043640574,0.0,3.8817143,1717.3761,594.1101
214,44,high_20nA,20.0,488,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,2235.5,0,0.0,0.0,0.0,True,,,,,0.079476,0.22373024,0.017781183,2.066327,5.0189385,2227.3093,641.9372
238,44,high_20nA,20.0,532,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1115.5,0,0.0,0.0,0.0,True,,,,,1.868665e-09,0.25636905,4.790679e-10,0.0,4.1333113,1888.0387,650.9071
262,44,high_20nA,20.0,598,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1076.5,0,0.0,0.0,0.0,True,,,,,0.21022782,0.25847957,0.054339595,0.3857417,4.2182374,1331.3281,464.07498
274,44,high_20nA,20.0,621,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1318.0,0,0.0,0.0,0.0,True,,,,,0.28111905,0.26084274,0.07332786,1.5454397,4.9165783,1416.4022,499.83716
294,44,high_20nA,20.0,664,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1475.0,0,0.0,0.0,0.0,True,,,,,0.3100928,0.26171738,0.08115668,1.9709566,5.171543,1497.2285,530.75977
349,44,high_20nA,20.0,789,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1584.5,0,0.0,0.0,0.0,True,,,,,0.31593168,0.2620951,0.08280414,2.0471027,5.218668,1591.7205,565.3603
375,44,high_20nA,20.0,844,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,2291.5,0,0.0,0.0,0.0,True,,,,,0.004663542,0.2586609,0.001206276,0.58140135,4.4807267,2917.6477,1017.9977
388,44,high_20nA,20.0,871,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,2428.0,0,0.0,0.0,0.0,True,,,,,0.005568092,0.25911778,0.0014427917,0.8337085,4.6293287,3002.269,1050.0203
400,44,high_20nA,20.0,902,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1636.0,0,0.0,0.0,0.0,True,,,,,0.1998716,0.25814626,0.051596105,0.19415152,4.1028666,2067.0737,719.2891
402,44,high_20nA,20.0,907,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,2242.0,0,0.0,0.0,0.0,True,,,,,0.24828322,0.25972477,0.064485304,1.0362802,4.609976,2568.9092,901.299
409,44,high_20nA,20.0,922,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1783.5,0,0.0,0.0,0.0,True,,,,,0.34031594,0.25038353,0.085209504,2.7718434,5.568177,1595.4717,532.9123
418,44,high_20nA,20.0,951,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,2018.0,0,0.0,0.0,0.0,True,,,,,0.032977764,0.20044367,0.006610184,3.08797,5.4169693,1998.4072,500.98798
426,44,high_20nA,20.0,969,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,2201.0,1,0.0,0.0,0.0,True,,,,,0.44974288,0.22197622,0.09983222,1.6837566,5.083127,2160.2703,616.3419
