domain,method,reference_method,delta_bias_ns,delta_bias_ns_ci_low,delta_bias_ns_ci_high,delta_sigma68_ns,delta_sigma68_ns_ci_low,delta_sigma68_ns_ci_high,delta_rms_ns,delta_rms_ns_ci_low,delta_rms_ns_ci_high,delta_tail_fraction_abs_gt_5ns,delta_tail_fraction_abs_gt_5ns_ci_low,delta_tail_fraction_abs_gt_5ns_ci_high,delta_tail_fraction_abs_gt_10ns,delta_tail_fraction_abs_gt_10ns_ci_low,delta_tail_fraction_abs_gt_10ns_ci_high
full_transfer,gradient_boosted_trees,analytic_s03_timewalk,3.5902525722207175,2.1558135968204595,5.296626943022696,6.309585810745642,2.483284047506818,8.941362369800745,8.316158251637217,5.5314662888672474,10.803367105199829,0.5748340374170187,0.4364151975213558,0.7024102540138517,0.17335546167773083,0.0983897969500481,0.24497596573491098
full_transfer,ridge,analytic_s03_timewalk,2.6474318691238494,1.1192557162706118,5.353421818769886,6.5936785141558625,4.26124761549246,8.818971268488644,8.083139367453978,5.8295110724609005,10.155366468532703,0.5767954133977067,0.4896039232211997,0.6769892932424794,0.20579360289680146,0.1360252484626893,0.27602049557025843
full_transfer,mlp,analytic_s03_timewalk,2.515500865566646,0.6121000265041965,5.160786423594269,7.022928630754046,4.395294573814189,9.263578146653627,8.730411279277735,6.222871946361753,10.762778905409634,0.5704586602293301,0.47398191037780546,0.6852885159245209,0.23461074230537116,0.15401289350947955,0.31964152648711275
full_transfer,1d_cnn_waveform_only,analytic_s03_timewalk,5.323535894790017,4.11812526303724,6.3917557511934255,10.489990018434986,8.120274463467807,14.223207453738517,23.80852154425039,22.196460185149036,25.052195505199133,0.6748642124321063,0.6085026532423287,0.7365579302383568,0.3776403138201569,0.3230416442337542,0.42693015480858193
full_transfer,guardrail_orthogonal_edge_transformer_new,analytic_s03_timewalk,0.1978366883520719,-0.1514359071601215,0.6402734099469204,31.73299526173109,26.93616750957433,34.530811267317475,34.93208546643498,32.79851800077892,36.453481305671424,0.6926674713337356,0.6556232553713416,0.7251791192067153,0.5268557634278818,0.4820386946621496,0.5654159363754598
