method,stratum,level,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
analytic_s03_timewalk,energy_bin,q1_low,1658,-0.18527863574100323,1.1222476463007016,1.164895187141442,0.0,0.0
ridge,energy_bin,q1_low,1658,1.5060535573961253,8.13126130990977,9.155890841277557,0.49155609167671893,0.22617611580217128
mlp,energy_bin,q1_low,1658,0.973485887044268,8.30118633585494,9.366679709702879,0.4776839565741858,0.22919179734620024
gradient_boosted_trees,energy_bin,q1_low,1658,2.605890086208454,8.622470847236473,9.780285994281913,0.5012062726176115,0.20868516284680338
1d_cnn_waveform_only,energy_bin,q1_low,1658,5.585688055202807,22.554985654527158,31.736896448809063,0.6743063932448733,0.47225572979493363
guardrail_orthogonal_edge_transformer_new,energy_bin,q1_low,1658,-2.1793083933651793,47.854282321185885,45.581509225861566,0.8311218335343787,0.7020506634499397
analytic_s03_timewalk,energy_bin,q2,1519,0.2981636798110685,0.8200435834581525,0.8849681581559062,0.0,0.0
ridge,energy_bin,q2,1519,0.8553455354807271,8.036616128589575,9.295816088307042,0.4687294272547729,0.20803159973666885
mlp,energy_bin,q2,1519,0.4586646064254012,8.295722711638293,10.822999887309582,0.4555628703094141,0.22119815668202766
gradient_boosted_trees,energy_bin,q2,1519,2.4605931368253793,8.535382574573791,9.749291133290264,0.48518762343647137,0.1988150098749177
1d_cnn_waveform_only,energy_bin,q2,1519,5.5365456083215605,15.765939867885676,25.71598943309207,0.6543778801843319,0.43120473996050035
guardrail_orthogonal_edge_transformer_new,energy_bin,q2,1519,1.0445969669773607,38.49987097617809,38.273798083726746,0.7926267281105991,0.6438446346280448
analytic_s03_timewalk,energy_bin,q3,1548,0.22337675660844925,0.9921003027470444,0.9708302716046885,0.0,0.0
ridge,energy_bin,q3,1548,1.09915790752836,7.9623740993307415,9.038808420208964,0.49224806201550386,0.19832041343669252
gradient_boosted_trees,energy_bin,q3,1548,2.5026320408516547,8.318545487369462,9.70873054615519,0.5,0.18087855297157623
mlp,energy_bin,q3,1548,0.44327241395316097,8.828570226427054,9.427871895994771,0.48578811369509045,0.23062015503875968
1d_cnn_waveform_only,energy_bin,q3,1548,3.1490378025702848,17.49680408661473,25.756470459823657,0.6569767441860465,0.4257105943152455
guardrail_orthogonal_edge_transformer_new,energy_bin,q3,1548,1.1052252310175383,35.199149104699785,36.85239873039638,0.748062015503876,0.5820413436692506
analytic_s03_timewalk,energy_bin,q4_high,1903,-1.1962469985309978,1.1883143197241521,1.1677255658207866,0.0,0.0
gradient_boosted_trees,energy_bin,q4_high,1903,6.221856448515238,3.30743404286512,8.045648056639248,0.7714135575407252,0.116132422490804
ridge,energy_bin,q4_high,1903,7.4419389093648,5.278100372860866,8.69026070238752,0.8060956384655806,0.19232790331056226
mlp,energy_bin,q4_high,1903,7.692481198142101,5.658703858187346,8.92808970370593,0.8118759852863899,0.25328428796636887
1d_cnn_waveform_only,energy_bin,q4_high,1903,5.669863379131282,6.498685152568498,15.384800033273839,0.7062532842879664,0.21334734629532318
guardrail_orthogonal_edge_transformer_new,energy_bin,q4_high,1903,0.36612327719473203,6.7525356074650364,21.233306889268917,0.44718864950078824,0.23594324750394113
analytic_s03_timewalk,late_tail_morphology,compact,3786,-0.1715161175514222,1.1124985138477326,1.1219239204348055,0.0,0.0
gradient_boosted_trees,late_tail_morphology,compact,3786,4.2441835467769415,4.563881256024,7.998084782059148,0.5660327522451136,0.14315900686740624
ridge,late_tail_morphology,compact,3786,3.3119053604752384,6.254308032896345,8.45298520852573,0.5655044902271527,0.1930797675647121
mlp,late_tail_morphology,compact,3786,3.3639083315073997,6.401916985329674,8.582163297798816,0.5694664553618595,0.2126254622292657
1d_cnn_waveform_only,late_tail_morphology,compact,3786,3.6758945049290435,7.520350402300533,9.677437341023857,0.5940306391970417,0.24696249339672477
guardrail_orthogonal_edge_transformer_new,late_tail_morphology,compact,3786,-5.983346341661218,14.79330922533105,15.234335351019169,0.6053882725832013,0.40253565768621236
analytic_s03_timewalk,late_tail_morphology,diffuse_tail,424,0.2852818912405297,0.962862098785237,0.949404039681242,0.0,0.0
ridge,late_tail_morphology,diffuse_tail,424,1.0023088917726022,7.869253095933541,9.38602189277521,0.4716981132075472,0.18632075471698112
1d_cnn_waveform_only,late_tail_morphology,diffuse_tail,424,-3.8975988844520764,8.29986900714199,9.888970193936796,0.5495283018867925,0.23820754716981132
mlp,late_tail_morphology,diffuse_tail,424,0.2849782487755479,8.393993958496342,9.478758217968522,0.46226415094339623,0.1957547169811321
gradient_boosted_trees,late_tail_morphology,diffuse_tail,424,1.9059060081119332,8.548785835231905,10.17222024854298,0.44339622641509435,0.1957547169811321
guardrail_orthogonal_edge_transformer_new,late_tail_morphology,diffuse_tail,424,6.90112784680169,9.102714594797126,10.771374672515748,0.7075471698113207,0.4363207547169811
analytic_s03_timewalk,late_tail_morphology,late_derivative_bump,639,-1.2157026338012233,1.1006141526276645,1.0803727422778078,0.0,0.0
gradient_boosted_trees,late_tail_morphology,late_derivative_bump,639,6.501151552555229,3.1621897974304325,7.14331897689571,0.7887323943661971,0.0892018779342723
ridge,late_tail_morphology,late_derivative_bump,639,7.40032630294014,4.778946148697409,8.216707950074035,0.8043818466353677,0.18466353677621283
mlp,late_tail_morphology,late_derivative_bump,639,8.019822474764506,5.190669679089744,11.610191284732073,0.7996870109546166,0.3145539906103286
1d_cnn_waveform_only,late_tail_morphology,late_derivative_bump,639,5.403696641587064,6.569225245952737,13.415767955238275,0.6838810641627543,0.24256651017214398
guardrail_orthogonal_edge_transformer_new,late_tail_morphology,late_derivative_bump,639,-3.139612124026878,10.193030049858116,18.24252186551335,0.433489827856025,0.20031298904538342
analytic_s03_timewalk,late_tail_morphology,late_rising_tail,1779,0.31434246391208376,0.9947539816020965,1.0376662927466584,0.0,0.0
ridge,late_tail_morphology,late_rising_tail,1779,1.2066694180495219,9.432275114582577,10.470022046849204,0.5441259134345138,0.2450815064643058
mlp,late_tail_morphology,late_rising_tail,1779,-0.004672303754229112,9.634757596710969,10.622535453811288,0.5160202360876898,0.26194491287240024
gradient_boosted_trees,late_tail_morphology,late_rising_tail,1779,2.2226048160391656,9.913626694930299,11.944589023377011,0.5480607082630692,0.2625070264193367
guardrail_orthogonal_edge_transformer_new,late_tail_morphology,late_rising_tail,1779,54.64311179362629,33.34729937618182,30.50529574461156,0.9679595278246206,0.9302979201798763
1d_cnn_waveform_only,late_tail_morphology,late_rising_tail,1779,27.462305220468203,37.25409864221857,34.40716139782865,0.8735244519392917,0.7374929735806633
analytic_s03_timewalk,pedestal_drift_bin,high,2195,0.030018042528737965,1.1512128067700922,1.1694661712296965,0.0,0.0
gradient_boosted_trees,pedestal_drift_bin,high,2195,3.0738944977724714,8.664307989635669,10.143712823282625,0.5726651480637813,0.2173120728929385
ridge,pedestal_drift_bin,high,2195,2.3549647006475,8.745571821637197,9.812704265367369,0.5849658314350797,0.23280182232346242
mlp,pedestal_drift_bin,high,2195,2.0914916191819906,9.096064760398104,11.031298874797917,0.5808656036446469,0.26013667425968107
1d_cnn_waveform_only,pedestal_drift_bin,high,2195,3.918619647691383,11.511581315729,23.601168277369506,0.6569476082004556,0.3904328018223235
guardrail_orthogonal_edge_transformer_new,pedestal_drift_bin,high,2195,-6.617166575715667,33.20131019772105,37.01961558261621,0.7954441913439636,0.6851936218678816
analytic_s03_timewalk,pedestal_drift_bin,low,2259,-0.07934870448832143,1.1049434261450508,1.1326666919121773,0.0,0.0
gradient_boosted_trees,pedestal_drift_bin,low,2259,3.797524039717544,5.736485612334293,8.990496669157956,0.5719344842850819,0.14342629482071714
ridge,pedestal_drift_bin,low,2259,2.8393058707621037,6.661935212434122,8.867670993690904,0.5706064630367419,0.18902169101372288
mlp,pedestal_drift_bin,low,2259,2.674976619182159,6.798004892020444,9.185634918872617,0.563966356795042,0.2129260734838424
1d_cnn_waveform_only,pedestal_drift_bin,low,2259,5.841821503327925,12.043763300146974,25.188693112718006,0.6719787516600265,0.3554670208056662
guardrail_orthogonal_edge_transformer_new,pedestal_drift_bin,low,2259,1.5921877805276807,28.6038552691475,34.8025974146926,0.6347941567065073,0.43824701195219123
analytic_s03_timewalk,pedestal_drift_bin,mid,2174,-0.015610496619408554,1.1003758746535428,1.1353296055538658,0.0,0.0
gradient_boosted_trees,pedestal_drift_bin,mid,2174,3.8777476624257474,6.718118637152799,9.201172090230473,0.5800367985280589,0.16007359705611776
ridge,pedestal_drift_bin,mid,2174,2.784990397535143,7.3799154853976425,8.989257337016603,0.5749770009199632,0.19595216191352346
mlp,pedestal_drift_bin,mid,2174,2.561001583158367,7.788347385489106,9.284822017301579,0.5666973321067157,0.23137074517019318
1d_cnn_waveform_only,pedestal_drift_bin,mid,2174,5.94100313709259,14.319797360414992,25.848595436486033,0.6959521619135235,0.3877644894204232
guardrail_orthogonal_edge_transformer_new,pedestal_drift_bin,mid,2174,2.408812578157187,29.878208673125677,35.33386696168127,0.6490340386384544,0.45906163753449863
analytic_s03_timewalk,pulse_shape_class,compact,2085,0.07808514951991086,1.0912127822575857,1.1342090296913037,0.0,0.0
gradient_boosted_trees,pulse_shape_class,compact,2085,3.26847729059031,6.253606293441454,8.91594992235476,0.5290167865707434,0.18657074340527577
ridge,pulse_shape_class,compact,2085,2.0561334421146444,7.32225854649373,9.264716803896045,0.5189448441247002,0.2354916067146283
mlp,pulse_shape_class,compact,2085,1.9611688151362934,7.434877042598559,10.472764074922203,0.5199040767386092,0.25755395683453236
