run,sample,method,n_pair_residuals,n_events,n_runs,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,mae_ns,core_sigma_ns,core_mu_ns,core_chi2_ndf
44,sample_i,raw_cfd20,169,90,1,-3.5485254569702676,19.484328996797814,37.50450830008538,0.46745562130177515,18.868953949177524,0.8121002121012478,-1.2045970279919251,1.2684774358421644
44,sample_i,traditional_ridge_lowering,169,90,1,2.3232938194232062,11.457736233140588,21.278316932209083,0.5029585798816568,11.831716440654482,4.287494138839318,0.5166480905376272,0.9766264327034181
44,sample_i,ml_rf_lowering,169,90,1,-1.054829531430783,5.299188510930389,13.742989087192957,0.35502958579881655,6.923791129317931,0.8760316967623375,1.3446152069080197,0.7249294496425064
45,sample_i,raw_cfd20,1787,944,1,-2.667931296702136,16.420619474761995,35.51562085501355,0.3497481813094572,17.076659094308216,4.999999999999999,3.9159516058294246,3.4405190110471824
45,sample_i,traditional_ridge_lowering,1787,944,1,3.7735907595789406,11.706540350645312,22.8790160957355,0.5030777839955233,12.422578935626532,4.999999999999995,2.774464161917218,2.8032575485628635
45,sample_i,ml_rf_lowering,1787,944,1,-1.4231895423056673,4.49678859890659,12.333553229357676,0.2792389479574706,6.183503694212278,4.99999999999569,0.1034516759384771,3.8309944083877627
46,sample_i,raw_cfd20,13,8,1,-4.7655016611258105,6.250605968576039,28.98723377441776,0.38461538461538464,13.846392118360772,,,
46,sample_i,traditional_ridge_lowering,13,8,1,4.5797748696677125,4.8180517193773635,8.687919661284932,0.38461538461538464,5.430849004833282,,,
46,sample_i,ml_rf_lowering,13,8,1,-0.8353911017168343,5.0689241622782895,4.255348343706929,0.38461538461538464,3.7603036051187813,,,
47,sample_i,raw_cfd20,156,83,1,-3.3036964547868095,10.222236536114602,33.97927702805366,0.3269230769230769,14.83082580654594,4.9999999999998685,3.806038267055638,0.974055963412188
47,sample_i,traditional_ridge_lowering,156,83,1,2.8345969677445404,11.969363806199652,16.196212883637706,0.5384615384615384,10.345583906511143,4.999999999999999,2.0539418336546453,0.6702326059116972
47,sample_i,ml_rf_lowering,156,83,1,-1.6492797484639734,4.032282398900271,10.187951279263626,0.24358974358974358,5.2559203208487,4.0433675902391855,-0.4416974748996154,1.0885417391203245
48,sample_i,raw_cfd20,1098,584,1,-2.194771224241112,7.088905012813422,30.960873784420446,0.28506375227686703,13.81465700110409,4.446005590750867,1.5670993216629763,2.954824742384794
48,sample_i,traditional_ridge_lowering,1098,584,1,3.2459248394467846,8.572760417585991,18.445754335092214,0.4872495446265938,9.799573857173943,0.4049331056866261,4.7099671286824965,1.1979333634149227
48,sample_i,ml_rf_lowering,1098,584,1,-1.0460095046565385,3.9003382087525007,10.740796231062891,0.22768670309653916,5.227486182759837,4.357933058084782,-0.6063487509462137,2.204559319451214
49,sample_i,raw_cfd20,1186,623,1,-2.2656482870770915,7.444815728387781,29.51462653972598,0.29932546374367625,13.248610171046971,4.999999999999906,2.922557134783242,2.17123342826003
49,sample_i,traditional_ridge_lowering,1186,623,1,3.5767500398145176,7.695202066894701,18.061742323946177,0.4460370994940978,9.535045716648995,4.999999999999986,1.7759655283715798,2.7722801776931716
49,sample_i,ml_rf_lowering,1186,623,1,-0.7861648719543235,4.10068724227073,10.898348781476056,0.24198988195615515,5.338387818998134,4.298515675972971,-0.9587233907763745,2.55928088164079
50,sample_i,raw_cfd20,1289,691,1,-5.029802260287514,37.387156860010094,43.42371480001391,0.6377036462373933,26.533260844258663,1.974126626205223,1.3148272795401805,1.6501063143756647
50,sample_i,traditional_ridge_lowering,1289,691,1,1.031630395153888,14.940235190871068,22.169135346973178,0.6415826221877424,13.451145986882912,4.039236303971287,1.2610693911972473,1.364090840214102
50,sample_i,ml_rf_lowering,1289,691,1,-2.1602976980627844,5.51326780014657,12.20909189655776,0.3560899922420481,6.205922261032475,4.999999999999999,-0.26579832593540065,1.4351200355084286
51,sample_i,raw_cfd20,616,308,1,-3.8173358873519696,31.866014291510947,39.56701493158305,0.525974025974026,22.345031892981428,4.076381696407778,2.963594272825057,1.166128146902421
51,sample_i,traditional_ridge_lowering,616,308,1,2.026181593279798,12.858792879525584,22.123490677495944,0.5827922077922078,12.573562331978756,1.3733857134592353,-0.19531616357460965,1.4914200188652034
51,sample_i,ml_rf_lowering,616,308,1,-1.8815264365238402,4.580516496558054,12.102237901428714,0.2857142857142857,5.930584053965129,4.706918980970896,0.6072950198630335,1.387287581071247
52,sample_i,raw_cfd20,312,147,1,-3.758450709424542,36.37501883148876,41.63354099916858,0.5384615384615384,24.680228479713513,4.999999999981966,4.688579021411184,1.4709748130775295
52,sample_i,traditional_ridge_lowering,312,147,1,1.6618790591256536,14.618216524569764,18.58696928608964,0.5705128205128205,11.823268880942353,1.4070688839362806,-0.5558099193423974,1.4586584617608542
52,sample_i,ml_rf_lowering,312,147,1,-1.6303948942286786,4.513017745526705,11.067514943153894,0.27564102564102566,5.443057107465411,4.999999999999999,-0.10729030826182101,1.8185419903094098
53,sample_i,raw_cfd20,1120,567,1,-4.733611807406106,41.05588968942512,45.96746091508878,0.6258928571428571,27.893678681727838,2.5415758442820486,1.3322408453406542,1.2185373366527115
53,sample_i,traditional_ridge_lowering,1120,567,1,1.105049171672019,15.978865245747947,19.195916019664143,0.6330357142857143,12.770233821142245,2.959769459072358,0.9229423970078103,1.345430909450817
53,sample_i,ml_rf_lowering,1120,567,1,-1.501952974163829,5.015254971395611,9.304483318836072,0.32321428571428573,5.563290928821226,4.999999999999999,-0.686021860723803,2.0291739535739137
54,sample_i,raw_cfd20,1053,547,1,-4.4759681274900345,40.50905883014902,45.04787224717645,0.6153846153846154,27.225103027699458,2.41637478897358,1.6508421840376288,1.8307989499774875
54,sample_i,traditional_ridge_lowering,1053,547,1,2.0975109134705976,17.942909509893823,22.630433841221496,0.6324786324786325,14.355340503329678,2.916156176971625,1.1637142577637727,1.1539973618681596
54,sample_i,ml_rf_lowering,1053,547,1,-2.3111227689859555,5.382714089066896,10.116483408744564,0.35422602089268757,5.877482616843728,4.999999999999999,0.7002446929558778,1.8504406386938372
55,sample_i,raw_cfd20,756,379,1,-3.7857173837600744,31.442481417616627,40.239957093404634,0.5304232804232805,22.598770354982726,2.81671175824179,0.9435748435039383,2.0791197252451274
55,sample_i,traditional_ridge_lowering,756,379,1,1.631631053370949,12.347871925423267,18.34807461043489,0.5634920634920635,11.061614586355441,1.3430060755996434,-0.04598933905620045,1.34308812568373
55,sample_i,ml_rf_lowering,756,379,1,-2.7385654088442744,5.085465917015959,9.854762324333832,0.33465608465608465,5.9315758055518595,4.999999999999999,0.9782801486632777,2.170025491161363
56,sample_i,raw_cfd20,1669,854,1,-4.190502497872188,34.027395000786974,40.9902123280137,0.5614140203714799,23.871626320573878,2.487159053097989,1.0800829844776825,3.5307525728739537
56,sample_i,traditional_ridge_lowering,1669,854,1,2.7088465161993716,16.23793542915771,20.42458298328224,0.579388855602157,12.898877988717503,3.4874425457743694,1.1817381423167768,1.1955275941036312
56,sample_i,ml_rf_lowering,1669,854,1,-2.2963594638789147,4.980401218266848,10.304209980203536,0.3181545835829838,5.798189260864396,4.4457578578439625,0.728328269882911,1.747405752019514
57,sample_i,raw_cfd20,1221,627,1,-2.5625039510342518,7.55112758417539,30.733516673638057,0.2891072891072891,13.469375201027532,4.999999999999879,2.5803181231708487,2.5104931986430614
57,sample_i,traditional_ridge_lowering,1221,627,1,4.48530876591592,8.365903430353457,19.727734348945255,0.43161343161343163,10.46780995595925,4.999999999999988,4.999999999999981,2.4131815829551084
57,sample_i,ml_rf_lowering,1221,627,1,-1.5769658318801592,3.9642064870146365,8.981918182399705,0.23095823095823095,5.048694950893868,4.233319221882247,0.30688856268340226,2.01557260622244
58,sample_ii,raw_cfd20,1207,587,1,-2.2067964508032887,8.844588426752596,28.098410497522952,0.26926263463131733,12.911865502665695,4.999999999999999,2.5703800465338364,2.291190221204632
58,sample_ii,traditional_ridge_lowering,1207,587,1,-1.3347214131991079,10.10790508665751,19.605538573960896,0.45650372825186414,10.734304907621123,0.7556083444499483,4.240852634961849,1.7970150122344937
58,sample_ii,ml_rf_lowering,1207,587,1,-1.0154535338762583,3.9523144726460337,11.061125854267914,0.23612261806130902,5.242301482083843,4.115571160648932,-0.6497263467651766,2.4692050111955206
59,sample_ii,raw_cfd20,11187,4590,1,-1.8186041055718363,3.755820106981007,12.99434606431802,0.17287923482613748,5.815921142134835,4.999999999990636,0.668483759266414,19.9451476689624
59,sample_ii,traditional_ridge_lowering,11187,4590,1,-1.1807670856071733,6.011115317890327,11.114815967450083,0.38508983641727007,6.680289346525046,4.999999999999999,4.999999999999999,16.654325361658415
59,sample_ii,ml_rf_lowering,11187,4590,1,-1.5448113005337947,3.5308893911318804,7.225837912356776,0.15947081433807098,4.0123906344062625,4.118140271421985,-0.21438929540446788,17.632843093712246
60,sample_ii,raw_cfd20,10524,4056,1,-1.2977371416412886,3.1636495434778302,9.95102272814235,0.07478145191942227,3.7183862747731045,3.895028834829683,-0.5846568220836514,31.90385063914587
60,sample_ii,traditional_ridge_lowering,10524,4056,1,-0.5037137955833062,5.0620944342998655,10.288778122841261,0.3272519954389966,6.061510993083289,4.999999999999999,4.9999999999848175,14.815572451177381
60,sample_ii,ml_rf_lowering,10524,4056,1,-0.9145270637072775,3.0875803394158443,6.011704539805969,0.09207525655644241,3.0932248344298197,3.6596934154172915,-0.8561901478374235,26.45274038082009
61,sample_ii,raw_cfd20,11855,4426,1,-1.5190263756657423,2.880133318291053,10.680102302675593,0.0602277520033741,3.6955501091675664,3.0075911273279763,-0.30624045006528483,31.079606673429694
61,sample_ii,traditional_ridge_lowering,11855,4426,1,-0.7665931883761381,7.722159599298102,12.657196425549266,0.4576971741881063,8.011174042802274,0.7039961338111337,4.221693601959375,12.158436456492002
61,sample_ii,ml_rf_lowering,11855,4426,1,-1.2348675635746265,3.0132492346991873,6.094818507745814,0.08342471530999578,3.1180082792428565,3.3048653056766066,-0.5671008616296592,24.769115031003864
62,sample_ii,raw_cfd20,10936,4216,1,-1.6847386836378888,3.4012421672664477,11.538119024868086,0.11046086320409657,4.548334749844962,4.537329412947518,0.0951321277612658,26.774349123530403
62,sample_ii,traditional_ridge_lowering,10936,4216,1,-1.0402089892057074,5.5636278326925215,11.172250733630468,0.36530724213606436,6.54237573581071,4.999999999999999,4.99999999999993,15.481383314597991
62,sample_ii,ml_rf_lowering,10936,4216,1,-1.4164173924763412,3.26833388394101,6.237872100548734,0.10881492318946598,3.427059174177335,4.006970510438025,-0.525542347406285,23.226262203685692
63,sample_ii,raw_cfd20,5816,2621,1,-1.7562373659671842,4.198372680588606,17.020051595331207,0.2247248968363136,7.521787839341115,4.999999999999999,0.8479908757517071,14.900639927519173
63,sample_ii,traditional_ridge_lowering,5816,2621,1,-1.212933279418965,6.251947340041929,12.493387448639131,0.3872077028885832,6.984883367940472,4.999999999999997,1.3596233000206432,4.215571821127948
63,sample_ii,ml_rf_lowering,5816,2621,1,-1.0862150707248062,3.776697627480881,7.62584611775665,0.20392022008253094,4.400176280733923,4.799323011386297,-1.0087347163406357,15.997027604442685
65,sample_ii,raw_cfd20,1514,817,1,-1.0798447199529484,4.221294459994748,21.854737254439335,0.22985468956406868,8.926938672173813,4.829318726388434,-0.05010902480820233,4.9548182185573015
