sample,pair,lowering_bin,method,n_pair_residuals,n_events,n_runs,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,mae_ns,core_sigma_ns,core_mu_ns,core_chi2_ndf,sigma68_ci_low,sigma68_ci_high,tail_ci_low,tail_ci_high,full_rms_ci_low,full_rms_ci_high
sample_i,B2-B6,large,traditional_ridge_lowering,274,274,13,4.000182672314633,12.559247135497717,21.771171960085578,0.6240875912408759,12.233080352078117,0.4370061941077162,-0.12129286806933995,0.7719085017326233,8.769843052685875,16.787349522617184,0.5371080600173127,0.6750860832137732,12.471023679116497,28.957316681454426
sample_i,B2-B6,large,ml_rf_lowering,274,274,13,-0.28049182917011894,9.09676335902981,21.600811649190142,0.46715328467153283,11.141656655709069,0.9208730414090347,-0.3565451435727752,0.8517644782859523,5.613218458669175,10.976005719777024,0.34920463875205254,0.5360072580645162,14.373081743193929,27.422807498619694
sample_i,B2-B6,medium,raw_cfd20,104,104,12,-0.7052195799709473,6.657290704287462,27.06441511932449,0.40384615384615385,12.076512371497651,0.806815921880471,-0.8560058049287113,0.6433769024285774,3.652432191115262,22.716294367769834,0.2873689516129032,0.5388297872340424,15.282074583506065,39.27079330840651
sample_i,B2-B6,medium,traditional_ridge_lowering,104,104,12,4.535432271294665,6.156794464727896,13.736425243040832,0.40384615384615385,7.2760172297992955,0.5571405643278164,-0.050532125459517144,0.6459471748079104,4.970484791954941,11.815676719223994,0.26742590962441315,0.5642910045785078,6.932038200170439,23.07217005450096
sample_i,B2-B6,medium,ml_rf_lowering,104,104,12,-1.0124538468279556,5.503676345957741,10.02885095567292,0.3557692307692308,5.85834136885175,0.5392972883363443,-0.5891990828674113,0.7452090737876108,3.2382991550990585,9.969055850388644,0.2496778350515464,0.4675119535519125,6.266035471726445,14.238141866180449
sample_i,B2-B6,none,raw_cfd20,1641,1641,14,-7.553116181581153,37.273634057504694,43.55782827891132,0.5978062157221207,27.243693576167786,1.7076383702064193,4.255825807405307,1.6023689887253394,30.1833024430045,42.504437898005065,0.3978735299642876,0.9329252958579881,37.63552975078877,45.791016803388445
sample_i,B2-B6,none,traditional_ridge_lowering,1641,1641,14,0.959433669070755,16.7815388954278,22.19368949655599,0.5953686776355881,13.71297158033173,1.571899264873386,1.8786831079413975,1.0812228132998682,14.58947335743768,18.84312053828214,0.530704640762846,0.7324398904380106,19.95087267101662,24.182326000666478
sample_i,B2-B6,none,ml_rf_lowering,1641,1641,14,-3.5584330590181272,5.193221828223504,9.166950415798441,0.32967702620353445,5.200083978687637,1.5430776312558174,0.18644662840598622,0.820347726711214,4.3893867347861715,6.377177974702639,0.28983545718690407,0.3780161944133898,7.861812210159345,10.423128565196636
sample_i,B2-B6,small,raw_cfd20,253,253,13,-3.8187088087807126,44.29425877330668,48.172329833148005,0.5217391304347826,28.390536276089495,1.4145383386942716,0.8469613974493889,0.8953932633040177,26.256041896581802,52.59033033147544,0.3933386686423619,0.6795571445561037,37.48292852178875,55.93548261041767
sample_i,B2-B6,small,traditional_ridge_lowering,253,253,13,2.5554642762899498,18.15004551884318,23.022514113279676,0.5533596837944664,13.883999759583261,1.0519034104750884,0.5122562604423315,0.8640421329942467,14.207075030890573,22.05248405492662,0.4705553729871837,0.6670305676855893,16.62060716736902,28.819351693800098
sample_i,B2-B6,small,ml_rf_lowering,253,253,13,-2.518340857155941,5.174632989916297,10.283335412737502,0.35968379446640314,5.892713099511328,1.5292426793185294,-0.5328726202979848,0.8929508193222557,4.099986278344701,6.663284301054877,0.27770491668313246,0.45630138601850995,7.232371026668591,14.66455075668362
sample_i,B2-B8,large,raw_cfd20,99,99,13,0.26575309989173945,39.927347375910315,44.29120265799945,0.6868686868686869,28.313759031003478,0.5401058324086495,-1.4989756710928002,0.43180052306382444,15.980565836881922,66.39503575112009,0.5570440729483283,0.8820458404074701,32.30998012331653,55.70805314162913
sample_i,B2-B8,large,traditional_ridge_lowering,99,99,13,9.330364814819282,12.722812656470985,17.19370798452294,0.6767676767676768,11.904723017994614,2.1797612750479445,3.5386127644943186,0.43415277956676546,8.399037641157348,24.645607191451024,0.5475913621262459,0.7949628178072553,12.565484574113384,22.259764426342926
sample_i,B2-B8,large,ml_rf_lowering,99,99,13,-0.09073180776424672,9.796097456533856,14.287753932224216,0.5151515151515151,9.293580434031858,1.1240087474542926,-0.2795085181911442,0.5081762377421053,6.5157250145019106,16.23221619024527,0.39990566037735853,0.6415431266846361,10.491197226239036,18.514722614718256
sample_i,B2-B8,medium,raw_cfd20,43,43,11,-1.0333772747207277,8.202053443542034,30.17441162819555,0.46511627906976744,14.74210532269436,,,,4.139197940748549,40.68106317312019,0.2638963761605271,0.717948717948718,7.66823383218296,46.92566912272341
sample_i,B2-B8,medium,traditional_ridge_lowering,43,43,11,4.0472384950752875,10.181871688771118,14.258092904130011,0.6046511627906976,9.29442715672091,,,,6.126598824900623,14.031197153849792,0.36995535714285716,0.7106203007518797,7.390126898021132,20.089531948887444
sample_i,B2-B8,medium,ml_rf_lowering,43,43,11,-0.9945347930999647,6.488393634900111,9.634607316618172,0.4186046511627907,6.2632721273943845,,,,3.710536609188735,11.583137763293232,0.2585470085470085,0.6295238095238092,5.369118774734404,12.554986986779282
sample_i,B2-B8,none,raw_cfd20,679,679,14,-10.82222281639929,41.33535264028902,45.576148850222175,0.8689248895434463,31.013086027450598,2.256646533943233,4.010531771909623,0.9697178499831297,35.008869566126414,45.59368214687353,0.6291274767005021,0.9529486522807133,41.09795453012988,48.40563671423785
sample_i,B2-B8,none,traditional_ridge_lowering,679,679,14,-1.088619072069383,17.855861826042336,21.899784453114943,0.6671575846833578,14.480735191267602,4.999999999999999,4.999999999999999,1.0413637067986619,14.46223003900634,20.13406789061599,0.5862012677208288,0.7448724778876432,18.14627238457809,25.176587949290212
sample_i,B2-B8,none,ml_rf_lowering,679,679,14,-3.375503723022348,6.005821304376731,10.509693601875043,0.374079528718704,5.880251240830441,1.7586985055732605,0.18716891845188463,0.9958413008995757,4.9841435787535096,7.392562346824321,0.3085074203892908,0.42222597402597395,8.238356867557124,13.44361415001102
sample_i,B2-B8,small,raw_cfd20,85,85,12,-3.891619761681625,47.86493931322772,51.383197403449316,0.6352941176470588,33.70957938836473,2.2371593185951473,1.3261007374983755,0.44470316340010885,21.141511309287427,57.80115480183876,0.463079268292683,0.9609384452510585,35.688507753396514,60.18467211445756
sample_i,B2-B8,small,traditional_ridge_lowering,85,85,12,2.019144833371808,21.60926650843497,25.859358101722346,0.6705882352941176,17.667870932361446,,,,14.928535099291675,30.58705977259768,0.516628787878788,0.8247880054073977,16.723382421186493,33.86152632789327
sample_i,B2-B8,small,ml_rf_lowering,85,85,12,-1.9738511185650853,7.338622404310531,13.054052332516099,0.4470588235294118,8.092336831163733,0.43233177638132136,-0.3233519608855504,0.41918920529745707,4.934831567919284,12.816233199928563,0.2972437888198758,0.6235816814764182,7.504702343448703,16.20826056366823
sample_i,B4-B6,large,raw_cfd20,120,120,13,-0.9765592967556334,1.150074317922273,19.011287953620624,0.06666666666666667,4.53728906778749,0.9674183778815715,-0.06385552657879974,0.5521619965079378,0.9135236454743316,1.4588757493807785,0.018353174603174604,0.11923442482217315,2.765293850083974,36.41373895414896
sample_i,B4-B6,large,traditional_ridge_lowering,120,120,13,3.0340282921119437,6.161512624179675,15.746964907523356,0.45,6.615210917017461,1.013804224993919,-0.18925725355743853,0.554192031865693,3.8179162017377912,8.05587554307241,0.32560804993542836,0.5530659315931593,5.433270884793161,27.096291118972047
sample_i,B4-B6,large,ml_rf_lowering,120,120,13,-0.779394063401446,1.9670346411526134,17.759443698174966,0.15833333333333333,5.117054455036351,0.77893876865427,-0.17670824090495998,0.4855627088237765,0.9032069841052327,3.9439169479350484,0.07964350362027353,0.2411126040221914,5.207426871986413,28.448557976159705
sample_i,B4-B6,medium,raw_cfd20,109,109,12,-2.021088956061746,0.97849834451517,3.2463357347456605,0.009174311926605505,1.1065330029951794,0.8296164203739581,0.0529891014623851,0.4840870412081936,0.6975932438731561,1.1716114483046514,0.0,0.037763326616596433,0.8534471428119271,6.270671028846481
sample_i,B4-B6,medium,traditional_ridge_lowering,109,109,12,3.6252138991364795,6.052003260827147,6.60238911957148,0.3944954128440367,4.517610827209492,0.38541492289590046,0.06526516590034932,0.7192457748247079,3.249827391524236,8.102974798106475,0.27673420329670334,0.5001068376068376,4.792811536314698,8.187598336421452
sample_i,B4-B6,medium,ml_rf_lowering,109,109,12,-1.9891577971618322,0.875511504017271,1.7387966334442753,0.01834862385321101,0.9092624643852939,0.6662184802433476,-0.02337348528982144,0.5416280840230585,0.6237678512581486,1.3248565526366078,0.0,0.06189657993781704,0.8380347078454277,2.865265469063429
sample_i,B4-B6,none,raw_cfd20,1528,1528,14,-4.700090958813451,1.4271377453560834,5.406131196240887,0.011780104712041885,1.544210979512551,1.3860162655427484,-0.031354895577445425,0.8550409263382398,1.3582601933958054,1.517358969364856,0.0037871118165479388,0.019520616834882615,2.0304401144961264,7.403858871286147
sample_i,B4-B6,none,traditional_ridge_lowering,1528,1528,14,1.1933189008216258,5.172939957760114,7.6294482350501545,0.318717277486911,4.597165836909257,1.5689470082881638,-0.1499270594220926,3.201533176746009,4.3344261074063875,5.790788126479369,0.28178332456301314,0.3532429188029208,6.330259530634347,9.661827270763895
sample_i,B4-B6,none,ml_rf_lowering,1528,1528,14,-4.535979010739425,1.4903755318719942,3.422992557109222,0.031413612565445025,1.5028022242045653,1.3622178029434167,-0.04719213823101019,1.020415911298,1.3620175602818696,1.5740884534213813,0.01978124713533101,0.04747842973092395,2.1439874011272293,5.164797824172472
sample_i,B4-B6,small,raw_cfd20,291,291,13,-4.425896992865944,1.7399378101549203,8.924678361120128,0.013745704467353952,2.180301252301881,1.6077006617626837,-0.04259554502365295,0.6328181489014472,1.480528770929216,2.050043052107933,0.0,0.030737093749039133,1.5665909440660355,15.97034411973191
sample_i,B4-B6,small,traditional_ridge_lowering,291,291,13,2.003264217614692,3.814163772786073,10.533611714351448,0.2646048109965636,4.628687938511857,1.6208675872360614,-0.5023375701999663,1.434908598066824,3.2778528312027473,5.388916509746697,0.21023870158746574,0.31666805714881624,5.151133151510812,19.22391460824965
sample_i,B4-B6,small,ml_rf_lowering,291,291,13,-4.3304924773777635,1.6301044332144412,6.73146038333913,0.020618556701030927,2.0292787606966436,1.5377711094033293,0.09192947054954573,0.4489126340455182,1.4449107657411957,1.7824998627578204,0.005628681830573566,0.045631730183148055,1.6500380153021,10.817888926800412
sample_i,B4-B8,large,raw_cfd20,33,33,10,-0.2995557611146431,2.1943804555965265,26.277398406387228,0.15151515151515152,8.984716216525902,,,,0.9337130014855642,25.21811405665639,0.0,0.29041745730550284,1.4408278494706857,42.64584278876389
sample_i,B4-B8,large,traditional_ridge_lowering,33,33,10,3.0875330328354185,6.264773382326482,24.378932182603634,0.5151515151515151,10.083938943868183,,,,4.565285559570734,31.4400677051183,0.28560267857142857,0.657151442307692,6.068764859321107,53.409796191270885
sample_i,B4-B8,large,ml_rf_lowering,33,33,10,0.2659990661759527,1.4825122917796592,19.675331920528947,0.06060606060606061,4.832142304748272,1.699667133020518,-0.5506564344101698,0.41968914686718506,0.8458895995523497,2.4206354731613455,0.0,0.18181818181818182,1.2027130574539682,38.269007650208415
sample_i,B4-B8,medium,raw_cfd20,35,35,10,-1.9123445562390522,0.8114978188227951,12.491907238412661,0.02857142857142857,2.678123953080186,0.7554628405999878,0.0421858860140861,0.24944006687167056,0.4906428133222519,1.0204994916527115,0.0,0.125,0.5849618073543457,26.088180416931507
sample_i,B4-B8,medium,traditional_ridge_lowering,35,35,10,3.1909574490628927,5.5203713177911276,13.073163130933514,0.5714285714285714,7.159656457355241,,,,3.404518687294132,13.816300307985353,0.2576735092864125,0.7064171122994651,5.452283687300302,24.284245124038005
sample_i,B4-B8,medium,ml_rf_lowering,35,35,10,-1.9999519751760249,0.8055942002809129,2.143876782235344,0.02857142857142857,0.9824392270712254,0.8469969906732281,-0.004095399100250366,0.1853846801646575,0.5122633071245527,1.099864688458547,0.0,0.12130681818181815,0.6001715578703803,4.152379599934519
sample_i,B4-B8,none,raw_cfd20,507,507,14,-4.221009051166789,1.7049870272308651,3.374526512500871,0.013806706114398421,1.628604351754812,1.6430084383739374,0.016678460737221214,0.7313817486830583,1.5642667344311687,1.925143893058676,0.001856127307115372,0.02990269690468893,1.7451287022505417,5.672782577270089
sample_i,B4-B8,none,traditional_ridge_lowering,507,507,14,1.2824996093232963,5.170149047489343,7.684346452452028,0.3333333333333333,4.941000152235998,1.9750725313376563,0.11242180880875963,1.5630625099128121,4.369856503233083,5.602642165806071,0.27792780399224115,0.3818211990465558,6.409466143144262,9.001698817928212
sample_i,B4-B8,none,ml_rf_lowering,507,507,14,-4.236555702259476,1.62791298390358,3.0753859816223974,0.015779092702169626,1.5134912582759432,1.519452762999156,0.05301039193531282,0.8459874421294723,1.5197854114659868,1.7506349430969919,0.0038287420535542283,0.03567469009655037,1.6384593126131837,5.194470286205234
sample_i,B4-B8,small,raw_cfd20,96,96,13,-3.7935410372796383,2.0284246004230573,6.323805478090721,0.03125,2.4211399011264,1.9737532546028846,0.07551005302957191,0.6887757600370739,1.6962660013496413,2.4094220844489924,0.0,0.09298917005102565,1.6991955533461238,12.134989430485646
sample_i,B4-B8,small,traditional_ridge_lowering,96,96,13,2.080370953302072,4.3542728198575205,8.017023024764237,0.28125,4.838187938690481,3.2749102724608394,-0.5329206842766564,0.5507359698591535,3.07313476516652,6.7729117765282245,0.17412063953488371,0.40796522556390974,4.772972836624959,11.767740168587157
sample_i,B4-B8,small,ml_rf_lowering,96,96,13,-3.7284484053296643,1.7772600256412405,6.233092148236953,0.041666666666666664,2.2890978905819517,1.768383879360759,0.054465411175720124,0.46988373301148706,1.3289193943387774,2.2157217974145804,0.0,0.08918381969775922,1.516143645402976,10.551431080274215
sample_i,B6-B8,large,raw_cfd20,47,47,12,0.8206362702241421,0.9436631172331711,3.8823035282260654,0.02127659574468085,1.3312720862309892,0.5529500369975247,0.15907484140255843,0.5001486377691173,0.6162973208501389,1.476031997204002,0.0,0.08936838624338622,0.8788716026097971,7.706800181713325
sample_i,B6-B8,large,traditional_ridge_lowering,47,47,12,3.688311925261862,4.579091593282568,6.033914334978321,0.2553191489361702,3.980621424425755,2.5643382942391213,-0.7232461287587105,0.5066472518426073,2.085036023805274,8.14482579316367,0.11627906976744186,0.4291666666666664,3.608100444255783,8.002290869309535
sample_i,B6-B8,large,ml_rf_lowering,47,47,12,0.36101342549523824,1.22487272974397,1.4504906240130244,0.0,1.1231368180535872,0.8581836160031328,0.06981781370359626,0.43894326431512387,0.7965075912573415,2.045292468950653,0.0,0.0,1.1238093007016177,1.784609913146443
sample_i,B6-B8,medium,raw_cfd20,26,26,10,0.15387496830721403,1.0186747621873202,1.5028582600527074,0.038461538461538464,0.9592092773329491,,,,0.5850489892257422,1.7007762753860136,0.0,0.14925213675213636,0.7624637833347588,2.5827143291989203
sample_i,B6-B8,medium,traditional_ridge_lowering,26,26,10,4.56331802551337,4.347876861704519,5.958945756901517,0.2692307692307692,3.961923423318808,,,,2.266117062907754,9.922297881379713,0.043478260869565216,0.4079365079365077,2.922299033926006,8.358160745458806
sample_i,B6-B8,medium,ml_rf_lowering,26,26,10,0.2932762609024143,0.7584545747225864,1.33221574409424,0.038461538461538464,0.8418935699435262,,,,0.46287269877722353,1.4103159480079703,0.0,0.14345238095238075,0.5710453009163359,2.2664148614719952
sample_i,B6-B8,none,raw_cfd20,539,539,14,0.6257164523573948,1.4381266583233532,3.720568853849842,0.00927643784786642,1.402068766019508,1.3217193713516155,0.0016504282707162517,0.7955111459071943,1.2273304710440578,1.5776599468211434,0.0,0.02459156883816466,1.4803636109130636,6.346950095152817
sample_i,B6-B8,none,traditional_ridge_lowering,539,539,14,4.725876301681337,4.372225106045548,6.923151147757526,0.23376623376623376,4.374164449500984,3.1149648203454006,-1.2716467061444245,1.816952450982011,3.5324529434846905,5.777748036362478,0.17051532476429715,0.29441240075614367,5.672544902465076,8.40478354248028
sample_i,B6-B8,none,ml_rf_lowering,539,539,14,0.40434664711598645,1.347605463564641,3.7025278523277985,0.011131725417439703,1.3545084919033414,1.3069516697940555,0.015863752524373196,0.6555714960486023,1.1873371159901682,1.5009689399581194,0.0016587862818817109,0.023024092953817743,1.4109346838996777,5.49571203588174
sample_i,B6-B8,small,raw_cfd20,99,99,12,0.4916390875961838,1.2997706117469408,7.6319384230276475,0.010101010101010102,1.8103455477854067,1.0328717430427352,0.13291999412569316,0.6624223847517755,1.0429146633594975,1.7414175360005804,0.0,0.04043811163465019,1.1594526002933245,14.981048069204872
sample_i,B6-B8,small,traditional_ridge_lowering,99,99,12,5.720289159888382,3.7594961156538105,8.366126769608254,0.24242424242424243,4.1053937549819315,0.6051287046192974,0.8536228442491298,0.6856108126809097,2.65051123852649,4.675777084200688,0.10232558139534884,0.3335937499999999,3.2531959604485645,14.473723451533543
sample_i,B6-B8,small,ml_rf_lowering,99,99,12,0.22037564723417208,1.2096965788497194,1.3462513480851936,0.0,1.0069160857066652,0.9227977556144908,0.04281658653214229,0.5717769543352826,0.8649966247597778,1.5514444719348555,0.0,0.0,1.0507350978290488,1.6752818012314246
sample_ii,B2-B4,large,raw_cfd20,2394,2394,7,0.4424431367816428,15.951817603042665,21.08362674890815,0.2502088554720134,9.503752241241651,0.8937520800667781,0.2270478783726738,3.9376717989743844,1.1885394095551314,18.328859513677468,0.13459866179499622,0.3813157215255241,17.415069195518136,24.92131023650341
sample_ii,B2-B4,large,traditional_ridge_lowering,2394,2394,7,-0.48775456112614846,11.515618953890455,15.907063333036726,0.49206349206349204,9.595294831058196,1.2377351065571156,0.43449389612168365,1.451329843523595,7.077412252904085,12.875567250072443,0.4145907232704402,0.5737957259913572,13.886520086283188,17.63288733446053
sample_ii,B2-B4,large,ml_rf_lowering,2394,2394,7,0.09261760831366644,3.289830800897281,11.986653210157378,0.23809523809523808,5.044826553640607,1.0426506335039543,0.22281283783760314,1.97017958919419,1.4555341607318928,4.9533659464397735,0.1434712966177737,0.3103488987501527,9.955593815169383,14.03709189165974
sample_ii,B2-B4,medium,raw_cfd20,1427,1427,7,0.5678247568951811,1.5884881174040149,15.75654127084061,0.19341275402943237,6.26439881593275,0.741405333912616,0.04775533444314901,2.5491755558761025,0.9053298119191041,14.387771380969983,0.08492645792833149,0.2903623749906819,11.45883401606764,18.46629011994916
sample_ii,B2-B4,medium,traditional_ridge_lowering,1427,1427,7,1.7733435880023087,8.119869029170665,15.562787112914283,0.4555010511562719,8.443825165985249,0.9058212423134905,0.3168313016167869,3.4483103815232017,5.477830017653262,11.096909559257277,0.37976873817016443,0.520245323921511,13.003885227899122,17.64055612388356
sample_ii,B2-B4,medium,ml_rf_lowering,1427,1427,7,0.4040764316714534,2.0000470806494013,12.079737886528562,0.18920812894183603,4.922859763132869,0.817290982496449,0.11549396681808712,1.6231461364372146,1.0541351964021997,4.99402538307382,0.10959671420393012,0.2705165614063148,9.177395856344683,14.640881276695682
sample_ii,B2-B4,none,raw_cfd20,14587,14587,7,1.0136271706449023,1.3919438749598898,13.418282061738763,0.08404743950092548,3.700969656026693,1.1586031484442536,0.11130257160598962,4.308500005455016,1.2436575753199584,1.749840891834836,0.049045955378728204,0.1361629078361244,10.509473989791374,17.777381379024042
sample_ii,B2-B4,none,traditional_ridge_lowering,14587,14587,7,3.3206459186676556,5.562599768088042,12.146372110908606,0.3693014327826147,6.039438293211741,0.8852734656776422,-0.0008290958926041524,9.587311747717987,5.040022277481788,6.331288735630069,0.3307485247264846,0.40423678692632686,10.824245234839477,14.333237123821457
sample_ii,B2-B4,none,ml_rf_lowering,14587,14587,7,1.059816719170851,1.4244912331994053,5.477168718451531,0.07671214094741893,2.1214229895219887,1.171581158292066,0.07838406708170267,5.594039164692693,1.295727860405897,1.574579806951786,0.04837643134042549,0.11237190490024739,4.855393240885355,6.411852412356429
sample_ii,B2-B4,small,raw_cfd20,2142,2142,7,0.8178045505879972,1.7265445525821885,17.898787814558812,0.16526610644257703,6.090453880371121,1.094716733434003,0.12447466775267028,2.0200919687289876,1.3190760509396067,3.2626711087474605,0.09393661939533893,0.23243418205291844,15.11886108967684,23.386144107049187
sample_ii,B2-B4,small,traditional_ridge_lowering,2142,2142,7,2.722147273752718,6.016798723368812,13.953483619987576,0.4061624649859944,7.197102190227039,0.9349966835954107,0.2440398912517957,2.106330371531998,5.408906967263811,6.8981132774179015,0.3577011788826243,0.4386535216461033,12.257419411162234,17.075962593009532
sample_ii,B2-B4,small,ml_rf_lowering,2142,2142,7,0.8203553598785853,1.7711929452834108,8.527642580680414,0.15592903828197946,3.519383537520471,1.139503911552104,0.08700049977992541,2.418825846696263,1.3391188528075288,2.510329170800723,0.08847595764540077,0.21689244328167606,7.282734066786791,10.345148470706372
sample_ii,B2-B6,large,raw_cfd20,1145,1145,7,-0.7636839437112144,17.75592614902454,22.75481122492827,0.28908296943231443,11.365550141903553,1.025721925000516,0.20665785901744513,1.9340002344694172,1.5823341307138814,20.787808374503815,0.17044097598070784,0.4431626825529603,19.523916198524773,26.157971230301747
sample_ii,B2-B6,large,traditional_ridge_lowering,1145,1145,7,-1.1909075854590858,11.620452119847124,14.87816573032047,0.5432314410480349,8.902821766415238,0.6825338786434101,0.13767969995834214,1.125961461597173,6.621501866786061,14.0546134492459,0.4810443591592712,0.6162399821746114,12.41224948583925,16.863638228915633
sample_ii,B2-B6,large,ml_rf_lowering,1145,1145,7,-0.5943490857043495,4.36657687797686,12.01688108611276,0.30131004366812225,5.87162084186723,0.8676875767122215,0.009653873578247554,1.5413107730399949,1.7496333950321368,7.775509497032229,0.2039200749805558,0.40541265178276126,9.447076045328602,14.013194478615983
sample_ii,B2-B6,medium,raw_cfd20,772,772,7,-1.730954611871521,1.8968863125784066,17.22828060794521,0.18911917098445596,6.794181412281739,0.8815265984760039,0.1290461639827931,1.0678389448879475,1.0557287416071692,16.505893756670208,0.1026460774423838,0.3384398674242424,13.327196284147487,20.778254975934132
sample_ii,B2-B6,medium,traditional_ridge_lowering,772,772,7,-0.6233804662691447,8.048730507295451,13.769609379676709,0.49093264248704666,7.426138779912275,0.5357062702884658,-0.023917484088649115,1.655106369411588,5.47426377329856,11.705739423583923,0.4222282111467739,0.55536897141397,11.822371573729663,15.338757938493183
sample_ii,B2-B6,medium,ml_rf_lowering,772,772,7,-1.5796283778125133,1.5478861110229445,11.932258429638473,0.20595854922279794,5.145489829046772,0.8983686124224387,0.08990946288729977,1.0332907642862992,1.1784976567673942,9.019392707669866,0.11523157150022603,0.38836945886957175,9.151712173901904,14.721848261947718
sample_ii,B2-B6,none,raw_cfd20,7232,7232,7,-3.7813324388543066,1.702601206719143,12.99664424499968,0.08711283185840708,3.8676291142836545,1.3962682999637215,0.0806858944721258,1.6395904406283617,1.5502292285219599,2.087859821641006,0.04584538631799368,0.14425222296401652,10.60545470803021,17.2518527436683
sample_ii,B2-B6,none,traditional_ridge_lowering,7232,7232,7,-1.9634816454035815,4.430269617613593,10.518801932742829,0.2997787610619469,5.058746485020621,1.0748120723086743,-0.44940690860266225,10.212850310321265,4.061102181006752,5.134784336627292,0.2721440533626431,0.33557983439520894,9.451464480974296,13.287363306854473
sample_ii,B2-B6,none,ml_rf_lowering,7232,7232,7,-3.518762152848132,1.6372029204700644,4.918735436156785,0.08877212389380532,2.2048101875402564,1.3652865575112374,-0.04595926243502602,1.6358417721366985,1.518961544634105,1.8272156979168748,0.06345775317726746,0.13346063291507806,4.307498827483575,6.150084841399685
