split_name,endpoint,method,kind,n,positives,metric_value,ci_low,ci_high,average_precision
run_heldout,pid_separation,gradient_boosted_trees,classification,3816,2224,0.9996184271176024,0.9994368607354442,0.9997791104144187,0.9997253567329454
run_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,classification,3816,2224,0.99716319908897,0.9960634144803447,0.9980490601461021,0.9980371617797295
run_heldout,pid_separation,ridge,classification,3816,2224,0.9967977251364737,0.9958837335554536,0.9974883750567766,0.9978230687552694
run_heldout,pid_separation,mlp,classification,3816,2224,0.9868915169372039,0.9833657824347571,0.9898886085094567,0.9834402680853969
run_heldout,pid_separation,spectral_transformer_new,classification,3816,2224,0.7050633676475905,0.6826640976713639,0.7304101341634635,0.6957446431998533
run_heldout,pid_separation,1d_cnn,classification,3816,2224,0.6825104614800622,0.65768053536887,0.7126894924109347,0.7087400085542036
run_heldout,energy_scale,gradient_boosted_trees,regression,3816,,0.07972964606078288,0.0560685697364145,0.17557200910194892,
run_heldout,energy_scale,mlp,regression,3816,,0.1067965085618198,0.07699450287781656,0.18162655682116746,
run_heldout,energy_scale,ridge,regression,3816,,0.10680475533008575,0.07051423047669232,0.22380679083988061,
run_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,regression,3816,,0.10808498640481701,0.09715205437866747,0.1170194637382575,
run_heldout,energy_scale,spectral_transformer_new,regression,3816,,0.32621850088279825,0.28687183356277923,0.3612711652732972,
run_heldout,energy_scale,1d_cnn,regression,3816,,0.3687524548182051,0.3411421100645992,0.39862550324953605,
run_heldout,pileup_sideband,gradient_boosted_trees,classification,3816,616,0.9999604301948052,0.9998698329570885,0.9999969030576821,0.9997968489580196
run_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,classification,3816,616,0.9988545048701299,0.9977999715529812,0.9997137005850235,0.992078355159333
run_heldout,pileup_sideband,ridge,classification,3816,616,0.9988047889610391,0.9977960434707387,0.9997131193977976,0.9927626555633421
run_heldout,pileup_sideband,spectral_transformer_new,classification,3816,616,0.9844921874999999,0.9799978668585437,0.9889112283452268,0.9230258946634231
run_heldout,pileup_sideband,mlp,classification,3816,616,0.9786749188311687,0.9734876804154972,0.985112379213936,0.9418612966749372
run_heldout,pileup_sideband,1d_cnn,classification,3816,616,0.9191375811688312,0.9068750087145135,0.931949179022221,0.5812018518707555
run_heldout,saturation_clipping,gradient_boosted_trees,classification,3816,253,0.9985068318544017,0.9975218814924824,0.9991925254375627,0.9837551336117636
run_heldout,saturation_clipping,ridge,classification,3816,253,0.8989560025692254,0.8287103228419346,0.9322836716322535,0.645072276259052
run_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,classification,3816,253,0.895604694272158,0.8437637278827446,0.9248308726720694,0.642908139822403
