row_id,event_key,pair_id,run,eventno,evt,label_injected,variant,base_d_t_ns,d_t_ns,abs_c_t_ns,n_downstream,target_stave,injected_delay_samples,injected_scale,transparent_P02_morphology_score,transparent_P02_morphology_prob,traditional_timing_template_reference_score,traditional_timing_template_reference_prob,random_forest_s07h_score,random_forest_s07h_prob,ridge_logistic_score,ridge_logistic_prob,gradient_boosted_trees_score,gradient_boosted_trees_prob,mlp_score,mlp_prob,cnn_1d_score,cnn_1d_prob,residual_tcn_fusion_score,residual_tcn_fusion_prob,manual_proxy_votes,manual_adjudicated_pathology,manual_proxy_rule
58:402308:3701:13332:raw_clean,58:402308:3701:13332,10,58,402308,3701,0,raw_clean,1.1172530694520797,1.1172530694520797,1.7619821068025665,3,,0,0.0,0.6905621033544878,0.5395716945996276,-0.3333333333333333,0.3917525773195876,0.2388130403145104,0.0465116279069767,0.0508811338135701,0.135064935064935,0.1300040719942983,0.1048387096774193,0.0255162931783782,0.0388349514563106,-0.513049304485321,0.3645320197044335,-1.346322774887085,0.1875,0,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:402626:3997:13647:raw_clean,58:402626:3997:13647,11,58,402626,3997,0,raw_clean,2.0809789606590527,2.0809789606590527,2.14141072870191,3,,0,0.0,0.0378973592426507,0.4674329501915709,-0.3333333333333333,0.3917525773195876,0.4042940963445751,0.3271375464684015,0.2835067733688572,0.276978417266187,0.3887649048432204,0.4029850746268656,0.0876112932325051,0.0876190476190476,0.0726156905293464,0.4225352112676056,-0.4671292304992676,0.3360995850622407,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:404573:5824:15589:raw_clean,58:404573:5824:15589,12,58,404573,5824,0,raw_clean,0.532449278631077,0.532449278631077,0.6670254477657807,3,,0,0.0,2.4082133676092545,0.5395716945996276,3.6666666666666665,0.6512820512820513,0.4759995989045225,0.515625,0.1114212014916905,0.135064935064935,0.2204370727016896,0.2629757785467128,0.1195240959559953,0.0876190476190476,-0.4490392804145813,0.3645320197044335,-0.3928752541542053,0.3360995850622407,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:404672:5917:15687:raw_clean,58:404672:5917:15687,13,58,404672,5917,0,raw_clean,2.585518007394672,2.585518007394672,,2,,0,0.0,1.3058053911900065,0.5395716945996276,-0.6666666666666666,0.3495782567947516,0.3399977354815254,0.1788617886178861,0.3317531316142257,0.276978417266187,0.1201874909119845,0.0918032786885245,0.0052969422383278,0.032258064516129,0.1075700744986534,0.4225352112676056,-0.2011758238077163,0.34375,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:405213:6424:16228:raw_clean,58:405213:6424:16228,14,58,405213,6424,0,raw_clean,0.4573094483978366,0.4573094483978366,,2,,0,0.0,0.1358308015891563,0.5395716945996276,2.333333333333333,0.6512820512820513,0.6749102526000679,0.8287292817679558,0.7259938952166226,0.7647058823529411,0.8547093099614443,0.8414634146341463,0.4351827458778383,0.3935018050541516,0.7447106838226318,0.8600508905852418,1.9016811847686768,0.9271255060728744,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:406327:7441:17342:raw_clean,58:406327:7441:17342,15,58,406327,7441,0,raw_clean,1.4708047299034916,1.4708047299034916,2.6585188485547526,3,,0,0.0,3.236811250423585,0.5395716945996276,0.0,0.548408057179987,0.4242600466214499,0.3271375464684015,0.4512224777314331,0.4117647058823529,0.1542554271981321,0.1702127659574468,0.0151360495762661,0.0337078651685393,0.278334379196167,0.6741071428571429,-0.1913866102695465,0.34375,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:406372:7482:17387:raw_clean,58:406372:7482:17387,16,58,406372,7482,0,raw_clean,2.5046005509641702,2.5046005509641702,,2,,0,0.0,0.1758211143695014,0.5395716945996276,3.333333333333333,0.6512820512820513,0.4601211932810843,0.4892086330935252,0.1995283005009344,0.1503067484662576,0.4642138559679197,0.4666666666666668,0.0565401148253216,0.0876190476190476,-0.738309383392334,0.2937062937062937,-0.6949725151062012,0.2756302521008404,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:406604:7705:17619:raw_clean,58:406604:7705:17619,17,58,406604,7705,0,raw_clean,1.118874284210662,1.118874284210662,1.734704881262111,3,,0,0.0,0.0498138901497957,0.4796747967479675,1.0,0.5849514563106796,0.5736369481139827,0.6318407960199005,0.5242846399499747,0.4376528117359413,0.7820898162611968,0.8,0.4424064842840918,0.3935018050541516,0.1832360029220581,0.5093167701863353,0.4898789525032043,0.6577946768060836,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:407377:8428:18392:raw_clean,58:407377:8428:18392,18,58,407377,8428,0,raw_clean,2.1522842639594018,2.1522842639594018,,2,,0,0.0,0.006012601260126,0.4447058823529412,0.6666666666666666,0.548408057179987,0.1936046483016598,0.0,0.4272919987901812,0.3753351206434316,0.0133071865082294,0.0,0.0330601836418207,0.0388349514563106,-0.7614169120788574,0.2937062937062937,-1.4762945175170898,0.1589743589743589,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:409620:10496:20631:raw_clean,58:409620:10496:20631,19,58,409620,10496,0,raw_clean,0.0804899859955803,0.0804899859955803,,2,,0,0.0,0.1554159495123352,0.5395716945996276,-0.6666666666666666,0.3495782567947516,0.2491548569013513,0.0787401574803149,0.0904862612114948,0.135064935064935,0.04663730756259,0.0211267605633802,0.0410091877099746,0.0802919708029197,-0.359333336353302,0.3919413919413919,-1.6299333572387695,0.1589743589743589,0,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:409671:10543:20681:raw_clean,58:409671:10543:20681,20,58,409671,10543,0,raw_clean,2.401494042633203,2.401494042633203,,2,,0,0.0,0.1465851101013632,0.5395716945996276,2.6666666666666665,0.6512820512820513,0.3975402982045254,0.3271375464684015,0.4168426319012788,0.3753351206434316,0.1259796735961286,0.0918032786885245,0.0959680033226849,0.0876190476190476,-0.6336994767189026,0.2937062937062937,-1.116411209106445,0.227906976744186,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:410177:11017:21186:raw_clean,58:410177:11017:21186,21,58,410177,11017,0,raw_clean,2.0268148359728717,2.0268148359728717,0.8802928854223993,3,,0,0.0,0.0331354715174724,0.4674329501915709,-0.3333333333333333,0.3917525773195876,0.2867555774378178,0.0946502057613168,0.1800200719276732,0.1503067484662576,0.2179902410955615,0.2629757785467128,0.4002690567231328,0.3935018050541516,-0.4692150354385376,0.3645320197044335,-1.0741387605667114,0.227906976744186,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:410450:11283:21459:raw_clean,58:410450:11283:21459,22,58,410450,11283,0,raw_clean,0.1450426285111774,0.1450426285111774,,2,,0,0.0,2.3714039649008773,0.5395716945996276,-0.6666666666666666,0.3495782567947516,0.3357333867002048,0.1788617886178861,0.0560898949792429,0.135064935064935,0.1295240874973667,0.1048387096774193,0.5339811207921363,0.4907975460122699,-0.7688090801239014,0.2937062937062937,-1.220254898071289,0.1875,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:411658:12377:22663:raw_clean,58:411658:12377:22663,23,58,411658,12377,0,raw_clean,2.680634426329604,2.680634426329604,,2,,0,0.0,0.0282055156781261,0.4674329501915709,-0.6666666666666666,0.3495782567947516,0.4106791359618701,0.3271375464684015,0.08110225220136,0.135064935064935,0.3274240449788269,0.365079365079365,0.0033121923644808,0.032258064516129,0.3632378578186035,0.7716262975778547,-1.4747132062911987,0.1589743589743589,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:412612:13256:23614:raw_clean,58:412612:13256:23614,24,58,412612,13256,0,raw_clean,2.917049409404413,2.917049409404413,,2,,0,0.0,0.0279743158538449,0.4674329501915709,0.6666666666666666,0.548408057179987,0.2047097773945649,0.0,0.3452256403771412,0.2945205479452054,0.0883740959612192,0.0918032786885245,0.0180956306221662,0.0388349514563106,-0.2497285902500152,0.3919413919413919,-1.4294390678405762,0.1589743589743589,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:413675:14293:24677:raw_clean,58:413675:14293:24677,25,58,413675,14293,0,raw_clean,1.0429361488185125,1.0429361488185125,,2,,0,0.0,0.4431951172253441,0.5395716945996276,3.6666666666666665,0.6512820512820513,0.477210369560777,0.515625,0.1234608418421347,0.135064935064935,0.5761585656824885,0.5754716981132075,0.1874904470072839,0.2242990654205607,-0.3630394041538238,0.3919413919413919,0.1607366800308227,0.483695652173913,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:414493:15051:25495:raw_clean,58:414493:15051:25495,26,58,414493,15051,0,raw_clean,2.784102956167203,2.784102956167203,,2,,0,0.0,0.9964034592968604,0.5395716945996276,3.6666666666666665,0.6512820512820513,0.4559497845611858,0.4892086330935252,0.4839818891496887,0.4376528117359413,0.4994091761162505,0.4827586206896552,0.3333373790794278,0.31,-0.513831615447998,0.3645320197044335,-0.363770842552185,0.3360995850622407,3,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:414565:15120:25567:raw_clean,58:414565:15120:25567,27,58,414565,15120,0,raw_clean,1.6297926611354896,1.6297926611354896,,2,,0,0.0,0.0050192653480606,0.4447058823529412,-0.3333333333333333,0.3917525773195876,0.2769361926877765,0.08,0.2672420444269749,0.252212389380531,0.0644386840726859,0.0804597701149425,0.2455516665220024,0.2242990654205607,0.1797043085098266,0.5093167701863353,-0.5698570609092712,0.2756302521008404,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:415534:16017:26536:raw_clean,58:415534:16017:26536,28,58,415534,16017,0,raw_clean,2.1401241134751743,2.1401241134751743,,2,,0,0.0,0.0010098959654909,0.4212121212121212,-0.6666666666666666,0.3495782567947516,0.2402762693629244,0.0465116279069767,0.2411230751192917,0.252212389380531,0.0239166876584582,0.0120481927710843,0.0133052670705529,0.0337078651685393,-0.0438844561576843,0.3949169110459433,-1.610003113746643,0.1589743589743589,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:417761:1736:28763:raw_clean,58:417761:1736:28763,29,58,417761,1736,0,raw_clean,2.9502676117459785,2.9502676117459785,,2,,0,0.0,0.0330837004405286,0.4674329501915709,0.3333333333333333,0.548408057179987,0.2278721175346983,0.0465116279069767,0.0844387250974762,0.135064935064935,0.0261658232062366,0.0211267605633802,0.0036451644616633,0.032258064516129,-0.2409843504428863,0.3919413919413919,-1.8338547945022583,0.0930232558139534,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:418646:2556:29648:raw_clean,58:418646:2556:29648,30,58,418646,2556,0,raw_clean,2.986294059771023,2.986294059771023,,2,,0,0.0,0.0241551679250195,0.4674329501915709,0.0,0.548408057179987,0.3727119828230679,0.2708333333333333,0.5066822315835046,0.4376528117359413,0.0334477852058733,0.0211267605633802,0.151194893582348,0.1555555555555555,-0.08835169672966,0.3949169110459433,-1.210627794265747,0.1875,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:418772:2676:29774:raw_clean,58:418772:2676:29774,31,58,418772,2676,0,raw_clean,2.228259459539593,2.228259459539593,,2,,0,0.0,0.0073192709399959,0.4447058823529412,-0.6666666666666666,0.3495782567947516,0.2035834623847118,0.0,0.0527403528229514,0.135064935064935,0.0202988164137311,0.0120481927710843,0.0008248721020213,0.0,-0.1947240233421325,0.3919413919413919,-1.6465834379196167,0.1589743589743589,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:420237:4046:31237:raw_clean,58:420237:4046:31237,32,58,420237,4046,0,raw_clean,2.0780760423604896,2.0780760423604896,0.9710717697958238,3,,0,0.0,0.0511323763955343,0.4796747967479675,-0.6666666666666666,0.3495782567947516,0.3278735518721339,0.1788617886178861,0.2079227663798709,0.1503067484662576,0.1910291575504644,0.2252252252252252,0.1217713586136368,0.0876190476190476,0.0879226922988891,0.4225352112676056,-0.4486713409423828,0.3360995850622407,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:420920:4681:31916:raw_clean,58:420920:4681:31916,33,58,420920,4681,0,raw_clean,2.717534536212749,2.717534536212749,,2,,0,0.0,0.0004498325091721,0.4212121212121212,-0.3333333333333333,0.3917525773195876,0.2922635105886186,0.0946502057613168,0.1597952861490026,0.1503067484662576,0.0614392071716792,0.0804597701149425,0.0070440201828214,0.032258064516129,-0.4382787346839905,0.3645320197044335,-1.582816481590271,0.1589743589743589,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:421027:4781:32023:raw_clean,58:421027:4781:32023,34,58,421027,4781,0,raw_clean,1.9071776497977064,1.9071776497977064,3.3642667172587686,3,,0,0.0,4.097395626242545,0.5395716945996276,-0.6666666666666666,0.3495782567947516,0.4204914649655984,0.3271375464684015,0.1711903283566959,0.1503067484662576,0.1697645426423243,0.2252252252252252,0.020608141560037,0.0388349514563106,0.2363027930259704,0.6741071428571429,-0.2776808738708496,0.34375,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:421068:4820:32064:raw_clean,58:421068:4820:32064,35,58,421068,4820,0,raw_clean,2.1214390760477784,2.1214390760477784,,2,,0,0.0,0.9752662721893492,0.5395716945996276,3.6666666666666665,0.6512820512820513,0.4695434614620001,0.515625,0.4874535657016974,0.4376528117359413,0.4774433584518325,0.4666666666666668,0.3273577672281358,0.31,-0.5237523913383484,0.2937062937062937,-0.3792572021484375,0.3360995850622407,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
58:421221:4967:32217:raw_clean,58:421221:4967:32217,36,58,421221,4967,0,raw_clean,2.325156924102433,2.325156924102433,,2,,0,0.0,0.0070227808326787,0.4447058823529412,-0.3333333333333333,0.3917525773195876,0.3374470850647232,0.1788617886178861,0.2360947702468769,0.25,0.1516838845862692,0.1702127659574468,0.1625598282259067,0.1603053435114503,0.2762903273105621,0.6741071428571429,-0.2209334373474121,0.34375,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:423271:6876:34259:raw_clean,59:423271:6876:34259,37,59,423271,6876,0,raw_clean,1.8492475362372855,1.8492475362372855,,2,,0,0.0,2.47756335282651,0.5421686746987951,-0.25,0.4204204204204204,0.4889487395039481,0.5049019607843137,0.183318700422661,0.1512605042016806,0.0365286038993678,0.0227272727272727,0.1424978370943414,0.1666666666666666,-1.022577881813049,0.3235294117647059,-1.3812077045440674,0.1637630662020905,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:423323:6926:34311:raw_clean,59:423323:6926:34311,38,59,423323,6926,0,raw_clean,1.295197740112993,1.295197740112993,,2,,0,0.0,4.11370607028754,0.5421686746987951,-0.75,0.3361227336122733,0.3013645236351758,0.0905349794238683,0.0835813263135064,0.1461038961038961,0.074348458586843,0.0878859857482185,0.1607118818032987,0.1678832116788321,-0.4826864004135132,0.3422818791946309,-1.2810921669006348,0.1637630662020905,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:423376:6973:34364:raw_clean,59:423376:6973:34364,39,59,423376,6973,0,raw_clean,0.1837765399985578,0.1837765399985578,,2,,0,0.0,5.142788423934298,0.5421686746987951,-1.0,0.3361227336122733,0.3421747432957457,0.1932367149758454,0.0594814487623863,0.1461038961038961,0.2088963709938174,0.2349726775956284,0.0445912077672572,0.0859872611464968,-0.4296053647994995,0.3422818791946309,-0.725527286529541,0.2559652928416485,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:423434:7026:34422:raw_clean,59:423434:7026:34422,40,59,423434,7026,0,raw_clean,2.521878437696916,2.521878437696916,2.248716534732917,3,,0,0.0,0.0,0.4225352112676056,-0.25,0.4204204204204204,0.3641906539230387,0.2671755725190839,0.2759077400332699,0.2485875706214689,0.2133165516679542,0.25,0.2578557815432643,0.2281879194630872,-0.4629435539245605,0.3422818791946309,-1.0378972291946411,0.2364341085271318,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:424134:7672:35122:raw_clean,59:424134:7672:35122,41,59,424134,7672,0,raw_clean,1.9081271645777989,1.9081271645777989,0.4168316093090922,3,,0,0.0,6.974274455261937,0.5421686746987951,-0.75,0.3361227336122733,0.350036696283029,0.1932367149758454,0.0860795209780102,0.1461038961038961,0.0510601049740523,0.0363636363636363,0.0971328924684448,0.0871794871794871,-0.6802271604537964,0.3235294117647059,-1.067031979560852,0.2364341085271318,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:424630:8132:35618:raw_clean,59:424630:8132:35618,42,59,424630,8132,0,raw_clean,1.4673211082826505,1.4673211082826505,,2,,0,0.0,0.0113639679066374,0.4438202247191011,-0.25,0.4204204204204204,0.4096034092299899,0.3255813953488371,0.1363958107982153,0.1461038961038961,0.2701010751045893,0.25,0.1727046434640157,0.1678832116788321,-0.6372122764587402,0.3235294117647059,-1.33676278591156,0.1637630662020905,0,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:424739:8234:35727:raw_clean,59:424739:8234:35727,43,59,424739,8234,0,raw_clean,1.9582706599899744,1.9582706599899744,0.3697424691917952,3,,0,0.0,3.902813990461049,0.5421686746987951,-0.75,0.3361227336122733,0.328167759141897,0.1932367149758454,0.1947446362184562,0.1512605042016806,0.0521378555278085,0.0363636363636363,0.1287363065364456,0.0871794871794871,-0.1579782962799072,0.3926247288503254,-0.7003458738327026,0.2559652928416485,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:424849:8333:35837:raw_clean,59:424849:8333:35837,44,59,424849,8333,0,raw_clean,1.8159803008814135,1.8159803008814135,,2,,0,0.0,0.0,0.4225352112676056,0.0,0.5412262156448203,0.3575665780586119,0.2671755725190839,0.2582158427996775,0.2485875706214689,0.0781165856708312,0.0878859857482185,0.0379346318965517,0.0393013100436681,-0.6753063797950745,0.3235294117647059,-1.4642798900604248,0.1637630662020905,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:424901:8379:35889:raw_clean,59:424901:8379:35889,45,59,424901,8379,0,raw_clean,1.0856864995137414,1.0856864995137414,,2,,0,0.0,0.0589736603088101,0.5421686746987951,-0.5,0.3361227336122733,0.3566797284002942,0.2671755725190839,0.25542217400397,0.2485875706214689,0.1473404928710458,0.1111111111111111,0.2779592762455526,0.2281879194630872,-0.1441543698310852,0.3926247288503254,-1.4942381381988523,0.1637630662020905,0,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
