method,timing_rmse_ns,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,energy_fractional_bias,energy_fractional_sigma68,pileup_auc,pileup_average_precision,pileup_miss_rate,false_split_rate,n_events,n_positive,timing_rmse_ns_ci_low,timing_rmse_ns_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,pileup_auc_ci_low,pileup_auc_ci_high,pileup_average_precision_ci_low,pileup_average_precision_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,winner_score
phase_residual_fusion_new,9.16752403171131,0.25826755688871383,7.839526186402875,0.1007905138339921,-0.005688482940513669,0.07101502329124519,0.8230092592592594,0.8416109303821541,0.2972222222222222,0.2111111111111111,720,360,8.861892587199838,9.421918058909439,-0.15659930564611557,0.8132832309771043,7.341132154406267,8.370217180519631,0.09387755102040816,0.10714627805145045,-0.016197484342602816,0.0069746227482070135,0.06589824575784542,0.07748718129248361,0.7925925925925927,0.8436822916666668,0.7949926861463401,0.8747789762734128,0.24993055555555557,0.3416666666666667,0.17493055555555556,0.24444444444444444,10.772170150117581
gradient_boosted_trees,9.490908640059649,0.13335869451764903,8.394540343095166,0.11133603238866396,-0.010447929230718023,0.08041139180286414,0.8197530864197531,0.8212434545805558,0.3138888888888889,0.20833333333333334,720,360,9.220853791841641,9.71390691573607,-0.8907441690244111,0.6127612946774352,7.314121631710423,9.259637057671068,0.10580103121662553,0.1174236842105263,-0.021961927906176126,-0.002003058746609071,0.07305931094065023,0.08614409074523101,0.7820293209876543,0.8494753086419753,0.751532730581564,0.8719871737107167,0.2833333333333333,0.35,0.16937500000000003,0.24444444444444444,11.248086557818176
ridge,10.348474260738774,0.10045354926184746,9.420788806321474,0.1377952755905512,-0.003251823623714485,0.07771711178910257,0.8038811728395061,0.7623420816883879,0.29444444444444445,0.22777777777777777,720,360,9.707667118989734,10.920479484990537,-0.5253898199643636,1.161288391709987,9.056281770189639,10.121937109529947,0.11023939076089331,0.15587044534412955,-0.01135023972020284,0.007322734041231793,0.06702045040933963,0.08451180690543493,0.7840241126543211,0.8174691358024692,0.7271415762371713,0.8137974055284164,0.2722222222222222,0.3250694444444444,0.16944444444444445,0.2833333333333333,12.023637699845002
1d_cnn,12.476282576975724,-1.9078529431060076,11.407982087346344,0.19863013698630136,-0.046449624294093626,0.08429818349522063,0.7719521604938271,0.7546409862116384,0.39166666666666666,0.18888888888888888,720,360,11.683140200730188,13.218321607152728,-2.767601647894394,-0.5788315038700542,10.741238894566635,12.359811510770001,0.1553398058252427,0.2444933920704846,-0.06072728727965552,-0.023380089607078585,0.07971070253081534,0.09365728588489358,0.7304947916666665,0.8122118055555556,0.6884603274438671,0.8256534733544915,0.35833333333333334,0.425,0.12770833333333334,0.2361111111111111,15.053515266347425
mlp,13.551557991899601,-1.6772511594930295,11.977692629207654,0.22874493927125505,-0.012327738048731347,0.1412556333603942,0.8090586419753087,0.7817084329441955,0.3138888888888889,0.18888888888888888,720,360,12.167999118350084,14.85914781718916,-2.5398196978371423,-1.2132181010377607,10.396345478611407,12.957702991387656,0.1836734693877551,0.2723955976834675,-0.03516631580982717,0.018608370536675474,0.12563180032092175,0.1531387756763614,0.784049189814815,0.8339319058641975,0.7289850594999642,0.8372096912841108,0.2861111111111111,0.3416666666666667,0.1361111111111111,0.2388888888888889,15.261746064859306
wiener_template_cfd_traditional,13.17688039068937,0.6991946076744782,10.089282574167264,0.1610738255033557,0.025211962283980555,0.08094668229034213,0.6129128086419753,0.6730003965645368,0.5861111111111111,0.20555555555555555,720,360,11.384942624082763,15.207137104683142,0.3699342608663514,1.1607980032479877,8.910198644153233,10.895205805818948,0.14184397163120568,0.18002755905511808,0.010569504803448843,0.0401015885722169,0.06958985078797507,0.08989930379338343,0.5677314814814814,0.6489961419753086,0.6427331796050897,0.7067847155458526,0.5305555555555556,0.6388888888888888,0.14166666666666666,0.2696527777777776,17.588225695936437
tiny_sequence_transformer,17.903324914446294,-6.995186132668048,14.54556521961661,0.3598130841121495,-0.018602721088189493,0.11771804822230536,0.7707947530864198,0.7520261167988701,0.40555555555555556,0.20277777777777778,720,360,17.156681542711752,18.576430040373875,-7.632893202466882,-6.504071852960003,13.480936063284537,16.08520789052675,0.3218607305936073,0.3933649289099526,-0.033816722159489734,-0.013025467248073474,0.09899590197463028,0.12647940696120585,0.7231635802469135,0.8017438271604939,0.6690240529362695,0.8088091701713126,0.39166666666666666,0.41944444444444445,0.14708333333333334,0.25833333333333336,20.510304569269955
