stratum,value,method,timing_rmse_ns,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,energy_fractional_bias,energy_fractional_sigma68,pileup_auc,pileup_average_precision,pileup_miss_rate,false_split_rate,n_events,n_positive
spacing_bin,"(-0.001, 10.0]",1d_cnn,11.82036821568754,0.3918522583822437,11.06679453599827,0.19318181818181818,0.004525673424018696,0.08474141156717277,,,0.639344262295082,,122,122
spacing_bin,"(10.0, 25.0]",1d_cnn,8.585198503958713,-2.9257347128041467,8.353285034418901,0.09523809523809523,-0.008317071149318022,0.11763061810216813,,,0.36363636363636365,,66,66
spacing_bin,"(25.0, 45.0]",1d_cnn,10.807388229647348,-3.6853123545525657,10.491371615797489,0.13559322033898305,-0.04336042470310333,0.06891876762286814,,,0.2804878048780488,,82,82
spacing_bin,"(45.0, 70.0]",1d_cnn,15.576522661916286,-2.5027921936581254,15.0166228003676,0.3108108108108108,-0.0959061073077419,0.08351004953452767,,,0.17777777777777778,,90,90
spacing_bin,"(-0.001, 10.0]",gradient_boosted_trees,9.607251904196765,0.4645502166189752,8.48307701808988,0.13114754098360656,0.007087650827733037,0.06793433233642557,,,0.5,,122,122
spacing_bin,"(10.0, 25.0]",gradient_boosted_trees,7.372032720250598,-0.2566984415375462,6.616144130381285,0.08974358974358974,0.0389002196394566,0.06486744592833067,,,0.4090909090909091,,66,66
spacing_bin,"(25.0, 45.0]",gradient_boosted_trees,8.685385267899488,0.25574549864724627,7.878471210827126,0.058823529411764705,-0.013657299732670259,0.06469933295857928,,,0.17073170731707318,,82,82
spacing_bin,"(45.0, 70.0]",gradient_boosted_trees,10.890524194367819,-0.2331396115656803,10.010352613961727,0.1518987341772152,-0.04410696412905051,0.08112575284344575,,,0.12222222222222222,,90,90
spacing_bin,"(-0.001, 10.0]",mlp,10.976164489966,1.4644659053426778,8.51625960194162,0.15789473684210525,0.010440578063121486,0.1254424950512077,,,0.5327868852459017,,122,122
spacing_bin,"(10.0, 25.0]",mlp,12.658911902875452,-1.619891000592828,11.810748380219774,0.23255813953488372,0.02023545403493845,0.14212630554308456,,,0.3484848484848485,,66,66
spacing_bin,"(25.0, 45.0]",mlp,13.060211292608152,-3.196047679955365,11.217896418864207,0.22388059701492538,-0.009779415156484908,0.11768543696749358,,,0.18292682926829268,,82,82
spacing_bin,"(45.0, 70.0]",mlp,15.880139730266881,-3.267761301516545,13.36052200335909,0.28125,-0.05954258764670674,0.14579885680870724,,,0.1111111111111111,,90,90
spacing_bin,"(-0.001, 10.0]",phase_residual_fusion_new,9.136563445385747,0.4422558953790512,8.148263287960946,0.08870967741935484,0.017335194374797643,0.07554870890671352,,,0.4918032786885246,,122,122
spacing_bin,"(10.0, 25.0]",phase_residual_fusion_new,8.186169586829989,-0.019311528195289362,7.621705318110662,0.07954545454545454,0.02027499149044155,0.05547063133509872,,,0.3333333333333333,,66,66
spacing_bin,"(25.0, 45.0]",phase_residual_fusion_new,8.62385406746545,0.5780950378536431,7.682894641775564,0.08695652173913043,-0.005904834866966616,0.07053436169050674,,,0.15853658536585366,,82,82
spacing_bin,"(45.0, 70.0]",phase_residual_fusion_new,10.13199171091289,-0.06135793217147967,8.575478831211521,0.1346153846153846,-0.03726582893563378,0.0720007149417945,,,0.13333333333333333,,90,90
spacing_bin,"(-0.001, 10.0]",ridge,10.114981256764311,1.486534335438261,8.9855410125449,0.13432835820895522,0.020432301760496326,0.06893275344840541,,,0.45081967213114754,,122,122
spacing_bin,"(10.0, 25.0]",ridge,8.763440512512307,0.12243027066424883,7.256460736369725,0.0851063829787234,0.013100748386066138,0.0621384952176251,,,0.2878787878787879,,66,66
spacing_bin,"(25.0, 45.0]",ridge,9.484983330097576,0.39887072423803627,8.922023524654849,0.13432835820895522,-0.005295626349169985,0.058355425409087516,,,0.18292682926829268,,82,82
