run,run_family,event,B2_amp,B2_log_amp,B2_peak,B2_area,B2_log_area,B2_tail,B2_width_half,B2_time_ns,B2_selected,B4_amp,B4_log_amp,B4_peak,B4_area,B4_log_area,B4_tail,B4_width_half,B4_time_ns,B4_selected,B6_amp,B6_log_amp,B6_peak,B6_area,B6_log_area,B6_tail,B6_width_half,B6_time_ns,B6_selected,B8_amp,B8_log_amp,B8_peak,B8_area,B8_log_area,B8_tail,B8_width_half,B8_time_ns,B8_selected,pair,has_b2,raw_residual_ns,tof_ns,target_residual_ns,left_log_amp,left_peak,left_tail,left_log_area,left_width_half,right_log_amp,right_peak,right_tail,right_log_area,right_width_half,log_amp_sum,log_amp_diff,tail_diff,peak_diff,width_half_diff,a_n_pairs,a_p68_width_ns,a_mad_sigma_ns,a_iqr_sigma_ns,a_trimmed_sigma_ns,a_student_t_width68_ns,a_student_t_df,a_full_rms_ns,a1_amp_median,a3_amp_median,a1_tail_median,a3_tail_median
44,sample_i_analysis,16040,2947.0,7.988882253309227,11.0,19773.0,9.892123222457078,0.8962726950892631,8.0,80.95857988165679,True,3177.0,8.064007347096661,10.0,24813.0,10.119163289002817,0.8401644299359207,8.0,75.86328125,True,11.5,2.525728644308256,1.0,-87.0,0.0,-63.0,1.0,5.4,False,25.5,3.277144732992177,16.0,88.0,4.48863636973214,1.306818181818182,5.0,109.73333333333332,False,B2-B4,True,-5.095298631656789,0.156,-5.2512986316567885,7.988882253309227,11.0,0.8962726950892631,9.892123222457078,8.0,8.064007347096661,10.0,0.8401644299359207,10.119163289002817,8.0,16.052889600405887,0.0751250937874337,-0.0561082651533424,-1.0,0.0,69,1.5986190810812713,1.6937191906543592,1.857995108770332,1.6893262331422576,1.5981845098138856,2.2947266755379987,13.019641331489357,2595.0,1776.5,0.325736114687956,0.3516749304631757
44,sample_i_analysis,16129,1548.5,7.345687577227803,17.0,3551.0,8.17526610411206,0.7000844832441566,1.0,160.60803639120547,True,2871.0,7.962763930168115,17.0,3256.0,8.088561805276234,1.0003071253071254,1.0,160.87122416534183,True,18.5,2.970414465569701,0.0,-320.0,0.0,-209.0,1.0,0.0,False,13.5,2.6741486494265287,4.0,-152.0,0.0,-172.0,3.0,22.200000000000003,False,B2-B4,True,0.2631877741363553,0.156,0.1071877741363553,7.345687577227803,17.0,0.7000844832441566,8.17526610411206,1.0,7.962763930168115,17.0,1.0003071253071254,8.088561805276234,1.0,15.30845150739592,0.6170763529403116,0.3002226420629688,0.0,0.0,69,1.5986190810812713,1.6937191906543592,1.857995108770332,1.6893262331422576,1.5981845098138856,2.2947266755379987,13.019641331489357,2595.0,1776.5,0.325736114687956,0.3516749304631757
44,sample_i_analysis,16170,9087.5,9.114765157053151,5.0,41495.0,10.633352316031235,0.7518737197252681,5.0,35.44896640826873,True,3262.0,8.09040229659332,6.0,28916.0,10.272184936452078,0.4279637570895006,8.0,35.46561886051081,True,3740.5,8.227241879520413,6.0,35135.0,10.466981524869205,0.5125088942649779,9.0,40.13320912901723,True,4.5,1.7047480922384253,4.0,-354.0,0.0,-254.0,1.0,31.0,False,B2-B4,True,0.0166524522420772,0.156,-0.1393475477579227,9.114765157053151,5.0,0.7518737197252681,10.633352316031235,5.0,8.09040229659332,6.0,0.4279637570895006,10.272184936452078,8.0,17.205167453646474,-1.0243628604598332,-0.3239099626357674,1.0,3.0,69,1.5986190810812713,1.6937191906543592,1.857995108770332,1.6893262331422576,1.5981845098138856,2.2947266755379987,13.019641331489357,2595.0,1776.5,0.325736114687956,0.3516749304631757
44,sample_i_analysis,16194,3350.5,8.117163285798012,6.0,28022.0,10.240780880540958,0.4256298622510884,8.0,39.22383720930233,True,3134.0,8.050384453067021,9.0,27170.0,10.209905507043056,0.4220095693779904,8.0,36.56778679026652,True,2498.5,7.823845990853625,7.0,18379.0,9.819018395909678,0.4220577833396811,7.0,43.28184553660983,True,51.5,3.960813169597578,16.0,87.0,4.477336814478207,1.4942528735632183,3.0,138.42857142857144,False,B2-B4,True,-2.6560504190358145,0.156,-2.8120504190358147,8.117163285798012,6.0,0.4256298622510884,10.240780880540958,8.0,8.050384453067021,9.0,0.4220095693779904,10.209905507043056,8.0,16.167547738865032,-0.066778832730991,-0.003620292873098,3.0,0.0,69,1.5986190810812713,1.6937191906543592,1.857995108770332,1.6893262331422576,1.5981845098138856,2.2947266755379987,13.019641331489357,2595.0,1776.5,0.325736114687956,0.3516749304631757
44,sample_i_analysis,16274,6615.5,8.797321808213104,7.0,52315.0,10.865057530609043,0.5519640638440217,9.0,48.85364193328796,True,4240.5,8.35267225924779,7.0,38110.0,10.548258233355712,0.5712673838887431,10.0,47.58126721763085,True,19.0,2.995732273553991,8.0,-6.0,0.0,-45.0,3.0,8.31578947368421,False,60.0,4.110873864173311,11.0,399.0,5.991464547107982,0.681704260651629,6.0,60.90909090909091,False,B2-B4,True,-1.272374715657108,0.156,-1.4283747156571078,8.797321808213104,7.0,0.5519640638440217,10.865057530609043,9.0,8.35267225924779,7.0,0.5712673838887431,10.548258233355712,10.0,17.149994067460895,-0.4446495489653141,0.0193033200447213,0.0,1.0,69,1.5986190810812713,1.6937191906543592,1.857995108770332,1.6893262331422576,1.5981845098138856,2.2947266755379987,13.019641331489357,2595.0,1776.5,0.325736114687956,0.3516749304631757
44,sample_i_analysis,16292,9319.0,9.139917907679637,4.0,57367.0,10.957241935562411,0.4860982794986664,4.0,24.022247446084,True,2467.0,7.811163385025279,6.0,17947.0,9.795233967095871,0.2863988410319273,7.0,29.745967741935484,True,2603.5,7.864995997185246,6.0,20004.0,9.903737521291337,0.3618276344731054,7.0,35.846547314578004,True,5490.5,8.610956721228401,5.0,50172.0,10.823232312381798,0.4712190066172367,12.0,32.039915331115814,True,B2-B4,True,5.723720295851486,0.156,5.567720295851486,9.139917907679637,4.0,0.4860982794986664,10.957241935562411,4.0,7.811163385025279,6.0,0.2863988410319273,9.795233967095871,7.0,16.951081292704917,-1.328754522654358,-0.1996994384667391,2.0,3.0,69,1.5986190810812713,1.6937191906543592,1.857995108770332,1.6893262331422576,1.5981845098138856,2.2947266755379987,13.019641331489357,2595.0,1776.5,0.325736114687956,0.3516749304631757
44,sample_i_analysis,16293,8020.5,8.98988071579113,7.0,42280.0,10.652093091549318,0.7091769157994323,6.0,31.60692697271688,True,4740.0,8.464003362902119,6.0,43829.0,10.688073793412856,0.5094800246412193,11.0,37.36541598694943,True,23.5,3.198673117550681,7.0,171.0,5.147494476813453,0.3625730994152046,8.0,23.875,False,3.0,1.3862943611198906,3.0,-331.0,0.0,-242.0,2.0,16.5,False,B2-B4,True,5.758489014232552,0.156,5.602489014232552,8.98988071579113,7.0,0.7091769157994323,10.652093091549318,6.0,8.464003362902119,6.0,0.5094800246412193,10.688073793412856,11.0,17.45388407869325,-0.5258773528890117,-0.1996968911582129,-1.0,5.0,69,1.5986190810812713,1.6937191906543592,1.857995108770332,1.6893262331422576,1.5981845098138856,2.2947266755379987,13.019641331489357,2595.0,1776.5,0.325736114687956,0.3516749304631757
44,sample_i_analysis,16305,9429.0,9.151651375627504,6.0,52662.0,10.871668400664229,0.5997683339030041,6.0,42.98739243546128,True,4221.0,8.348064228408266,7.0,37368.0,10.528596762688789,0.5798811817597945,10.0,49.10486486486487,True,6.5,2.0149030205422647,15.0,-82.0,0.0,-23.0,2.0,21.6,False,38.5,3.676300671907076,8.0,55.0,4.02535169073515,-0.9090909090909092,3.0,18.347826086956523,False,B2-B4,True,6.117472429403591,0.156,5.961472429403592,9.151651375627504,6.0,0.5997683339030041,10.871668400664229,6.0,8.348064228408266,7.0,0.5798811817597945,10.528596762688789,10.0,17.49971560403577,-0.803587147219238,-0.0198871521432095,1.0,4.0,69,1.5986190810812713,1.6937191906543592,1.857995108770332,1.6893262331422576,1.5981845098138856,2.2947266755379987,13.019641331489357,2595.0,1776.5,0.325736114687956,0.3516749304631757
44,sample_i_analysis,16312,3145.5,8.054046002966988,12.0,20084.0,9.907728546793384,1.0013941445927106,7.0,94.4314063848145,True,3925.5,8.27550372281493,11.0,26594.0,10.188478507176418,0.9912386252538168,8.0,92.3748743718593,True,18.5,2.970414465569701,10.0,8.0,2.19722457733622,-0.125,3.0,64.48,False,35.0,3.58351893845611,10.0,231.0,5.44673737166631,0.4285714285714285,7.0,23.157894736842103,False,B2-B4,True,-2.056532012955188,0.156,-2.212532012955188,8.054046002966988,12.0,1.0013941445927106,9.907728546793384,7.0,8.27550372281493,11.0,0.9912386252538168,10.188478507176418,8.0,16.329549725781916,0.2214577198479421,-0.0101555193388939,-1.0,1.0,69,1.5986190810812713,1.6937191906543592,1.857995108770332,1.6893262331422576,1.5981845098138856,2.2947266755379987,13.019641331489357,2595.0,1776.5,0.325736114687956,0.3516749304631757
44,sample_i_analysis,16340,1612.5,7.386161011492017,3.0,-3399.0,0.0,-3161.0,2.0,16.08476286579213,True,2543.0,7.841492924460013,15.0,12491.0,9.43284371840297,1.0024017292450564,5.0,114.75878787878789,True,2355.0,7.764720544771477,15.0,10848.0,9.29182818882245,0.9892146017699116,5.0,119.6808510638298,True,2546.5,7.84286776509688,15.0,11638.0,9.362116806941977,0.9849630520708026,5.0,121.04426559356136,True,B2-B4,True,98.67402501299574,0.156,98.51802501299574,7.386161011492017,3.0,-3161.0,0.0,2.0,7.841492924460013,15.0,1.0024017292450564,9.43284371840297,5.0,15.22765393595203,0.4553319129679964,3162.002401729245,12.0,3.0,69,1.5986190810812713,1.6937191906543592,1.857995108770332,1.6893262331422576,1.5981845098138856,2.2947266755379987,13.019641331489357,2595.0,1776.5,0.325736114687956,0.3516749304631757
