run,method,n,bias_median_frac,res68_abs_frac,full_rms_frac,high_bias_tail_fraction,within_10pct,baseline_excursion_n,early_pretrigger_n
36,p04f_residual_mlp,10385,-0.0020759785944046306,0.05109615819013384,0.2584898631710307,0.046990852190659606,0.8590274434280212,101,404
36,shuffled_residual_mlp,10385,-0.05870842698908807,0.15471870968811527,5.0077981216200405,0.16369764082811747,0.5039961482908041,101,404
37,peak_charge_calibrated,24508,-0.13291256188737036,0.2522642869379219,2.752187409332712,0.3286273869756814,0.20768728578423373,372,1187
37,integral_calibrated,24508,-0.04764501917949787,0.15004781927819397,1.445380173406874,0.16635384364289213,0.5571242043414395,372,1187
37,robust_pretrigger_charge,24508,-0.04764570070926212,0.15004885566113066,1.4453786127207333,0.16635384364289213,0.5570834013383384,372,1187
37,template_fit_calibrated,24508,-0.08554330564760979,0.3382463346581985,2.258126908979424,0.37436755345193407,0.1752897013220173,372,1187
37,p04_frozen_mlp,24508,-0.6192644795082839,0.9897084518489259,793944.8056223923,0.8934225559001142,0.04051738207932104,372,1187
37,p04f_residual_mlp,24508,-0.009842106365692972,0.06838198449853472,0.2058937767210554,0.08054512812142973,0.793373592296393,372,1187
37,shuffled_residual_mlp,24508,-0.018867359823691705,0.1684102409531253,3.1188212812269,0.24228823241390565,0.5716500734454055,372,1187
39,peak_charge_calibrated,14201,-0.1560816256684331,0.2576063791436178,3.248297560570305,0.3552566720653475,0.187662840645025,243,750
39,integral_calibrated,14201,-0.05379740495278619,0.1599656175598705,1.8173986589387303,0.184986972748398,0.5275684810928808,243,750
39,robust_pretrigger_charge,14201,-0.053798553725045585,0.15996494950395873,1.8173979387387569,0.184986972748398,0.5275684810928808,243,750
39,template_fit_calibrated,14201,-0.05437312479557724,0.35949597676088935,2.5665024767768,0.386029152876558,0.18942328005070067,243,750
39,p04_frozen_mlp,14201,-0.6898702218304251,0.9910764611953556,8.173065007896019e+34,0.9078233927188226,0.037180480247869865,243,750
39,p04f_residual_mlp,14201,-0.004747174565108256,0.0533757139772065,31.71423940461931,0.061967467079783116,0.8328286740370396,243,750
39,shuffled_residual_mlp,14201,-0.016821038633648793,0.1955377597341792,27.666803643604137,0.2647700866136188,0.4922892754031406,243,750
40,peak_charge_calibrated,14698,-0.17325636696386437,0.26060426653439395,3.021572991976408,0.3688256905701456,0.17002313239896585,241,756
40,integral_calibrated,14698,-0.06007004681495248,0.1663945604230252,1.9496199880865492,0.18689617635052388,0.5044223703905293,241,756
40,robust_pretrigger_charge,14698,-0.06007126992294029,0.16639349254490826,1.9496164778070606,0.18689617635052388,0.5044223703905293,241,756
40,template_fit_calibrated,14698,-0.02726650028871544,0.3971100029485508,2.464355987124328,0.4034562525513675,0.18757654102598992,241,756
40,p04_frozen_mlp,14698,-0.7183431267735696,0.9859308391950052,3.8008445131250406e+18,0.910600081643761,0.034766634916315146,241,756
40,p04f_residual_mlp,14698,-0.0025076855794523333,0.05492997157885822,0.1769148975533374,0.057218669206694786,0.839978228330385,241,756
40,shuffled_residual_mlp,14698,-0.05231162812161658,0.23476744335401972,4.361317045782492,0.294870050346986,0.3102462920125187,241,756
41,peak_charge_calibrated,16132,-0.15770277169821378,0.25662736721847584,3.015449064854199,0.349243739151996,0.18974708653607736,239,776
41,integral_calibrated,16132,-0.05517272900826751,0.1581646240798438,2.0033736286411896,0.17307215472353088,0.5311182742375403,239,776
41,robust_pretrigger_charge,16132,-0.055173071061065,0.1581651682642536,2.0033738303510056,0.17307215472353088,0.5311182742375403,239,776
41,template_fit_calibrated,16132,-0.061303659966412793,0.35875173807015,2.3521478862247114,0.3821596826183982,0.18131663773865608,239,776
41,p04_frozen_mlp,16132,-0.4967376905553693,0.95869021730137,7649942685882190.0,0.894247458467642,0.04060252913463923,239,776
41,p04f_residual_mlp,16132,0.0028281278110434214,0.059269302267163634,0.26713016185298183,0.05907513017604761,0.8236424497892387,239,776
41,shuffled_residual_mlp,16132,-0.04805336578295061,0.18878299656688968,6730.152538372504,0.23977188197371685,0.43249442102653113,239,776
42,peak_charge_calibrated,18098,-0.09140906046992475,0.24406310395762776,2.708534584337781,0.2964415957564372,0.23715327660514973,235,789
42,integral_calibrated,18098,-0.04032873334204551,0.13659595163339341,1.5590383281979152,0.14543043430213284,0.5933252293071057,235,789
42,robust_pretrigger_charge,18098,-0.04032957417252275,0.13659333543672697,1.5590363625051809,0.14543043430213284,0.5933252293071057,235,789
42,template_fit_calibrated,18098,-0.12488686533817275,0.268149020256581,2.243874641889451,0.3541275279036358,0.15913360592330644,235,789
42,p04_frozen_mlp,18098,-0.4910104579177932,0.9766092717962065,2.122083661539592e+24,0.8814233616974251,0.04613769477290308,235,789
42,p04f_residual_mlp,18098,-0.0028455929916905995,0.0758072776114256,0.1946605445930186,0.0763067742291966,0.7596972041109515,235,789
42,shuffled_residual_mlp,18098,-0.05119640508538853,0.19740148084976525,4.3917331619126685,0.23124102110730468,0.43485468007514644,235,789
44,peak_charge_calibrated,2037,-0.15162178327359138,0.25925247659735784,3.1872195874557,0.36033382425135,0.19047619047619047,34,112
44,integral_calibrated,2037,-0.05418681647032694,0.15977700386360608,1.7828979642025027,0.16936671575846834,0.5360824742268041,34,112
44,robust_pretrigger_charge,2037,-0.054186887024503354,0.15977617416706094,1.7828994002912306,0.16936671575846834,0.5360824742268041,34,112
44,template_fit_calibrated,2037,-0.07341459411296827,0.3689930001432698,2.285231593109975,0.38340697103583704,0.17378497790868924,34,112
44,p04_frozen_mlp,2037,-0.6837242326711284,0.9957613987487842,3282.4421639530506,0.9032891507118311,0.03289150711831124,34,112
44,p04f_residual_mlp,2037,-0.0009589488252204763,0.04507265024849057,0.14787118661592089,0.054491899852724596,0.8487972508591065,34,112
44,shuffled_residual_mlp,2037,-0.04502292880819264,0.18284244740057554,16.40883387766926,0.22925871379479626,0.4653902798232695,34,112
45,peak_charge_calibrated,24315,-0.11459292216055704,0.24832120468596414,3.29635491956067,0.3129344026321201,0.2187538556446638,395,1174
45,integral_calibrated,24315,-0.04473995824562765,0.14526335299431506,1.7587707575168643,0.16454863253135923,0.5701418877236274,395,1174
45,robust_pretrigger_charge,24315,-0.04473715789133061,0.14526051177055166,1.758776578972438,0.16454863253135923,0.5701418877236274,395,1174
45,template_fit_calibrated,24315,-0.1025618909351347,0.2918171617140391,2.464480877469209,0.360065803002262,0.17228048529714168,395,1174
45,p04_frozen_mlp,24315,-0.5550375154826402,0.9857254630065416,1.3462622691915393e+30,0.8791692370964426,0.04881760230310508,395,1174
45,p04f_residual_mlp,24315,0.0007746716335548589,0.048820303089131795,0.1814466620873591,0.051038453629446846,0.8533004318322024,395,1174
45,shuffled_residual_mlp,24315,-0.05392081711664335,0.1702495638644997,172.62943556846713,0.2110631297552951,0.4123380629241209,395,1174
46,peak_charge_calibrated,686,-0.1931555748466619,0.2453758766911443,1.6170053130654682,0.29737609329446063,0.19096209912536444,3,16
46,integral_calibrated,686,-0.05027260950390227,0.1187925794794213,0.938739904197768,0.08892128279883382,0.6180758017492711,3,16
46,robust_pretrigger_charge,686,-0.05026976119527642,0.11879026326931269,0.938743425098851,0.08892128279883382,0.6180758017492711,3,16
46,template_fit_calibrated,686,-0.06409585391084346,0.25341828396406274,1.8076833916011796,0.32653061224489793,0.21574344023323616,3,16
46,p04_frozen_mlp,686,-0.6788749852132423,0.9740558143759279,294.52671567564056,0.8658892128279884,0.061224489795918366,3,16
46,p04f_residual_mlp,686,-0.0026710272480674827,0.05947938363390724,0.1436674911251088,0.027696793002915453,0.8717201166180758,3,16
46,shuffled_residual_mlp,686,-0.13108712498586356,0.23792914278296176,0.9240861580167704,0.29737609329446063,0.32653061224489793,3,16
47,peak_charge_calibrated,5275,-0.17026975429865507,0.24316825969030492,2.0185599417362283,0.28549763033175357,0.21990521327014217,27,109
47,integral_calibrated,5275,-0.04300811209397186,0.11505178045227614,1.2435044582645725,0.08473933649289099,0.6394312796208531,27,109
47,robust_pretrigger_charge,5275,-0.04300748510552358,0.11505226008921311,1.2435048344493371,0.08473933649289099,0.6394312796208531,27,109
47,template_fit_calibrated,5275,-0.09111507197308497,0.25380327562058447,1.708668260339838,0.3298578199052133,0.17497630331753555,27,109
47,p04_frozen_mlp,5275,-0.557502014548261,0.9428626944416835,1050.848494370773,0.8608530805687203,0.051943127962085306,27,109
47,p04f_residual_mlp,5275,0.003286569239148386,0.051351179154476255,0.5925217160690016,0.02767772511848341,0.868436018957346,27,109
47,shuffled_residual_mlp,5275,-0.03671639250433512,0.15539831531001372,49.28077265025088,0.18464454976303318,0.5311848341232227,27,109
48,peak_charge_calibrated,13986,-0.17912020857833405,0.25908861261439275,2.6534016602595605,0.36293436293436293,0.16859716859716858,205,686
48,integral_calibrated,13986,-0.06105541780195075,0.16209417452824285,1.34907090286262,0.18075218075218075,0.510939510939511,205,686
48,robust_pretrigger_charge,13986,-0.06105342276259351,0.16209180916833169,1.3490741749862254,0.18075218075218075,0.510939510939511,205,686
48,template_fit_calibrated,13986,-0.02619537067799497,0.3854960791041515,2.231249253734287,0.3961818961818962,0.1979121979121979,205,686
48,p04_frozen_mlp,13986,-0.8923598289946435,0.9972341131556401,3.778391629451601e+22,0.9252824252824253,0.028528528528528527,205,686
48,p04f_residual_mlp,13986,-0.0017102153520505417,0.06604063166908782,1.4319747174605744,0.068997568997569,0.792077792077792,205,686
48,shuffled_residual_mlp,13986,-0.043745250143866946,0.21761194008114465,11099224835.58844,0.2827112827112827,0.40855140855140853,205,686
49,peak_charge_calibrated,14795,-0.17372654155812742,0.260048341836582,2.939585203911954,0.36924636701588376,0.17276106792835416,238,747
49,integral_calibrated,14795,-0.05865064091455884,0.1609066231171822,1.4315961162120807,0.17708685366677931,0.5180804325785738,238,747
49,robust_pretrigger_charge,14795,-0.058651987552874284,0.16090928936170784,1.4315927052925956,0.17708685366677931,0.5180804325785738,238,747
49,template_fit_calibrated,14795,-0.04028670675907754,0.3831519516092346,2.4281854474263636,0.39695843190266983,0.19074011490368367,238,747
49,p04_frozen_mlp,14795,-0.7187598911074585,0.9921789416358935,1259553.4118497735,0.9155119972963839,0.03257857384251436,238,747
49,p04f_residual_mlp,14795,0.0026168854405115736,0.07234440232859214,0.3985785560107548,0.08543426833389658,0.7768164920581277,238,747
49,shuffled_residual_mlp,14795,-0.07737674875833594,0.23263323601851169,1.983621848420713,0.28286583305170665,0.33903345724907064,238,747
50,peak_charge_calibrated,35212,0.02904226479088655,0.17675030214992796,1.238460842504073,0.12728615244802907,0.42045325457230487,98,315
50,integral_calibrated,35212,-0.015518791292072925,0.03793403621973281,0.6503401518721361,0.04379188912870612,0.8496535272066341,98,315
50,robust_pretrigger_charge,35212,-0.015516868822369665,0.037932112868273964,0.6503412708099775,0.04379188912870612,0.8496535272066341,98,315
50,template_fit_calibrated,35212,-0.21951799015228884,0.24292797257955656,1.0712633719056304,0.2587754174713166,0.057026013858911734,98,315
50,p04_frozen_mlp,35212,-0.10489409584058229,0.9957728851630187,2720491.58618362,0.8532034533681699,0.05898557310007952,98,315
50,p04f_residual_mlp,35212,0.0027358731855750434,0.04476505445584337,0.09567961662107363,0.02164034988072248,0.9292570714529138,98,315
50,shuffled_residual_mlp,35212,-0.025492946225630336,0.10584584409001971,28.34070205703609,0.09698398273315915,0.6510280586163808,98,315
51,peak_charge_calibrated,14738,0.011559675066902132,0.18871727305573374,2.1267547878589723,0.15341294612566156,0.3981544307233003,73,234
51,integral_calibrated,14738,-0.016687569381942803,0.04805617083987875,1.6537202429631463,0.0640521101913421,0.8092685574704844,73,234
51,robust_pretrigger_charge,14738,-0.01668724022681005,0.04805598418748826,1.6537214164290372,0.0640521101913421,0.8092685574704844,73,234
51,template_fit_calibrated,14738,-0.20676521570866352,0.2364981213952328,1.4719060597667046,0.22187542407382277,0.07348351200977066,73,234
51,p04_frozen_mlp,14738,-0.20717845014484895,0.9869814658193058,1.2828890881305251e+25,0.8598860089564392,0.05401004206812322,73,234
51,p04f_residual_mlp,14738,0.0003044980254750454,0.03528627917971093,497.48228659221854,0.025037318496403855,0.9164744198670105,73,234
51,shuffled_residual_mlp,14738,-0.000589880989738698,0.17924891253914593,241303651.455043,0.23944904328945582,0.5440358257565477,73,234
52,peak_charge_calibrated,7151,0.013819609134098208,0.18645286183878867,1.8161210001973938,0.1487903789679765,0.40539784645504123,33,109
52,integral_calibrated,7151,-0.016448940685315015,0.04781864286996949,1.046114520078755,0.05873304432946441,0.8106558523283457,33,109
52,robust_pretrigger_charge,7151,-0.016450306399883093,0.04782070052933889,1.046112565123486,0.05873304432946441,0.8106558523283457,33,109
52,template_fit_calibrated,7151,-0.20529671892821658,0.23482351699616633,1.4320412409888654,0.21381624947559782,0.07243742133967278,33,109
52,p04_frozen_mlp,7151,-0.07539617901011794,0.9929349777482995,148456.1637538253,0.851629142777234,0.06208921829114809,33,109
52,p04f_residual_mlp,7151,-0.004299784554803156,0.052213819002341275,0.21281284572062145,0.029786043909942665,0.8829534330862816,33,109
52,shuffled_residual_mlp,7151,-0.019683499690035338,0.09408756949705913,0.9070297401390311,0.08460355195077611,0.6964060970493637,33,109
53,peak_charge_calibrated,32194,-0.026337674366280487,0.15125071732786047,1.240489960337224,0.10328011430701373,0.48931477915139465,75,302
53,integral_calibrated,32194,-0.02101163186515093,0.033634666413314245,0.6560572300894505,0.04025594831335031,0.8855687395166801,75,302
53,robust_pretrigger_charge,32194,-0.02101327880277335,0.033634297059132554,0.656056211557162,0.04025594831335031,0.8855687395166801,75,302
53,template_fit_calibrated,32194,-0.20979667226523901,0.22920982213873844,1.1191982711465573,0.14654904640616265,0.05249425358762502,75,302
53,p04_frozen_mlp,32194,-0.30217378787805393,0.9572476619499289,6279.575774184804,0.8360874697148537,0.06386283158352488,75,302
53,p04f_residual_mlp,32194,0.0014312072364757447,0.04792593794536407,0.10467741841723134,0.019475678697894017,0.9127787786544077,75,302
53,shuffled_residual_mlp,32194,-0.015310259555148949,0.07981031483090577,0.7734938547608164,0.053985214636267626,0.7734049822948376,75,302
54,peak_charge_calibrated,30439,-0.02640054007092163,0.1526047601784474,0.9100469755154248,0.10141594664739315,0.487729557475607,52,241
54,integral_calibrated,30439,-0.020713311851509146,0.033359408063391695,0.5032808146488359,0.03830612043759651,0.8847859653733697,52,241
54,robust_pretrigger_charge,30439,-0.0207129239557984,0.03335966820650104,0.503280949116475,0.03830612043759651,0.8847859653733697,52,241
54,template_fit_calibrated,30439,-0.20947537584964435,0.22906017384418012,0.8536793640723134,0.14419001938302836,0.05243273432110122,52,241
54,p04_frozen_mlp,30439,-0.30022852936718103,0.7206618708310184,6972.077183941076,0.7915174611518119,0.08045599395512336,52,241
54,p04f_residual_mlp,30439,-0.0010524598622163937,0.042101230409752825,0.09845997441723087,0.020204343112454417,0.9268372811196163,52,241
54,shuffled_residual_mlp,30439,-0.01833258305807649,0.07656243004761415,0.7462715015363459,0.06859620881106475,0.7567922730707316,52,241
55,peak_charge_calibrated,17381,0.0049693296507885044,0.18411735479940106,1.8578323538670638,0.15459409700247398,0.41988378114032565,77,297
55,integral_calibrated,17381,-0.016899545392401984,0.04656579144760305,1.0917839578908541,0.06886830447039871,0.81226626776365,77,297
55,robust_pretrigger_charge,17381,-0.016899616684091574,0.04656661629108555,1.0917845390013496,0.06886830447039871,0.81226626776365,77,297
55,template_fit_calibrated,17381,-0.20644223199370498,0.23430688723469462,1.363940039128301,0.20637477705540533,0.07623266785570451,77,297
55,p04_frozen_mlp,17381,-0.31335971553669606,0.9531677509238607,4.622450145675926e+26,0.8211840515505437,0.06725734997986307,77,297
55,p04f_residual_mlp,17381,-0.003298307582919654,0.047804757494160605,0.357769009849547,0.026005408204361084,0.9046660146136586,77,297
55,shuffled_residual_mlp,17381,-0.03273609142591684,0.13959939852323786,0.8025089662377888,0.1564927219377481,0.551464242563719,77,297
56,peak_charge_calibrated,40139,0.025995215072343095,0.18072031142990092,1.2297080794028143,0.13839408057001917,0.41313934079075215,100,394
56,integral_calibrated,40139,-0.014283088300119082,0.043416925774238606,0.6021040081492806,0.04813273873290316,0.8339021898901318,100,394
56,robust_pretrigger_charge,40139,-0.014279388618414792,0.0434195484174786,0.6021057368359012,0.04813273873290316,0.833927103315977,100,394
56,template_fit_calibrated,40139,-0.2185936333784443,0.24341270775571452,1.0071402933136067,0.26378335284885024,0.061361767856697974,100,394
56,p04_frozen_mlp,40139,-0.30834527665575695,0.8926196038309375,17602094.968770493,0.8393582301502279,0.0648496474750243,100,394
56,p04f_residual_mlp,40139,-0.00045164058208404585,0.03828006808806834,0.09298901528297472,0.01893420364234286,0.9156431400881935,100,394
56,shuffled_residual_mlp,40139,0.00392810926371532,0.11457725388729555,42.49726113551092,0.1170432746206931,0.6308577692518498,100,394
57,peak_charge_calibrated,13819,-0.17696891602162057,0.26028791344920504,3.009107731739851,0.36855054634922935,0.1713582748389898,179,714
57,integral_calibrated,13819,-0.06127405195984852,0.1627138249892283,1.8490002082455927,0.18076561256241408,0.5096606122005933,179,714
57,robust_pretrigger_charge,13819,-0.061274295522992725,0.16271489822658605,1.8489981102115636,0.18076561256241408,0.5096606122005933,179,714
57,template_fit_calibrated,13819,-0.028441972460743405,0.3846158213119554,2.429166339501742,0.39481872783848326,0.1984948259642521,179,714
57,p04_frozen_mlp,13819,-0.5726232073057413,0.9787904345312796,2.690828355746506e+26,0.8840726535928793,0.045734134163108765,179,714
57,p04f_residual_mlp,13819,-0.0030433443316104716,0.06152087795431918,21.86665996479478,0.06838410883566105,0.8111296041681743,179,714
57,shuffled_residual_mlp,13819,-0.08071073092906066,0.4064862105296731,3.0166615899509246,0.5569143932267169,0.18496273246978798,179,714
58,peak_charge_calibrated,16780,-0.22253578106655597,0.2567835026152932,0.7000563506939372,0.3660905840286055,0.15429082240762812,15,108
58,integral_calibrated,16780,-0.08781378913401501,0.13932366155337067,0.5044905410294135,0.09100119189511323,0.5383790226460071,15,108
58,robust_pretrigger_charge,16780,-0.08781261811757968,0.13932287196886167,0.5044909136114769,0.09100119189511323,0.5383790226460071,15,108
58,template_fit_calibrated,16780,-0.021119226269908024,0.2410825862131064,0.9508657134167763,0.3114421930870083,0.233015494636472,15,108
58,p04_frozen_mlp,16780,-0.6981262009434719,0.9819222245032739,1054.8613867060321,0.9070917759237187,0.03885578069129916,15,108
58,p04f_residual_mlp,16780,-0.005572448410645208,0.06612179145949791,0.11011339721194745,0.03098927294398093,0.8227651966626937,15,108
58,shuffled_residual_mlp,16780,-0.0973658871023127,0.14729760149133406,18.199163414906824,0.09308700834326579,0.4600119189511323,15,108
59,peak_charge_calibrated,21374,-0.2135181760513796,0.3177485093821025,2.1018119108456497,0.5218489753906616,0.09586413399457284,187,880
59,integral_calibrated,21374,-0.12261519978863347,0.2040204032231603,1.7780038997954717,0.24749695892205484,0.22213904744081595,187,880
59,robust_pretrigger_charge,21374,-0.12261554279874308,0.20402074272459886,1.7780034942755094,0.24749695892205484,0.22213904744081595,187,880
59,template_fit_calibrated,21374,0.1294971402767521,0.5342902172981305,2.930957657418392,0.5788808833161785,0.1870964723495836,187,880
59,p04_frozen_mlp,21374,-0.539079700855658,0.9617740252101732,1116443.913326354,0.8917844109665949,0.0400954430616637,187,880
59,p04f_residual_mlp,21374,0.0014118414810215542,0.07354726021506271,0.20926396565076866,0.07640123514550388,0.7676148591746982,187,880
59,shuffled_residual_mlp,21374,-0.22430037069265946,0.3768381037256705,4.605737683619279,0.6497613923458407,0.1026948629175634,187,880
60,peak_charge_calibrated,17021,-0.20534963721933927,0.2934586834859748,2.430891644794666,0.4801128018330298,0.1051054579636919,152,929
60,integral_calibrated,17021,-0.11829425980950815,0.1932905429237643,2.0144927018671432,0.24123142001057518,0.2257211679689795,152,929
60,robust_pretrigger_charge,17021,-0.11829386922419552,0.1932897263362734,2.014494030138542,0.24123142001057518,0.2257211679689795,152,929
60,template_fit_calibrated,17021,0.03817540941764597,0.47473096922567465,2.9316836377002473,0.5692380001175019,0.17825039656894426,152,929
60,p04_frozen_mlp,17021,-0.6827785866528563,0.9725614704290865,2.4559836745835175e+21,0.9213912226073674,0.030197990717349157,152,929
60,p04f_residual_mlp,17021,0.015163581892328741,0.12401594784747295,0.23632713471017328,0.1173256565419188,0.5960871864167793,152,929
60,shuffled_residual_mlp,17021,-0.08110747163973683,0.2549454005663502,2.376914784861185,0.33241290170965276,0.31837142353563247,152,929
61,peak_charge_calibrated,18963,-0.21515496067517317,0.31563404682252316,2.2296828995065976,0.5041396403522649,0.09312872435796024,112,936
61,integral_calibrated,18963,-0.12436070932231814,0.18706592357320379,2.0069900271155174,0.22807572641459684,0.21578864103781048,112,936
61,robust_pretrigger_charge,18963,-0.12435999936312686,0.1870650475801212,2.0069912460032975,0.22807572641459684,0.21578864103781048,112,936
61,template_fit_calibrated,18963,0.0553017833418717,0.4665251273843848,3.0768876277630945,0.5627274165480145,0.18077308442756948,112,936
61,p04_frozen_mlp,18963,-0.706195691767929,0.9854427914566047,6.449274341424305e+26,0.9177872699467384,0.03158782893002162,112,936
61,p04f_residual_mlp,18963,-0.006228670762142462,0.12217963094163115,0.1998581575033821,0.11696461530348573,0.6050730369667247,112,936
61,shuffled_residual_mlp,18963,-0.10927351396013642,0.4854030070526538,2.6904566619151993,0.48214944892685757,0.22106206823814797,112,936
62,peak_charge_calibrated,19088,-0.21483137405088554,0.3038390225737569,2.058975270890342,0.5093252305113161,0.0902661357921207,130,855
62,integral_calibrated,19088,-0.12512874395894785,0.1973087920629424,1.7007549498810248,0.240989103101425,0.22129086336965634,130,855
62,robust_pretrigger_charge,19088,-0.125129041567003,0.197308935050315,1.7007538385745977,0.240989103101425,0.2212384744341995,130,855
62,template_fit_calibrated,19088,0.09113137748289604,0.4918127934349402,2.9438688628214837,0.569362950544845,0.18666177703269068,130,855
62,p04_frozen_mlp,19088,-0.6822856265920192,0.9606699897762925,89027.36088906552,0.9240360435875943,0.02928541492036882,130,855
62,p04f_residual_mlp,19088,0.0016127439750534898,0.07299274396387419,0.2064408345100113,0.07004400670578374,0.7724224643755239,130,855
62,shuffled_residual_mlp,19088,-0.09519784529306786,0.2650153828418664,2.755983098239996,0.3464480301760268,0.2678122380553227,130,855
63,peak_charge_calibrated,18814,-0.21633849386816836,0.29176510550683504,1.898009339583199,0.4720420963112576,0.10912086743914107,215,579
63,integral_calibrated,18814,-0.11671120556398819,0.19350066798537074,1.4800104914994485,0.206176251727437,0.28877431699798023,215,579
