heldout_run,candidate,sign,train_auc,train_ap,selected
58,q_b2,high_bad,0.6789579893597505,0.08940977529559065,
58,q_b2,low_bad,0.3210420106402495,0.022082209795374553,
58,q_b2_amp_resid,high_bad,0.7446340121078701,0.07431522424206881,
58,q_b2_amp_resid,low_bad,0.25536598789212983,0.02038812007247524,
58,q_b2_amp_z,high_bad,0.7446340121078701,0.07431522424206881,
58,q_b2_amp_z,low_bad,0.25536598789212983,0.02038812007247524,
58,__selected__,high_bad,,,q_b2
59,q_b2,high_bad,0.6800925925925927,0.0990006171359217,
59,q_b2,low_bad,0.3199074074074074,0.02073988695941644,
59,q_b2_amp_resid,high_bad,0.7739814814814815,0.08325313618817036,
59,q_b2_amp_resid,low_bad,0.22601851851851854,0.018836550816752146,
59,q_b2_amp_z,high_bad,0.7739814814814815,0.08325313618817036,
59,q_b2_amp_z,low_bad,0.22601851851851854,0.018836550816752146,
59,__selected__,high_bad,,,q_b2
60,q_b2,high_bad,0.66827218692355,0.10117759754138254,
60,q_b2,low_bad,0.33172781307645005,0.020850809357169146,
60,q_b2_amp_resid,high_bad,0.7106989137118263,0.07072916487914228,
60,q_b2_amp_resid,low_bad,0.28930108628817375,0.019922710811039777,
60,q_b2_amp_z,high_bad,0.7106989137118263,0.07072916487914228,
60,q_b2_amp_z,low_bad,0.28930108628817375,0.019922710811039777,
60,__selected__,high_bad,,,q_b2
61,q_b2,high_bad,0.6994928148774302,0.11244063368108138,
61,q_b2,low_bad,0.30050718512256974,0.01927142426889474,
61,q_b2_amp_resid,high_bad,0.7552831783601015,0.07113446068481431,
61,q_b2_amp_resid,low_bad,0.24471682163989855,0.017810546331119132,
61,q_b2_amp_z,high_bad,0.7552831783601015,0.07113446068481431,
61,q_b2_amp_z,low_bad,0.24471682163989855,0.017810546331119132,
61,__selected__,high_bad,,,q_b2
62,q_b2,high_bad,0.6650957737914259,0.05097205077652478,
62,q_b2,low_bad,0.334904226208574,0.025581941010820994,
62,q_b2_amp_resid,high_bad,0.7196716327151109,0.06716410386134335,
62,q_b2_amp_resid,low_bad,0.280328367284889,0.023932341740208148,
62,q_b2_amp_z,high_bad,0.7196716327151109,0.06716410386134335,
62,q_b2_amp_z,low_bad,0.280328367284889,0.023932341740208148,
62,__selected__,high_bad,,,q_b2_amp_resid
63,q_b2,high_bad,0.6854978354978355,0.0940870122867681,
63,q_b2,low_bad,0.3145021645021645,0.021625906419907776,
63,q_b2_amp_resid,high_bad,0.7506493506493507,0.07736654031667711,
63,q_b2_amp_resid,low_bad,0.24935064935064938,0.02002720109069418,
63,q_b2_amp_z,high_bad,0.7506493506493507,0.07736654031667711,
63,q_b2_amp_z,low_bad,0.24935064935064938,0.02002720109069418,
63,__selected__,high_bad,,,q_b2
65,q_b2,high_bad,0.6778822667318026,0.0891928266617652,
65,q_b2,low_bad,0.32211773326819737,0.022082358274124272,
65,q_b2_amp_resid,high_bad,0.7431607230092818,0.07328388960267382,
65,q_b2_amp_resid,low_bad,0.2568392769907181,0.02038533772237586,
65,q_b2_amp_z,high_bad,0.7431607230092818,0.07328388960267382,
65,q_b2_amp_z,low_bad,0.2568392769907181,0.02038533772237586,
65,__selected__,high_bad,,,q_b2
