valid,delay_samples,primary_amp_norm,secondary_amp_norm,secondary_fraction,baseline_norm,sse_one,sse_two,delta_sse,frac_sse_improvement,chi2_ndf,fit_stave,fit_stave_index,row_index,heldout_run_for_template
True,6.0,0.40468071280368073,0.660671094721645,0.6201435901782515,0.0581839804850518,2.5231047266621176,1.2194586553627442,1.3036460712993734,0.5166832979715438,0.08129724369084962,B8,3,0,58
True,6.0,0.40468071280368073,0.660671094721645,0.6201435901782515,0.0581839804850518,2.5231047266621176,1.2194586553627442,1.3036460712993734,0.5166832979715438,0.08129724369084962,B8,3,1,58
False,,1.19387257844008,0.0,0.0,-0.2546310317150854,0.24763101843317087,0.24763101843317087,0.0,0.0,0.01547693865207318,B4,1,2,58
True,3.0,1.1741103407292448,0.017187274208556952,0.014427355509692938,-0.16583724901505636,0.11581769366927956,0.11510465631061337,0.0007130373586661937,0.006156549453508291,0.007673643754040891,B6,2,3,58
True,6.0,0.8415174255169761,0.13659341456948693,0.13965024102729742,0.04081724587320948,0.1972488130884153,0.14152400120379421,0.055724811884621084,0.28251025196102375,0.009434933413586281,B8,3,4,58
True,6.0,0.8996851675344445,0.4083637867736565,0.31219304554978416,0.03680937612515717,0.6056309079913142,0.10756876543405607,0.49806214255725817,0.8223856081077044,0.007171251028937071,B8,3,5,58
False,,-0.25882270427689735,0.0,0.0,0.03678337250660712,1.4083955237668813,1.4083955237668813,0.0,0.0,0.08802472023543008,B4,1,6,58
False,,-0.25882270427689735,0.0,0.0,0.03678337250660712,1.4083955237668813,1.4083955237668813,0.0,0.0,0.08802472023543008,B4,1,7,58
True,6.0,1.0149047756764826,0.004187084490269111,0.0041086428553987146,-0.17907520412860156,0.7774100431815298,0.7773576816263774,5.23615551524248e-05,6.735384448872892e-05,0.05182384544175849,B8,3,8,58
True,6.0,1.0149047756764826,0.004187084490269111,0.0041086428553987146,-0.17907520412860156,0.7774100431815298,0.7773576816263774,5.23615551524248e-05,6.735384448872892e-05,0.05182384544175849,B8,3,9,58
True,3.0,0.40219465679529975,0.73315762406019,0.6457534251023432,-0.03724839524484469,1.4416634231846013,0.18055574646408795,1.2611076767205134,0.874758738024133,0.01203704976427253,B8,3,10,58
True,5.0,0.46656345508742225,0.5949561175884894,0.5604758809003451,0.048148540655060246,1.6715950523609637,0.6136204480416809,1.0579746043192828,0.6329132183210268,0.040908029869445396,B8,3,11,58
False,,1.072116632384257,0.0,0.0,-0.05283929921087283,0.018008642532909028,0.018008642532909028,0.0,0.0,0.0011255401583068142,B4,1,12,58
True,2.0,1.0597807418208294,0.02961083316547851,0.027181074138425087,-0.08192201921582933,0.07288245139372546,0.07147243206879411,0.0014100193249313442,0.019346485991725774,0.004764828804586274,B8,3,13,58
True,5.0,1.0755962972366566,0.007921796958906723,0.007311181051192417,-0.04012009753741466,0.04030321362408763,0.04011564819802063,0.00018756542606700177,0.004653857824253036,0.0026743765465347086,B8,3,14,58
True,4.0,0.9959697356706145,0.16647982120554833,0.14321466271012018,-0.03878696736174364,0.10860801924970748,0.03172218305952387,0.0768858361901836,0.7079204346173608,0.0021148122039682583,B8,3,15,58
False,,1.5158251788075634,0.0,0.0,-0.6090765887430293,1.2252051487458178,1.2252051487458178,0.0,0.0,0.07657532179661361,B4,1,16,58
