method,family,n_target_rows,pedestal_mae_adc,pedestal_rmse_adc,pedestal_bias_adc,pedestal_q05_adc,pedestal_q95_adc,n_pair_rows,timing_sigma68_shift_ns,timing_full_rms_shift_ns,timing_tail_gt0p5_fraction,timing_tail_gt5_fraction,timing_shift_bias_ns,n_charge_rows,charge_bias_delta_adc,charge_abs_delta_adc,pedestal_mae_adc_ci_low,pedestal_mae_adc_ci_high,pedestal_rmse_adc_ci_low,pedestal_rmse_adc_ci_high,pedestal_bias_adc_ci_low,pedestal_bias_adc_ci_high,timing_sigma68_shift_ns_ci_low,timing_sigma68_shift_ns_ci_high,timing_full_rms_shift_ns_ci_low,timing_full_rms_shift_ns_ci_high,timing_tail_gt0p5_fraction_ci_low,timing_tail_gt0p5_fraction_ci_high,timing_tail_gt5_fraction_ci_low,timing_tail_gt5_fraction_ci_high,charge_bias_delta_adc_ci_low,charge_bias_delta_adc_ci_high,charge_abs_delta_adc_ci_low,charge_abs_delta_adc_ci_high,risk_score
traditional_mean3,traditional,500384,249.23525798853146,734.8356158293426,6.81775058768502e-17,-888.0,867.9499999999922,72392,0.09216163874601657,1.3400403133620917,0.14139683942977124,0.0007044977345563046,0.025848662344601776,500384,-37.947536292127644,86.90781613054509,178.87010452186945,294.827976218006,617.4979255633829,798.6609834160322,-5.633952804946204e-16,3.9557782611894837e-16,0.08701801099057353,0.09702337988937425,1.0991837834263312,1.7244095996813293,0.13561933019272232,0.14508706114761272,0.0005371953533615687,0.0009870990559590074,-45.909055377273106,-26.348430320313334,62.12456619099596,102.86714338774848,0.0462542768201229
traditional_median3,traditional,500384,271.1426424505979,839.678301366044,-37.947536292127644,-1181.0,700.0,72392,0.07031905138535505,2.0435696873266593,0.12575975245883522,0.0013261133826942204,0.016934071746562546,500384,0.0,95.08586205793951,201.24938742165105,318.5293197814389,714.415669701685,909.4735341845691,-46.038823506953435,-26.99568826160072,0.06708479970148933,0.07454079384810039,1.1819962997055622,3.3178149703381306,0.11905000571386316,0.13151771490218922,0.001047319012014884,0.001587499221814107,0.0,0.0,70.55486990264181,111.64448945598964,0.051499733315096975
ridge,ml,500384,195.31253362883746,476.06721235370696,1.895076742705946,-500.2974493593048,392.8213060763903,72057,0.5595726730739057,2.916171730621078,0.39166215634844637,0.005037678504517257,-0.2264569002655218,500384,-39.8426130348336,207.06251141134052,174.0808560856466,211.1998785027627,414.87498507242645,527.3975008866197,-9.806318248608191,19.987253844239437,0.5199510048306581,0.5930290571004603,2.0609511469587325,4.222996408932034,0.35930478681237793,0.4161994272180077,0.0043775170723165824,0.006338323771651971,-49.12087864031202,-30.33530300686364,182.48255500942193,225.4468685921276,0.05256539716785174
one_dimensional_cnn,ml,500384,131.5218206444395,425.865390986713,-24.783775738058434,-349.37551080535434,258.8218802950339,71851,0.39723717404910985,2.727624513751425,0.2685140081557668,0.009185675912652572,-0.004701470687964156,500384,-13.16376055406921,170.9234442529157,103.42616530727021,149.58094158474782,343.01321185977855,472.35157855934955,-38.18435314787325,-5.825719895521159,0.3846099696156233,0.40500302931113596,2.1048737159775692,3.5902393475883745,0.2609928332898404,0.27882683048887164,0.007721260635100828,0.010918278659803183,-22.22421871057761,-5.390996996322698,130.9239423015779,196.3508735297223,0.047323114754834875
target_masked_residual_cnn,new_architecture,500384,71.06100451017664,268.1193979288839,0.10402233393811781,-125.77823461295151,124.82448703198169,71413,0.5379258290510078,2.952049756866772,0.34444708946550345,0.012602747398932967,0.030272837692363722,500384,-38.05155862606577,193.44776934024975,61.63674294162175,78.79098154480572,219.12600966057664,311.16451314639045,-11.990769197537944,12.735491714491175,0.5047127811578905,0.5732913657253048,2.401365800430057,3.703931508198263,0.3229583097595273,0.36700291828438447,0.011092089858221769,0.014736907078917899,-47.423641755268044,-26.949265864770144,144.91776266495316,222.7170191622312,0.04710002715545734
gradient_boosted_trees,ml,500384,51.841814233520864,262.75135577958844,-0.3972121958284618,-111.36595886253862,106.873702345822,71634,0.19364452828444662,2.603855250609013,0.18510763045481196,0.013959851467180389,0.036708312368062566,500384,-37.55032409629918,176.55317306315845,42.44004449322051,60.24379541226381,213.67501628528387,307.2867335006747,-2.83176792237627,1.5137374335399436,0.18361775306159206,0.20175627597389625,2.2313704540785686,3.212618629042319,0.17772130088700624,0.19175215276707042,0.012897163563763308,0.01528939980856458,-44.94997268783317,-28.435096881481737,133.92009088826362,205.96324175923436,0.039883864240163575
mlp,ml,500384,114.72264701804649,366.4135740449492,0.4858996372215488,-235.40681103268085,306.6822757452157,71610,0.396976597679946,2.6942154616450695,0.26811897779639715,0.019815668202764977,-0.03727830218568183,500384,-38.43343592934919,186.48070980190263,91.35705941456678,130.8806513856306,313.8793199069198,409.491254063944,-5.586715556250906,5.419521405787674,0.31587195740412327,0.46265492971513955,2.2504815342259605,3.63850556456266,0.23977809688484455,0.29670297390358463,0.018291796543197222,0.021312549962424782,-49.216887056557155,-27.78862628256021,142.61514030645017,216.154164665801,0.05527190999087035
traditional_line3,traditional,500384,168.56214046659784,543.5508429904525,-33.85175423370089,-755.4142857142857,405.2857142857142,71702,0.19844934521895558,3.1071826478796853,0.1883211068031575,0.024518144542690582,0.018843806888261868,500384,-4.095782058426741,186.90636096239993,125.73081142095327,198.3842383010735,457.8973484176116,600.2091215948774,-41.28624652581308,-24.099437252691637,0.1924110464393757,0.20416531387793033,2.7348541921617575,3.7071721342593635,0.18216280925778133,0.1936477660436244,0.023205414657035156,0.025673978022612738,-4.90437719888949,-3.068916935921399,139.49663922123227,219.6889989593831,0.06484986925161908
traditional_run_stratified,traditional,500384,150.8014817001495,505.7932456955542,-0.5458539270411735,-470.50000000000006,425.33333333333326,71420,0.319529367074479,4.414487799624203,0.2784094091290955,0.056902828339400725,0.1834618914909791,500384,-37.401682365086465,201.67510066554598,109.33532116379568,175.85034908261525,427.17861249733676,562.8499816896601,-5.1403430456254835,4.278118807520921,0.28478186734142313,0.3426552573494682,3.935267899414198,5.240634367860823,0.26350950360474257,0.2833255921969345,0.05459004906481419,0.0580809290933643,-44.689826709460675,-27.20979515687337,142.90887293254724,235.90368142007924,0.10014646309394414
