subset,dimension,stratum,method,method_label,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width68,coverage68,coverage95,coverage68_error,coverage95_error,calibration_ece,calibration_loss,sigma68_ci_low_ns,sigma68_ci_high_ns,pull_width68_ci_low,pull_width68_ci_high,coverage68_ci_low,coverage68_ci_high,coverage95_ci_low,coverage95_ci_high,calibration_loss_ci_low,calibration_loss_ci_high
accepted_support,all,all,cnn1d,1D-CNN residual scale model,3095,1.3146601700528142,1.4344995645644047,1.6744364359272919,1.620086973121262,0.0016155088852988692,0.9693696862334056,0.45201938610662357,0.935702746365105,0.23067010603037646,0.01429725363489498,0.1431137282979023,0.10467785043244204,1.5035420207126144,1.9132471461860434,0.8535926160864226,1.1174346871967382,0.3533690639887773,0.5377225641553511,0.9233259914655298,0.9501056292636619,0.09057473905362626,0.16356973961340257
accepted_support,all,all,gradient_boosted_trees,HistGradientBoosting residual scale model,3095,1.2511973483017562,1.2982119654211246,1.6402718002962742,1.6073617671151044,0.0009693053311793214,1.0816878585661878,0.4765751211631664,0.8526655896607431,0.20611437097383362,0.09733441033925683,0.15461615156123024,0.13493819786012712,1.3946984714786397,1.946733039224033,0.9184674752114242,1.3273325045616815,0.34009553171918117,0.5589716259178692,0.7458129327207823,0.9184959180663907,0.0763807913513371,0.28125021319411725
accepted_support,all,all,mlp,MLP residual scale model,3095,1.2561023553079822,1.319559159672444,1.695353109973905,1.6369124089111609,0.0009693053311793214,1.0886045546443213,0.4859450726978998,0.8733441033925686,0.1967444194391002,0.07665589660743133,0.14088432603618983,0.12572229918176064,1.5519315903636803,1.8885842671459188,0.9702393518956064,1.2300849025688345,0.4221076321518036,0.5492253576046652,0.833010857193812,0.9072474421767796,0.0777587177367782,0.19785877507852304
accepted_support,all,all,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,3095,1.288921558654324,1.4317224088296,1.6309307277365788,1.5553332592140883,0.0009693053311793214,0.8512966267438764,0.6148626817447496,0.9693053311793215,0.06782681039225047,0.01930533117932154,0.06342558754416948,0.07481527559296627,1.4628476146769125,1.7995501278918127,0.7937242402159973,0.9202096713347248,0.5325445344129555,0.6809026379379783,0.9584336039477914,0.9794926048664812,0.05428414358715894,0.10624071461105548
accepted_support,all,all,ridge,Ridge residual scale model,3095,1.3254098407680677,1.367244238487693,1.8471805618202892,1.8013229633141274,0.00420032310177706,1.1004425547316892,0.474313408723748,0.8462035541195476,0.20837608341325203,0.10379644588045234,0.15833182199741763,0.1427367265057028,1.510923706276801,2.1822221369040524,0.8800078008099617,1.4097717333560666,0.35815325972277273,0.5579907995960927,0.7528117342690616,0.9133443799294892,0.07405750158392364,0.28841534741447594
accepted_support,all,all,traditional,S02/S03/S04 atom robust-width baseline,3095,1.269221640605812,1.2374625382954534,1.8432499989661895,1.8800826861187803,0.0077544426494345715,1.2715585060077728,0.4827140549273021,0.7873990306946688,0.1999754372096979,0.1626009693053312,0.18128820325751455,0.2038557789450791,1.5603644771520144,2.204292088764537,1.0345261400519945,1.5965368347294568,0.35714503124370084,0.5616568570270387,0.648911832676609,0.867731355354174,0.09193443554706454,0.3841420325361983
accepted_support,pair,B4-B6,cnn1d,1D-CNN residual scale model,1204,2.225294558286053,2.2284428167482204,1.231102225295152,1.281090308925022,0.0008305647840531562,0.32799464643322274,0.4269102990033223,0.9808970099667774,0.25577919313367775,0.030897009966777467,0.14827996201534388,0.27674037967064413,1.0810198660896801,1.3506303337090384,0.2589859022238872,0.3547370691062039,0.2170814479638009,0.5952202816713855,0.9666243432574431,0.994284924187668,0.23292381388388603,0.358894054395501
accepted_support,pair,B4-B6,gradient_boosted_trees,HistGradientBoosting residual scale model,1204,2.091448154382205,2.071145231610071,1.2430330884040353,1.3254203414474632,0.0016611295681063123,0.6976086532805322,0.4418604651162791,0.8646179401993356,0.24082902702072095,0.08538205980066438,0.16896102513826744,0.19939086466978012,1.1027072694366193,1.393632816199763,0.5512147209153457,0.812151528467894,0.24635308434163547,0.5606700660737622,0.7075320060910271,0.974207051157179,0.15428465779499714,0.30569676610979113
accepted_support,pair,B4-B6,mlp,MLP residual scale model,1204,2.196236452215712,2.1916521334994243,1.2151652152429717,1.2764605694205726,0.0008305647840531562,0.6147327578920658,0.47093023255813954,0.9019933554817275,0.2117592595788605,0.04800664451827241,0.14076335071966284,0.19644912423118246,1.1083492023916086,1.3156123537015074,0.5235599298855831,0.6797204450358844,0.3539180059073889,0.5666738660907127,0.8359253495487448,0.9502468314239237,0.17043755049894102,0.25764516493013123
accepted_support,pair,B4-B6,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1204,2.219875569184139,2.1955165151924128,1.088614452826501,1.137344836873365,0.0008305647840531562,0.26266973434955615,0.632890365448505,0.9966777408637874,0.049799126688495066,0.0466777408637874,0.06274992247629323,0.2241392639197549,0.9771408997154486,1.1709953720099748,0.22527312569269894,0.2779133017480129,0.45089269293018464,0.796818904730405,0.991903192661772,1.0,0.20959379890064392,0.29658062335154944
