dimension,stratum,bin_mid,method,method_label,n_runs,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width68,coverage68,coverage95,coverage68_error,coverage95_error,calibration_ece,calibration_loss,sigma68_ci_low_ns,sigma68_ci_high_ns,pull_width68_ci_low,pull_width68_ci_high,coverage68_ci_low,coverage68_ci_high,coverage95_ci_low,coverage95_ci_high,calibration_loss_ci_low,calibration_loss_ci_high
amplitude_bin,"amp_adc[1500,2500)",2000.0,ridge,Ridge residual scale model,7,930,1.7324659937481923,1.79319707939581,1.841681919614323,1.7848553341312512,0.0032258064516129032,0.9483819557643488,0.4505376344086022,0.8408602150537634,0.23215185772839786,0.10913978494623655,0.1763447460685,0.1423136082446964,1.496692465907668,2.1416713646546968,0.7702466651392026,1.1525218439073868,0.32584689749218154,0.5604116871177905,0.7186908325033626,0.9396783670944797,0.10137219935975773,0.25360591183631825
amplitude_bin,"amp_adc[1500,2500)",2000.0,mlp,MLP residual scale model,7,930,1.7436418543890155,1.8815785531371993,1.581051558181381,1.568214724649749,0.002150537634408602,0.8546713362156241,0.48494623655913977,0.867741935483871,0.19774325557786027,0.08225806451612894,0.14892539122979034,0.14356384377703887,1.4422883263306425,1.749740216443422,0.7121095794828561,0.956923828004915,0.42566286859664226,0.5428024611398964,0.8287865966942854,0.9132258953168043,0.12005619268043895,0.1642415940886503
amplitude_bin,"amp_adc[1500,2500)",2000.0,gradient_boosted_trees,HistGradientBoosting residual scale model,7,930,1.6723292941271468,1.7361207242878791,1.5397824987849327,1.5588267505391211,0.001075268817204301,0.8663538887593354,0.46236559139784944,0.8569892473118279,0.2203239007391506,0.09301075268817205,0.15914044499323118,0.1515303024153046,1.3611456060806688,1.7412611444873416,0.7369713995239804,1.02250956111099,0.37786355764473034,0.5619443283974687,0.7862092462821447,0.944805099954092,0.11011801618454242,0.18931239901269248
amplitude_bin,"amp_adc[1500,2500)",2000.0,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,7,930,1.7568440581191167,1.9217644075928852,1.5148179219527123,1.5173519251378218,0.002150537634408602,0.47129432941445376,0.5967741935483871,0.975268817204301,0.08591529858861291,0.025268817204301075,0.0735702885013151,0.1783650187199438,1.2587748596174109,1.694121594017985,0.3863932992718702,0.6039501018384119,0.5063216061475099,0.7046539882584945,0.9534432488356458,0.9925406345237164,0.14814955289345177,0.20345415745552628
amplitude_bin,"amp_adc[1500,2500)",2000.0,cnn1d,1D-CNN residual scale model,7,930,1.7717625824664425,1.917564817747433,1.646652617402002,1.588784112890847,0.002150537634408602,0.6583432140765422,0.4311827956989247,0.9526881720430107,0.25150669643807533,0.0026881720430107503,0.15118345574591938,0.18675877753761583,1.4224050118057738,1.8236633036960725,0.47406932739823865,0.8069770970431906,0.312937005801803,0.5537986854917234,0.9319372794592714,0.9717603608811142,0.1530665187434822,0.23988629422353946
amplitude_bin,"amp_adc[1500,2500)",2000.0,traditional,S02/S03/S04 atom robust-width baseline,7,930,1.4527061698296229,1.4743598482276923,1.9461784463734637,1.9289912992839204,0.007526881720430108,1.2727697994752956,0.45806451612903226,0.7526881720430108,0.22462497600796777,0.1973118279569892,0.2109684019824785,0.22641875135568273,1.5507001617222889,2.324420373085278,1.0094232624217288,1.666407604438589,0.3341774891774892,0.5607901605955613,0.5992806213394448,0.8634646142401396,0.08636802761296734,0.4264141541252151
amplitude_bin,"amp_adc[2500,4000)",3250.0,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,7,2036,1.1380054788842866,1.2928992057192694,1.5925947477627371,1.5190991438422927,0.0,0.9140336186578077,0.6257367387033399,0.9670923379174853,0.05695275343366013,0.017092337917485323,0.05900814843004421,0.05475490528084548,1.4238647445823815,1.7882390775228347,0.822246728026312,0.9983068942274406,0.5497867393417316,0.7034104916094013,0.9533438495370202,0.9773841981985425,0.03782798766610293,0.08432276541471069
amplitude_bin,"amp_adc[2500,4000)",3250.0,cnn1d,1D-CNN residual scale model,7,2036,1.1755834253186073,1.2776299794508006,1.6250998675800752,1.5859868477093317,0.0014734774066797642,1.0097119960339211,0.46021611001964635,0.9317288801571709,0.22247338211735368,0.01827111984282903,0.14036242779738017,0.09770473144787101,1.4403488801446855,1.9502621991526214,0.877353296034336,1.2278786290273187,0.33072952114445353,0.5426745004221785,0.9102327253523987,0.9499748581743166,0.07843527809620963,0.21282552525311563
amplitude_bin,"amp_adc[2500,4000)",3250.0,mlp,MLP residual scale model,7,2036,1.0919001511592275,1.1523345175649844,1.6664089131121365,1.6220192982390127,0.0014734774066797642,1.1530703827598872,0.4867387033398821,0.8747544204322201,0.19595078879711791,0.07524557956777989,0.13775928437891258,0.1405065088759244,1.513586699835743,1.8751449643458644,1.0637083713706859,1.2878704499613702,0.4225262400726514,0.5625124336870027,0.8422651633420695,0.9111619706371004,0.08439407030560382,0.20335208232592733
amplitude_bin,"amp_adc[2500,4000)",3250.0,gradient_boosted_trees,HistGradientBoosting residual scale model,7,2036,1.118870354117636,1.149512222026626,1.5783878767330182,1.5919270450605025,0.0019646365422396855,1.1398289107955153,0.481335952848723,0.8516699410609038,0.20135353928827704,0.09833005893909619,0.15102058103903046,0.14763327251547975,1.3544405280000267,1.8927461959963332,0.934098248126746,1.4122967170390233,0.37895235343222244,0.5694294426566602,0.7654484898783039,0.9152095428698858,0.06675025238696485,0.2848668560980503
amplitude_bin,"amp_adc[2500,4000)",3250.0,ridge,Ridge residual scale model,7,2036,1.1037862143095534,1.1714279398309984,1.7881669654947776,1.7674501141038794,0.00343811394891945,1.2332866864129275,0.48772102161100195,0.8482318271119843,0.19496847052599808,0.10176817288801565,0.15151174017459035,0.1703837675003829,1.5102722744359487,2.197309815922513,0.9959701850926558,1.5331725074252076,0.3363359683453733,0.5796531344109,0.749667520050158,0.9137705605713042,0.0700049910144934,0.33484880880287515
amplitude_bin,"amp_adc[2500,4000)",3250.0,traditional,S02/S03/S04 atom robust-width baseline,7,2036,1.1079425185640006,1.0574086271866854,1.811800320888581,1.8315214852995383,0.009332023575638507,1.2525639683047018,0.506385068762279,0.8148330058939096,0.17630442337472108,0.13516699410609034,0.1557357087404057,0.17994277363147976,1.5069990499735992,2.1511906265557683,0.9893198088113613,1.5586096185025409,0.38614469230175685,0.5906043969114908,0.6966066263880193,0.8998208352382854,0.061154897381415066,0.33363852353118795
amplitude_bin,"amp_adc[4000,7000)",5500.0,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,5,129,0.29742709283679586,0.1516354163480713,1.5495574340691631,1.4483145233601746,0.0,1.0953151901562523,0.5736434108527132,0.9612403100775194,0.10904608128428683,0.011240310077519466,0.06750810424243801,0.07077742144012417,1.2564605995329878,1.8910259043750701,0.972639395586101,1.2609789483295315,0.47950967161493474,0.7037467700258399,0.928048886192251,1.0,0.03094716034576333,0.1580029623657631
