event_index,pseudo_run,truth_total_edep_mev,dominant_pdg,dominant_fraction,edep_B2_mev,edep_B4_mev,edep_B6_mev,edep_B8_mev,time_B2_ns,time_B4_ns,time_B6_ns,time_B8_ns,track_B2_mm,track_B4_mm,track_B6_mm,track_B8_mm
214,1004,37.15085912983587,2212,1.0,37.15085912983587,0.0,0.0,0.0,11.552409064760884,,,,110.90504991906509,0.0,0.0,0.0
217,1001,40.44682193277331,2212,1.0,40.44682193277331,0.0,0.0,0.0,9.96985621985249,,,,109.23846720422321,0.0,0.0,0.0
228,1000,40.2194078528508,2212,1.0,40.2194078528508,0.0,0.0,0.0,11.294665269634667,,,,111.24560336387822,0.0,0.0,0.0
230,1002,28.517803882646948,2212,2.0352423699727664,28.517803882646948,0.0,0.0,0.0,9.192296493641873,,,,108.61834925004852,0.0,0.0,0.0
247,1001,40.01137217610791,1000010020,1.0,40.01137217610791,0.0,0.0,0.0,18.31167805132117,,,,111.70085857301106,0.0,0.0,0.0
267,1003,63.020647357072065,2212,1.3938788575897514,18.991939583951645,44.02870777312042,0.0,0.0,8.790669837585218,9.179621197818536,,,111.00057849207488,114.80604443361933,0.0,0.0
295,1001,43.045863580466516,2212,1.0,43.045863580466516,0.0,0.0,0.0,11.261310075328616,,,,111.08767210659505,0.0,0.0,0.0
303,1003,46.82243133899012,2212,1.0,46.82243133899012,0.0,0.0,0.0,9.763850088882785,,,,109.94737693185311,0.0,0.0,0.0
312,1000,27.677492097983386,2212,2.1915058542728554,27.677492097983386,0.0,0.0,0.0,9.213347652886895,,,,110.10051539405954,0.0,0.0,0.0
331,1001,63.82186819220679,2212,1.3936839319247634,17.592772879132852,46.22909531307394,0.0,0.0,8.799198945968222,9.162899568824741,,,111.14504280610163,114.76271013013795,0.0,0.0
334,1004,38.15637039841913,2212,1.0,38.15637039841913,0.0,0.0,0.0,11.23586576051597,,,,110.89593409713356,0.0,0.0,0.0
340,1004,42.949503954722765,2212,1.1259607136682936,42.949503954722765,0.0,0.0,0.0,9.559175915166696,,,,109.02512193290602,0.0,0.0,0.0
361,1001,26.37680286021879,2212,2.4058057894194396,26.37680286021879,0.0,0.0,0.0,9.072335245493885,,,,110.04223201544009,0.0,0.0,0.0
412,1004,43.764024319410545,2212,1.0,43.764024319410545,0.0,0.0,0.0,9.880500555808974,,,,109.90075100281445,0.0,0.0,0.0
444,1000,35.84669995520175,2212,1.432088263031887,35.84669995520175,0.0,0.0,0.0,9.510563103619546,,,,109.69460807365317,0.0,0.0,0.0
457,1001,21.382104223099947,2212,1.0,21.382104223099947,0.0,0.0,0.0,13.477389006803465,,,,111.40756466887747,0.0,0.0,0.0
475,1001,30.872125899463086,2212,1.8157417133062812,30.872125899463086,0.0,0.0,0.0,9.26727238418905,,,,108.97041185238604,0.0,0.0,0.0
503,1005,28.359171570037653,2212,2.048611072034,28.359171570037653,0.0,0.0,0.0,9.203776734268084,,,,108.85501040517404,0.0,0.0,0.0
555,1003,46.26908164293691,2212,1.0578604154404212,46.26908164293691,0.0,0.0,0.0,10.642988449875899,,,,110.72064019478076,0.0,0.0,0.0
565,1001,26.019300089823183,2212,2.402676361570378,26.019300089823183,0.0,0.0,0.0,9.095712257246948,,,,109.94966777938896,0.0,0.0,0.0
567,1003,23.734442046491345,2212,2.8207237555236873,23.734442046491345,0.0,0.0,0.0,8.879449060779928,,,,109.15253781247478,0.0,0.0,0.0
579,1003,60.11403299682479,2212,1.3562785513894728,17.753149209163105,42.360883787661685,0.0,0.0,8.654832422820306,9.062053398355205,,,111.67627102201308,115.35993373889319,0.0,0.0
580,1004,25.947138759434754,2212,2.452773240388384,25.947138759434754,0.0,0.0,0.0,10.61429537183956,,,,111.9556067543551,0.0,0.0,0.0
605,1005,40.146272072512424,2212,1.225837358416401,40.146272072512424,0.0,0.0,0.0,9.49338041730168,,,,108.58075898400469,0.0,0.0,0.0
614,1002,35.91346460250815,1000010020,1.0,35.91346460250815,0.0,0.0,0.0,19.1451279937013,,,,110.82450571228514,0.0,0.0,0.0
617,1005,38.05744895000784,2212,1.7472317746440065,15.433156516990799,22.624292433017036,0.0,0.0,8.427902817712825,8.7578049319105,,,112.10344975514506,115.79074692669447,0.0,0.0
641,1005,29.893444191857572,2212,1.992243341758517,29.893444191857572,0.0,0.0,0.0,10.14845926208132,,,,110.36898448513575,0.0,0.0,0.0
647,1005,43.60776019323883,2212,1.0,43.60776019323883,0.0,0.0,0.0,9.884029460887655,,,,109.86137905401317,0.0,0.0,0.0
651,1003,18.72492090288884,2212,1.4281771838023902,18.29362827030323,0.4312926325856097,0.0,0.0,8.699580982905788,9.205616515774091,,,110.32147381100901,0.00013178554316218964,0.0,0.0
678,1000,28.710879484527254,2212,1.987286174564868,28.710879484527254,0.0,0.0,0.0,10.38132018274776,,,,110.73520456518335,0.0,0.0,0.0
679,1001,40.680476962940325,2212,1.0,40.680476962940325,0.0,0.0,0.0,10.12272465368128,,,,111.35612551803197,0.0,0.0,0.0
699,1003,45.25242810276646,2212,1.0,45.25242810276646,0.0,0.0,0.0,9.85080388857895,,,,110.09839118352923,0.0,0.0,0.0
706,1004,63.17057750934019,2212,1.3839665150104543,19.04705310780422,44.123524401535974,0.0,0.0,8.664406158713652,9.040464471310662,,,111.5381872435216,115.1858448218812,0.0,0.0
742,1004,35.94258027443226,1000010020,1.0,35.94258027443226,0.0,0.0,0.0,19.21779197930779,,,,111.28053126008872,0.0,0.0,0.0
751,1001,4.87174767840699,2212,1.0,4.87174767840699,0.0,0.0,0.0,8.388431540335409,,,,112.13641808301944,0.0,0.0,0.0
760,1004,43.91294185200434,2212,0.9822033297764385,43.91294185200434,0.0,0.0,0.0,9.814879129032507,,,,109.4978802125649,0.0,0.0,0.0
782,1002,46.621524188903294,2212,1.0,46.621524188903294,0.0,0.0,0.0,10.868621853973501,,,,111.89152825902605,0.0,0.0,0.0
785,1005,33.872219711430624,1000010020,1.0,33.872219711430624,0.0,0.0,0.0,19.765995487641483,,,,111.20526115014545,0.0,0.0,0.0
807,1003,55.16590239590754,2212,1.476407539406386,19.51031193297058,35.655590462936956,0.0,0.0,8.736785543123267,9.12990733142432,,,110.97092392047361,114.61419830047541,0.0,0.0
817,1001,63.17551057659763,2212,1.3848030209014561,18.692587765289183,44.48292281130845,0.0,0.0,8.743573445607732,9.1188267213133,,,111.86522111759913,115.51938755511708,0.0,0.0
819,1003,26.817440200388663,2212,2.3030832597845294,26.817440200388663,0.0,0.0,0.0,9.0467184711413,,,,108.61074551038128,0.0,0.0,0.0
820,1004,26.592383628904813,2212,2.292896319771213,26.592383628904813,0.0,0.0,0.0,9.199247829906339,,,,110.14091176897963,0.0,0.0,0.0
828,1000,60.2474651385709,2212,1.4023547620553534,18.618819661780204,41.6286454767907,0.0,0.0,8.64810769067702,9.029207436812628,,,110.72693509192604,114.38585194894151,0.0,0.0
831,1003,43.99583387498635,2212,1.0,43.99583387498635,0.0,0.0,0.0,9.891470273156415,,,,110.37655665949879,0.0,0.0,0.0
863,1005,54.887261019526036,2212,1.4721662186009759,18.98699644706064,35.900264572465396,0.0,0.0,8.86666654468192,9.260606067533327,,,110.48988845755582,114.13351610391268,0.0,0.0
883,1001,23.800942101610133,2212,2.8130856561825115,23.800942101610133,0.0,0.0,0.0,8.920986045303179,,,,109.68001827472119,0.0,0.0,0.0
899,1005,25.099972195397427,2212,2.561027847763341,25.099972195397427,0.0,0.0,0.0,9.041260979686353,,,,109.85211343572249,0.0,0.0,0.0
905,1005,32.10802832280402,2212,1.0,32.10802832280402,0.0,0.0,0.0,11.246646036721986,,,,110.08657175668259,0.0,0.0,0.0
909,1003,35.293259406776905,2212,1.476249290520741,35.293259406776905,0.0,0.0,0.0,9.514623138479443,,,,109.9008174169866,0.0,0.0,0.0
910,1004,66.01251107491035,2212,1.340122674779282,17.68861928694699,48.323891787963355,0.0,0.0,8.729872933184943,9.096489272055303,,,110.39603312540194,114.03202736186856,0.0,0.0
922,1004,25.139626195392324,2212,2.5564553624973727,25.139626195392324,0.0,0.0,0.0,9.87579316236066,,,,110.34499977174332,0.0,0.0,0.0
935,1005,24.879441893018836,2212,2.600195619521358,24.879441893018836,0.0,0.0,0.0,8.94892728454826,,,,109.15279684297505,0.0,0.0,0.0
976,1004,56.30215079299794,2212,1.589245164173635,17.768980022457562,38.53317077054038,0.0,0.0,8.701495714591859,9.064810252714636,,,110.50137160256551,114.12337056098428,0.0,0.0
979,1001,62.151727538732146,2212,1.377944903344072,18.521807867928263,43.629919670803886,0.0,0.0,8.872956887338313,9.249318782918008,,,110.69622199395101,114.33467055953858,0.0,0.0
1022,1002,27.20726516053597,2212,2.1718377460698,27.20726516053597,0.0,0.0,0.0,9.270396551521449,,,,110.24334095673149,0.0,0.0,0.0
1027,1001,55.69024344264945,1000020040,0.6967801279064322,55.69024344264945,0.0,0.0,0.0,9.103501836590876,,,,109.39672305750157,0.0,0.0,0.0
1046,1002,36.95880647679684,2212,1.3599962342830114,36.95880647679684,0.0,0.0,0.0,9.503286700215002,,,,108.86018496244715,0.0,0.0,0.0
1049,1005,46.16582297877797,2212,1.0,46.16582297877797,0.0,0.0,0.0,9.693632890869178,,,,109.07924273326516,0.0,0.0,0.0
1058,1002,61.58968409029043,2212,1.3862526610442507,18.151541013675274,43.43814307661516,0.0,0.0,8.926780691096505,9.30147222146889,,,111.02007587544593,114.64088836697314,0.0,0.0
1059,1003,65.31352735438408,2212,1.3469758730772778,17.26745517622965,48.04607217815443,0.0,0.0,8.744519188295634,9.111093956357653,,,110.46804814172408,114.09787382592887,0.0,0.0
1068,1000,39.22836225632689,2212,1.0,39.22836225632689,0.0,0.0,0.0,10.043594948203587,,,,109.46942624947249,0.0,0.0,0.0
1086,1000,28.121976495651168,2212,2.071294655541705,28.121976495651168,0.0,0.0,0.0,9.163648520871241,,,,108.95525333099701,0.0,0.0,0.0
1111,1001,44.34451319471118,2212,2.1892193101804636,16.550068785249053,27.79444440946213,0.0,0.0,8.676744318335325,9.023842109403951,,,112.62682254949416,116.30139673428718,0.0,0.0
1148,1002,19.98785909165776,2212,1.8915698874341529,15.491246348529613,4.496612743128146,0.0,0.0,8.459038380662125,8.788120249756075,,,112.8001492713041,116.487842923069,0.0,0.0
1165,1001,27.339990497575755,2212,2.183090578584528,27.339990497575755,0.0,0.0,0.0,10.121611502211977,,,,110.2211084256749,0.0,0.0,0.0
1167,1003,23.766525759883347,2212,0.9682278367670059,23.766525759883347,0.0,0.0,0.0,12.392613779068423,,,,110.90566719016465,0.0,0.0,0.0
1190,1002,37.50589159182325,2212,2.474412530355299,14.945876140638234,22.560015451185016,0.0,0.0,8.462804996469833,8.792296717673995,,,112.33444321822904,116.02729721791277,0.0,0.0
1205,1005,27.599394832750214,2212,2.1441731027580513,27.599394832750214,0.0,0.0,0.0,9.203053274754181,,,,109.73188193101286,0.0,0.0,0.0
1229,1005,38.596431509950584,1000010020,1.0,38.596431509950584,0.0,0.0,0.0,18.610956204861942,,,,111.56697734612116,0.0,0.0,0.0
1233,1003,48.53003750196358,2212,1.6146095685544564,21.524050618352014,27.005986883611563,0.0,0.0,8.790485561078619,9.157664757617999,,,110.81270728903829,8.597273001764762,0.0,0.0
1239,1003,1.0634609731315874,2212,1.0,1.0634609731315874,0.0,0.0,0.0,8.66757354008272,,,,110.42375210199938,0.0,0.0,0.0
1252,1004,62.66504722055622,2212,1.3861521137898891,19.185440866971252,43.47960635358496,0.0,0.0,8.616475057203143,8.993771773020228,,,110.79567805250319,114.43947725728435,0.0,0.0
1268,1002,30.092919019474138,2212,1.9106154616105482,30.092919019474138,0.0,0.0,0.0,11.104027575098742,,,,111.81537235981102,0.0,0.0,0.0
1272,1000,42.935893664928905,1000010020,1.0,42.935893664928905,0.0,0.0,0.0,17.66293427131042,,,,111.49608572161146,0.0,0.0,0.0
1276,1004,19.763871601525544,2212,1.908513616839934,15.0994365187686,4.664435082756945,0.0,0.0,8.447329883324562,8.777883343604085,,,112.38131625472401,116.08210739870665,0.0,0.0
1291,1001,25.512284170632338,2212,2.4716022389924808,25.512284170632338,0.0,0.0,0.0,9.078694776142042,,,,109.96131784563902,0.0,0.0,0.0
1295,1005,25.833302932852906,2212,2.4238694319469185,25.833302932852906,0.0,0.0,0.0,9.99235473987432,,,,110.35450597316374,0.0,0.0,0.0
1297,1001,41.840700831553725,2212,1.0,41.840700831553725,0.0,0.0,0.0,9.935847712683458,,,,109.31706116930009,0.0,0.0,0.0
1301,1005,25.683850621015182,2212,2.536066125983096,25.683850621015182,0.0,0.0,0.0,8.908557521419091,,,,108.96506267705065,0.0,0.0,0.0
1324,1004,26.767812466221645,2212,2.312519230404347,26.767812466221645,0.0,0.0,0.0,9.127040540694496,,,,109.7210628560197,0.0,0.0,0.0
1332,1000,38.58819282331246,2212,1.0,38.58819282331246,0.0,0.0,0.0,10.121572414340426,,,,109.8756663254147,0.0,0.0,0.0
1337,1005,42.04931607523974,2212,1.0,42.04931607523974,0.0,0.0,0.0,9.951764575671865,,,,109.66125511858766,0.0,0.0,0.0
1343,1005,48.03034455127802,2212,1.92061240560571,17.10092695922291,30.929417592055113,0.0,0.0,8.681827233340751,9.038167667655063,,,111.62309783265441,115.26286738373271,0.0,0.0
1348,1004,17.03071204828471,2212,3.6343953593624647,17.005571048815675,0.02514099946903274,0.0,0.0,8.79272946065843,9.422221816310651,,,110.54893195366483,10.644983869112934,0.0,0.0
1368,1000,60.469987981015876,2212,1.4065678406644602,18.20761420777986,42.262373773236014,0.0,0.0,8.629975935768202,9.009595039263777,,,110.76512752048407,114.4098453277946,0.0,0.0
1424,1002,33.69958285463973,2212,1.0,33.69958285463973,0.0,0.0,0.0,10.25810757659928,,,,109.27397937848048,0.0,0.0,0.0
1436,1002,31.65167378126693,2212,1.7252670556360332,31.65167378126693,0.0,0.0,0.0,9.328649583385253,,,,108.71336099523334,0.0,0.0,0.0
1438,1004,38.93857231561074,1000010020,1.0,38.93857231561074,0.0,0.0,0.0,18.45224646334019,,,,111.08672083895661,0.0,0.0,0.0
1450,1004,38.97490863949982,2212,1.0,38.97490863949982,0.0,0.0,0.0,9.987938265781546,,,,108.56308340897908,0.0,0.0,0.0
1488,1000,30.386025996671055,2212,1.8387803102501759,30.386025996671055,0.0,0.0,0.0,9.358685265718846,,,,109.63732742657241,0.0,0.0,0.0
1492,1004,28.79267023025919,2212,2.012436157218012,28.79267023025919,0.0,0.0,0.0,9.2128840969002,,,,109.04355297571576,0.0,0.0,0.0
1495,1001,65.11130953737657,2212,1.3640742125548908,17.308707194553218,47.80260234282335,0.0,0.0,8.648238574247053,9.019349393468545,,,111.50405003869757,115.19085664700985,0.0,0.0
1515,1003,24.391416539363163,2212,2.752586270144402,24.391416539363163,0.0,0.0,0.0,8.967670310973446,,,,110.31085023193168,0.0,0.0,0.0
1524,1000,38.90909656425752,2212,1.0,38.90909656425752,0.0,0.0,0.0,10.093935413646282,,,,109.66901609008782,0.0,0.0,0.0
1541,1005,25.40677184019618,2212,2.4333709167224047,25.40677184019618,0.0,0.0,0.0,9.089367851256641,,,,109.15054978280546,0.0,0.0,0.0
1558,1004,31.73130313483743,2212,1.7784548928333757,31.73130313483743,0.0,0.0,0.0,11.250779575009826,,,,112.3152117301091,0.0,0.0,0.0
1571,1005,39.504788508320395,1000010020,1.0,39.504788508320395,0.0,0.0,0.0,18.34584259203583,,,,111.2296818140866,0.0,0.0,0.0
1607,1005,56.987342924307406,2212,1.4490680074403934,18.68977001542664,38.29757290888077,0.0,0.0,8.77971770784479,9.167277535540002,,,111.59595674419998,115.23341656898587,0.0,0.0
1635,1003,40.104159141339274,1000010020,1.0,40.104159141339274,0.0,0.0,0.0,18.361892531654867,,,,112.13514927443819,0.0,0.0,0.0
1648,1004,43.07645867783429,2212,1.0,43.07645867783429,0.0,0.0,0.0,9.869555637146753,,,,109.3357052257824,0.0,0.0,0.0
1666,1004,24.595669356257446,2212,1.831857313655895,24.595669356257446,0.0,0.0,0.0,8.920708259262756,,,,115.45825437546152,0.0,0.0,0.0
1672,1004,53.03804855104184,2212,1.7278981532573865,17.669472749100976,35.368575801940864,0.0,0.0,8.630983234548523,8.99002032175455,,,110.66514992499876,114.29329598004429,0.0,0.0
1690,1004,43.80396269726828,2212,0.5541159622679861,43.80396269726828,0.0,0.0,0.0,9.576431930645818,,,,109.27336259384302,0.0,0.0,0.0
1697,1005,25.232822144148155,2212,2.564741908555885,25.232822144148155,0.0,0.0,0.0,9.862562389829904,,,,110.52084357872668,0.0,0.0,0.0
1702,1004,34.313459716534,2212,1.0,34.313459716534,0.0,0.0,0.0,10.29235408221063,,,,109.54973496052666,0.0,0.0,0.0
1720,1004,63.378982442078936,2212,1.363311081508549,18.327322596088184,45.051659845990756,0.0,0.0,8.634194477190645,9.009696126757019,,,110.94461498259966,114.60726588190327,0.0,0.0
1722,1000,64.89519095807402,2212,1.3608640562272938,17.984081568796615,46.91110938927741,0.0,0.0,8.680812417947866,9.0534969203956,,,111.61013488684235,115.28260561178527,0.0,0.0
1723,1001,28.629975020298403,2212,2.095073089626804,28.629975020298403,0.0,0.0,0.0,10.075783390886496,,,,109.70561317252402,0.0,0.0,0.0
1739,1005,62.81777762013789,2212,1.3704301267539298,18.963327931131168,43.85444968900672,0.0,0.0,8.842873089593665,9.218713221874076,,,110.46448837682138,114.09769269465349,0.0,0.0
1748,1002,27.516406222716267,2212,2.19038035314701,27.516406222716267,0.0,0.0,0.0,10.89520785064815,,,,112.10853282867701,0.0,0.0,0.0
1752,1000,51.07941895047355,2212,1.8091299090046522,18.089623006281933,32.98979594419162,0.0,0.0,8.60014138863935,8.960928704283807,,,111.64380306978755,115.29589242089108,0.0,0.0
1758,1000,25.460078456423833,2212,2.537599777745037,25.460078456423833,0.0,0.0,0.0,8.952036868453177,,,,109.02111211348543,0.0,0.0,0.0
1763,1005,51.237754819769854,2212,1.0,51.237754819769854,0.0,0.0,0.0,9.589703031266694,,,,109.76079997298223,0.0,0.0,0.0
1795,1001,35.95570441870184,2212,1.5619658559794358,14.815803214246518,21.13990120445532,0.0,0.0,8.363915793458158,8.68961408376975,,,111.99466359775761,115.6698279315136,0.0,0.0
1818,1000,29.141827797696685,2212,1.495269540826926,29.141827797696685,0.0,0.0,0.0,10.991309391067817,,,,112.02732833146995,0.0,0.0,0.0
1821,1003,33.197593377300294,2212,1.591187285351169,33.197593377300294,0.0,0.0,0.0,9.402482991545966,,,,108.54899217276959,0.0,0.0,0.0
1827,1003,40.01997887149257,2212,1.0,40.01997887149257,0.0,0.0,0.0,10.031745271985294,,,,109.58362449549506,0.0,0.0,0.0
1858,1004,36.661671789396934,2212,1.0,36.661671789396934,0.0,0.0,0.0,10.114740788248623,,,,108.75702701354211,0.0,0.0,0.0
1873,1001,18.05055653039055,2212,2.731082395951156,18.05055653039055,0.0,0.0,0.0,8.691196815334049,,,,112.33613782766611,0.0,0.0,0.0
1878,1000,38.855086441860664,2212,1.0,38.855086441860664,0.0,0.0,0.0,11.410716236433665,,,,111.6012548346716,0.0,0.0,0.0
1902,1000,25.36569228228133,2212,2.5597944679692968,25.36569228228133,0.0,0.0,0.0,9.022083325235501,,,,110.02873441917009,0.0,0.0,0.0
1920,1000,25.894363386674055,2212,2.4318757808519296,25.894363386674055,0.0,0.0,0.0,9.113920971702992,,,,110.1767006690553,0.0,0.0,0.0
1925,1005,13.35156701320099,2212,1.0,13.35156701320099,0.0,0.0,0.0,8.450465744616535,,,,113.18334466316162,0.0,0.0,0.0
1929,1003,35.89565758523877,2212,2.399365927343,15.07367235965794,20.821985225580832,0.0,0.0,8.352015801233915,8.677673845652013,,,111.64479960877058,115.3219073182814,0.0,0.0
1933,1001,57.9566889215207,2212,1.547555313970176,17.459959961874304,40.4967289596464,0.0,0.0,8.692603677217853,9.056799433265311,,,110.38918253368641,114.02543423742706,0.0,0.0
1934,1002,27.393239766425175,2212,2.182181307649881,27.393239766425175,0.0,0.0,0.0,9.14054507582237,,,,109.23629992874366,0.0,0.0,0.0
1940,1002,63.55583065476244,2212,1.4149028533432286,17.733829742610048,45.82200091215239,0.0,0.0,8.715657278066258,9.081385045155482,,,110.53413910021666,114.17842762499922,0.0,0.0
1943,1005,58.494791616790266,2212,1.4332399453055515,19.391924367736973,39.10286724905329,0.0,0.0,8.969218918060564,9.352586311993539,,,110.7540581881,114.3601596670147,0.0,0.0
1948,1004,45.79582210580583,2212,1.0,45.79582210580583,0.0,0.0,0.0,9.809934056563813,,,,110.01097973958076,0.0,0.0,0.0
1955,1005,34.95547302569897,2212,1.457047498811353,34.95547302569897,0.0,0.0,0.0,9.509662545723216,,,,109.31293016394295,0.0,0.0,0.0
1965,1003,29.404972660315302,2212,1.9594291990763755,29.404972660315302,0.0,0.0,0.0,9.227496587012968,,,,109.20986794124128,0.0,0.0,0.0
1976,1002,71.60749460508922,2212,1.2811757786394051,16.82428391170706,54.78321069338216,0.0,0.0,8.641422923375444,9.056138731756047,,,112.23371082038787,115.93846897579891,0.0,0.0
1981,1001,61.677556949137106,2212,1.370484144185096,18.751148554746734,42.92640839439037,0.0,0.0,8.875930750994465,9.253557514525784,,,110.01230460063069,113.63591281839449,0.0,0.0
2047,1001,48.482662143714904,2212,0.9955236510006463,48.482662143714904,0.0,0.0,0.0,9.599368514362924,,,,108.89656824580064,0.0,0.0,0.0
2055,1003,37.52023018973625,2212,1.3471237489219912,37.52023018973625,0.0,0.0,0.0,10.10813203621882,,,,109.63904595609071,0.0,0.0,0.0
2064,1000,37.81140151436159,2212,1.0,37.81140151436159,0.0,0.0,0.0,10.13140063790888,,,,109.64793786987059,0.0,0.0,0.0
2089,1001,39.14608316097522,2212,1.0,39.14608316097522,0.0,0.0,0.0,9.988912575357354,,,,108.65070159404279,0.0,0.0,0.0
2097,1003,44.90148863005161,2212,0.6307766300941914,44.90148863005161,0.0,0.0,0.0,8.99483613058562,,,,109.96953820103475,0.0,0.0,0.0
2103,1003,44.0543843248424,2212,1.0,44.0543843248424,0.0,0.0,0.0,9.835328980562812,,,,109.6885593541956,0.0,0.0,0.0
2107,1001,38.70075044242863,2212,1.0,38.70075044242863,0.0,0.0,0.0,11.600177115373494,,,,111.6522475120789,0.0,0.0,0.0
2138,1002,29.175891763464225,2212,2.014260519723138,29.175891763464225,0.0,0.0,0.0,9.236547575406982,,,,109.79516659170125,0.0,0.0,0.0
2151,1003,42.30378559387189,2212,1.0,42.30378559387189,0.0,0.0,0.0,9.892999889916274,,,,109.17104123732081,0.0,0.0,0.0
2156,1002,35.30500486066881,1000010020,1.0,35.30500486066881,0.0,0.0,0.0,19.47293153953851,,,,111.80194284463167,0.0,0.0,0.0
2165,1005,52.07113703821658,2212,1.7778367199652287,17.913965175590004,34.15717186262657,0.0,0.0,8.608835740320188,8.968114245953629,,,110.5425834706263,114.18990986051588,0.0,0.0
2186,1002,25.299152257644018,2212,2.546261230619901,25.299152257644018,0.0,0.0,0.0,8.995841409836164,,,,109.53090914528619,0.0,0.0,0.0
2253,1003,63.813386380962235,2212,1.3925294429835922,17.911066957131872,45.90231942383036,0.0,0.0,8.685820591538985,9.056707761356733,,,111.87140476154521,115.55352985441907,0.0,0.0
2281,1001,65.27095834402601,2212,1.3659614391135584,17.88625835226962,47.38469999175639,0.0,0.0,8.70182357404113,9.071938291665642,,,111.77798377357985,115.47357690748656,0.0,0.0
2285,1005,18.483404506585362,2212,2.3553532982227825,17.409904328003837,1.0735001785815257,0.0,0.0,8.735353114584749,9.631777451244574,,,110.81314952214032,0.00014650251532282092,0.0,0.0
2297,1005,38.304874712442256,1000010020,1.0,38.304874712442256,0.0,0.0,0.0,18.617480961692547,,,,111.19195098061903,0.0,0.0,0.0
2298,1000,40.4605959910243,1000010020,1.0,40.4605959910243,0.0,0.0,0.0,18.108339819341772,,,,111.36931976744025,0.0,0.0,0.0
2299,1001,63.507175768800124,2212,1.3730324839743313,18.498471141916593,45.008704626883535,0.0,0.0,8.696482965250437,9.070790008314862,,,109.56444574960491,113.2167633625152,0.0,0.0
2303,1005,34.77286791748503,2212,1.0,34.77286791748503,0.0,0.0,0.0,10.28176534084204,,,,109.30333604826505,0.0,0.0,0.0
2312,1002,25.555936715957337,2212,2.529850574391737,25.555936715957337,0.0,0.0,0.0,9.033203220257267,,,,109.9913748431164,0.0,0.0,0.0
2315,1005,33.63701725788824,2212,1.0,33.63701725788824,0.0,0.0,0.0,10.358783482165938,,,,109.69763980518981,0.0,0.0,0.0
2332,1004,44.03076514051313,2212,1.1098799332451852,44.03076514051313,0.0,0.0,0.0,10.817934099445987,,,,109.82246839982174,0.0,0.0,0.0
2372,1002,17.31757738417518,2212,3.710947002936064,17.31757738417518,0.0,0.0,0.0,8.766242764566783,,,,110.90179797105289,0.0,0.0,0.0
2399,1005,51.94376093278085,2212,1.757502023456738,17.34870772719886,34.59505320558199,0.0,0.0,8.664041099330703,9.025311088966205,,,110.78926052193746,114.44421909596993,0.0,0.0
2403,1003,66.15131690997312,2212,1.3437573764638548,17.454200822032067,48.697116087941055,0.0,0.0,8.773408941808855,9.139266479299996,,,110.89817199541578,114.5325113120887,0.0,0.0
2414,1002,51.77814834527548,2212,1.7738163497129902,16.69205483867051,35.08609350660497,0.0,0.0,8.675035737216977,9.032579212714886,,,110.93203505444686,114.57519708553102,0.0,0.0
2424,1000,29.09051604027248,2212,1.983528207226007,29.09051604027248,0.0,0.0,0.0,9.211145024795687,,,,108.87265082839599,0.0,0.0,0.0
2429,1005,34.12824229299285,2212,1.0,34.12824229299285,0.0,0.0,0.0,10.326458059010086,,,,109.58434294397595,0.0,0.0,0.0
